[1740780427.9651985]	Q_Header<(2621443, 58768, 257, 173, 250, 8, 58, 0, 34)>	Q_Data<(0, 0, 63, 65, 83, 61, 70, 7, 0, 0, 0, 0, 0, 0, 0, 0, 99, 129, 199, 41, 67, 39, 14, 29, 0, 0, 0, 5, 0, 0, 0, 0, 0, 22, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3961696218263918, y=-0.9133079989231438, z=0.09295429580058462, w=-0.016662194848036507)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07555555555555556, y=-0.044444444444444446, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.05, z=-0.38)>	COMP<90>
[1740780428.0753164]	Q_Header<(2621443, 58779, 257, 173, 250, 8, 58, 11, 35)>	Q_Data<(0, 0, 49, 79, 60, 85, 78, 73, 0, 0, 0, 0, 0, 0, 0, 0, 49, 84, 152, 93, 109, 109, 91, 26, 26, 2, 8, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 145, 95, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3971577132206811, y=-0.9132124950373184, z=0.08941694327159948, w=-0.01770028228584563)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.05, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=-0.11, z=-0.14)>	COMP<93>
[1740780428.086038]	Q_Header<(2621443, 58780, 257, 173, 250, 8, 58, 12, 37)>	Q_Data<(0, 0, 0, 68, 78, 84, 54, 73, 0, 48, 0, 0, 0, 0, 0, 0, 46, 72, 114, 101, 106, 97, 77, 12, 7, 0, 8, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 189, 205, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3976530631518505, y=-0.9130456134594831, z=0.08886920336900911, w=-0.017944742987972995)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.04111111111111111, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.14, z=-0.03)>	COMP<92>
[1740780428.0951998]	Q_Header<(2621443, 58781, 257, 173, 250, 8, 58, 13, 30)>	Q_Data<(0, 0, 63, 24, 81, 84, 23, 89, 0, 91, 0, 0, 0, 0, 0, 0, 35, 52, 131, 194, 143, 66, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 215, 253, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3976530631518505, y=-0.9130456134594831, z=0.08886920336900911, w=-0.017944742987972995)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.04111111111111111, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.14, z=-0.03)>	COMP<92>
[1740780428.1051564]	Q_Header<(2621443, 58782, 257, 173, 250, 8, 58, 14, 31)>	Q_Data<(0, 0, 62, 0, 81, 84, 0, 89, 0, 90, 0, 0, 0, 0, 0, 0, 31, 38, 148, 226, 149, 57, 38, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 198, 246, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3976530631518505, y=-0.9130456134594831, z=0.08886920336900911, w=-0.017944742987972995)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.04111111111111111, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.14, z=-0.03)>	COMP<92>
[1740780428.1156273]	Q_Header<(2621443, 58783, 257, 173, 250, 8, 58, 15, 35)>	Q_Data<(0, 0, 56, 0, 40, 65, 71, 62, 0, 44, 0, 0, 0, 0, 0, 0, 46, 32, 132, 199, 140, 72, 40, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 141, 177, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3981840343973717, y=-0.9128204197497074, z=0.0887430389352818, w=-0.018249084347764278)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.028888888888888888, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.17, z=0.03)>	COMP<92>
[1740780428.1251938]	Q_Header<(2621443, 58784, 257, 173, 250, 8, 58, 16, 36)>	Q_Data<(0, 0, 0, 0, 82, 69, 84, 0, 58, 0, 0, 0, 94, 0, 0, 0, 55, 36, 95, 130, 117, 73, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 57, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3981840343973717, y=-0.9128204197497074, z=0.0887430389352818, w=-0.018249084347764278)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.028888888888888888, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.17, z=0.03)>	COMP<92>
[1740780428.1353366]	Q_Header<(2621443, 58785, 257, 173, 250, 8, 58, 17, 36)>	Q_Data<(0, 0, 0, 0, 81, 81, 70, 0, 55, 0, 0, 29, 105, 0, 0, 0, 53, 38, 59, 38, 73, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 39, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 134, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3981840343973717, y=-0.9128204197497074, z=0.0887430389352818, w=-0.018249084347764278)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.028888888888888888, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.17, z=0.03)>	COMP<92>
[1740780428.1462293]	Q_Header<(2621443, 58786, 257, 173, 250, 8, 58, 18, 41)>	Q_Data<(0, 0, 26, 0, 80, 64, 72, 69, 0, 0, 0, 71, 101, 0, 0, 0, 69, 47, 26, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 143, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39892287369907614, y=-0.9124689354040986, z=0.08898860921867396, w=-0.01849351755367504)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.01, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=-0.04)>	COMP<92>
[1740780428.1553125]	Q_Header<(2621443, 58787, 257, 173, 250, 8, 58, 19, 41)>	Q_Data<(0, 0, 75, 0, 38, 0, 69, 65, 0, 43, 59, 68, 55, 0, 0, 76, 122, 62, 0, 9, 43, 38, 0, 0, 16, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 103, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 192, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39892287369907614, y=-0.9124689354040986, z=0.08898860921867396, w=-0.01849351755367504)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.01, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=-0.04)>	COMP<92>
[1740780428.1652606]	Q_Header<(2621443, 58788, 257, 173, 250, 8, 58, 20, 46)>	Q_Data<(0, 0, 0, 0, 38, 13, 57, 72, 0, 86, 84, 0, 0, 0, 10, 115, 175, 65, 57, 35, 54, 37, 4, 0, 33, 30, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 215, 97, 0, 65, 26, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39892287369907614, y=-0.9124689354040986, z=0.08898860921867396, w=-0.01849351755367504)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.01, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=-0.04)>	COMP<92>
[1740780428.1758966]	Q_Header<(2621443, 58789, 257, 173, 250, 8, 58, 21, 62)>	Q_Data<(0, 0, 0, 0, 53, 0, 84, 70, 0, 77, 79, 0, 0, 0, 0, 115, 202, 101, 142, 79, 53, 24, 0, 0, 45, 29, 52, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 162, 63, 14, 139, 117, 0, 0, 188, 253, 131, 68, 0, 0, 0, 0, 0, 64, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39892287369907614, y=-0.9124689354040986, z=0.08898860921867396, w=-0.01849351755367504)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.01, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=-0.04)>	COMP<92>
[1740780428.1854465]	Q_Header<(2621443, 58790, 257, 173, 250, 8, 58, 22, 67)>	Q_Data<(0, 0, 0, 0, 52, 0, 81, 69, 77, 78, 99, 83, 0, 0, 0, 108, 205, 174, 253, 179, 70, 41, 43, 10, 22, 64, 111, 42, 0, 27, 0, 12, 0, 0, 0, 29, 33, 25, 16, 63, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 185, 197, 198, 137, 48, 253, 253, 253, 151, 0, 38, 11, 0, 0, 0, 56, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39947749733701055, y=-0.9121758896411951, z=0.08947807656165889, w=-0.01861583448247337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.0, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.13, z=0.02)>	COMP<92>
[1740780428.1954167]	Q_Header<(2621443, 58791, 257, 173, 250, 8, 58, 23, 67)>	Q_Data<(0, 0, 0, 0, 40, 0, 0, 0, 91, 75, 98, 109, 59, 0, 0, 50, 216, 216, 253, 225, 89, 71, 81, 0, 54, 127, 169, 62, 0, 0, 59, 93, 93, 51, 30, 62, 54, 17, 40, 94, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 150, 253, 239, 81, 253, 253, 253, 221, 78, 69, 0, 0, 0, 16, 62, 0, 73, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39947749733701055, y=-0.9121758896411951, z=0.08947807656165889, w=-0.01861583448247337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.0, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.13, z=0.02)>	COMP<92>
[1740780428.205406]	Q_Header<(2621443, 58792, 257, 173, 250, 8, 58, 24, 67)>	Q_Data<(0, 0, 0, 79, 0, 0, 71, 45, 87, 78, 95, 111, 87, 0, 0, 0, 236, 223, 253, 235, 116, 97, 112, 36, 97, 160, 198, 64, 0, 72, 168, 184, 170, 102, 42, 71, 58, 0, 41, 90, 82, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 0, 253, 253, 253, 239, 119, 91, 38, 0, 27, 138, 145, 80, 55, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39947749733701055, y=-0.9121758896411951, z=0.08947807656165889, w=-0.01861583448247337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.0, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.13, z=0.02)>	COMP<92>
[1740780428.2154665]	Q_Header<(2621443, 58793, 257, 173, 250, 8, 58, 25, 66)>	Q_Data<(0, 0, 0, 78, 0, 33, 76, 90, 76, 75, 99, 111, 57, 0, 0, 0, 236, 208, 253, 232, 144, 100, 125, 53, 107, 154, 184, 39, 60, 191, 253, 253, 235, 139, 49, 50, 26, 0, 11, 57, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 253, 253, 253, 253, 253, 253, 253, 214, 253, 253, 221, 203, 110, 84, 0, 0, 0, 165, 153, 67, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3999744663061761, y=-0.911890512225587, z=0.0901514248030249, w=-0.01867727555160841)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=0.014444444444444444, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.05, z=0.15)>	COMP<93>
[1740780428.2252898]	Q_Header<(2621443, 58794, 257, 173, 250, 8, 58, 26, 50)>	Q_Data<(0, 0, 48, 79, 0, 85, 83, 89, 0, 0, 59, 95, 0, 0, 0, 0, 189, 140, 224, 176, 133, 75, 118, 79, 80, 111, 131, 0, 105, 253, 253, 253, 253, 151, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 174, 0, 0, 0, 0, 0, 97, 124, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3999744663061761, y=-0.911890512225587, z=0.0901514248030249, w=-0.01867727555160841)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=0.014444444444444444, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.05, z=0.15)>	COMP<93>
[1740780428.2352698]	Q_Header<(2621443, 58795, 257, 173, 250, 8, 58, 27, 56)>	Q_Data<(0, 0, 67, 0, 0, 84, 83, 87, 0, 0, 0, 0, 0, 0, 0, 0, 119, 48, 120, 109, 59, 89, 91, 115, 21, 50, 55, 68, 154, 253, 253, 253, 253, 139, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 156, 253, 162, 163, 166, 196, 0, 0, 135, 69, 0, 0, 130, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3999744663061761, y=-0.911890512225587, z=0.0901514248030249, w=-0.01867727555160841)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=0.014444444444444444, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.05, z=0.15)>	COMP<93>
