[1740779850.5312393]	Q_Header<(2621443, 1018, 257, 173, 250, 8, 58, 0, 45)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 225, 253, 253, 253, 253, 253, 253, 232, 129, 19, 77, 87, 38, 42, 45, 0, 24, 69, 200, 253, 253, 253, 112, 103, 197, 189, 185, 82, 36, 17, 35, 0, 0, 18, 42, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19708608595402743, y=-0.976580171961734, z=0.08117822679431913, w=0.029297405158852017)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.0022222222222222222, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.17, z=-0.16)>	COMP<181>
[1740779850.6411471]	Q_Header<(2621443, 1029, 257, 173, 250, 8, 58, 11, 42)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 253, 253, 253, 253, 253, 170, 195, 162, 217, 253, 253, 253, 215, 140, 115, 58, 0, 0, 0, 0, 14, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19409337567019996, y=-0.9770587288454594, z=0.08154363204257457, w=0.03216578898685389)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.05444444444444444, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.16, z=0.04)>	COMP<181>
[1740779850.6510444]	Q_Header<(2621443, 1030, 257, 173, 250, 8, 58, 12, 44)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 126, 186, 193, 253, 253, 207, 223, 253, 208, 161, 190, 253, 253, 253, 232, 130, 88, 23, 22, 14, 0, 22, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19409337567019996, y=-0.9770587288454594, z=0.08154363204257457, w=0.03216578898685389)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.05444444444444444, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.16, z=0.04)>	COMP<181>
[1740779850.6609795]	Q_Header<(2621443, 1031, 257, 173, 250, 8, 58, 13, 34)>	Q_Data<(0, 0, 56, 0, 60, 0, 19, 73, 48, 0, 0, 0, 0, 0, 0, 0, 111, 121, 221, 253, 253, 245, 253, 253, 205, 253, 253, 207, 253, 253, 253, 253, 95, 91, 54, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19409337567019996, y=-0.9770587288454594, z=0.08154363204257457, w=0.03216578898685389)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.05444444444444444, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.16, z=0.04)>	COMP<181>
[1740779850.671058]	Q_Header<(2621443, 1032, 257, 173, 250, 8, 58, 14, 44)>	Q_Data<(0, 0, 31, 0, 57, 0, 0, 85, 61, 0, 0, 0, 0, 0, 0, 0, 169, 147, 246, 253, 224, 253, 253, 253, 159, 253, 251, 123, 237, 252, 253, 253, 99, 123, 38, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19409337567019996, y=-0.9770587288454594, z=0.08154363204257457, w=0.03216578898685389)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.05444444444444444, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.16, z=0.04)>	COMP<181>
[1740779850.6812537]	Q_Header<(2621443, 1033, 257, 173, 250, 8, 58, 15, 36)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 56, 42, 0, 0, 0, 0, 0, 0, 0, 157, 168, 253, 253, 253, 253, 253, 253, 189, 253, 207, 171, 166, 253, 253, 253, 184, 150, 40, 28, 24, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19353760163321004, y=-0.9770871852873099, z=0.08190711491383408, w=0.03369055695412549)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.06555555555555556, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.14, z=0.06)>	COMP<181>
[1740779850.690985]	Q_Header<(2621443, 1034, 257, 173, 250, 8, 58, 16, 34)>	Q_Data<(0, 0, 15, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 129, 253, 253, 253, 253, 253, 253, 253, 195, 229, 125, 66, 253, 253, 253, 247, 150, 131, 38, 16, 0, 0, 0, 0, 0, 0, 0, 75, 93, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19353760163321004, y=-0.9770871852873099, z=0.08190711491383408, w=0.03369055695412549)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.06555555555555556, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.14, z=0.06)>	COMP<181>
[1740779850.703654]	Q_Header<(2621443, 1035, 257, 173, 250, 8, 58, 17, 37)>	Q_Data<(0, 0, 54, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 153, 253, 253, 253, 235, 253, 253, 253, 253, 253, 111, 73, 207, 253, 253, 250, 253, 253, 103, 31, 0, 0, 0, 0, 0, 0, 40, 162, 200, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19353760163321004, y=-0.9770871852873099, z=0.08190711491383408, w=0.03369055695412549)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.06555555555555556, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.14, z=0.06)>	COMP<181>
[1740779850.710902]	Q_Header<(2621443, 1036, 257, 173, 250, 8, 58, 18, 35)>	Q_Data<(0, 0, 56, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 221, 253, 253, 253, 253, 253, 253, 253, 253, 242, 64, 87, 111, 253, 253, 253, 253, 253, 156, 71, 29, 4, 0, 0, 0, 0, 87, 218, 253, 126, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19324049052909154, y=-0.9770668895734989, z=0.08233778323554784, w=0.0349126849597727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.07, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.1, z=0.08)>	COMP<181>
[1740779850.721181]	Q_Header<(2621443, 1037, 257, 173, 250, 8, 58, 19, 57)>	Q_Data<(0, 0, 59, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 235, 253, 253, 253, 253, 253, 253, 245, 226, 162, 58, 88, 72, 110, 184, 253, 253, 253, 177, 88, 23, 24, 0, 0, 0, 0, 113, 217, 253, 133, 49, 0, 0, 0, 26, 0, 0, 0, 0, 0, 95, 41, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19324049052909154, y=-0.9770668895734989, z=0.08233778323554784, w=0.0349126849597727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.07, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.1, z=0.08)>	COMP<181>
[1740779850.7312417]	Q_Header<(2621443, 1038, 257, 173, 250, 8, 58, 20, 53)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 199, 248, 253, 253, 253, 253, 253, 184, 110, 114, 110, 107, 38, 0, 95, 253, 253, 253, 172, 84, 31, 31, 0, 0, 0, 30, 113, 168, 205, 99, 25, 0, 0, 0, 35, 0, 0, 0, 0, 83, 164, 104, 101, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19324049052909154, y=-0.9770668895734989, z=0.08233778323554784, w=0.0349126849597727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.07, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.1, z=0.08)>	COMP<181>
[1740779850.7411284]	Q_Header<(2621443, 1039, 257, 173, 250, 8, 58, 21, 52)>	Q_Data<(0, 0, 62, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 180, 253, 253, 253, 253, 253, 253, 253, 242, 96, 135, 133, 56, 20, 66, 253, 253, 253, 133, 102, 44, 43, 0, 9, 0, 48, 91, 98, 117, 0, 0, 0, 33, 0, 61, 15, 0, 0, 90, 149, 163, 125, 111, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19304945494381537, y=-0.9770267703890598, z=0.08276163797148708, w=0.036070890885802995)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.06888888888888889, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.09, z=0.16)>	COMP<181>
[1740779850.7510972]	Q_Header<(2621443, 1040, 257, 173, 250, 8, 58, 22, 54)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 183, 253, 253, 253, 249, 253, 253, 253, 253, 195, 149, 138, 134, 89, 34, 154, 246, 186, 145, 132, 91, 99, 0, 43, 0, 69, 70, 25, 35, 0, 0, 0, 88, 40, 129, 72, 0, 0, 123, 140, 125, 107, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19304945494381537, y=-0.9770267703890598, z=0.08276163797148708, w=0.036070890885802995)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.06888888888888889, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.09, z=0.16)>	COMP<181>
[1740779850.7640882]	Q_Header<(2621443, 1041, 257, 173, 250, 8, 58, 23, 61)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 192, 253, 253, 223, 194, 253, 253, 253, 253, 246, 212, 165, 233, 202, 95, 75, 157, 155, 148, 169, 103, 108, 0, 37, 0, 46, 18, 0, 0, 0, 27, 23, 132, 139, 160, 114, 26, 0, 105, 116, 111, 34, 101, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 91, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19304945494381537, y=-0.9770267703890598, z=0.08276163797148708, w=0.036070890885802995)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.06888888888888889, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.09, z=0.16)>	COMP<181>
[1740779850.771445]	Q_Header<(2621443, 1042, 257, 173, 250, 8, 58, 24, 64)>	Q_Data<(0, 0, 69, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 183, 253, 239, 178, 250, 253, 253, 234, 253, 227, 239, 246, 253, 253, 178, 91, 68, 131, 144, 191, 100, 77, 56, 117, 71, 96, 0, 0, 13, 0, 44, 16, 152, 205, 230, 130, 54, 0, 44, 84, 20, 52, 78, 37, 0, 0, 0, 0, 0, 0, 0, 0, 94, 183, 228, 131, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19304945494381537, y=-0.9770267703890598, z=0.08276163797148708, w=0.036070890885802995)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.06888888888888889, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.09, z=0.16)>	COMP<181>
[1740779850.784392]	Q_Header<(2621443, 1043, 257, 173, 250, 8, 58, 25, 64)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 140, 250, 211, 186, 253, 253, 253, 253, 253, 156, 240, 253, 253, 253, 253, 169, 54, 128, 147, 193, 108, 58, 153, 253, 150, 168, 17, 0, 0, 0, 44, 97, 165, 208, 230, 106, 63, 0, 0, 0, 5, 54, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 121, 243, 253, 161, 62, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19311202372686048, y=-0.9769124689545288, z=0.08331160315649955, w=0.03753599702655474)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.06666666666666667, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=0.12)>	COMP<180>
[1740779850.7911205]	Q_Header<(2621443, 1044, 257, 173, 250, 8, 58, 26, 76)>	Q_Data<(0, 0, 74, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 77, 93, 132, 165, 253, 253, 253, 253, 253, 88, 226, 253, 253, 253, 253, 245, 115, 101, 127, 158, 84, 61, 222, 253, 253, 253, 50, 0, 0, 0, 41, 143, 154, 98, 165, 125, 91, 0, 0, 0, 42, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 94, 224, 253, 130, 38, 76, 0, 0, 0, 0, 0, 0, 40, 65, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 110, 147, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19311202372686048, y=-0.9769124689545288, z=0.08331160315649955, w=0.03753599702655474)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.06666666666666667, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=0.12)>	COMP<180>
[1740779850.8057253]	Q_Header<(2621443, 1045, 257, 173, 250, 8, 58, 27, 81)>	Q_Data<(0, 0, 74, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 157, 199, 163, 214, 249, 253, 253, 253, 194, 204, 232, 158, 253, 253, 253, 168, 103, 88, 111, 77, 0, 231, 253, 253, 253, 89, 7, 0, 28, 58, 164, 153, 0, 93, 175, 169, 16, 0, 0, 39, 20, 0, 0, 22, 0, 0, 0, 0, 0, 6, 52, 122, 205, 152, 13, 0, 15, 0, 0, 0, 0, 0, 0, 49, 105, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 253, 253, 230, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19311202372686048, y=-0.9769124689545288, z=0.08331160315649955, w=0.03753599702655474)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.06666666666666667, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=0.12)>	COMP<180>
