[1740780410.4649677]	Q_Header<(2621443, 57018, 257, 173, 250, 8, 58, 0, 20)>	Q_Data<(0, 0, 0, 78, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 39, 28, 3, 0, 0, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5708537843094214, y=-0.8163947630624206, z=0.07916148382864531, w=-0.03686471567656266)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.0033333333333333335, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.14, z=0.01)>	COMP<124>
[1740780410.5758026]	Q_Header<(2621443, 57029, 257, 173, 250, 8, 58, 11, 20)>	Q_Data<(0, 0, 62, 57, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 32, 17, 0, 29, 21, 21, 52, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.573544322880327, y=-0.814509842379266, z=0.07946735217518204, w=-0.0361326209583009)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0022222222222222222, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.16, z=-0.05)>	COMP<126>
[1740780410.5850575]	Q_Header<(2621443, 57030, 257, 173, 250, 8, 58, 12, 31)>	Q_Data<(0, 0, 62, 65, 66, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 73, 66, 0, 23, 28, 18, 37, 78, 65, 25, 0, 0, 0, 12, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.573544322880327, y=-0.814509842379266, z=0.07946735217518204, w=-0.0361326209583009)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0022222222222222222, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.16, z=-0.05)>	COMP<126>
[1740780410.595044]	Q_Header<(2621443, 57031, 257, 173, 250, 8, 58, 13, 32)>	Q_Data<(0, 0, 62, 60, 57, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 77, 99, 21, 39, 33, 9, 38, 83, 71, 23, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.573544322880327, y=-0.814509842379266, z=0.07946735217518204, w=-0.0361326209583009)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0022222222222222222, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.16, z=-0.05)>	COMP<126>
[1740780410.60531]	Q_Header<(2621443, 57032, 257, 173, 250, 8, 58, 14, 29)>	Q_Data<(0, 0, 62, 66, 82, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 143, 66, 48, 40, 5, 26, 59, 42, 10, 0, 0, 0, 4, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.573544322880327, y=-0.814509842379266, z=0.07946735217518204, w=-0.0361326209583009)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0022222222222222222, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.16, z=-0.05)>	COMP<126>
[1740780410.615645]	Q_Header<(2621443, 57033, 257, 173, 250, 8, 58, 15, 22)>	Q_Data<(0, 0, 53, 52, 0, 83, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 172, 192, 99, 54, 42, 5, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5741992848927983, y=-0.8140593178040119, z=0.07946507960569976, w=-0.03588745530579989)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.17, z=0.09)>	COMP<127>
[1740780410.627857]	Q_Header<(2621443, 57034, 257, 173, 250, 8, 58, 16, 27)>	Q_Data<(0, 0, 27, 77, 83, 74, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 196, 212, 120, 54, 30, 18, 0, 37, 15, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5741992848927983, y=-0.8140593178040119, z=0.07946507960569976, w=-0.03588745530579989)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.17, z=0.09)>	COMP<127>
[1740780410.635092]	Q_Header<(2621443, 57035, 257, 173, 250, 8, 58, 17, 31)>	Q_Data<(0, 0, 0, 70, 81, 0, 0, 52, 0, 0, 0, 0, 54, 0, 0, 0, 175, 177, 116, 48, 15, 13, 0, 38, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5741992848927983, y=-0.8140593178040119, z=0.07946507960569976, w=-0.03588745530579989)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.17, z=0.09)>	COMP<127>
[1740780410.6454394]	Q_Header<(2621443, 57036, 257, 173, 250, 8, 58, 18, 29)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 57, 0, 0, 0, 0, 99, 0, 0, 0, 121, 86, 97, 34, 22, 12, 0, 31, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5751286350420456, y=-0.8134075474058519, z=0.07952802838371914, w=-0.03564418156261855)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.0, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.16, z=0.07)>	COMP<126>
[1740780410.6552694]	Q_Header<(2621443, 57037, 257, 173, 250, 8, 58, 19, 28)>	Q_Data<(0, 0, 0, 79, 70, 0, 0, 0, 0, 0, 0, 0, 69, 51, 0, 0, 64, 71, 84, 39, 28, 28, 0, 24, 0, 0, 0, 0, 0, 0, 0, 5, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5751286350420456, y=-0.8134075474058519, z=0.07952802838371914, w=-0.03564418156261855)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.0, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.16, z=0.07)>	COMP<126>
[1740780410.6650481]	Q_Header<(2621443, 57038, 257, 173, 250, 8, 58, 20, 35)>	Q_Data<(0, 0, 0, 78, 62, 70, 66, 43, 0, 0, 0, 0, 30, 2, 0, 0, 45, 67, 49, 33, 0, 33, 11, 27, 0, 0, 0, 0, 0, 0, 0, 38, 38, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5751286350420456, y=-0.8134075474058519, z=0.07952802838371914, w=-0.03564418156261855)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.0, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.16, z=0.07)>	COMP<126>
[1740780410.675383]	Q_Header<(2621443, 57039, 257, 173, 250, 8, 58, 21, 34)>	Q_Data<(0, 0, 0, 79, 64, 84, 41, 67, 0, 0, 0, 0, 0, 0, 0, 0, 41, 59, 41, 34, 55, 45, 24, 25, 0, 0, 0, 0, 0, 0, 0, 32, 38, 0, 0, 0, 0, 9, 25, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5758507176178858, y=-0.8129046855275697, z=0.07952660148978326, w=-0.03546044164663398)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.006666666666666667, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.17, z=-0.01)>	COMP<126>
[1740780410.685058]	Q_Header<(2621443, 57040, 257, 173, 250, 8, 58, 22, 36)>	Q_Data<(0, 0, 0, 79, 69, 80, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 32, 53, 60, 52, 89, 65, 19, 24, 0, 0, 0, 0, 0, 0, 0, 11, 20, 0, 0, 0, 0, 17, 14, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5758507176178858, y=-0.8129046855275697, z=0.07952660148978326, w=-0.03546044164663398)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.006666666666666667, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.17, z=-0.01)>	COMP<126>
[1740780410.6950374]	Q_Header<(2621443, 57041, 257, 173, 250, 8, 58, 23, 30)>	Q_Data<(0, 0, 0, 79, 67, 32, 79, 42, 0, 0, 0, 0, 49, 0, 0, 0, 28, 51, 71, 77, 117, 71, 35, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5758507176178858, y=-0.8129046855275697, z=0.07952660148978326, w=-0.03546044164663398)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.006666666666666667, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.17, z=-0.01)>	COMP<126>
[1740780410.7050748]	Q_Header<(2621443, 57042, 257, 173, 250, 8, 58, 24, 22)>	Q_Data<(0, 0, 0, 79, 47, 85, 86, 88, 0, 0, 0, 0, 0, 0, 0, 0, 26, 37, 91, 131, 164, 103, 58, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5758507176178858, y=-0.8129046855275697, z=0.07952660148978326, w=-0.03546044164663398)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.006666666666666667, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.17, z=-0.01)>	COMP<126>
[1740780410.71513]	Q_Header<(2621443, 57043, 257, 173, 250, 8, 58, 25, 34)>	Q_Data<(0, 0, 61, 55, 69, 84, 86, 14, 31, 0, 0, 0, 0, 0, 0, 0, 21, 28, 120, 182, 205, 145, 54, 14, 0, 0, 13, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5765980975748984, y=-0.8123764876386046, z=0.07958970247037869, w=-0.03527825769009117)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.008888888888888889, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=0.03)>	COMP<128>
[1740780410.7250938]	Q_Header<(2621443, 57044, 257, 173, 250, 8, 58, 26, 35)>	Q_Data<(0, 0, 61, 79, 68, 83, 81, 0, 62, 0, 0, 0, 0, 0, 0, 0, 17, 33, 101, 160, 193, 164, 50, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5765980975748984, y=-0.8123764876386046, z=0.07958970247037869, w=-0.03527825769009117)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.008888888888888889, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=0.03)>	COMP<128>
[1740780410.7352848]	Q_Header<(2621443, 57045, 257, 173, 250, 8, 58, 27, 32)>	Q_Data<(0, 0, 52, 63, 78, 71, 71, 0, 58, 0, 0, 0, 0, 0, 0, 0, 40, 21, 78, 55, 172, 159, 53, 28, 18, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 64, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5765980975748984, y=-0.8123764876386046, z=0.07958970247037869, w=-0.03527825769009117)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.008888888888888889, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=0.03)>	COMP<128>
