[1740779488.1685197]	Q_Header<(2621443, 30304, 257, 173, 250, 8, 58, 0, 60)>	Q_Data<(0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 100, 227, 253, 253, 253, 195, 237, 199, 122, 77, 94, 253, 253, 253, 253, 169, 224, 253, 253, 130, 0, 59, 0, 80, 77, 78, 144, 159, 118, 87, 0, 84, 28, 0, 0, 0, 29, 0, 0, 0, 0, 46, 0, 17, 0, 0, 105, 163, 137, 162, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17565947350550282, y=-0.9791886495652472, z=0.10131852884612046, w=0.008239759876039917)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04666666666666667, y=0.04888888888888889, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.06, z=0.04)>	COMP<98>
[1740779488.2811449]	Q_Header<(2621443, 30315, 257, 173, 250, 8, 58, 11, 71)>	Q_Data<(0, 0, 63, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 0, 11, 18, 0, 25, 61, 99, 156, 137, 171, 181, 253, 246, 253, 253, 253, 253, 253, 201, 184, 181, 236, 120, 199, 253, 204, 253, 253, 253, 169, 37, 0, 124, 134, 117, 112, 253, 253, 168, 189, 89, 169, 253, 253, 253, 194, 232, 32, 0, 28, 0, 0, 0, 56, 0, 126, 177, 136, 63, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1754194874152206, y=-0.9789676961213372, z=0.1036403234624372, w=0.0104372763910935)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.024444444444444446, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.23, y=0.08, z=-0.14)>	COMP<100>
[1740779488.2884178]	Q_Header<(2621443, 30316, 257, 173, 250, 8, 58, 12, 63)>	Q_Data<(0, 0, 64, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 13, 0, 2, 0, 6, 0, 22, 57, 35, 89, 128, 210, 146, 253, 253, 253, 253, 253, 253, 253, 253, 253, 197, 250, 253, 253, 253, 253, 253, 200, 43, 118, 253, 253, 142, 181, 253, 253, 253, 253, 66, 171, 253, 253, 253, 188, 78, 84, 119, 190, 31, 0, 0, 115, 4, 36, 117, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1754194874152206, y=-0.9789676961213372, z=0.1036403234624372, w=0.0104372763910935)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.024444444444444446, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.23, y=0.08, z=-0.14)>	COMP<100>
[1740779488.2984478]	Q_Header<(2621443, 30317, 257, 173, 250, 8, 58, 13, 65)>	Q_Data<(0, 0, 65, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 0, 8, 3, 0, 22, 0, 0, 0, 8, 21, 0, 0, 29, 46, 76, 121, 71, 253, 253, 253, 253, 253, 253, 253, 253, 253, 247, 253, 253, 253, 253, 253, 253, 196, 110, 203, 253, 253, 197, 210, 253, 253, 253, 253, 26, 142, 195, 253, 221, 218, 210, 144, 233, 248, 19, 40, 163, 253, 187, 0, 62, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1754194874152206, y=-0.9789676961213372, z=0.1036403234624372, w=0.0104372763910935)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.024444444444444446, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.23, y=0.08, z=-0.14)>	COMP<100>
[1740779488.3085244]	Q_Header<(2621443, 30318, 257, 173, 250, 8, 58, 14, 67)>	Q_Data<(0, 0, 33, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 11, 0, 0, 19, 0, 0, 0, 0, 0, 5, 18, 0, 0, 18, 0, 27, 32, 63, 208, 253, 253, 238, 229, 253, 253, 253, 253, 231, 253, 253, 253, 253, 253, 253, 237, 119, 253, 253, 253, 253, 223, 253, 253, 253, 253, 185, 180, 198, 253, 253, 253, 145, 200, 253, 246, 81, 147, 253, 253, 253, 97, 71, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1751721458239441, y=-0.9790108777059455, z=0.10363843331326032, w=0.010559157222140186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.016666666666666666, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.23, y=0.05, z=-0.09)>	COMP<99>
[1740779488.318426]	Q_Header<(2621443, 30319, 257, 173, 250, 8, 58, 15, 58)>	Q_Data<(0, 0, 6, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 9, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 4, 95, 149, 139, 121, 149, 182, 162, 194, 188, 173, 248, 253, 253, 253, 253, 96, 253, 176, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 226, 253, 253, 253, 253, 253, 239, 253, 253, 213, 253, 253, 253, 253, 87, 74, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1751721458239441, y=-0.9790108777059455, z=0.10363843331326032, w=0.010559157222140186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.016666666666666666, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.23, y=0.05, z=-0.09)>	COMP<99>
[1740779488.3284972]	Q_Header<(2621443, 30320, 257, 173, 250, 8, 58, 16, 51)>	Q_Data<(0, 0, 41, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 5, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 55, 58, 52, 64, 73, 63, 81, 66, 84, 133, 171, 232, 253, 253, 253, 253, 215, 152, 224, 253, 253, 253, 253, 164, 195, 208, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1751721458239441, y=-0.9790108777059455, z=0.10363843331326032, w=0.010559157222140186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.016666666666666666, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.23, y=0.05, z=-0.09)>	COMP<99>
[1740779488.3387892]	Q_Header<(2621443, 30321, 257, 173, 250, 8, 58, 17, 50)>	Q_Data<(0, 0, 55, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 28, 10, 0, 12, 0, 0, 0, 0, 0, 0, 78, 157, 234, 232, 253, 253, 149, 253, 253, 253, 253, 253, 253, 253, 106, 219, 208, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 0, 53, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1751721458239441, y=-0.9790108777059455, z=0.10363843331326032, w=0.010559157222140186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.016666666666666666, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.23, y=0.05, z=-0.09)>	COMP<99>
[1740779488.348386]	Q_Header<(2621443, 30322, 257, 173, 250, 8, 58, 18, 41)>	Q_Data<(0, 0, 57, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 125, 218, 144, 253, 253, 253, 253, 253, 253, 253, 253, 253, 161, 179, 253, 253, 253, 179, 253, 253, 253, 253, 253, 253, 214, 253, 253, 189, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17492878872429857, y=-0.9790763084181694, z=0.10345579095871811, w=0.010315061163435611)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.0033333333333333335, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=0.08, z=-0.16)>	COMP<99>
[1740779488.3583987]	Q_Header<(2621443, 30323, 257, 173, 250, 8, 58, 19, 48)>	Q_Data<(0, 0, 58, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 18, 11, 2, 0, 28, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37, 201, 237, 253, 253, 253, 253, 172, 253, 253, 253, 253, 246, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 186, 253, 253, 67, 78, 36, 0, 0, 0, 0, 58, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17492878872429857, y=-0.9790763084181694, z=0.10345579095871811, w=0.010315061163435611)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.0033333333333333335, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=0.08, z=-0.16)>	COMP<99>
[1740779488.3683877]	Q_Header<(2621443, 30324, 257, 173, 250, 8, 58, 20, 44)>	Q_Data<(0, 0, 60, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 253, 253, 253, 253, 253, 149, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 188, 245, 201, 0, 106, 39, 0, 0, 0, 54, 100, 76, 0, 66, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17492878872429857, y=-0.9790763084181694, z=0.10345579095871811, w=0.010315061163435611)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.0033333333333333335, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=0.08, z=-0.16)>	COMP<99>
[1740779488.3784304]	Q_Header<(2621443, 30325, 257, 173, 250, 8, 58, 21, 41)>	Q_Data<(0, 0, 61, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 163, 160, 120, 0, 111, 0, 0, 13, 33, 30, 115, 49, 0, 116, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17467946865040052, y=-0.9791693625291318, z=0.10302548675117962, w=0.010009585205683328)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.0033333333333333335, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.07, z=-0.23)>	COMP<102>
[1740779488.3888428]	Q_Header<(2621443, 30326, 257, 173, 250, 8, 58, 22, 72)>	Q_Data<(0, 0, 62, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 7, 0, 13, 0, 3, 0, 0, 0, 0, 0, 0, 21, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 253, 253, 253, 253, 253, 253, 211, 75, 253, 253, 253, 253, 253, 216, 253, 253, 253, 173, 190, 253, 253, 253, 114, 121, 136, 106, 0, 70, 0, 0, 54, 0, 0, 167, 0, 0, 101, 153, 0, 28, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17467946865040052, y=-0.9791693625291318, z=0.10302548675117962, w=0.010009585205683328)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.0033333333333333335, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.07, z=-0.23)>	COMP<102>
[1740779488.3984363]	Q_Header<(2621443, 30327, 257, 173, 250, 8, 58, 23, 63)>	Q_Data<(0, 0, 62, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 253, 253, 253, 253, 253, 253, 253, 174, 253, 253, 253, 253, 253, 76, 184, 253, 244, 85, 75, 247, 253, 135, 253, 123, 0, 0, 0, 37, 0, 0, 47, 0, 54, 110, 0, 0, 64, 138, 0, 69, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 85, 177, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17467946865040052, y=-0.9791693625291318, z=0.10302548675117962, w=0.010009585205683328)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.0033333333333333335, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.07, z=-0.23)>	COMP<102>
[1740779488.4085186]	Q_Header<(2621443, 30328, 257, 173, 250, 8, 58, 24, 57)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 13, 0, 0, 0, 0, 0, 15, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 218, 253, 253, 253, 253, 253, 253, 253, 166, 223, 247, 253, 198, 33, 52, 77, 145, 130, 75, 168, 223, 253, 253, 253, 117, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 0, 156, 170, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17444271168467537, y=-0.9792718216476318, z=0.10248051536688942, w=0.0097048254576149)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.013333333333333334, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.06, z=-0.16)>	COMP<103>
[1740779488.418361]	Q_Header<(2621443, 30329, 257, 173, 250, 8, 58, 25, 44)>	Q_Data<(0, 0, 70, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 253, 253, 253, 253, 253, 253, 253, 253, 140, 251, 118, 150, 159, 65, 0, 140, 106, 109, 224, 253, 253, 253, 253, 83, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 79, 0, 66, 8, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17444271168467537, y=-0.9792718216476318, z=0.10248051536688942, w=0.0097048254576149)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.013333333333333334, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.06, z=-0.16)>	COMP<103>
[1740779488.4283469]	Q_Header<(2621443, 30330, 257, 173, 250, 8, 58, 26, 43)>	Q_Data<(0, 0, 71, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 253, 253, 253, 253, 253, 253, 253, 253, 40, 218, 184, 135, 154, 47, 28, 78, 43, 84, 192, 224, 208, 246, 198, 117, 52, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17444271168467537, y=-0.9792718216476318, z=0.10248051536688942, w=0.0097048254576149)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.013333333333333334, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.06, z=-0.16)>	COMP<103>
[1740779488.438268]	Q_Header<(2621443, 30331, 257, 173, 250, 8, 58, 27, 36)>	Q_Data<(0, 0, 71, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 253, 253, 253, 253, 253, 253, 253, 253, 123, 131, 106, 81, 145, 180, 88, 48, 0, 38, 157, 169, 97, 91, 135, 130, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17444271168467537, y=-0.9792718216476318, z=0.10248051536688942, w=0.0097048254576149)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.013333333333333334, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.06, z=-0.16)>	COMP<103>
