[1740780392.9648924]	Q_Header<(2621443, 55268, 257, 173, 250, 8, 58, 0, 26)>	Q_Data<(0, 0, 0, 79, 66, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 143, 118, 100, 47, 40, 0, 37, 33, 0, 0, 0, 0, 0, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39178040188595703, y=-0.9153953057307344, z=0.09057518560504133, w=-0.01885965791910901)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07333333333333333, y=-0.03111111111111111, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=-0.15)>	COMP<107>
[1740780393.0759976]	Q_Header<(2621443, 55279, 257, 173, 250, 8, 58, 11, 33)>	Q_Data<(0, 0, 0, 75, 41, 85, 81, 45, 0, 0, 0, 0, 0, 0, 0, 0, 42, 100, 173, 103, 175, 136, 59, 25, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 128, 157, 56, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39068135534087506, y=-0.9161877558228207, z=0.08734026237975195, w=-0.018432396393211103)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.005555555555555556, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=0.01, z=-0.01)>	COMP<108>
[1740780393.0849874]	Q_Header<(2621443, 55280, 257, 173, 250, 8, 58, 12, 33)>	Q_Data<(0, 0, 75, 0, 73, 0, 48, 74, 31, 0, 0, 0, 0, 0, 0, 0, 66, 89, 193, 169, 167, 122, 91, 45, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 167, 201, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39068135534087506, y=-0.9161877558228207, z=0.08734026237975195, w=-0.018432396393211103)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.005555555555555556, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=0.01, z=-0.01)>	COMP<108>
[1740780393.0949879]	Q_Header<(2621443, 55281, 257, 173, 250, 8, 58, 13, 39)>	Q_Data<(0, 0, 35, 77, 60, 73, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 65, 65, 206, 245, 178, 100, 77, 33, 15, 0, 27, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 199, 243, 214, 85, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39068135534087506, y=-0.9161877558228207, z=0.08734026237975195, w=-0.018432396393211103)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.005555555555555556, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=0.01, z=-0.01)>	COMP<108>
[1740780393.10519]	Q_Header<(2621443, 55282, 257, 173, 250, 8, 58, 14, 36)>	Q_Data<(0, 0, 0, 79, 69, 71, 0, 52, 75, 64, 0, 0, 0, 0, 0, 0, 39, 44, 199, 253, 179, 50, 23, 17, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 195, 253, 253, 141, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39068135534087506, y=-0.9161877558228207, z=0.08734026237975195, w=-0.018432396393211103)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.005555555555555556, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=0.01, z=-0.01)>	COMP<108>
[1740780393.1153388]	Q_Header<(2621443, 55283, 257, 173, 250, 8, 58, 15, 33)>	Q_Data<(0, 0, 65, 78, 59, 71, 0, 39, 91, 78, 0, 0, 0, 0, 0, 0, 39, 42, 168, 218, 135, 74, 29, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 151, 227, 253, 132, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39073941456594163, y=-0.9161807797640347, z=0.0872175294306046, w=-0.01812708624274987)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0033333333333333335, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=0.0, z=0.09)>	COMP<109>
[1740780393.124742]	Q_Header<(2621443, 55284, 257, 173, 250, 8, 58, 16, 34)>	Q_Data<(0, 0, 0, 0, 64, 71, 0, 0, 64, 45, 0, 0, 16, 86, 94, 0, 56, 27, 105, 106, 161, 102, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 95, 179, 197, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39073941456594163, y=-0.9161807797640347, z=0.0872175294306046, w=-0.01812708624274987)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0033333333333333335, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=0.0, z=0.09)>	COMP<109>
[1740780393.1357527]	Q_Header<(2621443, 55285, 257, 173, 250, 8, 58, 17, 33)>	Q_Data<(0, 0, 57, 0, 72, 80, 0, 0, 0, 0, 0, 0, 30, 87, 116, 0, 47, 18, 41, 143, 177, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 127, 144, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39073941456594163, y=-0.9161807797640347, z=0.0872175294306046, w=-0.01812708624274987)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0033333333333333335, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=0.0, z=0.09)>	COMP<109>
[1740780393.1449773]	Q_Header<(2621443, 55286, 257, 173, 250, 8, 58, 18, 38)>	Q_Data<(0, 0, 62, 0, 49, 75, 69, 63, 0, 0, 0, 0, 0, 69, 79, 0, 35, 13, 58, 140, 142, 51, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 32, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3907369692469002, y=-0.9161750461363979, z=0.08733905076418529, w=-0.01788283848630768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=0.04, z=0.16)>	COMP<107>
[1740780393.1565466]	Q_Header<(2621443, 55287, 257, 173, 250, 8, 58, 19, 30)>	Q_Data<(0, 0, 0, 0, 23, 84, 66, 84, 0, 0, 0, 0, 0, 0, 0, 0, 46, 30, 48, 89, 86, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 111, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3907369692469002, y=-0.9161750461363979, z=0.08733905076418529, w=-0.01788283848630768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=0.04, z=0.16)>	COMP<107>
[1740780393.1668088]	Q_Header<(2621443, 55288, 257, 173, 250, 8, 58, 20, 39)>	Q_Data<(0, 0, 0, 80, 68, 66, 77, 79, 0, 0, 30, 0, 27, 0, 0, 0, 104, 47, 59, 59, 46, 17, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 119, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3907369692469002, y=-0.9161750461363979, z=0.08733905076418529, w=-0.01788283848630768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=0.04, z=0.16)>	COMP<107>
[1740780393.1760306]	Q_Header<(2621443, 55289, 257, 173, 250, 8, 58, 21, 42)>	Q_Data<(0, 0, 0, 52, 81, 0, 65, 73, 20, 0, 0, 0, 0, 0, 0, 91, 134, 81, 64, 44, 18, 0, 0, 0, 20, 0, 35, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 146, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39075007407321405, y=-0.9161447378692507, z=0.08770819375870174, w=-0.017334117625240987)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.02, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.03, z=0.15)>	COMP<107>
[1740780393.1850495]	Q_Header<(2621443, 55290, 257, 173, 250, 8, 58, 22, 51)>	Q_Data<(0, 0, 0, 32, 63, 0, 67, 69, 81, 69, 0, 10, 0, 0, 0, 89, 164, 114, 56, 41, 17, 0, 12, 0, 43, 52, 34, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 236, 159, 24, 34, 0, 0, 0, 88, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39075007407321405, y=-0.9161447378692507, z=0.08770819375870174, w=-0.017334117625240987)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.02, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.03, z=0.15)>	COMP<107>
[1740780393.1950796]	Q_Header<(2621443, 55291, 257, 173, 250, 8, 58, 23, 58)>	Q_Data<(0, 0, 0, 69, 13, 0, 85, 89, 73, 87, 10, 113, 0, 0, 0, 0, 181, 112, 136, 90, 37, 0, 0, 17, 58, 80, 76, 24, 0, 0, 11, 31, 0, 10, 0, 0, 0, 0, 0, 55, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 253, 185, 93, 138, 85, 54, 0, 253, 253, 212, 51, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39075007407321405, y=-0.9161447378692507, z=0.08770819375870174, w=-0.017334117625240987)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.02, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.03, z=0.15)>	COMP<107>
[1740780393.2050853]	Q_Header<(2621443, 55292, 257, 173, 250, 8, 58, 24, 66)>	Q_Data<(0, 0, 0, 0, 0, 0, 55, 85, 88, 80, 84, 104, 0, 0, 0, 0, 139, 91, 205, 140, 67, 0, 27, 27, 68, 108, 149, 91, 0, 49, 36, 0, 40, 23, 0, 34, 0, 24, 48, 89, 84, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 253, 253, 165, 139, 102, 119, 97, 253, 253, 253, 119, 76, 127, 0, 0, 0, 64, 0, 60, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39075007407321405, y=-0.9161447378692507, z=0.08770819375870174, w=-0.017334117625240987)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.02, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.03, z=0.15)>	COMP<107>
[1740780393.2151642]	Q_Header<(2621443, 55293, 257, 173, 250, 8, 58, 25, 71)>	Q_Data<(0, 0, 75, 71, 71, 0, 21, 6, 91, 76, 94, 98, 0, 0, 0, 0, 109, 161, 253, 174, 101, 41, 60, 56, 75, 154, 233, 142, 30, 85, 77, 89, 126, 87, 0, 52, 51, 19, 57, 96, 89, 0, 32, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 178, 197, 137, 253, 253, 253, 105, 107, 167, 0, 73, 0, 0, 0, 128, 208, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39068022598129354, y=-0.916124073110329, z=0.08831655788078921, w=-0.016906486892175956)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.02666666666666667, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.01, z=0.21)>	COMP<101>
[1740780393.225105]	Q_Header<(2621443, 55294, 257, 173, 250, 8, 58, 26, 66)>	Q_Data<(0, 0, 70, 61, 71, 0, 86, 0, 41, 30, 100, 98, 0, 0, 0, 0, 197, 189, 253, 170, 129, 55, 57, 65, 76, 175, 253, 159, 73, 190, 243, 216, 214, 150, 37, 67, 63, 0, 49, 80, 69, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 253, 253, 253, 253, 253, 253, 253, 174, 253, 253, 253, 69, 114, 145, 0, 0, 0, 75, 34, 110, 213, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39068022598129354, y=-0.916124073110329, z=0.08831655788078921, w=-0.016906486892175956)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.02666666666666667, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.01, z=0.21)>	COMP<101>
[1740780393.2351108]	Q_Header<(2621443, 55295, 257, 173, 250, 8, 58, 27, 63)>	Q_Data<(0, 0, 60, 73, 72, 0, 79, 71, 0, 0, 99, 93, 0, 0, 0, 0, 201, 168, 211, 128, 133, 22, 68, 44, 76, 153, 236, 137, 102, 253, 253, 253, 253, 182, 64, 59, 58, 0, 10, 29, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 192, 167, 133, 154, 103, 159, 91, 0, 26, 37, 125, 103, 91, 181, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39068022598129354, y=-0.916124073110329, z=0.08831655788078921, w=-0.016906486892175956)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.02666666666666667, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.01, z=0.21)>	COMP<101>
