[1740780078.003519]	Q_Header<(2621443, 23768, 257, 173, 250, 8, 58, 0, 51)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 191, 100, 253, 253, 199, 253, 253, 253, 253, 231, 217, 253, 253, 253, 251, 124, 79, 55, 17, 23, 0, 0, 60, 101, 181, 171, 13, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 37, 0, 43, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24658291126359447, y=-0.9649692641280764, z=0.08935578764601541, w=-0.00683596189641648)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.03333333333333333, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.09, z=0.19)>	COMP<155>
[1740780078.112836]	Q_Header<(2621443, 23779, 257, 173, 250, 8, 58, 11, 62)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 59, 91, 184, 251, 253, 253, 253, 220, 253, 165, 229, 253, 253, 74, 159, 207, 88, 138, 65, 155, 179, 198, 253, 253, 253, 253, 223, 253, 253, 245, 142, 29, 0, 0, 0, 160, 247, 145, 28, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 253, 253, 210, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24933153215395695, y=-0.9641226149091565, z=0.0907603398562874, w=-0.007995699072746233)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.013333333333333334, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.08, z=0.08)>	COMP<154>
[1740780078.1228843]	Q_Header<(2621443, 23780, 257, 173, 250, 8, 58, 12, 78)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 12, 40, 98, 214, 253, 253, 253, 253, 253, 224, 194, 253, 253, 253, 182, 176, 223, 115, 185, 138, 190, 68, 84, 253, 201, 253, 253, 155, 253, 253, 244, 177, 61, 0, 0, 21, 106, 238, 140, 56, 25, 0, 36, 0, 27, 0, 0, 0, 0, 0, 24, 0, 0, 0, 30, 0, 0, 82, 224, 253, 223, 0, 0, 0, 35, 103, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24933153215395695, y=-0.9641226149091565, z=0.0907603398562874, w=-0.007995699072746233)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.013333333333333334, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.08, z=0.08)>	COMP<154>
[1740780078.1329787]	Q_Header<(2621443, 23781, 257, 173, 250, 8, 58, 13, 70)>	Q_Data<(0, 0, 63, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 90, 185, 253, 253, 253, 253, 226, 139, 253, 253, 253, 253, 240, 163, 154, 160, 209, 253, 253, 169, 54, 114, 52, 153, 170, 128, 253, 253, 198, 162, 75, 0, 0, 0, 148, 211, 174, 120, 54, 0, 68, 0, 41, 0, 0, 0, 55, 0, 21, 0, 0, 0, 0, 0, 0, 0, 145, 237, 163, 0, 0, 0, 0, 99, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24933153215395695, y=-0.9641226149091565, z=0.0907603398562874, w=-0.007995699072746233)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.013333333333333334, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.08, z=0.08)>	COMP<154>
[1740780078.1428964]	Q_Header<(2621443, 23782, 257, 173, 250, 8, 58, 14, 80)>	Q_Data<(0, 0, 20, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 122, 230, 253, 253, 253, 253, 253, 253, 253, 253, 253, 212, 145, 121, 174, 206, 253, 253, 207, 86, 34, 48, 168, 253, 215, 163, 253, 113, 130, 59, 0, 0, 103, 253, 253, 253, 235, 95, 47, 37, 0, 0, 53, 44, 0, 81, 0, 35, 0, 0, 0, 95, 76, 0, 0, 32, 99, 59, 0, 0, 0, 0, 51, 0, 50, 128, 86, 133, 131, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24987808374626788, y=-0.9639288169528112, z=0.09130865004504563, w=-0.008056645592209907)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.006666666666666667, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.08, z=0.16)>	COMP<158>
[1740780078.1528153]	Q_Header<(2621443, 23783, 257, 173, 250, 8, 58, 15, 78)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 19, 50, 151, 191, 253, 253, 253, 253, 253, 253, 253, 225, 89, 151, 164, 147, 172, 253, 253, 216, 78, 182, 157, 253, 253, 253, 105, 201, 9, 105, 0, 0, 29, 214, 253, 253, 253, 253, 146, 0, 85, 0, 0, 71, 72, 80, 52, 25, 52, 0, 8, 91, 193, 165, 59, 85, 0, 69, 0, 0, 0, 0, 0, 0, 0, 78, 196, 148, 253, 253, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24987808374626788, y=-0.9639288169528112, z=0.09130865004504563, w=-0.008056645592209907)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.006666666666666667, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.08, z=0.16)>	COMP<158>
[1740780078.1628735]	Q_Header<(2621443, 23784, 257, 173, 250, 8, 58, 16, 79)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 29, 0, 21, 88, 98, 253, 239, 253, 253, 253, 253, 253, 253, 249, 190, 230, 162, 161, 249, 253, 181, 61, 253, 253, 253, 253, 253, 24, 132, 96, 69, 73, 41, 148, 253, 253, 253, 253, 253, 218, 149, 243, 158, 161, 60, 109, 155, 74, 0, 0, 0, 0, 91, 241, 204, 118, 98, 21, 135, 28, 12, 0, 0, 0, 0, 0, 86, 215, 100, 253, 253, 64, 144, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24987808374626788, y=-0.9639288169528112, z=0.09130865004504563, w=-0.008056645592209907)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.006666666666666667, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.08, z=0.16)>	COMP<158>
[1740780078.1731346]	Q_Header<(2621443, 23785, 257, 173, 250, 8, 58, 17, 85)>	Q_Data<(0, 0, 54, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 31, 34, 18, 24, 33, 80, 186, 189, 253, 253, 239, 175, 253, 253, 253, 227, 253, 188, 152, 145, 181, 77, 134, 251, 253, 253, 253, 253, 187, 81, 108, 89, 155, 82, 249, 253, 253, 253, 253, 253, 253, 182, 253, 253, 253, 41, 175, 253, 229, 87, 0, 0, 56, 98, 228, 202, 108, 123, 148, 147, 98, 149, 77, 0, 0, 0, 0, 51, 179, 156, 253, 253, 0, 253, 253, 14, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24987808374626788, y=-0.9639288169528112, z=0.09130865004504563, w=-0.008056645592209907)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.006666666666666667, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.08, z=0.16)>	COMP<158>
[1740780078.1848097]	Q_Header<(2621443, 23786, 257, 173, 250, 8, 58, 18, 89)>	Q_Data<(0, 0, 55, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 27, 19, 16, 13, 54, 108, 166, 234, 253, 79, 212, 245, 253, 253, 242, 253, 189, 153, 128, 125, 253, 232, 162, 253, 209, 253, 253, 253, 168, 101, 129, 185, 94, 253, 253, 253, 253, 253, 198, 253, 137, 253, 253, 253, 40, 228, 253, 253, 141, 0, 0, 116, 162, 176, 154, 97, 251, 253, 130, 167, 229, 137, 0, 0, 0, 0, 0, 0, 190, 253, 134, 93, 253, 253, 80, 41, 0, 0, 0, 0, 0, 0, 0, 0, 101, 163, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25060965230178944, y=-0.9636813931302858, z=0.09191868883743178, w=-0.007995583159165712)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.0011111111111111111, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.04, z=0.04)>	COMP<157>
[1740780078.1928675]	Q_Header<(2621443, 23787, 257, 173, 250, 8, 58, 19, 94)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 21, 0, 14, 29, 37, 134, 219, 253, 246, 215, 192, 253, 253, 211, 243, 189, 197, 130, 253, 253, 253, 197, 227, 228, 148, 253, 253, 186, 39, 121, 162, 72, 217, 253, 253, 253, 253, 253, 253, 109, 253, 253, 253, 68, 252, 253, 253, 130, 28, 0, 140, 171, 124, 76, 141, 253, 253, 84, 185, 253, 199, 110, 63, 0, 0, 0, 0, 139, 191, 99, 0, 253, 253, 104, 0, 40, 0, 0, 0, 0, 0, 198, 95, 253, 253, 127, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25060965230178944, y=-0.9636813931302858, z=0.09191868883743178, w=-0.007995583159165712)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.0011111111111111111, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.04, z=0.04)>	COMP<157>
[1740780078.2029228]	Q_Header<(2621443, 23788, 257, 173, 250, 8, 58, 20, 97)>	Q_Data<(0, 0, 60, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 0, 0, 97, 203, 253, 253, 197, 253, 253, 253, 134, 85, 215, 225, 252, 253, 253, 253, 150, 253, 253, 132, 242, 253, 253, 125, 74, 117, 64, 155, 253, 253, 253, 253, 253, 253, 214, 253, 253, 253, 153, 253, 253, 253, 65, 0, 48, 132, 114, 43, 0, 137, 253, 250, 0, 162, 248, 226, 177, 128, 0, 0, 0, 0, 62, 138, 108, 0, 182, 216, 64, 0, 0, 0, 0, 0, 74, 29, 253, 253, 253, 253, 133, 73, 0, 0, 0, 31, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25060965230178944, y=-0.9636813931302858, z=0.09191868883743178, w=-0.007995583159165712)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.0011111111111111111, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.04, z=0.04)>	COMP<157>
[1740780078.2141168]	Q_Header<(2621443, 23789, 257, 173, 250, 8, 58, 21, 104)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 13, 7, 12, 0, 0, 20, 59, 158, 253, 253, 191, 253, 243, 180, 121, 239, 253, 248, 253, 253, 253, 173, 214, 253, 253, 161, 198, 253, 253, 253, 78, 123, 113, 121, 247, 253, 253, 253, 253, 253, 253, 218, 253, 253, 170, 253, 253, 253, 0, 0, 0, 91, 66, 0, 0, 84, 178, 161, 0, 116, 155, 206, 179, 142, 0, 0, 30, 85, 111, 62, 0, 62, 56, 88, 75, 0, 0, 0, 80, 208, 253, 111, 253, 253, 253, 253, 93, 93, 0, 0, 146, 77, 228, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.251218917036061, y=-0.9634941264167296, z=0.0922234654133839, w=-0.007934513900555861)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.0044444444444444444, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.02, z=-0.02)>	COMP<157>
[1740780078.2228827]	Q_Header<(2621443, 23790, 257, 173, 250, 8, 58, 22, 101)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 0, 17, 0, 13, 0, 0, 0, 8, 102, 207, 178, 211, 253, 242, 184, 237, 253, 253, 253, 250, 253, 253, 48, 253, 253, 229, 118, 183, 253, 253, 253, 37, 193, 212, 137, 135, 253, 253, 253, 253, 253, 253, 28, 215, 253, 156, 253, 253, 253, 67, 62, 182, 94, 112, 0, 0, 58, 0, 69, 97, 101, 132, 107, 141, 78, 44, 0, 122, 150, 187, 71, 112, 162, 0, 16, 144, 75, 101, 206, 215, 253, 253, 253, 253, 253, 253, 253, 165, 77, 0, 0, 253, 189, 253, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.251218917036061, y=-0.9634941264167296, z=0.0922234654133839, w=-0.007934513900555861)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.0044444444444444444, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.02, z=-0.02)>	COMP<157>
[1740780078.2328806]	Q_Header<(2621443, 23791, 257, 173, 250, 8, 58, 23, 95)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 24, 0, 21, 0, 0, 0, 20, 55, 99, 91, 197, 253, 253, 253, 253, 253, 253, 253, 162, 201, 168, 118, 253, 249, 77, 33, 111, 253, 253, 253, 138, 245, 253, 209, 0, 253, 253, 253, 253, 253, 253, 253, 211, 216, 88, 241, 253, 147, 35, 220, 253, 253, 251, 227, 74, 191, 120, 0, 0, 170, 234, 37, 55, 55, 46, 47, 163, 183, 205, 102, 131, 232, 0, 199, 253, 245, 143, 253, 253, 253, 253, 253, 253, 253, 253, 253, 248, 0, 0, 17, 253, 253, 253, 242, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.251218917036061, y=-0.9634941264167296, z=0.0922234654133839, w=-0.007934513900555861)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.0044444444444444444, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.02, z=-0.02)>	COMP<157>
[1740780078.243042]	Q_Header<(2621443, 23792, 257, 173, 250, 8, 58, 24, 98)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 11, 26, 0, 24, 25, 17, 19, 15, 17, 41, 45, 158, 253, 242, 253, 253, 253, 253, 253, 117, 120, 80, 85, 192, 134, 187, 73, 162, 253, 253, 253, 191, 250, 253, 250, 83, 237, 253, 253, 253, 253, 253, 253, 253, 224, 135, 146, 114, 0, 241, 253, 253, 253, 253, 253, 110, 253, 253, 131, 199, 213, 253, 185, 105, 90, 50, 73, 152, 138, 155, 93, 121, 235, 0, 253, 253, 253, 145, 253, 253, 253, 253, 253, 209, 222, 253, 253, 226, 0, 0, 66, 250, 253, 203, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25188651281999197, y=-0.9632965427278734, z=0.09246621442265274, w=-0.007934394636927298)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.0011111111111111111, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=-0.13)>	COMP<155>
[1740780078.2528758]	Q_Header<(2621443, 23793, 257, 173, 250, 8, 58, 25, 94)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 22, 19, 0, 19, 28, 23, 27, 0, 0, 42, 39, 94, 188, 210, 253, 253, 253, 253, 253, 166, 153, 87, 72, 140, 175, 207, 108, 253, 253, 253, 253, 161, 246, 253, 241, 126, 249, 253, 161, 156, 115, 253, 253, 253, 253, 253, 158, 157, 117, 253, 253, 253, 253, 253, 253, 206, 253, 253, 253, 253, 253, 253, 253, 245, 131, 0, 0, 107, 67, 108, 121, 0, 82, 125, 253, 253, 253, 78, 253, 253, 244, 253, 216, 105, 129, 230, 162, 53, 0, 47, 74, 164, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25188651281999197, y=-0.9632965427278734, z=0.09246621442265274, w=-0.007934394636927298)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.0011111111111111111, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=-0.13)>	COMP<155>
[1740780078.2629344]	Q_Header<(2621443, 23794, 257, 173, 250, 8, 58, 26, 96)>	Q_Data<(0, 0, 61, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 17, 27, 0, 13, 0, 22, 0, 0, 0, 0, 18, 13, 13, 106, 157, 253, 253, 253, 253, 253, 233, 247, 137, 113, 171, 157, 195, 135, 253, 253, 253, 106, 73, 243, 253, 213, 133, 231, 253, 175, 206, 253, 253, 253, 246, 253, 253, 168, 215, 201, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 139, 0, 0, 0, 0, 185, 208, 159, 253, 244, 230, 253, 251, 0, 223, 201, 161, 128, 93, 56, 0, 104, 107, 116, 154, 253, 187, 28, 95, 0, 0, 0, 0, 0, 0, 0, 123, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25188651281999197, y=-0.9632965427278734, z=0.09246621442265274, w=-0.007934394636927298)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.0011111111111111111, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=-0.13)>	COMP<155>
[1740780078.272924]	Q_Header<(2621443, 23795, 257, 173, 250, 8, 58, 27, 100)>	Q_Data<(0, 0, 74, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 8, 12, 16, 0, 7, 0, 17, 7, 0, 0, 0, 0, 0, 0, 39, 102, 231, 230, 202, 253, 253, 253, 253, 165, 144, 214, 163, 157, 128, 209, 253, 253, 7, 32, 209, 245, 157, 104, 197, 253, 222, 249, 253, 241, 253, 253, 253, 252, 214, 226, 225, 253, 253, 253, 253, 253, 253, 236, 202, 253, 253, 253, 253, 253, 253, 253, 129, 0, 0, 0, 0, 243, 253, 253, 253, 253, 246, 145, 144, 0, 142, 73, 145, 120, 63, 163, 100, 0, 120, 158, 253, 253, 192, 0, 0, 0, 0, 0, 0, 0, 0, 128, 253, 215, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.25188651281999197, y=-0.9632965427278734, z=0.09246621442265274, w=-0.007934394636927298)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.0011111111111111111, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=-0.13)>	COMP<155>
