[1740779298.7711885]	Q_Header<(2621443, 11304, 257, 173, 250, 8, 58, 0, 44)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 225, 206, 253, 253, 253, 253, 253, 253, 200, 35, 253, 253, 253, 121, 129, 7, 40, 8, 10, 16, 56, 121, 143, 126, 106, 0, 20, 100, 193, 133, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8442492937973982, y=0.5268623412419854, z=-0.039001973592867084, w=-0.09021113766863466)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.015555555555555555, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.04, z=0.06)>	COMP<109>
[1740779298.8900425]	Q_Header<(2621443, 11315, 257, 173, 250, 8, 58, 11, 38)>	Q_Data<(0, 0, 63, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 209, 253, 253, 253, 253, 253, 83, 81, 15, 140, 253, 253, 134, 234, 144, 115, 187, 162, 45, 107, 118, 253, 228, 97, 0, 32, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8418446319473463, y=0.5306923131140561, z=-0.03863464453147757, w=-0.09039164068107154)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0011111111111111111, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=-0.05)>	COMP<113>
[1740779298.9043543]	Q_Header<(2621443, 11316, 257, 173, 250, 8, 58, 12, 35)>	Q_Data<(0, 0, 65, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 111, 207, 253, 253, 253, 253, 127, 65, 53, 111, 213, 167, 60, 116, 79, 109, 206, 177, 28, 76, 104, 173, 119, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8418446319473463, y=0.5306923131140561, z=-0.03863464453147757, w=-0.09039164068107154)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0011111111111111111, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=-0.05)>	COMP<113>
[1740779298.9102385]	Q_Header<(2621443, 11317, 257, 173, 250, 8, 58, 13, 32)>	Q_Data<(0, 0, 62, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 253, 253, 253, 253, 253, 154, 96, 97, 97, 170, 118, 83, 0, 22, 93, 182, 174, 54, 45, 99, 167, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.841333689761636, y=0.5315099949538833, z=-0.03851433243177542, w=-0.09039576280738415)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.04, z=-0.09)>	COMP<113>
[1740779298.911589]	Q_Header<(2621443, 11318, 257, 173, 250, 8, 58, 14, 34)>	Q_Data<(0, 0, 40, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 245, 253, 253, 253, 253, 218, 98, 115, 81, 221, 232, 151, 85, 91, 68, 142, 135, 57, 36, 129, 230, 177, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.841333689761636, y=0.5315099949538833, z=-0.03851433243177542, w=-0.09039576280738415)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.04, z=-0.09)>	COMP<113>
[1740779298.9292033]	Q_Header<(2621443, 11319, 257, 173, 250, 8, 58, 15, 36)>	Q_Data<(0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 174, 253, 253, 253, 253, 253, 89, 112, 134, 244, 253, 214, 158, 175, 91, 118, 71, 118, 108, 148, 253, 223, 71, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.841333689761636, y=0.5315099949538833, z=-0.03851433243177542, w=-0.09039576280738415)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.04, z=-0.09)>	COMP<113>
[1740779298.9392524]	Q_Header<(2621443, 11320, 257, 173, 250, 8, 58, 16, 34)>	Q_Data<(0, 0, 18, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 110, 240, 253, 253, 253, 253, 44, 83, 181, 253, 182, 253, 218, 230, 108, 114, 157, 145, 109, 134, 253, 207, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.841333689761636, y=0.5315099949538833, z=-0.03851433243177542, w=-0.09039576280738415)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.04, z=-0.09)>	COMP<113>
[1740779298.9493558]	Q_Header<(2621443, 11321, 257, 173, 250, 8, 58, 17, 33)>	Q_Data<(0, 0, 53, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 45, 101, 253, 253, 253, 253, 111, 106, 200, 253, 247, 253, 253, 234, 106, 109, 173, 142, 71, 60, 180, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8406448576775664, y=0.5325976205688262, z=-0.038391462679096, w=-0.09045492478604177)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0022222222222222222, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.03, z=-0.05)>	COMP<107>
[1740779298.964942]	Q_Header<(2621443, 11322, 257, 173, 250, 8, 58, 18, 34)>	Q_Data<(0, 0, 54, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 31, 53, 252, 253, 253, 253, 175, 94, 183, 253, 253, 253, 248, 197, 93, 80, 154, 142, 127, 78, 85, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8406448576775664, y=0.5325976205688262, z=-0.038391462679096, w=-0.09045492478604177)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0022222222222222222, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.03, z=-0.05)>	COMP<107>
[1740779298.9694479]	Q_Header<(2621443, 11323, 257, 173, 250, 8, 58, 19, 33)>	Q_Data<(0, 0, 58, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 33, 5, 206, 253, 253, 253, 253, 128, 151, 253, 253, 203, 210, 118, 63, 41, 136, 234, 253, 253, 89, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8406448576775664, y=0.5325976205688262, z=-0.038391462679096, w=-0.09045492478604177)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0022222222222222222, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.03, z=-0.05)>	COMP<107>
[1740779298.9776053]	Q_Header<(2621443, 11324, 257, 173, 250, 8, 58, 20, 33)>	Q_Data<(0, 0, 59, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 27, 144, 245, 253, 253, 253, 239, 168, 253, 253, 120, 162, 97, 55, 35, 147, 253, 253, 253, 169, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8401433501004738, y=0.5333826906304424, z=-0.03832982374595696, w=-0.09051453601155122)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.005555555555555556, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.07, z=-0.09)>	COMP<113>
[1740779298.9919589]	Q_Header<(2621443, 11325, 257, 173, 250, 8, 58, 21, 31)>	Q_Data<(0, 0, 61, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 31, 70, 177, 253, 253, 253, 253, 211, 188, 185, 73, 181, 191, 129, 26, 151, 253, 253, 253, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8401433501004738, y=0.5333826906304424, z=-0.03832982374595696, w=-0.09051453601155122)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.005555555555555556, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.07, z=-0.09)>	COMP<113>
[1740779299.0034554]	Q_Header<(2621443, 11326, 257, 173, 250, 8, 58, 22, 35)>	Q_Data<(0, 0, 62, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 41, 19, 126, 253, 253, 253, 251, 215, 183, 90, 85, 225, 253, 253, 49, 126, 253, 253, 253, 185, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8401433501004738, y=0.5333826906304424, z=-0.03832982374595696, w=-0.09051453601155122)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.005555555555555556, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.07, z=-0.09)>	COMP<113>
[1740779299.0048525]	Q_Header<(2621443, 11327, 257, 173, 250, 8, 58, 23, 34)>	Q_Data<(0, 0, 59, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 29, 31, 71, 253, 253, 253, 253, 241, 169, 64, 67, 253, 253, 253, 122, 60, 207, 253, 253, 217, 43, 48, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8401433501004738, y=0.5333826906304424, z=-0.03832982374595696, w=-0.09051453601155122)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.005555555555555556, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.07, z=-0.09)>	COMP<113>
[1740779299.0170314]	Q_Header<(2621443, 11328, 257, 173, 250, 8, 58, 24, 34)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 28, 24, 190, 253, 161, 253, 253, 128, 110, 101, 253, 253, 253, 140, 63, 209, 253, 253, 240, 56, 81, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8396464720142739, y=0.5341706711542433, z=-0.03839046528290894, w=-0.09045257480011296)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.015555555555555555, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.05, z=-0.28)>	COMP<113>
[1740779299.0184069]	Q_Header<(2621443, 11329, 257, 173, 250, 8, 58, 25, 33)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 44, 32, 99, 138, 101, 253, 253, 209, 206, 172, 226, 253, 253, 141, 81, 208, 253, 253, 233, 34, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8396464720142739, y=0.5341706711542433, z=-0.03839046528290894, w=-0.09045257480011296)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.015555555555555555, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.05, z=-0.28)>	COMP<113>
[1740779299.0270586]	Q_Header<(2621443, 11330, 257, 173, 250, 8, 58, 26, 34)>	Q_Data<(0, 0, 71, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 21, 5, 69, 140, 79, 244, 253, 197, 253, 242, 142, 253, 253, 91, 73, 180, 236, 210, 179, 28, 55, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8396464720142739, y=0.5341706711542433, z=-0.03839046528290894, w=-0.09045257480011296)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.015555555555555555, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.05, z=-0.28)>	COMP<113>
[1740779299.036986]	Q_Header<(2621443, 11331, 257, 173, 250, 8, 58, 27, 34)>	Q_Data<(0, 0, 72, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 22, 0, 58, 93, 36, 130, 158, 236, 253, 253, 117, 165, 146, 25, 45, 134, 181, 133, 107, 0, 12, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8396464720142739, y=0.5341706711542433, z=-0.03839046528290894, w=-0.09045257480011296)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.015555555555555555, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.05, z=-0.28)>	COMP<113>
