[1740780075.5027883]	Q_Header<(2621443, 23518, 257, 173, 250, 8, 58, 0, 44)>	Q_Data<(0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 226, 253, 253, 253, 253, 253, 163, 253, 253, 112, 253, 253, 253, 178, 253, 78, 119, 99, 47, 0, 0, 0, 0, 61, 56, 0, 69, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 110, 97, 60, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23894746901642164, y=-0.9664707974138025, z=0.09393107402714505, w=-0.0039061655215966756)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.012222222222222223, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.04, z=-0.16)>	COMP<159>
[1740780075.6142764]	Q_Header<(2621443, 23529, 257, 173, 250, 8, 58, 11, 64)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 98, 109, 236, 253, 253, 253, 253, 253, 253, 170, 253, 202, 93, 83, 195, 64, 112, 151, 209, 85, 85, 253, 253, 253, 253, 150, 253, 253, 167, 193, 34, 11, 0, 141, 253, 253, 163, 115, 0, 27, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 253, 253, 245, 121, 0, 0, 0, 88, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2373679355383946, y=-0.9669889953033649, z=0.09253015949503889, w=-0.005188036647149278)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.023333333333333334, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.04, z=0.0)>	COMP<163>
[1740780075.622867]	Q_Header<(2621443, 23530, 257, 173, 250, 8, 58, 12, 81)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 35, 121, 253, 253, 180, 253, 253, 253, 253, 185, 253, 253, 123, 128, 169, 172, 200, 236, 253, 201, 65, 104, 211, 174, 188, 98, 253, 253, 246, 173, 0, 25, 0, 111, 236, 253, 184, 73, 0, 0, 0, 0, 51, 0, 0, 35, 0, 0, 0, 44, 0, 0, 0, 0, 0, 79, 219, 253, 161, 86, 0, 0, 0, 95, 142, 0, 0, 0, 95, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2373679355383946, y=-0.9669889953033649, z=0.09253015949503889, w=-0.005188036647149278)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.023333333333333334, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.04, z=0.0)>	COMP<163>
[1740780075.6328912]	Q_Header<(2621443, 23531, 257, 173, 250, 8, 58, 13, 81)>	Q_Data<(0, 0, 55, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 20, 96, 222, 253, 142, 253, 253, 253, 253, 240, 253, 253, 188, 128, 144, 199, 233, 253, 253, 247, 111, 67, 115, 160, 196, 214, 194, 137, 253, 119, 0, 0, 30, 142, 253, 253, 253, 227, 132, 39, 0, 0, 32, 58, 24, 83, 0, 0, 79, 57, 0, 0, 43, 38, 0, 0, 29, 116, 25, 0, 0, 0, 0, 42, 95, 0, 0, 52, 172, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2373679355383946, y=-0.9669889953033649, z=0.09253015949503889, w=-0.005188036647149278)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.023333333333333334, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.04, z=0.0)>	COMP<163>
[1740780075.643737]	Q_Header<(2621443, 23532, 257, 173, 250, 8, 58, 14, 78)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 29, 37, 62, 166, 191, 82, 113, 253, 253, 253, 253, 253, 253, 232, 63, 117, 157, 193, 253, 253, 245, 99, 154, 150, 252, 253, 253, 68, 143, 199, 104, 15, 0, 135, 253, 253, 253, 253, 253, 253, 46, 167, 140, 0, 69, 26, 73, 0, 45, 96, 58, 0, 0, 140, 143, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 17, 88, 205, 253, 24, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23705422355186578, y=-0.9670762544230982, z=0.09240476170379114, w=-0.00549301753853448)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.016666666666666666, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.04, z=0.03)>	COMP<162>
[1740780075.6543195]	Q_Header<(2621443, 23533, 257, 173, 250, 8, 58, 15, 73)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 19, 22, 27, 37, 31, 109, 122, 134, 199, 253, 253, 253, 253, 253, 253, 253, 145, 32, 173, 91, 200, 253, 202, 61, 243, 253, 253, 253, 253, 169, 128, 114, 94, 54, 38, 237, 253, 253, 253, 253, 253, 253, 178, 253, 253, 101, 108, 100, 167, 78, 37, 89, 47, 36, 23, 195, 190, 80, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 163, 211, 231, 106, 199, 111, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23705422355186578, y=-0.9670762544230982, z=0.09240476170379114, w=-0.00549301753853448)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.016666666666666666, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.04, z=0.03)>	COMP<162>
[1740780075.6627882]	Q_Header<(2621443, 23534, 257, 173, 250, 8, 58, 16, 71)>	Q_Data<(0, 0, 13, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 11, 24, 14, 31, 0, 52, 60, 126, 187, 253, 253, 253, 253, 253, 253, 253, 244, 130, 204, 87, 145, 192, 179, 157, 253, 253, 253, 253, 253, 249, 247, 91, 125, 90, 100, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 150, 202, 175, 253, 140, 56, 73, 0, 70, 132, 196, 181, 118, 152, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 253, 253, 165, 112, 253, 202, 253, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23705422355186578, y=-0.9670762544230982, z=0.09240476170379114, w=-0.00549301753853448)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.016666666666666666, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.04, z=0.03)>	COMP<162>
[1740780075.67284]	Q_Header<(2621443, 23535, 257, 173, 250, 8, 58, 17, 84)>	Q_Data<(0, 0, 56, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 34, 33, 26, 0, 19, 8, 99, 131, 226, 242, 253, 253, 253, 253, 253, 253, 162, 187, 160, 154, 160, 238, 209, 212, 142, 253, 253, 202, 253, 253, 99, 127, 87, 107, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 176, 253, 231, 253, 171, 90, 52, 0, 103, 188, 167, 111, 121, 249, 252, 0, 48, 98, 0, 0, 0, 0, 0, 0, 150, 235, 253, 253, 117, 253, 223, 253, 62, 0, 0, 0, 0, 0, 0, 0, 59, 80, 171, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23705422355186578, y=-0.9670762544230982, z=0.09240476170379114, w=-0.00549301753853448)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.016666666666666666, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.04, z=0.03)>	COMP<162>
[1740780075.6830082]	Q_Header<(2621443, 23536, 257, 173, 250, 8, 58, 18, 95)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 24, 30, 5, 10, 19, 58, 94, 214, 253, 253, 231, 153, 76, 253, 253, 164, 202, 200, 175, 199, 253, 215, 100, 253, 253, 253, 140, 203, 228, 53, 87, 52, 71, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 177, 253, 253, 253, 214, 108, 26, 52, 137, 172, 113, 0, 110, 253, 253, 77, 81, 115, 84, 0, 82, 93, 97, 0, 81, 118, 191, 219, 48, 253, 145, 253, 43, 0, 0, 0, 0, 27, 0, 0, 0, 219, 253, 137, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23669534026296632, y=-0.9671671897387737, z=0.09234658324339041, w=-0.005920435277335672)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.016666666666666666, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.04, z=0.16)>	COMP<155>
[1740780075.6928644]	Q_Header<(2621443, 23537, 257, 173, 250, 8, 58, 19, 94)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 25, 21, 23, 22, 33, 76, 195, 253, 253, 253, 186, 218, 253, 228, 164, 253, 194, 208, 253, 253, 193, 174, 253, 253, 253, 144, 182, 253, 169, 48, 105, 62, 175, 253, 253, 253, 253, 253, 253, 253, 253, 253, 213, 253, 253, 253, 253, 114, 87, 130, 178, 123, 0, 0, 108, 253, 253, 94, 70, 69, 68, 101, 148, 166, 158, 93, 41, 0, 83, 81, 0, 136, 44, 154, 0, 0, 0, 0, 0, 0, 0, 216, 184, 247, 253, 205, 0, 0, 0, 69, 220, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23669534026296632, y=-0.9671671897387737, z=0.09234658324339041, w=-0.005920435277335672)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.016666666666666666, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.04, z=0.16)>	COMP<155>
[1740780075.7029068]	Q_Header<(2621443, 23538, 257, 173, 250, 8, 58, 20, 104)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 20, 21, 15, 9, 8, 50, 154, 253, 253, 253, 253, 224, 189, 89, 162, 253, 253, 253, 253, 253, 176, 203, 253, 253, 223, 138, 253, 253, 253, 114, 159, 115, 128, 175, 245, 253, 253, 253, 253, 253, 253, 253, 234, 173, 253, 253, 253, 100, 83, 143, 196, 123, 0, 0, 84, 241, 253, 62, 0, 46, 20, 127, 168, 197, 162, 0, 0, 152, 22, 0, 63, 0, 10, 27, 0, 0, 26, 159, 144, 228, 91, 253, 253, 183, 253, 231, 34, 0, 0, 212, 253, 253, 200, 37, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23669534026296632, y=-0.9671671897387737, z=0.09234658324339041, w=-0.005920435277335672)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.016666666666666666, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.04, z=0.16)>	COMP<155>
[1740780075.712994]	Q_Header<(2621443, 23539, 257, 173, 250, 8, 58, 21, 105)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 12, 0, 0, 0, 17, 86, 162, 237, 212, 229, 197, 178, 214, 111, 253, 253, 253, 245, 253, 159, 187, 230, 248, 187, 85, 253, 253, 253, 138, 216, 231, 179, 162, 253, 253, 253, 253, 253, 253, 253, 253, 198, 90, 253, 253, 211, 51, 86, 113, 231, 253, 163, 46, 87, 160, 131, 23, 0, 188, 132, 119, 148, 175, 119, 148, 107, 216, 0, 89, 129, 0, 55, 146, 110, 103, 220, 253, 253, 253, 173, 253, 253, 0, 238, 233, 102, 0, 0, 253, 253, 253, 248, 87, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23645196891510856, y=-0.9672313761997225, z=0.09228584847693447, w=-0.006103561407204661)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.01, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=0.1)>	COMP<155>
[1740780075.7229433]	Q_Header<(2621443, 23540, 257, 173, 250, 8, 58, 22, 101)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 7, 19, 0, 9, 0, 10, 57, 126, 117, 217, 214, 253, 253, 223, 253, 253, 236, 148, 159, 111, 142, 139, 202, 207, 75, 253, 253, 253, 79, 249, 253, 253, 135, 253, 253, 253, 177, 253, 253, 253, 253, 253, 141, 89, 144, 109, 138, 253, 253, 253, 253, 253, 188, 226, 192, 102, 111, 105, 251, 174, 113, 119, 109, 87, 184, 127, 208, 0, 105, 162, 15, 0, 248, 239, 191, 253, 253, 253, 253, 223, 205, 213, 81, 107, 163, 94, 0, 0, 253, 253, 253, 237, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23645196891510856, y=-0.9672313761997225, z=0.09228584847693447, w=-0.006103561407204661)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.01, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=0.1)>	COMP<155>
[1740780075.7332509]	Q_Header<(2621443, 23541, 257, 173, 250, 8, 58, 23, 99)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 23, 0, 14, 35, 17, 19, 0, 0, 0, 30, 91, 211, 253, 253, 253, 226, 253, 253, 125, 129, 45, 57, 99, 159, 251, 243, 145, 253, 253, 174, 64, 235, 253, 253, 93, 242, 253, 253, 144, 234, 253, 253, 221, 253, 253, 202, 164, 160, 253, 253, 253, 253, 253, 253, 253, 253, 253, 220, 253, 250, 122, 171, 135, 103, 0, 55, 149, 42, 145, 0, 74, 148, 94, 52, 253, 253, 212, 253, 253, 253, 253, 197, 0, 29, 97, 102, 59, 86, 0, 0, 213, 253, 253, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23645196891510856, y=-0.9672313761997225, z=0.09228584847693447, w=-0.006103561407204661)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.01, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=0.1)>	COMP<155>
[1740780075.7434034]	Q_Header<(2621443, 23542, 257, 173, 250, 8, 58, 24, 104)>	Q_Data<(0, 0, 65, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 20, 21, 22, 29, 36, 28, 16, 0, 8, 26, 81, 168, 242, 253, 242, 133, 253, 253, 190, 218, 130, 153, 147, 195, 253, 243, 134, 253, 253, 210, 105, 198, 225, 230, 75, 247, 253, 253, 206, 253, 253, 253, 253, 253, 253, 253, 156, 219, 253, 253, 253, 253, 253, 253, 253, 253, 253, 195, 253, 253, 253, 246, 253, 56, 0, 0, 0, 167, 172, 0, 54, 107, 76, 171, 200, 253, 152, 219, 253, 225, 253, 142, 88, 89, 0, 44, 0, 21, 113, 0, 78, 124, 103, 0, 0, 0, 43, 0, 0, 119, 174, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23645196891510856, y=-0.9672313761997225, z=0.09228584847693447, w=-0.006103561407204661)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.01, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=0.1)>	COMP<155>
[1740780075.752934]	Q_Header<(2621443, 23543, 257, 173, 250, 8, 58, 25, 102)>	Q_Data<(0, 0, 73, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 28, 11, 36, 32, 0, 23, 3, 19, 0, 0, 0, 35, 98, 173, 187, 123, 103, 253, 253, 241, 253, 173, 253, 249, 191, 253, 193, 76, 138, 201, 168, 89, 173, 119, 188, 83, 252, 253, 253, 237, 253, 253, 253, 253, 253, 253, 253, 37, 253, 253, 253, 253, 253, 253, 253, 253, 99, 253, 253, 253, 253, 253, 253, 253, 0, 0, 0, 85, 253, 253, 73, 203, 253, 70, 233, 0, 192, 54, 117, 99, 0, 106, 0, 63, 0, 0, 0, 192, 241, 102, 122, 83, 117, 53, 0, 0, 0, 0, 0, 176, 253, 253, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23620466968022258, y=-0.96727948451994, z=0.09240668472761163, w=-0.006225549433432224)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.008888888888888889, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.07, z=0.15)>	COMP<151>
[1740780075.7658553]	Q_Header<(2621443, 23544, 257, 173, 250, 8, 58, 26, 105)>	Q_Data<(0, 0, 75, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 0, 8, 22, 8, 37, 22, 0, 0, 0, 20, 0, 0, 0, 0, 41, 89, 73, 62, 110, 253, 253, 226, 253, 194, 253, 253, 161, 201, 123, 54, 97, 0, 68, 81, 132, 95, 144, 70, 220, 253, 249, 242, 253, 253, 253, 253, 253, 253, 245, 30, 241, 253, 253, 253, 253, 253, 253, 253, 253, 199, 253, 253, 253, 253, 253, 253, 0, 0, 0, 150, 253, 253, 107, 253, 253, 253, 239, 71, 108, 173, 199, 253, 124, 83, 195, 253, 0, 0, 0, 253, 253, 103, 163, 61, 70, 20, 123, 0, 0, 0, 0, 198, 253, 253, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23620466968022258, y=-0.96727948451994, z=0.09240668472761163, w=-0.006225549433432224)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.008888888888888889, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.07, z=0.15)>	COMP<151>
[1740780075.7690825]	Q_Header<(2621443, 23545, 257, 173, 250, 8, 58, 27, 104)>	Q_Data<(0, 0, 75, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 0, 8, 0, 6, 34, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 80, 191, 247, 165, 246, 169, 253, 253, 120, 123, 57, 36, 74, 21, 0, 42, 64, 88, 80, 36, 142, 250, 169, 202, 253, 210, 253, 253, 253, 253, 178, 53, 190, 164, 253, 253, 253, 253, 235, 171, 253, 253, 253, 253, 253, 253, 253, 205, 0, 0, 0, 180, 253, 253, 118, 253, 253, 253, 192, 219, 144, 253, 253, 253, 197, 67, 253, 253, 200, 193, 106, 253, 253, 197, 253, 253, 127, 245, 171, 138, 52, 167, 216, 187, 253, 253, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23620466968022258, y=-0.96727948451994, z=0.09240668472761163, w=-0.006225549433432224)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.008888888888888889, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.07, z=0.15)>	COMP<151>
