[1740780118.004233]	Q_Header<(2621443, 27768, 257, 173, 250, 8, 58, 0, 74)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 0, 27, 61, 113, 161, 147, 253, 253, 253, 253, 253, 253, 253, 253, 253, 203, 253, 197, 109, 185, 127, 104, 138, 159, 177, 253, 253, 244, 68, 194, 253, 253, 253, 111, 22, 0, 59, 119, 216, 49, 57, 23, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 183, 198, 95, 125, 63, 0, 0, 89, 175, 43, 0, 0, 57, 76, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12615938715580874, y=-0.9865090346392534, z=0.10418677981372304, w=0.005371081794732061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.01, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.16, z=0.04)>	COMP<93>
[1740780118.1132762]	Q_Header<(2621443, 27779, 257, 173, 250, 8, 58, 11, 97)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 0, 23, 11, 17, 12, 0, 41, 38, 0, 27, 61, 25, 143, 159, 142, 176, 253, 253, 253, 161, 245, 91, 74, 73, 90, 140, 111, 218, 189, 228, 253, 253, 253, 190, 174, 66, 40, 212, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 178, 159, 128, 231, 253, 253, 253, 253, 253, 253, 253, 174, 253, 253, 253, 185, 0, 135, 119, 0, 110, 44, 120, 63, 0, 222, 229, 37, 253, 253, 178, 253, 253, 253, 253, 253, 227, 142, 226, 253, 253, 253, 0, 0, 57, 253, 253, 167, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12371554303925585, y=-0.9867947211932356, z=0.10436782367889862, w=0.006164415316706877)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.014444444444444444, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.14, z=-0.03)>	COMP<95>
[1740780118.1233554]	Q_Header<(2621443, 27780, 257, 173, 250, 8, 58, 12, 110)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 0, 0, 10, 14, 15, 17, 40, 33, 0, 0, 13, 29, 98, 115, 173, 166, 253, 253, 253, 253, 225, 160, 15, 77, 37, 50, 152, 253, 216, 108, 253, 253, 119, 226, 182, 198, 190, 198, 253, 253, 253, 253, 234, 253, 253, 253, 253, 253, 209, 184, 220, 253, 253, 253, 253, 178, 188, 253, 253, 105, 253, 253, 253, 182, 154, 139, 91, 0, 20, 93, 205, 85, 54, 133, 95, 68, 253, 253, 194, 253, 253, 253, 136, 253, 109, 0, 152, 232, 253, 237, 87, 0, 0, 147, 143, 33, 0, 0, 0, 0, 0, 113, 220, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12371554303925585, y=-0.9867947211932356, z=0.10436782367889862, w=0.006164415316706877)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.014444444444444444, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.14, z=-0.03)>	COMP<95>
[1740780118.133459]	Q_Header<(2621443, 27781, 257, 173, 250, 8, 58, 13, 108)>	Q_Data<(0, 0, 59, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 17, 10, 0, 20, 0, 17, 15, 39, 21, 0, 10, 0, 0, 48, 106, 169, 145, 253, 253, 253, 253, 253, 230, 87, 152, 82, 97, 160, 253, 198, 83, 242, 244, 101, 200, 154, 253, 248, 200, 253, 220, 253, 253, 207, 193, 253, 171, 253, 253, 200, 217, 253, 253, 253, 253, 253, 253, 253, 253, 253, 209, 253, 253, 253, 253, 236, 125, 62, 0, 0, 233, 253, 175, 134, 206, 44, 207, 236, 253, 160, 175, 253, 231, 0, 89, 142, 0, 121, 128, 253, 253, 98, 163, 81, 0, 0, 0, 80, 57, 0, 0, 0, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12371554303925585, y=-0.9867947211932356, z=0.10436782367889862, w=0.006164415316706877)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.014444444444444444, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.14, z=-0.03)>	COMP<95>
[1740780118.1433427]	Q_Header<(2621443, 27782, 257, 173, 250, 8, 58, 14, 104)>	Q_Data<(0, 0, 28, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 17, 0, 6, 18, 0, 33, 22, 0, 0, 0, 0, 6, 57, 114, 114, 253, 213, 167, 253, 253, 243, 126, 186, 108, 155, 119, 205, 143, 91, 149, 143, 24, 138, 74, 234, 211, 170, 183, 131, 253, 247, 253, 246, 193, 218, 253, 253, 178, 231, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 81, 0, 10, 0, 253, 253, 228, 169, 207, 231, 253, 253, 157, 171, 253, 253, 253, 90, 253, 253, 224, 155, 139, 220, 231, 113, 253, 175, 0, 0, 0, 164, 176, 78, 0, 0, 253, 253, 253, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12317011766563477, y=-0.9868868347550289, z=0.10412696765984782, w=0.006408752405793682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.01888888888888889, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.14, z=-0.13)>	COMP<95>
[1740780118.1534007]	Q_Header<(2621443, 27783, 257, 173, 250, 8, 58, 15, 115)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 17, 15, 30, 15, 0, 26, 30, 0, 0, 0, 0, 11, 0, 56, 73, 151, 150, 109, 190, 243, 202, 130, 175, 128, 154, 75, 125, 66, 52, 69, 60, 61, 62, 51, 138, 115, 108, 99, 107, 194, 204, 253, 253, 253, 234, 214, 253, 152, 193, 227, 253, 240, 248, 148, 202, 253, 253, 253, 231, 253, 253, 253, 253, 223, 124, 0, 22, 0, 253, 253, 222, 187, 163, 253, 253, 253, 166, 209, 253, 253, 253, 194, 253, 253, 253, 231, 253, 195, 126, 253, 253, 253, 186, 227, 73, 218, 222, 201, 103, 161, 184, 253, 253, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12317011766563477, y=-0.9868868347550289, z=0.10412696765984782, w=0.006408752405793682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.01888888888888889, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.14, z=-0.13)>	COMP<95>
[1740780118.1632729]	Q_Header<(2621443, 27784, 257, 173, 250, 8, 58, 16, 100)>	Q_Data<(0, 0, 22, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 12, 11, 39, 32, 6, 0, 33, 40, 0, 0, 0, 0, 27, 0, 26, 0, 62, 93, 77, 132, 175, 139, 107, 127, 110, 93, 51, 48, 0, 0, 0, 24, 27, 0, 46, 45, 0, 24, 0, 0, 94, 111, 178, 210, 233, 176, 157, 179, 118, 119, 133, 166, 101, 4, 175, 156, 204, 253, 253, 66, 253, 253, 253, 253, 213, 176, 0, 0, 41, 141, 253, 177, 155, 252, 253, 253, 253, 253, 187, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 216, 236, 0, 110, 128, 199, 146, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12317011766563477, y=-0.9868868347550289, z=0.10412696765984782, w=0.006408752405793682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.01888888888888889, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.14, z=-0.13)>	COMP<95>
[1740780118.174149]	Q_Header<(2621443, 27785, 257, 173, 250, 8, 58, 17, 84)>	Q_Data<(0, 0, 54, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 37, 20, 0, 0, 37, 35, 26, 31, 0, 0, 23, 22, 8, 0, 0, 21, 37, 89, 124, 87, 60, 55, 59, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 113, 145, 95, 89, 55, 62, 46, 51, 0, 32, 0, 96, 91, 104, 187, 253, 77, 253, 253, 253, 253, 182, 155, 0, 0, 40, 72, 120, 119, 96, 237, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 209, 253, 215, 221, 169, 0, 82, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12261804591828873, y=-0.9869867698081867, z=0.10381946048133854, w=0.006591711776592924)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.012222222222222223, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.13, z=-0.09)>	COMP<96>
[1740780118.1831357]	Q_Header<(2621443, 27786, 257, 173, 250, 8, 58, 18, 82)>	Q_Data<(0, 0, 60, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 12, 30, 16, 0, 0, 27, 20, 37, 42, 0, 15, 18, 34, 0, 12, 0, 0, 0, 36, 43, 29, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 82, 108, 48, 138, 216, 200, 149, 91, 95, 0, 0, 0, 58, 0, 32, 0, 135, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 185, 140, 247, 253, 172, 0, 43, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12261804591828873, y=-0.9869867698081867, z=0.10381946048133854, w=0.006591711776592924)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.012222222222222223, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.13, z=-0.09)>	COMP<96>
[1740780118.1929846]	Q_Header<(2621443, 27787, 257, 173, 250, 8, 58, 19, 66)>	Q_Data<(0, 0, 61, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 23, 14, 0, 0, 22, 8, 38, 41, 10, 22, 15, 26, 0, 14, 0, 0, 0, 0, 17, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 253, 253, 253, 253, 253, 253, 253, 239, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 248, 253, 253, 99, 0, 241, 231, 108, 0, 0, 0, 69, 0, 148, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12261804591828873, y=-0.9869867698081867, z=0.10381946048133854, w=0.006591711776592924)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.012222222222222223, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.13, z=-0.09)>	COMP<96>
[1740780118.20304]	Q_Header<(2621443, 27788, 257, 173, 250, 8, 58, 20, 60)>	Q_Data<(0, 0, 62, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 6, 21, 9, 10, 10, 15, 0, 34, 37, 17, 0, 11, 0, 0, 0, 16, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 221, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 132, 253, 253, 253, 21, 148, 141, 68, 0, 0, 0, 33, 51, 113, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12261804591828873, y=-0.9869867698081867, z=0.10381946048133854, w=0.006591711776592924)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.012222222222222223, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.13, z=-0.09)>	COMP<96>
[1740780118.2130747]	Q_Header<(2621443, 27789, 257, 173, 250, 8, 58, 21, 51)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 12, 20, 21, 12, 0, 0, 0, 27, 22, 0, 0, 0, 16, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 253, 110, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 203, 253, 230, 253, 253, 253, 190, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12188879402022205, y=-0.9871344344962701, z=0.10327282898458474, w=0.006591882701143707)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.0033333333333333335, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.13, z=-0.1)>	COMP<95>
[1740780118.2230158]	Q_Header<(2621443, 27790, 257, 173, 250, 8, 58, 22, 51)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 0, 27, 21, 0, 18, 0, 15, 25, 0, 10, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 241, 200, 253, 253, 217, 198, 126, 101, 184, 253, 253, 253, 181, 204, 0, 0, 104, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12188879402022205, y=-0.9871344344962701, z=0.10327282898458474, w=0.006591882701143707)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.0033333333333333335, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.13, z=-0.1)>	COMP<95>
[1740780118.2330172]	Q_Header<(2621443, 27791, 257, 173, 250, 8, 58, 23, 49)>	Q_Data<(0, 0, 59, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 0, 21, 0, 0, 31, 0, 18, 6, 0, 0, 16, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 200, 253, 76, 253, 34, 161, 82, 22, 132, 43, 253, 253, 224, 253, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12188879402022205, y=-0.9871344344962701, z=0.10327282898458474, w=0.006591882701143707)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.0033333333333333335, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.13, z=-0.1)>	COMP<95>
[1740780118.2430751]	Q_Header<(2621443, 27792, 257, 173, 250, 8, 58, 24, 48)>	Q_Data<(0, 0, 61, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 14, 10, 31, 0, 13, 0, 0, 0, 27, 22, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 253, 253, 253, 253, 253, 253, 253, 253, 253, 252, 185, 160, 253, 145, 253, 126, 145, 64, 178, 146, 179, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12139995623742877, y=-0.9872520322475669, z=0.10272303989320897, w=0.0065918528273716985)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.0044444444444444444, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.13, z=-0.18)>	COMP<95>
[1740780118.2530181]	Q_Header<(2621443, 27793, 257, 173, 250, 8, 58, 25, 41)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 20, 0, 17, 15, 23, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 197, 209, 253, 253, 167, 183, 171, 253, 202, 226, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12139995623742877, y=-0.9872520322475669, z=0.10272303989320897, w=0.0065918528273716985)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.0044444444444444444, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.13, z=-0.18)>	COMP<95>
[1740780118.2629912]	Q_Header<(2621443, 27794, 257, 173, 250, 8, 58, 26, 47)>	Q_Data<(0, 0, 65, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 18, 0, 4, 30, 24, 0, 0, 18, 37, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 192, 245, 250, 253, 234, 195, 253, 253, 253, 186, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12139995623742877, y=-0.9872520322475669, z=0.10272303989320897, w=0.0065918528273716985)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.0044444444444444444, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.13, z=-0.18)>	COMP<95>
[1740780118.2735815]	Q_Header<(2621443, 27795, 257, 173, 250, 8, 58, 27, 44)>	Q_Data<(0, 0, 76, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 14, 10, 24, 29, 7, 0, 0, 27, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 162, 232, 253, 253, 253, 253, 253, 253, 253, 253, 150, 253, 253, 253, 253, 253, 200, 154, 253, 253, 253, 111, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12103143571179853, y=-0.9873552877003353, z=0.10217177175065595, w=0.006469658187317521)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=-0.014444444444444444, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.11, z=-0.07)>	COMP<94>
