[1740780055.502584]	Q_Header<(2621443, 21518, 257, 173, 250, 8, 58, 0, 56)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 183, 253, 169, 253, 253, 217, 253, 253, 253, 253, 100, 135, 253, 253, 253, 111, 15, 54, 0, 0, 0, 15, 31, 115, 214, 253, 229, 113, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 41, 105, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27753158346839946, y=-0.9558878664391035, z=0.09594890020064305, w=-0.0069581263504283125)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.02666666666666667, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.09, z=-0.31)>	COMP<165>
[1740780055.6127632]	Q_Header<(2621443, 21529, 257, 173, 250, 8, 58, 11, 61)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 253, 253, 227, 253, 253, 253, 200, 198, 185, 247, 234, 219, 154, 63, 175, 110, 148, 86, 253, 253, 253, 253, 253, 253, 253, 145, 64, 67, 59, 57, 0, 0, 0, 0, 0, 142, 253, 253, 118, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 216, 253, 147, 137, 218, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27733895149224636, y=-0.9560381461651732, z=0.09503009407425783, w=-0.0065916828259600805)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=-0.02, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=-0.21)>	COMP<168>
[1740780055.622613]	Q_Header<(2621443, 21530, 257, 173, 250, 8, 58, 12, 59)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 131, 253, 253, 229, 253, 253, 253, 253, 228, 167, 220, 253, 253, 58, 65, 33, 90, 69, 57, 253, 253, 253, 253, 253, 253, 253, 218, 80, 135, 120, 83, 0, 0, 0, 0, 0, 208, 253, 253, 142, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 211, 144, 91, 156, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27733895149224636, y=-0.9560381461651732, z=0.09503009407425783, w=-0.0065916828259600805)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=-0.02, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=-0.21)>	COMP<168>
[1740780055.632607]	Q_Header<(2621443, 21531, 257, 173, 250, 8, 58, 13, 62)>	Q_Data<(0, 0, 61, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 89, 193, 199, 196, 253, 253, 253, 253, 249, 75, 195, 253, 253, 109, 67, 125, 106, 31, 58, 197, 253, 253, 253, 253, 253, 253, 253, 141, 250, 210, 97, 62, 0, 0, 0, 37, 234, 253, 253, 130, 24, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 113, 107, 134, 0, 31, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27733895149224636, y=-0.9560381461651732, z=0.09503009407425783, w=-0.0065916828259600805)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=-0.02, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=-0.21)>	COMP<168>
[1740780055.643824]	Q_Header<(2621443, 21532, 257, 173, 250, 8, 58, 14, 68)>	Q_Data<(0, 0, 16, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 44, 88, 121, 174, 194, 229, 253, 253, 170, 218, 189, 253, 253, 78, 102, 170, 139, 55, 68, 109, 133, 233, 253, 253, 253, 253, 248, 205, 253, 253, 116, 121, 0, 0, 0, 55, 209, 253, 178, 18, 0, 28, 17, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 89, 0, 0, 0, 0, 0, 124, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2773979958797603, y=-0.9560923224326611, z=0.09429700850038056, w=-0.006774736533037049)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.03, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05, z=-0.23)>	COMP<163>
[1740780055.6526704]	Q_Header<(2621443, 21533, 257, 173, 250, 8, 58, 15, 71)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 48, 130, 172, 173, 158, 253, 253, 253, 253, 242, 253, 253, 147, 192, 187, 192, 76, 84, 141, 160, 79, 192, 253, 253, 253, 156, 243, 253, 253, 207, 146, 0, 11, 0, 31, 103, 171, 104, 0, 0, 57, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 108, 0, 0, 0, 0, 0, 108, 199, 97, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2773979958797603, y=-0.9560923224326611, z=0.09429700850038056, w=-0.006774736533037049)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.03, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05, z=-0.23)>	COMP<163>
[1740780055.6629522]	Q_Header<(2621443, 21534, 257, 173, 250, 8, 58, 16, 74)>	Q_Data<(0, 0, 30, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 103, 152, 148, 115, 253, 253, 253, 253, 253, 253, 253, 246, 224, 164, 215, 140, 91, 253, 253, 122, 82, 160, 252, 215, 107, 230, 253, 175, 237, 134, 0, 0, 0, 0, 88, 109, 8, 0, 0, 36, 0, 0, 0, 96, 147, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 114, 68, 39, 0, 0, 0, 126, 224, 91, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2773979958797603, y=-0.9560923224326611, z=0.09429700850038056, w=-0.006774736533037049)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.03, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05, z=-0.23)>	COMP<163>
[1740780055.6729352]	Q_Header<(2621443, 21535, 257, 173, 250, 8, 58, 17, 88)>	Q_Data<(0, 0, 54, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 20, 0, 22, 70, 108, 85, 110, 253, 253, 253, 196, 253, 253, 253, 253, 169, 108, 189, 163, 107, 253, 253, 170, 69, 83, 159, 208, 235, 116, 253, 142, 169, 65, 0, 0, 80, 139, 64, 197, 152, 117, 81, 0, 0, 0, 49, 149, 253, 228, 49, 0, 0, 32, 0, 89, 128, 0, 0, 23, 85, 84, 0, 0, 0, 0, 101, 177, 51, 0, 91, 132, 229, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2773979958797603, y=-0.9560923224326611, z=0.09429700850038056, w=-0.006774736533037049)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.03, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05, z=-0.23)>	COMP<163>
[1740780055.6834893]	Q_Header<(2621443, 21536, 257, 173, 250, 8, 58, 18, 89)>	Q_Data<(0, 0, 58, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 18, 25, 0, 26, 41, 63, 95, 175, 253, 253, 253, 97, 253, 253, 253, 253, 205, 97, 129, 168, 138, 253, 253, 169, 121, 218, 176, 253, 253, 143, 221, 216, 65, 13, 20, 69, 242, 253, 247, 253, 253, 253, 126, 33, 94, 73, 66, 163, 253, 253, 63, 0, 0, 20, 0, 176, 253, 119, 0, 0, 8, 105, 0, 0, 0, 0, 59, 79, 0, 96, 149, 224, 253, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 248, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2774691642007044, y=-0.9561882812072668, z=0.09307973502113379, w=-0.007141199342605018)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05555555555555555, y=-0.04, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=-0.19)>	COMP<163>
[1740780055.6926765]	Q_Header<(2621443, 21537, 257, 173, 250, 8, 58, 19, 85)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 18, 0, 26, 21, 24, 85, 162, 250, 253, 211, 174, 220, 253, 253, 253, 253, 210, 99, 160, 136, 253, 253, 113, 183, 253, 253, 253, 253, 176, 253, 175, 82, 70, 74, 141, 253, 253, 253, 253, 253, 253, 73, 145, 198, 160, 0, 126, 253, 253, 0, 0, 0, 0, 47, 243, 253, 150, 80, 0, 57, 117, 61, 0, 0, 0, 0, 0, 0, 119, 180, 253, 253, 211, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 203, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2774691642007044, y=-0.9561882812072668, z=0.09307973502113379, w=-0.007141199342605018)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05555555555555555, y=-0.04, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=-0.19)>	COMP<163>
[1740780055.7031393]	Q_Header<(2621443, 21538, 257, 173, 250, 8, 58, 20, 78)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 22, 0, 9, 62, 114, 167, 151, 154, 237, 185, 253, 253, 253, 253, 253, 149, 104, 134, 201, 187, 63, 211, 253, 253, 253, 253, 214, 253, 106, 33, 97, 111, 190, 253, 253, 253, 253, 253, 253, 148, 192, 253, 198, 155, 19, 187, 117, 66, 0, 0, 0, 91, 237, 253, 122, 89, 72, 0, 99, 18, 0, 0, 0, 0, 0, 0, 37, 177, 223, 223, 159, 60, 135, 100, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2774691642007044, y=-0.9561882812072668, z=0.09307973502113379, w=-0.007141199342605018)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05555555555555555, y=-0.04, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=-0.19)>	COMP<163>
[1740780055.7127619]	Q_Header<(2621443, 21539, 257, 173, 250, 8, 58, 21, 87)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 48, 74, 49, 117, 123, 171, 166, 253, 253, 253, 253, 253, 148, 181, 212, 132, 175, 175, 178, 253, 253, 253, 130, 253, 253, 77, 26, 110, 133, 201, 253, 253, 253, 253, 253, 253, 201, 182, 253, 155, 251, 57, 53, 175, 130, 0, 0, 0, 139, 180, 238, 68, 226, 252, 0, 23, 77, 57, 0, 20, 0, 0, 0, 0, 137, 130, 112, 116, 106, 205, 166, 150, 0, 0, 0, 0, 0, 42, 0, 37, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2775336523673398, y=-0.9562612121484743, z=0.09210430644871691, w=-0.007507508080312909)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06, y=-0.044444444444444446, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.06, z=-0.06)>	COMP<165>
[1740780055.7227776]	Q_Header<(2621443, 21540, 257, 173, 250, 8, 58, 22, 92)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 40, 42, 81, 159, 104, 176, 231, 220, 253, 253, 253, 250, 110, 215, 253, 253, 253, 248, 136, 253, 253, 253, 96, 252, 246, 42, 61, 103, 121, 167, 253, 211, 253, 253, 253, 253, 253, 95, 253, 124, 253, 115, 186, 247, 119, 40, 0, 58, 151, 152, 66, 126, 253, 253, 93, 0, 166, 129, 0, 41, 0, 0, 0, 0, 91, 35, 178, 123, 106, 201, 176, 160, 0, 0, 0, 0, 0, 56, 0, 150, 253, 173, 39, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2775336523673398, y=-0.9562612121484743, z=0.09210430644871691, w=-0.007507508080312909)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06, y=-0.044444444444444446, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.06, z=-0.06)>	COMP<165>
[1740780055.7329826]	Q_Header<(2621443, 21541, 257, 173, 250, 8, 58, 23, 92)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 23, 16, 19, 12, 53, 117, 109, 246, 253, 219, 253, 253, 244, 217, 35, 183, 253, 253, 253, 253, 226, 253, 253, 253, 141, 186, 186, 113, 97, 70, 89, 117, 194, 253, 253, 253, 253, 253, 253, 83, 253, 241, 253, 137, 227, 253, 34, 61, 22, 104, 155, 173, 94, 120, 253, 253, 100, 0, 164, 138, 15, 85, 0, 108, 28, 0, 75, 20, 107, 14, 38, 150, 120, 107, 0, 0, 0, 0, 0, 9, 0, 253, 253, 253, 100, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2775336523673398, y=-0.9562612121484743, z=0.09210430644871691, w=-0.007507508080312909)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06, y=-0.044444444444444446, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.06, z=-0.06)>	COMP<165>
[1740780055.744336]	Q_Header<(2621443, 21542, 257, 173, 250, 8, 58, 24, 106)>	Q_Data<(0, 0, 69, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 0, 30, 15, 0, 0, 25, 23, 69, 104, 224, 250, 253, 253, 253, 190, 253, 117, 126, 253, 253, 253, 253, 253, 253, 253, 192, 185, 140, 253, 253, 171, 67, 0, 73, 157, 253, 238, 252, 253, 253, 253, 238, 253, 253, 214, 128, 253, 250, 0, 29, 75, 178, 184, 147, 103, 0, 253, 253, 28, 0, 101, 66, 69, 104, 62, 157, 94, 0, 0, 0, 0, 24, 0, 45, 0, 0, 0, 0, 0, 56, 0, 64, 129, 253, 253, 253, 143, 0, 0, 0, 0, 170, 158, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27758317837190977, y=-0.9563436283881824, z=0.09106290724074084, w=-0.00787340149735628)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06, y=-0.04777777777777778, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=-0.05)>	COMP<166>
[1740780055.7528493]	Q_Header<(2621443, 21543, 257, 173, 250, 8, 58, 25, 115)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 0, 0, 28, 0, 0, 16, 16, 0, 44, 73, 149, 151, 253, 253, 76, 253, 253, 181, 149, 242, 253, 253, 243, 253, 253, 208, 104, 186, 253, 253, 253, 230, 122, 71, 18, 123, 236, 253, 253, 253, 253, 226, 253, 253, 213, 130, 110, 249, 221, 0, 0, 0, 159, 194, 175, 91, 0, 139, 173, 72, 109, 146, 8, 90, 89, 90, 186, 139, 72, 0, 0, 0, 23, 0, 0, 69, 103, 0, 85, 136, 198, 164, 132, 187, 253, 253, 253, 245, 0, 0, 0, 103, 253, 253, 0, 0, 0, 0, 25, 133, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27758317837190977, y=-0.9563436283881824, z=0.09106290724074084, w=-0.00787340149735628)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06, y=-0.04777777777777778, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=-0.05)>	COMP<166>
[1740780055.7655728]	Q_Header<(2621443, 21544, 257, 173, 250, 8, 58, 26, 110)>	Q_Data<(0, 0, 69, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 29, 0, 14, 20, 16, 6, 34, 0, 48, 0, 208, 225, 176, 253, 253, 218, 112, 187, 190, 178, 185, 253, 253, 98, 194, 181, 253, 253, 253, 253, 179, 151, 88, 91, 209, 253, 237, 253, 253, 253, 253, 201, 162, 0, 0, 186, 163, 0, 0, 172, 190, 253, 253, 183, 68, 133, 82, 82, 186, 224, 141, 66, 63, 80, 139, 157, 124, 0, 0, 0, 69, 0, 32, 193, 225, 27, 201, 253, 253, 253, 186, 201, 253, 253, 197, 253, 170, 0, 0, 174, 253, 253, 0, 21, 0, 0, 134, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27758317837190977, y=-0.9563436283881824, z=0.09106290724074084, w=-0.00787340149735628)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06, y=-0.04777777777777778, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=-0.05)>	COMP<166>
[1740780055.7691202]	Q_Header<(2621443, 21545, 257, 173, 250, 8, 58, 27, 111)>	Q_Data<(0, 0, 71, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 16, 0, 24, 27, 11, 0, 28, 0, 22, 32, 166, 140, 225, 253, 253, 215, 184, 196, 95, 100, 152, 232, 225, 28, 236, 184, 253, 253, 253, 253, 203, 208, 135, 127, 119, 230, 253, 138, 253, 253, 199, 201, 119, 180, 82, 70, 48, 95, 89, 253, 253, 253, 253, 253, 193, 197, 50, 60, 207, 253, 178, 83, 132, 68, 75, 155, 147, 0, 0, 0, 82, 0, 133, 253, 253, 83, 238, 253, 253, 253, 205, 152, 253, 253, 196, 253, 236, 0, 0, 169, 253, 211, 109, 78, 0, 0, 57, 141, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27758317837190977, y=-0.9563436283881824, z=0.09106290724074084, w=-0.00787340149735628)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06, y=-0.04777777777777778, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=-0.05)>	COMP<166>
