[1740780597.9663956]	Q_Header<(2621443, 10232, 257, 173, 250, 8, 58, 0, 16)>	Q_Data<(0, 0, 0, 0, 81, 83, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 41, 33, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47349561162120657, y=-0.8764368371849093, z=0.08593475395239222, w=-0.016601032013530314)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.02, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.14, z=0.09)>	COMP<148>
[1740780598.076815]	Q_Header<(2621443, 10243, 257, 173, 250, 8, 58, 11, 24)>	Q_Data<(0, 0, 20, 71, 60, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 78, 55, 15, 7, 0, 0, 0, 0, 0, 20, 0, 20, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4734554613300761, y=-0.8764754962872107, z=0.08599958038082728, w=-0.015320010415605144)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.013333333333333334, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.14, z=-0.07)>	COMP<143>
[1740780598.0864177]	Q_Header<(2621443, 10244, 257, 173, 250, 8, 58, 12, 22)>	Q_Data<(0, 0, 0, 77, 48, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 126, 77, 14, 20, 0, 0, 0, 0, 0, 0, 0, 21, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4734554613300761, y=-0.8764754962872107, z=0.08599958038082728, w=-0.015320010415605144)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.013333333333333334, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.14, z=-0.07)>	COMP<143>
[1740780598.0963824]	Q_Header<(2621443, 10245, 257, 173, 250, 8, 58, 13, 18)>	Q_Data<(0, 0, 0, 76, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 152, 91, 21, 27, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4734554613300761, y=-0.8764754962872107, z=0.08599958038082728, w=-0.015320010415605144)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.013333333333333334, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.14, z=-0.07)>	COMP<143>
[1740780598.106381]	Q_Header<(2621443, 10246, 257, 173, 250, 8, 58, 14, 20)>	Q_Data<(0, 0, 0, 79, 70, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 201, 143, 91, 23, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4734554613300761, y=-0.8764754962872107, z=0.08599958038082728, w=-0.015320010415605144)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.013333333333333334, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.14, z=-0.07)>	COMP<143>
[1740780598.1164987]	Q_Header<(2621443, 10247, 257, 173, 250, 8, 58, 15, 21)>	Q_Data<(0, 0, 62, 57, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 152, 99, 75, 12, 23, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47343480944292105, y=-0.8764982981061994, z=0.08593479588702241, w=-0.015014175985942835)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.011111111111111112, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=-0.01)>	COMP<144>
[1740780598.1178722]	Q_Header<(2621443, 10248, 257, 173, 250, 8, 58, 16, 19)>	Q_Data<(0, 0, 62, 63, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 86, 52, 50, 17, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47343480944292105, y=-0.8764982981061994, z=0.08593479588702241, w=-0.015014175985942835)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.011111111111111112, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=-0.01)>	COMP<144>
[1740780598.1367922]	Q_Header<(2621443, 10249, 257, 173, 250, 8, 58, 17, 20)>	Q_Data<(0, 0, 32, 76, 0, 0, 0, 0, 0, 26, 91, 0, 0, 0, 0, 0, 50, 44, 37, 39, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47343480944292105, y=-0.8764982981061994, z=0.08593479588702241, w=-0.015014175985942835)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.011111111111111112, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=-0.01)>	COMP<144>
[1740780598.1386585]	Q_Header<(2621443, 10250, 257, 173, 250, 8, 58, 18, 23)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 100, 31, 0, 0, 0, 0, 37, 46, 44, 63, 51, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47343480944292105, y=-0.8764982981061994, z=0.08593479588702241, w=-0.015014175985942835)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.011111111111111112, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=-0.01)>	COMP<144>
[1740780598.1466525]	Q_Header<(2621443, 10251, 257, 173, 250, 8, 58, 19, 26)>	Q_Data<(0, 0, 0, 79, 0, 0, 21, 0, 0, 0, 99, 70, 0, 0, 0, 0, 29, 15, 64, 76, 60, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47344020518098007, y=-0.8765082875601462, z=0.0858137074235475, w=-0.014953313171244051)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.0077777777777777776, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.16, z=-0.02)>	COMP<144>
[1740780598.1565964]	Q_Header<(2621443, 10252, 257, 173, 250, 8, 58, 20, 28)>	Q_Data<(0, 0, 0, 74, 33, 85, 41, 0, 0, 0, 100, 52, 0, 0, 0, 0, 37, 35, 84, 83, 61, 4, 8, 32, 33, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47344020518098007, y=-0.8765082875601462, z=0.0858137074235475, w=-0.014953313171244051)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.0077777777777777776, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.16, z=-0.02)>	COMP<144>
[1740780598.1665392]	Q_Header<(2621443, 10253, 257, 173, 250, 8, 58, 21, 25)>	Q_Data<(0, 0, 0, 53, 76, 84, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 66, 78, 70, 82, 62, 29, 23, 35, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47344020518098007, y=-0.8765082875601462, z=0.0858137074235475, w=-0.014953313171244051)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.0077777777777777776, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.16, z=-0.02)>	COMP<144>
[1740780598.1767278]	Q_Header<(2621443, 10254, 257, 173, 250, 8, 58, 22, 26)>	Q_Data<(0, 0, 0, 78, 60, 84, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 84, 90, 78, 84, 47, 32, 17, 12, 29, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4733874541758869, y=-0.8765236242160794, z=0.08593727894270871, w=-0.015014609815274391)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.0, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.17, z=-0.13)>	COMP<144>
[1740780598.1863928]	Q_Header<(2621443, 10255, 257, 173, 250, 8, 58, 23, 24)>	Q_Data<(0, 0, 0, 0, 35, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 66, 124, 91, 42, 34, 13, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4733874541758869, y=-0.8765236242160794, z=0.08593727894270871, w=-0.015014609815274391)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.0, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.17, z=-0.13)>	COMP<144>
[1740780598.1964223]	Q_Header<(2621443, 10256, 257, 173, 250, 8, 58, 24, 25)>	Q_Data<(0, 0, 0, 79, 63, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 115, 140, 81, 58, 26, 0, 0, 15, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4733874541758869, y=-0.8765236242160794, z=0.08593727894270871, w=-0.015014609815274391)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.0, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.17, z=-0.13)>	COMP<144>
[1740780598.2065876]	Q_Header<(2621443, 10257, 257, 173, 250, 8, 58, 25, 28)>	Q_Data<(0, 0, 51, 45, 0, 62, 56, 15, 0, 0, 0, 0, 0, 0, 0, 0, 73, 137, 136, 44, 64, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4733874541758869, y=-0.8765236242160794, z=0.08593727894270871, w=-0.015014609815274391)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.0, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.17, z=-0.13)>	COMP<144>
[1740780598.2167861]	Q_Header<(2621443, 10258, 257, 173, 250, 8, 58, 26, 29)>	Q_Data<(0, 0, 62, 0, 0, 45, 84, 89, 0, 0, 0, 0, 0, 0, 0, 0, 117, 187, 181, 47, 63, 7, 21, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4733820500330424, y=-0.8765136179118775, z=0.08605836649646594, w=-0.01507547271250148)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.0033333333333333335, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.16, z=-0.05)>	COMP<143>
[1740780598.226497]	Q_Header<(2621443, 10259, 257, 173, 250, 8, 58, 27, 29)>	Q_Data<(0, 0, 65, 0, 83, 85, 41, 77, 0, 0, 0, 0, 0, 0, 0, 0, 146, 221, 191, 77, 47, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 71, 81, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4733820500330424, y=-0.8765136179118775, z=0.08605836649646594, w=-0.01507547271250148)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.0033333333333333335, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.16, z=-0.05)>	COMP<143>
