[1740780407.9649992]	Q_Header<(2621443, 56768, 257, 173, 250, 8, 58, 0, 23)>	Q_Data<(0, 0, 0, 79, 82, 83, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 31, 29, 38, 23, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5228178475259885, y=-0.8478242727041216, z=0.0831894380315109, w=-0.030578069298449712)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0022222222222222222, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.11)>	COMP<118>
[1740780408.075132]	Q_Header<(2621443, 56779, 257, 173, 250, 8, 58, 11, 22)>	Q_Data<(0, 0, 0, 59, 63, 70, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 134, 220, 144, 68, 25, 18, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5253838286416798, y=-0.846241494437371, z=0.08325087619275687, w=-0.030273045888275226)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.07, z=-0.13)>	COMP<121>
[1740780408.0850341]	Q_Header<(2621443, 56780, 257, 173, 250, 8, 58, 12, 26)>	Q_Data<(0, 0, 0, 76, 62, 61, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 157, 247, 160, 84, 44, 33, 0, 32, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5253838286416798, y=-0.846241494437371, z=0.08325087619275687, w=-0.030273045888275226)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.07, z=-0.13)>	COMP<121>
[1740780408.0949657]	Q_Header<(2621443, 56781, 257, 173, 250, 8, 58, 13, 20)>	Q_Data<(0, 0, 0, 79, 64, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 213, 139, 78, 41, 32, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5253838286416798, y=-0.846241494437371, z=0.08325087619275687, w=-0.030273045888275226)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.07, z=-0.13)>	COMP<121>
[1740780408.10717]	Q_Header<(2621443, 56782, 257, 173, 250, 8, 58, 14, 19)>	Q_Data<(0, 0, 78, 79, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 137, 93, 59, 27, 20, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5253838286416798, y=-0.846241494437371, z=0.08325087619275687, w=-0.030273045888275226)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.0, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.07, z=-0.13)>	COMP<121>
[1740780408.1152935]	Q_Header<(2621443, 56783, 257, 173, 250, 8, 58, 15, 24)>	Q_Data<(0, 0, 71, 79, 28, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 79, 56, 52, 29, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5258729194905823, y=-0.8459376351136806, z=0.08325100536039395, w=-0.030273092858325076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.0033333333333333335, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.06, z=-0.11)>	COMP<120>
[1740780408.1250575]	Q_Header<(2621443, 56784, 257, 173, 250, 8, 58, 16, 33)>	Q_Data<(0, 0, 0, 79, 61, 54, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 47, 65, 48, 51, 37, 32, 25, 21, 0, 0, 0, 0, 0, 0, 0, 24, 27, 10, 0, 6, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5258729194905823, y=-0.8459376351136806, z=0.08325100536039395, w=-0.030273092858325076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.0033333333333333335, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.06, z=-0.11)>	COMP<120>
[1740780408.1352072]	Q_Header<(2621443, 56785, 257, 173, 250, 8, 58, 17, 33)>	Q_Data<(0, 0, 0, 79, 69, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 33, 46, 54, 44, 23, 45, 32, 14, 0, 0, 0, 0, 0, 0, 0, 20, 23, 27, 0, 13, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5258729194905823, y=-0.8459376351136806, z=0.08325100536039395, w=-0.030273092858325076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.0033333333333333335, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.06, z=-0.11)>	COMP<120>
[1740780408.145083]	Q_Header<(2621443, 56786, 257, 173, 250, 8, 58, 18, 28)>	Q_Data<(0, 0, 0, 79, 72, 71, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 75, 73, 65, 35, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5263836517418101, y=-0.8456075036214097, z=0.08337663129398337, w=-0.030274384422998356)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.006666666666666667, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.07, z=-0.09)>	COMP<121>
[1740780408.155278]	Q_Header<(2621443, 56787, 257, 173, 250, 8, 58, 19, 25)>	Q_Data<(0, 0, 0, 63, 81, 84, 55, 84, 28, 0, 0, 0, 0, 0, 0, 0, 0, 25, 105, 152, 95, 77, 39, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5263836517418101, y=-0.8456075036214097, z=0.08337663129398337, w=-0.030274384422998356)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.006666666666666667, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.07, z=-0.09)>	COMP<121>
[1740780408.1652458]	Q_Header<(2621443, 56788, 257, 173, 250, 8, 58, 20, 25)>	Q_Data<(0, 0, 76, 0, 74, 0, 86, 47, 0, 0, 0, 0, 0, 0, 0, 0, 33, 50, 126, 215, 125, 103, 59, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5263836517418101, y=-0.8456075036214097, z=0.08337663129398337, w=-0.030274384422998356)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.006666666666666667, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.07, z=-0.09)>	COMP<121>
[1740780408.1751463]	Q_Header<(2621443, 56789, 257, 173, 250, 8, 58, 21, 29)>	Q_Data<(0, 0, 51, 67, 72, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 36, 74, 131, 236, 135, 116, 55, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5271489051689708, y=-0.8451349878284983, z=0.08331113298085507, w=-0.030333797136619024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.014444444444444444, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.1, z=-0.06)>	COMP<121>
[1740780408.1850462]	Q_Header<(2621443, 56790, 257, 173, 250, 8, 58, 22, 30)>	Q_Data<(0, 0, 68, 0, 81, 31, 68, 69, 0, 0, 0, 0, 0, 0, 0, 0, 19, 78, 142, 164, 116, 117, 52, 9, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5271489051689708, y=-0.8451349878284983, z=0.08331113298085507, w=-0.030333797136619024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.014444444444444444, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.1, z=-0.06)>	COMP<121>
[1740780408.1950753]	Q_Header<(2621443, 56791, 257, 173, 250, 8, 58, 23, 30)>	Q_Data<(0, 0, 53, 58, 79, 52, 67, 71, 0, 0, 0, 0, 0, 0, 0, 0, 52, 84, 165, 175, 138, 129, 63, 18, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5271489051689708, y=-0.8451349878284983, z=0.08331113298085507, w=-0.030333797136619024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.014444444444444444, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.1, z=-0.06)>	COMP<121>
[1740780408.2050622]	Q_Header<(2621443, 56792, 257, 173, 250, 8, 58, 24, 31)>	Q_Data<(0, 0, 62, 57, 70, 71, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 60, 99, 190, 207, 104, 120, 71, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 93, 137, 175, 58, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5271489051689708, y=-0.8451349878284983, z=0.08331113298085507, w=-0.030333797136619024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.014444444444444444, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.1, z=-0.06)>	COMP<121>
[1740780408.2151332]	Q_Header<(2621443, 56793, 257, 173, 250, 8, 58, 25, 34)>	Q_Data<(0, 0, 62, 65, 80, 84, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 51, 91, 159, 99, 122, 64, 44, 16, 17, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 85, 131, 172, 244, 101, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5277812958109971, y=-0.8447430477650284, z=0.08319254148148364, w=-0.030579210038314972)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.024444444444444446, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.12, z=-0.03)>	COMP<121>
[1740780408.2250774]	Q_Header<(2621443, 56794, 257, 173, 250, 8, 58, 26, 36)>	Q_Data<(0, 0, 40, 0, 58, 68, 70, 89, 0, 0, 0, 0, 0, 0, 0, 0, 33, 63, 117, 165, 161, 64, 28, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 138, 155, 253, 103, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5277812958109971, y=-0.8447430477650284, z=0.08319254148148364, w=-0.030579210038314972)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.024444444444444446, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.12, z=-0.03)>	COMP<121>
[1740780408.23615]	Q_Header<(2621443, 56795, 257, 173, 250, 8, 58, 27, 35)>	Q_Data<(0, 0, 0, 0, 43, 46, 87, 89, 0, 0, 0, 0, 52, 41, 0, 0, 24, 39, 113, 166, 163, 112, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 100, 219, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5277812958109971, y=-0.8447430477650284, z=0.08319254148148364, w=-0.030579210038314972)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.024444444444444446, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.12, z=-0.03)>	COMP<121>
