[1740780630.4666274]	Q_Header<(2621443, 13482, 257, 173, 250, 8, 58, 0, 20)>	Q_Data<(0, 0, 57, 56, 0, 84, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 21, 27, 24, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4533659350667048, y=-0.8870786887802219, z=0.08569275347787474, w=-0.014404195029044472)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.015555555555555555, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.15, z=-0.14)>	COMP<172>
[1740780630.576823]	Q_Header<(2621443, 13493, 257, 173, 250, 8, 58, 11, 25)>	Q_Data<(0, 0, 26, 79, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 88, 29, 20, 0, 0, 0, 13, 0, 0, 14, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4532398429599421, y=-0.8871928840918015, z=0.0853257878343656, w=-0.013488554443057797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.01888888888888889, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.04, z=-0.13)>	COMP<169>
[1740780630.586635]	Q_Header<(2621443, 13494, 257, 173, 250, 8, 58, 12, 18)>	Q_Data<(0, 0, 63, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 112, 37, 30, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4532398429599421, y=-0.8871928840918015, z=0.0853257878343656, w=-0.013488554443057797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.01888888888888889, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.04, z=-0.13)>	COMP<169>
[1740780630.5966575]	Q_Header<(2621443, 13495, 257, 173, 250, 8, 58, 13, 25)>	Q_Data<(0, 0, 75, 79, 83, 25, 6, 0, 0, 0, 0, 15, 0, 0, 0, 0, 151, 151, 59, 38, 8, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4532398429599421, y=-0.8871928840918015, z=0.0853257878343656, w=-0.013488554443057797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.01888888888888889, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.04, z=-0.13)>	COMP<169>
[1740780630.6075633]	Q_Header<(2621443, 13496, 257, 173, 250, 8, 58, 14, 24)>	Q_Data<(0, 0, 76, 56, 81, 36, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 175, 159, 67, 47, 16, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4531798951174581, y=-0.8871950108319692, z=0.08563116402017423, w=-0.013427552447924684)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.014444444444444444, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.06, z=-0.02)>	COMP<174>
[1740780630.6167989]	Q_Header<(2621443, 13497, 257, 173, 250, 8, 58, 15, 15)>	Q_Data<(0, 0, 76, 61, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 130, 57, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4531798951174581, y=-0.8871950108319692, z=0.08563116402017423, w=-0.013427552447924684)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.014444444444444444, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.06, z=-0.02)>	COMP<174>
[1740780630.6266088]	Q_Header<(2621443, 13498, 257, 173, 250, 8, 58, 16, 19)>	Q_Data<(0, 0, 73, 63, 81, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 97, 89, 39, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4531798951174581, y=-0.8871950108319692, z=0.08563116402017423, w=-0.013427552447924684)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.014444444444444444, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.06, z=-0.02)>	COMP<174>
[1740780630.6378417]	Q_Header<(2621443, 13499, 257, 173, 250, 8, 58, 17, 26)>	Q_Data<(0, 0, 64, 63, 69, 48, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 61, 54, 16, 23, 24, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4531798951174581, y=-0.8871950108319692, z=0.08563116402017423, w=-0.013427552447924684)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.014444444444444444, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.06, z=-0.02)>	COMP<174>
[1740780630.6466959]	Q_Header<(2621443, 13500, 257, 173, 250, 8, 58, 18, 18)>	Q_Data<(0, 0, 62, 57, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 41, 24, 46, 42, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45326360309450187, y=-0.8871173185261904, z=0.08600167206573567, w=-0.013367186786654444)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.013333333333333334, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.02, z=-0.03)>	COMP<168>
[1740780630.6566749]	Q_Header<(2621443, 13501, 257, 173, 250, 8, 58, 19, 22)>	Q_Data<(0, 0, 62, 58, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 56, 52, 46, 35, 40, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45326360309450187, y=-0.8871173185261904, z=0.08600167206573567, w=-0.013367186786654444)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.013333333333333334, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.02, z=-0.03)>	COMP<168>
[1740780630.6666698]	Q_Header<(2621443, 13502, 257, 173, 250, 8, 58, 20, 25)>	Q_Data<(0, 0, 0, 44, 60, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 66, 45, 38, 24, 45, 0, 27, 9, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45326360309450187, y=-0.8871173185261904, z=0.08600167206573567, w=-0.013367186786654444)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.013333333333333334, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.02, z=-0.03)>	COMP<168>
[1740780630.6765044]	Q_Header<(2621443, 13503, 257, 173, 250, 8, 58, 21, 21)>	Q_Data<(0, 0, 0, 23, 62, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 63, 90, 27, 14, 41, 0, 32, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45343317068989064, y=-0.8869687490194496, z=0.08660945877089175, w=-0.013549894184029576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=0.005555555555555556, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.01, z=0.0)>	COMP<168>
[1740780630.6863863]	Q_Header<(2621443, 13504, 257, 173, 250, 8, 58, 22, 20)>	Q_Data<(0, 0, 0, 0, 68, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 62, 172, 94, 37, 29, 0, 28, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45343317068989064, y=-0.8869687490194496, z=0.08660945877089175, w=-0.013549894184029576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=0.005555555555555556, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.01, z=0.0)>	COMP<168>
[1740780630.696386]	Q_Header<(2621443, 13505, 257, 173, 250, 8, 58, 23, 18)>	Q_Data<(0, 0, 0, 0, 59, 67, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 134, 219, 124, 40, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45343317068989064, y=-0.8869687490194496, z=0.08660945877089175, w=-0.013549894184029576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=0.005555555555555556, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.01, z=0.0)>	COMP<168>
[1740780630.7070034]	Q_Header<(2621443, 13506, 257, 173, 250, 8, 58, 24, 23)>	Q_Data<(0, 0, 0, 0, 60, 67, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 172, 223, 108, 0, 36, 3, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45348545868622636, y=-0.8868906056755794, z=0.0870960631958607, w=-0.013793770344964623)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.0033333333333333335, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.04, z=0.11)>	COMP<168>
[1740780630.7084436]	Q_Header<(2621443, 13507, 257, 173, 250, 8, 58, 25, 23)>	Q_Data<(0, 0, 0, 80, 66, 65, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 186, 186, 43, 36, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45348545868622636, y=-0.8868906056755794, z=0.0870960631958607, w=-0.013793770344964623)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.0033333333333333335, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.04, z=0.11)>	COMP<168>
[1740780630.7275898]	Q_Header<(2621443, 13508, 257, 173, 250, 8, 58, 26, 26)>	Q_Data<(0, 0, 0, 79, 0, 83, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 246, 204, 67, 41, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45348545868622636, y=-0.8868906056755794, z=0.0870960631958607, w=-0.013793770344964623)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.0033333333333333335, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.04, z=0.11)>	COMP<168>
[1740780630.7289624]	Q_Header<(2621443, 13509, 257, 173, 250, 8, 58, 27, 34)>	Q_Data<(0, 0, 0, 79, 72, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 248, 232, 74, 42, 38, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 88, 22, 34, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45348545868622636, y=-0.8868906056755794, z=0.0870960631958607, w=-0.013793770344964623)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.0033333333333333335, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.04, z=0.11)>	COMP<168>
