[1740779828.040874]	Q_Header<(2621443, 64304, 257, 173, 250, 8, 58, 0, 37)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 192, 115, 185, 253, 253, 253, 253, 253, 215, 83, 121, 181, 202, 253, 253, 253, 253, 215, 103, 36, 28, 0, 0, 0, 0, 73, 228, 253, 180, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.49402329829024033, y=-0.86475439710602, z=0.0662237804107871, w=0.06127988528334585)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.0, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.08, z=0.0)>	COMP<190>
[1740779828.1429682]	Q_Header<(2621443, 64315, 257, 173, 250, 8, 58, 11, 78)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 39, 140, 221, 54, 184, 253, 253, 198, 253, 253, 253, 198, 220, 253, 253, 253, 253, 253, 165, 121, 142, 139, 253, 253, 253, 75, 49, 0, 102, 121, 128, 202, 65, 29, 203, 253, 253, 59, 70, 7, 100, 0, 51, 57, 84, 0, 0, 0, 0, 0, 96, 129, 94, 146, 124, 0, 0, 0, 0, 0, 0, 0, 0, 180, 253, 253, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 222, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4940292475409481, y=-0.864886883821996, z=0.06567524961132445, w=0.05993782074193366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.02666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=0.1)>	COMP<190>
[1740779828.153158]	Q_Header<(2621443, 64316, 257, 173, 250, 8, 58, 12, 84)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 32, 157, 179, 194, 197, 250, 233, 187, 253, 253, 227, 168, 191, 253, 253, 253, 253, 253, 223, 221, 229, 138, 230, 253, 236, 44, 35, 33, 134, 158, 88, 89, 74, 71, 217, 253, 253, 0, 112, 45, 136, 44, 69, 24, 77, 0, 28, 0, 0, 68, 130, 184, 144, 202, 184, 71, 0, 0, 0, 19, 0, 0, 0, 130, 253, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 76, 251, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4940292475409481, y=-0.864886883821996, z=0.06567524961132445, w=0.05993782074193366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.02666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=0.1)>	COMP<190>
[1740779828.1610286]	Q_Header<(2621443, 64317, 257, 173, 250, 8, 58, 13, 84)>	Q_Data<(0, 0, 55, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 30, 123, 117, 253, 183, 244, 250, 253, 247, 217, 149, 138, 190, 214, 211, 253, 253, 253, 236, 253, 253, 80, 63, 209, 146, 52, 5, 86, 162, 178, 96, 53, 44, 75, 186, 253, 209, 0, 146, 77, 184, 91, 99, 0, 0, 0, 21, 23, 0, 52, 91, 188, 222, 253, 227, 108, 89, 66, 150, 179, 55, 33, 0, 31, 122, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 239, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4940292475409481, y=-0.864886883821996, z=0.06567524961132445, w=0.05993782074193366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.02666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=0.1)>	COMP<190>
[1740779828.1710255]	Q_Header<(2621443, 64318, 257, 173, 250, 8, 58, 14, 76)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21, 66, 186, 253, 164, 224, 253, 253, 253, 253, 173, 177, 253, 243, 160, 253, 253, 253, 250, 253, 253, 253, 243, 133, 145, 113, 111, 117, 236, 253, 253, 170, 57, 52, 120, 173, 120, 0, 162, 87, 205, 120, 137, 0, 0, 0, 0, 28, 0, 28, 50, 145, 199, 223, 208, 82, 116, 89, 236, 253, 95, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4940292475409481, y=-0.864886883821996, z=0.06567524961132445, w=0.05993782074193366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.02666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.16, z=0.1)>	COMP<190>
[1740779828.1810493]	Q_Header<(2621443, 64319, 257, 173, 250, 8, 58, 15, 67)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 199, 253, 167, 164, 221, 253, 253, 253, 213, 247, 253, 253, 128, 149, 253, 253, 253, 253, 253, 253, 253, 165, 185, 201, 204, 157, 240, 253, 253, 253, 129, 66, 28, 22, 0, 65, 179, 112, 200, 130, 182, 0, 18, 0, 57, 80, 28, 0, 0, 65, 98, 134, 141, 88, 97, 0, 253, 253, 136, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.49400821769562486, y=-0.8649111011817024, z=0.06579452170445807, w=0.059630099912110886)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02666666666666667, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.19, z=0.04)>	COMP<196>
[1740779828.1918082]	Q_Header<(2621443, 64320, 257, 173, 250, 8, 58, 16, 76)>	Q_Data<(0, 0, 2, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 45, 170, 253, 153, 85, 126, 253, 232, 253, 239, 253, 253, 253, 127, 216, 252, 253, 253, 253, 253, 253, 253, 155, 214, 253, 253, 209, 253, 253, 253, 253, 253, 127, 148, 156, 158, 104, 183, 132, 174, 127, 210, 107, 0, 59, 165, 204, 155, 0, 0, 27, 0, 68, 78, 63, 29, 0, 229, 253, 139, 0, 0, 118, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.49400821769562486, y=-0.8649111011817024, z=0.06579452170445807, w=0.059630099912110886)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02666666666666667, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.19, z=0.04)>	COMP<196>
[1740779828.2012267]	Q_Header<(2621443, 64321, 257, 173, 250, 8, 58, 17, 81)>	Q_Data<(0, 0, 55, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 130, 183, 118, 82, 39, 134, 213, 253, 214, 243, 253, 205, 236, 253, 221, 253, 230, 253, 253, 253, 253, 158, 234, 253, 246, 221, 250, 253, 253, 253, 253, 235, 253, 253, 253, 205, 149, 158, 125, 102, 185, 134, 0, 127, 253, 253, 253, 167, 61, 136, 125, 48, 0, 0, 0, 47, 150, 171, 104, 117, 0, 158, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.49400821769562486, y=-0.8649111011817024, z=0.06579452170445807, w=0.059630099912110886)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02666666666666667, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.19, z=0.04)>	COMP<196>
[1740779828.2110476]	Q_Header<(2621443, 64322, 257, 173, 250, 8, 58, 18, 84)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 81, 152, 169, 71, 188, 133, 244, 253, 190, 195, 167, 152, 253, 169, 237, 253, 171, 242, 253, 223, 157, 172, 235, 246, 160, 253, 253, 253, 253, 253, 253, 239, 253, 253, 253, 253, 30, 147, 114, 0, 107, 95, 0, 144, 253, 253, 253, 246, 111, 217, 236, 104, 0, 0, 0, 43, 117, 195, 60, 253, 201, 153, 187, 91, 0, 0, 0, 0, 0, 37, 0, 0, 38, 0, 0, 0, 30, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.49401122468668845, y=-0.8649163658308701, z=0.0659780249427119, w=0.05932529162286399)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.023333333333333334, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.06)>	COMP<194>
[1740779828.221255]	Q_Header<(2621443, 64323, 257, 173, 250, 8, 58, 19, 76)>	Q_Data<(0, 0, 60, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 22, 63, 181, 239, 195, 253, 203, 253, 253, 150, 165, 113, 204, 253, 189, 193, 253, 94, 184, 230, 55, 0, 161, 209, 199, 133, 253, 253, 253, 253, 253, 253, 100, 253, 253, 253, 253, 143, 42, 154, 0, 0, 19, 0, 110, 253, 253, 253, 253, 198, 253, 253, 142, 0, 0, 0, 0, 102, 253, 253, 253, 253, 253, 253, 176, 0, 86, 0, 0, 0, 39, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.49401122468668845, y=-0.8649163658308701, z=0.0659780249427119, w=0.05932529162286399)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.023333333333333334, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.06)>	COMP<194>
[1740779828.2309444]	Q_Header<(2621443, 64324, 257, 173, 250, 8, 58, 20, 75)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 21, 56, 171, 253, 253, 253, 175, 253, 253, 102, 133, 91, 171, 253, 248, 158, 208, 45, 168, 253, 183, 89, 121, 161, 143, 190, 253, 253, 253, 253, 253, 253, 193, 253, 253, 253, 253, 144, 152, 208, 49, 48, 0, 0, 2, 203, 253, 253, 253, 253, 243, 253, 185, 0, 0, 0, 0, 61, 253, 253, 253, 253, 253, 253, 222, 0, 169, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.49401122468668845, y=-0.8649163658308701, z=0.0659780249427119, w=0.05932529162286399)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.023333333333333334, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.06)>	COMP<194>
[1740779828.2411547]	Q_Header<(2621443, 64325, 257, 173, 250, 8, 58, 21, 89)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 18, 40, 141, 249, 253, 253, 253, 253, 253, 88, 84, 84, 129, 189, 231, 187, 132, 126, 214, 253, 253, 172, 80, 74, 61, 196, 253, 253, 162, 253, 253, 253, 239, 253, 186, 253, 253, 75, 165, 207, 58, 33, 0, 0, 0, 114, 157, 93, 253, 253, 136, 253, 209, 32, 0, 0, 0, 26, 237, 253, 253, 253, 253, 253, 194, 0, 180, 34, 0, 0, 0, 44, 0, 0, 24, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.49401122468668845, y=-0.8649163658308701, z=0.0659780249427119, w=0.05932529162286399)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.023333333333333334, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=-0.06)>	COMP<194>
[1740779828.251112]	Q_Header<(2621443, 64326, 257, 173, 250, 8, 58, 22, 91)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 3, 0, 26, 105, 210, 204, 121, 253, 253, 253, 142, 89, 120, 134, 154, 197, 203, 156, 210, 222, 253, 253, 190, 57, 112, 81, 164, 251, 253, 190, 253, 253, 253, 237, 189, 161, 240, 190, 69, 123, 134, 23, 34, 22, 0, 0, 60, 56, 0, 253, 253, 0, 161, 178, 12, 0, 0, 36, 20, 104, 235, 253, 253, 253, 253, 118, 0, 152, 73, 0, 0, 0, 0, 0, 0, 37, 196, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.49396581322927113, y=-0.8649437216448784, z=0.06628529261917564, w=0.05896095089329988)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.022222222222222223, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.2, z=-0.02)>	COMP<194>
[1740779828.2610984]	Q_Header<(2621443, 64327, 257, 173, 250, 8, 58, 23, 96)>	Q_Data<(0, 0, 58, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 21, 0, 0, 59, 128, 119, 242, 253, 253, 253, 228, 133, 142, 168, 204, 223, 196, 198, 253, 140, 253, 253, 109, 112, 190, 130, 115, 160, 218, 151, 253, 253, 227, 253, 158, 110, 198, 144, 122, 182, 95, 0, 76, 76, 86, 42, 0, 0, 104, 160, 222, 0, 63, 103, 0, 0, 0, 84, 36, 0, 134, 227, 215, 253, 144, 2, 0, 78, 51, 0, 0, 0, 0, 25, 158, 124, 242, 178, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 198, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.49396581322927113, y=-0.8649437216448784, z=0.06628529261917564, w=0.05896095089329988)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.022222222222222223, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.2, z=-0.02)>	COMP<194>
[1740779828.271097]	Q_Header<(2621443, 64328, 257, 173, 250, 8, 58, 24, 93)>	Q_Data<(0, 0, 58, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 11, 0, 7, 37, 69, 163, 215, 222, 253, 253, 253, 153, 135, 190, 228, 253, 253, 175, 253, 142, 253, 253, 154, 152, 204, 128, 30, 120, 142, 213, 253, 253, 253, 253, 253, 104, 131, 86, 97, 149, 39, 44, 33, 29, 105, 105, 20, 68, 104, 162, 72, 78, 0, 0, 0, 60, 26, 95, 48, 0, 0, 48, 99, 141, 29, 0, 0, 0, 23, 0, 0, 0, 0, 58, 253, 253, 191, 228, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.49396581322927113, y=-0.8649437216448784, z=0.06628529261917564, w=0.05896095089329988)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.022222222222222223, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.2, z=-0.02)>	COMP<194>
[1740779828.2811596]	Q_Header<(2621443, 64329, 257, 173, 250, 8, 58, 25, 94)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 16, 17, 0, 21, 60, 139, 146, 230, 253, 253, 212, 139, 146, 201, 172, 253, 253, 59, 253, 176, 253, 253, 218, 171, 226, 190, 104, 164, 241, 253, 253, 253, 253, 253, 253, 123, 158, 23, 72, 165, 175, 129, 191, 167, 54, 103, 131, 133, 117, 144, 143, 130, 0, 0, 0, 66, 76, 91, 49, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 122, 206, 37, 197, 34, 253, 253, 85, 157, 99, 0, 0, 0, 0, 50, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4939593495558319, y=-0.8649324036272944, z=0.06658960217044514, w=0.058838108608899285)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.017777777777777778, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.16, z=0.09)>	COMP<194>
[1740779828.291048]	Q_Header<(2621443, 64330, 257, 173, 250, 8, 58, 26, 95)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 19, 14, 7, 0, 38, 84, 73, 194, 253, 253, 84, 150, 217, 253, 142, 253, 253, 137, 253, 253, 222, 245, 253, 140, 253, 253, 224, 181, 253, 253, 235, 253, 253, 253, 253, 150, 253, 139, 129, 253, 253, 221, 253, 253, 208, 188, 234, 227, 113, 147, 138, 127, 0, 43, 118, 78, 62, 69, 0, 0, 0, 0, 106, 168, 45, 0, 46, 34, 63, 253, 253, 137, 253, 175, 253, 253, 128, 240, 234, 0, 0, 0, 0, 174, 209, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4939593495558319, y=-0.8649324036272944, z=0.06658960217044514, w=0.058838108608899285)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.017777777777777778, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.16, z=0.09)>	COMP<194>
[1740779828.3010416]	Q_Header<(2621443, 64331, 257, 173, 250, 8, 58, 27, 91)>	Q_Data<(0, 0, 73, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 10, 11, 0, 11, 24, 29, 48, 123, 222, 243, 187, 214, 253, 253, 253, 206, 205, 120, 253, 253, 115, 235, 253, 107, 253, 253, 253, 253, 253, 253, 216, 253, 253, 253, 253, 247, 253, 204, 122, 253, 253, 143, 253, 253, 253, 253, 189, 253, 253, 215, 143, 205, 146, 181, 211, 179, 0, 39, 0, 0, 0, 0, 149, 208, 114, 13, 135, 91, 141, 253, 253, 187, 253, 253, 253, 253, 186, 253, 253, 91, 0, 0, 0, 200, 236, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4939593495558319, y=-0.8649324036272944, z=0.06658960217044514, w=0.058838108608899285)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.017777777777777778, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.16, z=0.09)>	COMP<194>
