[1740779698.0711517]	Q_Header<(2621443, 51304, 257, 173, 250, 8, 58, 0, 40)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 172, 253, 246, 253, 203, 249, 253, 98, 0, 38, 28, 110, 184, 253, 253, 126, 126, 232, 136, 25, 0, 0, 114, 175, 181, 180, 210, 231, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7579991958970584, y=-0.6463653663378572, z=0.03625505454246338, w=0.07959022074641792)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=-0.016666666666666666, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.12)>	COMP<169>
[1740779698.180096]	Q_Header<(2621443, 51315, 257, 173, 250, 8, 58, 11, 73)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 94, 162, 253, 253, 253, 253, 253, 241, 253, 253, 187, 225, 210, 171, 106, 115, 61, 219, 253, 253, 253, 152, 75, 75, 66, 0, 64, 119, 158, 171, 161, 106, 41, 30, 146, 228, 253, 151, 234, 236, 157, 84, 0, 42, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 228, 253, 51, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7566426988233329, y=-0.6474522666062689, z=0.039855423274311234, w=0.08190808274751252)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06111111111111111, y=-0.017777777777777778, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=0.16)>	COMP<165>
[1740779698.190065]	Q_Header<(2621443, 51316, 257, 173, 250, 8, 58, 12, 81)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 74, 90, 111, 253, 253, 253, 253, 253, 244, 253, 253, 155, 228, 186, 253, 204, 104, 74, 253, 253, 253, 253, 156, 67, 115, 122, 95, 126, 128, 163, 199, 219, 122, 30, 64, 36, 140, 253, 239, 243, 228, 200, 134, 17, 105, 97, 29, 0, 89, 115, 63, 0, 0, 16, 0, 99, 205, 136, 44, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 253, 253, 241, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7566426988233329, y=-0.6474522666062689, z=0.039855423274311234, w=0.08190808274751252)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06111111111111111, y=-0.017777777777777778, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=0.16)>	COMP<165>
[1740779698.200102]	Q_Header<(2621443, 51317, 257, 173, 250, 8, 58, 13, 78)>	Q_Data<(0, 0, 68, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 0, 71, 61, 149, 253, 253, 253, 253, 133, 194, 246, 113, 176, 253, 253, 253, 149, 59, 253, 253, 253, 253, 134, 42, 130, 153, 166, 170, 129, 130, 167, 196, 35, 126, 21, 78, 33, 195, 253, 235, 159, 192, 154, 52, 121, 121, 48, 0, 146, 171, 105, 79, 37, 53, 52, 107, 205, 147, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 253, 253, 247, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7566426988233329, y=-0.6474522666062689, z=0.039855423274311234, w=0.08190808274751252)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06111111111111111, y=-0.017777777777777778, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=0.16)>	COMP<165>
[1740779698.210135]	Q_Header<(2621443, 51318, 257, 173, 250, 8, 58, 14, 83)>	Q_Data<(0, 0, 55, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 126, 80, 141, 142, 120, 249, 241, 253, 253, 182, 163, 253, 253, 253, 253, 182, 122, 216, 253, 253, 202, 81, 0, 109, 143, 174, 167, 110, 108, 73, 96, 122, 145, 0, 80, 0, 168, 252, 179, 35, 157, 149, 59, 104, 114, 31, 0, 171, 204, 198, 82, 102, 129, 49, 63, 145, 100, 0, 0, 22, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 149, 173, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7563660869406648, y=-0.6476598247681886, z=0.040711441251567414, w=0.08239946880002401)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=-0.016666666666666666, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=0.27)>	COMP<166>
[1740779698.22013]	Q_Header<(2621443, 51319, 257, 173, 250, 8, 58, 15, 82)>	Q_Data<(0, 0, 28, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 137, 185, 223, 138, 126, 222, 253, 253, 182, 216, 253, 253, 253, 253, 243, 238, 153, 178, 240, 135, 0, 51, 66, 106, 130, 94, 73, 86, 153, 185, 172, 116, 67, 28, 23, 136, 178, 111, 0, 110, 97, 20, 37, 79, 0, 52, 183, 216, 249, 30, 118, 147, 0, 0, 74, 14, 0, 0, 133, 240, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 162, 0, 0, 0, 0, 0, 0, 70, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7563660869406648, y=-0.6476598247681886, z=0.040711441251567414, w=0.08239946880002401)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=-0.016666666666666666, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=0.27)>	COMP<166>
[1740779698.2300723]	Q_Header<(2621443, 51320, 257, 173, 250, 8, 58, 16, 80)>	Q_Data<(0, 0, 45, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 250, 197, 212, 222, 127, 70, 175, 253, 223, 207, 231, 253, 253, 253, 253, 253, 253, 105, 162, 169, 40, 78, 51, 57, 87, 86, 24, 71, 21, 178, 251, 172, 18, 100, 66, 60, 64, 48, 37, 0, 53, 0, 0, 0, 39, 0, 72, 146, 155, 207, 26, 91, 101, 0, 0, 0, 0, 0, 0, 198, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 186, 0, 0, 0, 0, 0, 0, 148, 237, 133, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7563660869406648, y=-0.6476598247681886, z=0.040711441251567414, w=0.08239946880002401)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=-0.016666666666666666, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=0.27)>	COMP<166>
[1740779698.2416637]	Q_Header<(2621443, 51321, 257, 173, 250, 8, 58, 17, 84)>	Q_Data<(0, 0, 53, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 173, 225, 205, 127, 95, 97, 194, 178, 195, 223, 253, 253, 247, 253, 253, 253, 131, 156, 146, 88, 127, 95, 142, 123, 48, 102, 120, 47, 164, 253, 148, 106, 155, 120, 100, 55, 219, 94, 42, 0, 0, 0, 8, 0, 0, 164, 236, 209, 114, 0, 17, 0, 0, 0, 0, 0, 0, 0, 232, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 154, 0, 0, 0, 0, 0, 38, 223, 253, 253, 144, 97, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7560472065626749, y=-0.647892233604811, z=0.04180934338382435, w=0.08294729585199605)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=-0.015555555555555555, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.15, z=0.18)>	COMP<165>
[1740779698.2500927]	Q_Header<(2621443, 51322, 257, 173, 250, 8, 58, 18, 92)>	Q_Data<(0, 0, 56, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 248, 191, 202, 192, 166, 90, 68, 183, 175, 176, 232, 253, 253, 177, 199, 237, 253, 136, 132, 153, 113, 207, 195, 203, 233, 140, 124, 188, 109, 124, 214, 129, 121, 167, 136, 147, 107, 253, 129, 84, 28, 0, 0, 0, 0, 71, 245, 253, 253, 110, 133, 48, 0, 0, 0, 0, 0, 0, 0, 123, 253, 253, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 64, 0, 0, 0, 0, 87, 109, 214, 253, 253, 253, 0, 152, 48, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7560472065626749, y=-0.647892233604811, z=0.04180934338382435, w=0.08294729585199605)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=-0.015555555555555555, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.15, z=0.18)>	COMP<165>
[1740779698.260114]	Q_Header<(2621443, 51323, 257, 173, 250, 8, 58, 19, 90)>	Q_Data<(0, 0, 59, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 230, 253, 239, 184, 192, 87, 53, 137, 124, 151, 250, 253, 221, 105, 133, 177, 253, 107, 150, 207, 170, 251, 253, 253, 253, 212, 96, 232, 153, 83, 151, 115, 100, 140, 188, 177, 128, 253, 121, 91, 63, 54, 0, 0, 0, 113, 253, 253, 253, 253, 222, 170, 28, 169, 93, 0, 0, 22, 0, 133, 236, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 105, 116, 253, 196, 246, 33, 138, 52, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7560472065626749, y=-0.647892233604811, z=0.04180934338382435, w=0.08294729585199605)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=-0.015555555555555555, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.15, z=0.18)>	COMP<165>
[1740779698.2701344]	Q_Header<(2621443, 51324, 257, 173, 250, 8, 58, 20, 87)>	Q_Data<(0, 0, 61, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 253, 253, 201, 182, 84, 45, 107, 148, 107, 228, 253, 147, 131, 176, 131, 197, 111, 193, 253, 227, 223, 230, 253, 253, 241, 189, 199, 138, 13, 57, 75, 244, 253, 253, 202, 109, 253, 70, 88, 46, 24, 78, 94, 0, 122, 253, 253, 253, 253, 251, 241, 110, 253, 177, 68, 0, 0, 0, 9, 113, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 141, 130, 231, 138, 122, 64, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7560472065626749, y=-0.647892233604811, z=0.04180934338382435, w=0.08294729585199605)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=-0.015555555555555555, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.15, z=0.18)>	COMP<165>
[1740779698.280113]	Q_Header<(2621443, 51325, 257, 173, 250, 8, 58, 21, 73)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 235, 253, 253, 241, 183, 121, 98, 119, 193, 98, 171, 211, 87, 101, 165, 93, 71, 221, 242, 252, 238, 253, 253, 253, 253, 253, 253, 236, 208, 126, 81, 19, 253, 253, 253, 215, 107, 152, 101, 55, 0, 0, 163, 185, 0, 86, 240, 253, 252, 253, 207, 246, 181, 253, 208, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 122, 124, 200, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7558644589702421, y=-0.6480146124747304, z=0.04260282561056436, w=0.08325251308425471)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.015555555555555555, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.19, z=0.09)>	COMP<165>
[1740779698.290557]	Q_Header<(2621443, 51326, 257, 173, 250, 8, 58, 22, 69)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 209, 253, 253, 253, 237, 179, 171, 124, 194, 107, 128, 114, 103, 109, 70, 35, 149, 249, 248, 199, 195, 253, 253, 253, 253, 253, 253, 253, 253, 253, 159, 148, 231, 253, 253, 184, 131, 65, 77, 0, 91, 102, 220, 239, 24, 38, 136, 183, 137, 209, 127, 173, 200, 253, 185, 16, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 253, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7558644589702421, y=-0.6480146124747304, z=0.04260282561056436, w=0.08325251308425471)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.015555555555555555, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.19, z=0.09)>	COMP<165>
[1740779698.3000317]	Q_Header<(2621443, 51327, 257, 173, 250, 8, 58, 23, 73)>	Q_Data<(0, 0, 61, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 227, 158, 253, 253, 253, 187, 234, 150, 149, 91, 184, 180, 186, 187, 107, 71, 123, 203, 201, 173, 81, 253, 253, 253, 253, 253, 253, 253, 253, 253, 235, 192, 122, 253, 200, 145, 133, 45, 8, 71, 216, 176, 253, 245, 23, 58, 11, 47, 73, 103, 80, 60, 175, 239, 131, 0, 84, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 253, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7558644589702421, y=-0.6480146124747304, z=0.04260282561056436, w=0.08325251308425471)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.015555555555555555, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.19, z=0.09)>	COMP<165>
[1740779698.3101087]	Q_Header<(2621443, 51328, 257, 173, 250, 8, 58, 24, 76)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 227, 211, 237, 253, 253, 100, 253, 191, 133, 132, 253, 253, 253, 253, 193, 132, 85, 128, 155, 193, 141, 121, 253, 253, 253, 253, 253, 253, 253, 253, 249, 182, 82, 221, 168, 95, 104, 58, 99, 118, 253, 216, 253, 206, 0, 73, 130, 97, 69, 46, 0, 0, 129, 156, 34, 0, 116, 129, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 184, 253, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.755709307678594, y=-0.6481083135389266, z=0.04333335555256031, w=0.08355403345275361)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.012222222222222223, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.17, z=0.05)>	COMP<170>
[1740779698.3200076]	Q_Header<(2621443, 51329, 257, 173, 250, 8, 58, 25, 73)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 110, 191, 253, 253, 185, 253, 249, 165, 173, 253, 253, 253, 253, 253, 224, 40, 73, 112, 189, 185, 212, 253, 253, 253, 253, 253, 253, 253, 208, 194, 107, 168, 253, 165, 49, 59, 11, 118, 102, 253, 238, 253, 158, 60, 115, 159, 65, 0, 52, 0, 30, 89, 83, 168, 61, 155, 179, 50, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 126, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.755709307678594, y=-0.6481083135389266, z=0.04333335555256031, w=0.08355403345275361)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.012222222222222223, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.17, z=0.05)>	COMP<170>
[1740779698.3301332]	Q_Header<(2621443, 51330, 257, 173, 250, 8, 58, 26, 77)>	Q_Data<(0, 0, 73, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 237, 253, 253, 253, 179, 253, 253, 214, 194, 253, 253, 253, 253, 253, 253, 115, 57, 37, 152, 160, 176, 253, 232, 253, 253, 241, 253, 253, 253, 148, 0, 221, 253, 170, 54, 0, 0, 118, 95, 195, 230, 253, 76, 103, 130, 142, 0, 0, 0, 0, 0, 117, 253, 200, 253, 253, 172, 111, 43, 17, 0, 0, 0, 0, 91, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.755709307678594, y=-0.6481083135389266, z=0.04333335555256031, w=0.08355403345275361)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.012222222222222223, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.17, z=0.05)>	COMP<170>
[1740779698.3401966]	Q_Header<(2621443, 51331, 257, 173, 250, 8, 58, 27, 83)>	Q_Data<(0, 0, 74, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 250, 253, 253, 253, 106, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 141, 125, 61, 98, 91, 39, 104, 225, 253, 191, 159, 253, 253, 253, 143, 37, 207, 253, 155, 35, 0, 0, 96, 95, 113, 151, 101, 144, 98, 107, 89, 0, 0, 0, 0, 0, 147, 243, 218, 253, 253, 154, 213, 124, 105, 0, 0, 0, 54, 147, 54, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 65, 95, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.755709307678594, y=-0.6481083135389266, z=0.04333335555256031, w=0.08355403345275361)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.012222222222222223, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.17, z=0.05)>	COMP<170>
