[1740780100.502837]	Q_Header<(2621443, 26018, 257, 173, 250, 8, 58, 0, 49)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 172, 213, 220, 253, 253, 253, 253, 167, 90, 77, 38, 53, 85, 78, 50, 14, 0, 0, 51, 107, 128, 253, 240, 253, 159, 82, 41, 0, 0, 38, 150, 172, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 33, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36009834157324505, y=-0.9286264859384615, z=0.08788840879075811, w=-0.016051841327756517)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.016666666666666666, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=0.09)>	COMP<134>
[1740780100.6128864]	Q_Header<(2621443, 26029, 257, 173, 250, 8, 58, 11, 35)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 149, 146, 253, 253, 253, 135, 253, 253, 253, 222, 174, 226, 253, 253, 253, 253, 253, 253, 187, 67, 14, 0, 58, 63, 77, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3634625939142377, y=-0.9274247043705863, z=0.08654743210250025, w=-0.016967691202041658)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.028888888888888888, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.19, z=-0.03)>	COMP<134>
[1740780100.62285]	Q_Header<(2621443, 26030, 257, 173, 250, 8, 58, 12, 36)>	Q_Data<(0, 0, 68, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 65, 147, 241, 253, 253, 253, 253, 253, 253, 153, 253, 204, 253, 253, 253, 253, 253, 253, 253, 180, 77, 14, 67, 114, 112, 82, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3634625939142377, y=-0.9274247043705863, z=0.08654743210250025, w=-0.016967691202041658)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.028888888888888888, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.19, z=-0.03)>	COMP<134>
[1740780100.6328652]	Q_Header<(2621443, 26031, 257, 173, 250, 8, 58, 13, 41)>	Q_Data<(0, 0, 67, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 77, 192, 219, 156, 182, 253, 253, 155, 172, 93, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 134, 71, 68, 99, 111, 84, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3634625939142377, y=-0.9274247043705863, z=0.08654743210250025, w=-0.016967691202041658)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.028888888888888888, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.19, z=-0.03)>	COMP<134>
[1740780100.6429346]	Q_Header<(2621443, 26032, 257, 173, 250, 8, 58, 14, 46)>	Q_Data<(0, 0, 36, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 171, 203, 202, 253, 253, 253, 253, 213, 127, 238, 253, 253, 253, 253, 253, 253, 253, 253, 253, 161, 77, 157, 116, 171, 110, 73, 0, 15, 0, 48, 44, 0, 0, 0, 0, 0, 0, 54, 87, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.364309988899007, y=-0.9271014795402776, z=0.08636264605329116, w=-0.017394596554903167)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.025555555555555557, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.17, z=-0.23)>	COMP<134>
[1740780100.6528697]	Q_Header<(2621443, 26033, 257, 173, 250, 8, 58, 15, 45)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 125, 177, 240, 253, 253, 253, 253, 253, 167, 190, 253, 253, 253, 253, 253, 253, 253, 253, 253, 145, 173, 253, 253, 253, 253, 171, 70, 0, 26, 98, 115, 18, 0, 0, 0, 0, 0, 97, 162, 163, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.364309988899007, y=-0.9271014795402776, z=0.08636264605329116, w=-0.017394596554903167)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.025555555555555557, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.17, z=-0.23)>	COMP<134>
[1740780100.6631052]	Q_Header<(2621443, 26034, 257, 173, 250, 8, 58, 16, 53)>	Q_Data<(0, 0, 16, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 73, 122, 218, 253, 253, 253, 197, 253, 149, 153, 253, 253, 253, 253, 173, 169, 165, 253, 198, 105, 250, 253, 253, 253, 253, 253, 214, 137, 58, 113, 144, 82, 0, 0, 0, 0, 0, 95, 186, 194, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.364309988899007, y=-0.9271014795402776, z=0.08636264605329116, w=-0.017394596554903167)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.025555555555555557, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.17, z=-0.23)>	COMP<134>
[1740780100.6729205]	Q_Header<(2621443, 26035, 257, 173, 250, 8, 58, 17, 62)>	Q_Data<(0, 0, 54, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 26, 83, 112, 211, 253, 233, 194, 253, 178, 152, 198, 159, 253, 253, 130, 82, 0, 137, 81, 71, 249, 253, 253, 253, 253, 253, 253, 244, 113, 85, 154, 86, 0, 0, 0, 0, 58, 124, 159, 181, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 9, 98, 18, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.364309988899007, y=-0.9271014795402776, z=0.08636264605329116, w=-0.017394596554903167)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.025555555555555557, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.17, z=-0.23)>	COMP<134>
[1740780100.682963]	Q_Header<(2621443, 26036, 257, 173, 250, 8, 58, 18, 53)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 66, 161, 245, 236, 253, 253, 253, 229, 162, 253, 253, 253, 253, 148, 90, 56, 70, 45, 54, 184, 253, 253, 253, 253, 253, 253, 253, 131, 196, 138, 70, 0, 0, 0, 0, 91, 230, 187, 139, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 186, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3649186087505164, y=-0.9268529841922298, z=0.08642327312104553, w=-0.017577614872077058)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.017777777777777778, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.19, z=-0.3)>	COMP<140>
[1740780100.6929185]	Q_Header<(2621443, 26037, 257, 173, 250, 8, 58, 19, 60)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 68, 216, 253, 235, 235, 229, 253, 253, 117, 253, 253, 253, 253, 175, 146, 160, 109, 56, 59, 68, 253, 253, 253, 253, 253, 253, 253, 211, 253, 253, 187, 35, 0, 0, 0, 96, 214, 183, 80, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 120, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3649186087505164, y=-0.9268529841922298, z=0.08642327312104553, w=-0.017577614872077058)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.017777777777777778, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.19, z=-0.3)>	COMP<140>
[1740780100.702921]	Q_Header<(2621443, 26038, 257, 173, 250, 8, 58, 20, 57)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 195, 242, 227, 240, 208, 253, 253, 219, 253, 253, 253, 253, 176, 222, 236, 165, 130, 95, 153, 253, 253, 253, 253, 253, 227, 219, 253, 253, 253, 253, 123, 0, 0, 0, 152, 230, 131, 36, 0, 33, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 253, 253, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3649186087505164, y=-0.9268529841922298, z=0.08642327312104553, w=-0.017577614872077058)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.017777777777777778, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.19, z=-0.3)>	COMP<140>
[1740780100.712966]	Q_Header<(2621443, 26039, 257, 173, 250, 8, 58, 21, 63)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 132, 177, 244, 253, 253, 253, 253, 253, 253, 253, 253, 253, 177, 253, 253, 180, 204, 147, 247, 248, 184, 83, 174, 245, 168, 150, 253, 253, 253, 253, 154, 0, 0, 61, 217, 253, 108, 0, 46, 15, 53, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 253, 236, 59, 0, 0, 0, 0, 0, 0, 0, 82, 23, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3655485140898017, y=-0.9265974273496878, z=0.08648893712894458, w=-0.01763959268190895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.01, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.14, z=-0.23)>	COMP<137>
[1740780100.723024]	Q_Header<(2621443, 26040, 257, 173, 250, 8, 58, 22, 73)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 68, 122, 248, 253, 253, 253, 253, 253, 180, 253, 253, 253, 220, 247, 232, 162, 229, 191, 253, 253, 112, 70, 47, 139, 86, 52, 252, 253, 253, 253, 134, 0, 0, 124, 252, 199, 178, 159, 0, 0, 73, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 20, 79, 0, 0, 0, 140, 104, 0, 0, 0, 0, 0, 0, 0, 126, 197, 39, 207, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3655485140898017, y=-0.9265974273496878, z=0.08648893712894458, w=-0.01763959268190895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.01, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.14, z=-0.23)>	COMP<137>
[1740780100.7334116]	Q_Header<(2621443, 26041, 257, 173, 250, 8, 58, 23, 77)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 19, 16, 78, 210, 253, 253, 253, 222, 234, 154, 192, 219, 177, 253, 193, 175, 142, 190, 192, 253, 253, 91, 42, 121, 97, 116, 91, 111, 253, 253, 213, 85, 0, 16, 143, 253, 253, 253, 199, 110, 102, 144, 152, 64, 0, 0, 0, 62, 0, 0, 0, 0, 16, 121, 168, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 215, 253, 83, 217, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3655485140898017, y=-0.9265974273496878, z=0.08648893712894458, w=-0.01763959268190895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.01, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.14, z=-0.23)>	COMP<137>
[1740780100.7430758]	Q_Header<(2621443, 26042, 257, 173, 250, 8, 58, 24, 81)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 8, 21, 37, 0, 33, 143, 204, 253, 250, 155, 143, 253, 253, 253, 253, 253, 106, 204, 113, 116, 159, 253, 184, 84, 77, 202, 155, 142, 168, 217, 253, 192, 73, 75, 55, 102, 220, 253, 253, 253, 196, 192, 161, 248, 253, 162, 0, 72, 121, 158, 0, 0, 0, 0, 0, 178, 219, 136, 91, 50, 0, 0, 0, 0, 0, 0, 0, 0, 38, 215, 253, 219, 160, 91, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36639010249622966, y=-0.926259569462399, z=0.08654692076289416, w=-0.017638970451675888)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.0077777777777777776, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.1, z=-0.24)>	COMP<137>
[1740780100.7530117]	Q_Header<(2621443, 26043, 257, 173, 250, 8, 58, 25, 87)>	Q_Data<(0, 0, 72, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 17, 28, 15, 26, 66, 105, 203, 64, 214, 253, 253, 253, 253, 253, 253, 213, 253, 87, 84, 152, 177, 94, 105, 88, 252, 252, 147, 224, 253, 253, 253, 93, 142, 115, 154, 253, 253, 253, 253, 253, 253, 183, 253, 253, 253, 80, 122, 253, 253, 121, 0, 31, 0, 0, 183, 227, 128, 215, 226, 72, 0, 0, 51, 0, 0, 0, 0, 0, 153, 229, 253, 157, 51, 64, 136, 170, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36639010249622966, y=-0.926259569462399, z=0.08654692076289416, w=-0.017638970451675888)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.0077777777777777776, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.1, z=-0.24)>	COMP<137>
[1740780100.7660089]	Q_Header<(2621443, 26044, 257, 173, 250, 8, 58, 26, 83)>	Q_Data<(0, 0, 74, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 0, 16, 23, 28, 19, 82, 98, 172, 208, 253, 253, 253, 253, 253, 253, 253, 253, 134, 169, 199, 111, 114, 152, 70, 229, 253, 253, 253, 253, 253, 253, 124, 192, 165, 174, 253, 253, 253, 253, 253, 253, 174, 253, 253, 253, 210, 177, 253, 253, 188, 0, 16, 0, 0, 150, 181, 124, 253, 253, 206, 85, 93, 107, 0, 0, 0, 0, 0, 84, 155, 253, 253, 0, 116, 209, 239, 108, 0, 0, 0, 0, 0, 0, 0, 0, 84, 216, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36639010249622966, y=-0.926259569462399, z=0.08654692076289416, w=-0.017638970451675888)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.0077777777777777776, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.1, z=-0.24)>	COMP<137>
[1740780100.7689898]	Q_Header<(2621443, 26045, 257, 173, 250, 8, 58, 27, 89)>	Q_Data<(0, 0, 75, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 31, 36, 71, 66, 154, 185, 207, 253, 253, 253, 253, 253, 253, 253, 176, 244, 253, 86, 165, 226, 205, 143, 253, 253, 253, 253, 253, 197, 117, 196, 172, 159, 253, 253, 253, 253, 253, 253, 108, 253, 253, 253, 253, 212, 253, 253, 200, 51, 0, 52, 60, 53, 114, 142, 253, 253, 251, 128, 109, 106, 0, 0, 0, 38, 27, 59, 0, 179, 105, 38, 115, 208, 227, 127, 0, 0, 0, 36, 0, 0, 0, 161, 253, 253, 253, 60, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36639010249622966, y=-0.926259569462399, z=0.08654692076289416, w=-0.017638970451675888)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.0077777777777777776, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.1, z=-0.24)>	COMP<137>
