[1740780125.5030851]	Q_Header<(2621443, 28518, 257, 173, 250, 8, 58, 0, 59)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 107, 177, 116, 165, 253, 253, 253, 175, 253, 103, 90, 253, 253, 253, 253, 217, 253, 253, 253, 158, 113, 70, 184, 241, 157, 253, 188, 88, 7, 0, 0, 19, 47, 0, 0, 0, 0, 15, 89, 87, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19573512102214843, y=-0.9764173576901561, z=0.0910623013922811, w=-0.002136179992446272)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.025555555555555557, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.11, z=-0.03)>	COMP<100>
[1740780125.6132696]	Q_Header<(2621443, 28529, 257, 173, 250, 8, 58, 11, 85)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 14, 19, 31, 5, 59, 122, 139, 253, 253, 236, 253, 253, 253, 207, 253, 253, 253, 253, 253, 147, 65, 201, 253, 175, 121, 161, 253, 250, 165, 153, 166, 70, 202, 228, 153, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 186, 228, 253, 235, 99, 0, 75, 253, 253, 0, 0, 253, 253, 253, 0, 127, 101, 0, 0, 0, 0, 0, 0, 130, 253, 253, 156, 107, 188, 139, 0, 0, 0, 0, 0, 0, 0, 21, 109, 160, 253, 184, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19561671750488335, y=-0.976374611521254, z=0.09179642531274401, w=-0.000366209143534883)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.021111111111111112, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.11)>	COMP<101>
[1740780125.6233087]	Q_Header<(2621443, 28530, 257, 173, 250, 8, 58, 12, 93)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 7, 18, 36, 15, 0, 38, 76, 253, 253, 253, 253, 196, 108, 253, 253, 253, 236, 253, 253, 134, 164, 253, 253, 229, 194, 179, 253, 253, 185, 196, 197, 34, 167, 193, 109, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 214, 253, 253, 219, 114, 22, 122, 230, 253, 0, 0, 253, 253, 253, 0, 124, 0, 35, 15, 0, 0, 54, 95, 0, 172, 184, 64, 56, 123, 32, 0, 0, 0, 0, 0, 0, 0, 147, 253, 141, 253, 253, 146, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19561671750488335, y=-0.976374611521254, z=0.09179642531274401, w=-0.000366209143534883)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.021111111111111112, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.11)>	COMP<101>
[1740780125.6333737]	Q_Header<(2621443, 28531, 257, 173, 250, 8, 58, 13, 103)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 13, 35, 10, 29, 38, 82, 214, 253, 253, 142, 164, 143, 253, 253, 253, 121, 253, 198, 113, 237, 247, 253, 235, 235, 243, 253, 249, 155, 253, 253, 162, 71, 123, 52, 143, 253, 253, 117, 253, 253, 253, 253, 253, 253, 223, 194, 253, 253, 170, 115, 84, 198, 226, 165, 90, 64, 253, 253, 253, 0, 88, 0, 83, 50, 31, 0, 156, 187, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 169, 193, 252, 253, 253, 253, 253, 152, 0, 0, 0, 145, 223, 233, 93, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19561671750488335, y=-0.976374611521254, z=0.09179642531274401, w=-0.000366209143534883)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.021111111111111112, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.11)>	COMP<101>
[1740780125.6434424]	Q_Header<(2621443, 28532, 257, 173, 250, 8, 58, 14, 108)>	Q_Data<(0, 0, 10, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 17, 35, 0, 23, 34, 51, 115, 175, 193, 79, 149, 203, 253, 253, 253, 79, 193, 246, 182, 247, 206, 253, 200, 241, 247, 248, 215, 107, 253, 253, 253, 102, 25, 46, 44, 242, 253, 253, 253, 253, 253, 236, 253, 253, 212, 145, 253, 253, 163, 89, 68, 203, 242, 131, 146, 120, 151, 251, 188, 20, 59, 107, 79, 26, 50, 37, 211, 238, 65, 100, 0, 112, 44, 0, 81, 151, 146, 70, 191, 175, 253, 253, 253, 253, 253, 253, 253, 65, 0, 0, 0, 253, 253, 253, 189, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19556021877676863, y=-0.9763972596042346, z=0.0916764820857386, w=-0.00012207254605291426)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.014444444444444444, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.09, z=-0.06)>	COMP<103>
[1740780125.6533911]	Q_Header<(2621443, 28533, 257, 173, 250, 8, 58, 15, 104)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 10, 15, 36, 0, 0, 5, 0, 21, 73, 105, 102, 158, 215, 253, 233, 200, 239, 233, 216, 148, 175, 169, 192, 154, 212, 172, 189, 196, 218, 253, 253, 253, 151, 86, 75, 87, 158, 253, 253, 253, 253, 253, 249, 253, 253, 205, 123, 219, 248, 120, 0, 50, 179, 225, 231, 216, 167, 185, 104, 128, 84, 158, 160, 75, 0, 71, 28, 205, 231, 72, 132, 0, 166, 123, 34, 240, 253, 253, 138, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 0, 0, 0, 253, 253, 253, 187, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19556021877676863, y=-0.9763972596042346, z=0.0916764820857386, w=-0.00012207254605291426)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.014444444444444444, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.09, z=-0.06)>	COMP<103>
[1740780125.6636043]	Q_Header<(2621443, 28534, 257, 173, 250, 8, 58, 16, 101)>	Q_Data<(0, 0, 19, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 21, 18, 0, 31, 0, 0, 0, 0, 0, 17, 48, 91, 169, 241, 253, 99, 253, 253, 253, 252, 221, 137, 128, 106, 126, 155, 46, 183, 216, 195, 253, 253, 253, 175, 128, 106, 101, 104, 253, 253, 253, 236, 253, 253, 253, 147, 177, 143, 168, 187, 0, 176, 118, 253, 253, 253, 253, 253, 253, 168, 209, 0, 44, 136, 7, 0, 63, 60, 152, 176, 90, 135, 0, 162, 107, 69, 253, 253, 253, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 37, 93, 0, 0, 253, 253, 253, 30, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19556021877676863, y=-0.9763972596042346, z=0.0916764820857386, w=-0.00012207254605291426)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.014444444444444444, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.09, z=-0.06)>	COMP<103>
[1740780125.6746297]	Q_Header<(2621443, 28535, 257, 173, 250, 8, 58, 17, 105)>	Q_Data<(0, 0, 53, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 27, 29, 0, 21, 0, 3, 3, 8, 0, 0, 0, 54, 142, 226, 236, 78, 253, 253, 253, 253, 253, 164, 51, 0, 43, 65, 58, 217, 253, 97, 253, 253, 253, 182, 154, 158, 86, 106, 253, 253, 242, 173, 249, 253, 248, 253, 191, 253, 253, 175, 165, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 160, 234, 156, 0, 0, 84, 0, 53, 0, 175, 156, 0, 81, 6, 148, 253, 253, 253, 162, 234, 185, 253, 253, 170, 0, 26, 253, 253, 139, 138, 81, 0, 143, 253, 154, 0, 0, 30, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19530865768017, y=-0.976482254445325, z=0.09130679746547948, w=-6.103395552505313e-05)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.0, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=-0.14)>	COMP<103>
[1740780125.6833336]	Q_Header<(2621443, 28536, 257, 173, 250, 8, 58, 18, 95)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 25, 26, 0, 19, 0, 0, 0, 0, 0, 0, 0, 34, 83, 157, 193, 126, 253, 253, 253, 253, 253, 210, 184, 79, 166, 132, 21, 160, 229, 159, 194, 253, 176, 166, 198, 194, 119, 124, 253, 245, 253, 253, 253, 253, 75, 253, 253, 253, 253, 167, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 201, 109, 0, 79, 0, 0, 137, 253, 249, 77, 77, 104, 129, 253, 253, 253, 63, 153, 0, 160, 196, 0, 0, 114, 251, 253, 151, 170, 59, 53, 0, 40, 0, 0, 0, 0, 0, 0, 117, 202, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19530865768017, y=-0.976482254445325, z=0.09130679746547948, w=-6.103395552505313e-05)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.0, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=-0.14)>	COMP<103>
[1740780125.6938093]	Q_Header<(2621443, 28537, 257, 173, 250, 8, 58, 19, 102)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 13, 0, 12, 0, 8, 0, 14, 0, 20, 0, 0, 0, 29, 34, 75, 129, 132, 253, 253, 237, 253, 253, 253, 253, 151, 253, 246, 96, 0, 144, 151, 166, 97, 58, 145, 194, 185, 123, 123, 253, 253, 253, 253, 253, 223, 253, 253, 253, 253, 253, 222, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 199, 0, 60, 0, 0, 205, 253, 253, 102, 155, 236, 249, 122, 253, 100, 60, 250, 251, 0, 192, 122, 157, 0, 143, 219, 0, 108, 7, 82, 0, 41, 108, 58, 141, 95, 0, 0, 91, 253, 244, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19530865768017, y=-0.976482254445325, z=0.09130679746547948, w=-6.103395552505313e-05)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.0, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=-0.14)>	COMP<103>
[1740780125.7033772]	Q_Header<(2621443, 28538, 257, 173, 250, 8, 58, 20, 109)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 0, 7, 8, 0, 0, 4, 12, 29, 10, 0, 0, 22, 13, 12, 63, 104, 220, 201, 172, 253, 253, 253, 253, 195, 253, 253, 97, 89, 50, 102, 139, 150, 33, 110, 136, 127, 85, 90, 253, 253, 253, 253, 253, 176, 253, 253, 250, 253, 253, 212, 253, 253, 253, 253, 147, 253, 253, 253, 253, 253, 253, 253, 253, 224, 227, 30, 17, 60, 41, 194, 253, 253, 0, 253, 253, 253, 239, 204, 0, 183, 253, 253, 186, 253, 253, 253, 119, 142, 107, 121, 115, 0, 114, 187, 54, 35, 0, 192, 196, 0, 84, 106, 242, 204, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19530865768017, y=-0.976482254445325, z=0.09130679746547948, w=-6.103395552505313e-05)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.0, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=-0.14)>	COMP<103>
[1740780125.7134647]	Q_Header<(2621443, 28539, 257, 173, 250, 8, 58, 21, 111)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 0, 15, 15, 15, 0, 15, 19, 18, 10, 0, 29, 27, 0, 27, 48, 113, 99, 85, 252, 253, 253, 253, 194, 253, 253, 43, 74, 6, 43, 49, 74, 0, 57, 51, 0, 30, 33, 188, 253, 253, 237, 178, 132, 253, 253, 175, 253, 190, 138, 178, 228, 201, 197, 152, 187, 253, 253, 249, 253, 253, 253, 253, 114, 216, 0, 0, 41, 57, 109, 220, 185, 90, 253, 253, 253, 253, 253, 197, 253, 187, 253, 253, 253, 253, 253, 87, 253, 0, 253, 192, 219, 250, 253, 253, 236, 137, 194, 232, 0, 56, 173, 110, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19506870091844236, y=-0.97656420985453, z=0.0909425420427031, w=0.0)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.008888888888888889, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.11, z=0.02)>	COMP<102>
[1740780125.723323]	Q_Header<(2621443, 28540, 257, 173, 250, 8, 58, 22, 89)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 15, 28, 19, 32, 0, 0, 0, 0, 24, 0, 0, 151, 245, 202, 184, 144, 172, 150, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 136, 132, 104, 60, 91, 253, 253, 97, 208, 0, 0, 57, 80, 56, 69, 87, 70, 211, 195, 208, 253, 253, 253, 253, 64, 174, 36, 0, 0, 68, 66, 110, 97, 141, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 112, 253, 253, 204, 253, 232, 253, 253, 253, 253, 253, 253, 253, 253, 124, 253, 156, 205, 180, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19506870091844236, y=-0.97656420985453, z=0.0909425420427031, w=0.0)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.008888888888888889, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.11, z=0.02)>	COMP<102>
[1740780125.7333505]	Q_Header<(2621443, 28541, 257, 173, 250, 8, 58, 23, 87)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 28, 0, 11, 0, 0, 18, 24, 25, 25, 0, 0, 0, 0, 12, 23, 0, 40, 122, 98, 78, 80, 60, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 49, 114, 124, 31, 58, 44, 0, 0, 0, 0, 47, 0, 37, 105, 53, 120, 207, 190, 253, 253, 33, 91, 27, 0, 0, 24, 39, 21, 45, 129, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 231, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 164, 253, 177, 156, 79, 70, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19506870091844236, y=-0.97656420985453, z=0.0909425420427031, w=0.0)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.008888888888888889, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.11, z=0.02)>	COMP<102>
[1740780125.7432554]	Q_Header<(2621443, 28542, 257, 173, 250, 8, 58, 24, 69)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 7, 0, 32, 28, 9, 0, 14, 0, 0, 12, 0, 0, 0, 34, 60, 29, 32, 9, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 20, 24, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 54, 0, 82, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 102, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 204, 253, 168, 103, 107, 66, 0, 0, 66, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1948297715425801, y=-0.9766513704426141, z=0.09051771654061601, w=-6.103689584667296e-05)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.02, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.09, z=0.01)>	COMP<102>
[1740780125.7530684]	Q_Header<(2621443, 28543, 257, 173, 250, 8, 58, 25, 64)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 16, 2, 27, 20, 9, 0, 0, 0, 0, 0, 0, 0, 0, 23, 42, 36, 32, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 107, 253, 253, 253, 253, 253, 253, 253, 149, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 116, 253, 169, 170, 84, 0, 34, 0, 0, 0, 128, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1948297715425801, y=-0.9766513704426141, z=0.09051771654061601, w=-6.103689584667296e-05)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.02, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.09, z=0.01)>	COMP<102>
[1740780125.7628767]	Q_Header<(2621443, 28544, 257, 173, 250, 8, 58, 26, 58)>	Q_Data<(0, 0, 74, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 10, 0, 0, 0, 0, 27, 0, 0, 0, 0, 9, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 253, 253, 253, 253, 253, 253, 253, 184, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 144, 253, 253, 253, 253, 224, 79, 0, 0, 128, 51, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1948297715425801, y=-0.9766513704426141, z=0.09051771654061601, w=-6.103689584667296e-05)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.02, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.09, z=0.01)>	COMP<102>
[1740780125.7666247]	Q_Header<(2621443, 28545, 257, 173, 250, 8, 58, 27, 54)>	Q_Data<(0, 0, 75, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 11, 0, 0, 16, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 253, 253, 253, 253, 253, 253, 253, 253, 204, 253, 253, 253, 253, 253, 253, 253, 253, 120, 0, 253, 253, 253, 253, 210, 202, 0, 0, 204, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1948297715425801, y=-0.9766513704426141, z=0.09051771654061601, w=-6.103689584667296e-05)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.02, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.09, z=0.01)>	COMP<102>
