[1740780437.9652815]	Q_Header<(2621443, 59768, 257, 173, 250, 8, 58, 0, 25)>	Q_Data<(0, 0, 46, 0, 66, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 12, 15, 22, 9, 0, 0, 22, 24, 51, 85, 64, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.712952735819205, y=-0.6959239015333084, z=0.07073985282205793, w=-0.048828198669237564)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.006666666666666667, z=-0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.04, z=0.0)>	COMP<169>
[1740780438.0753922]	Q_Header<(2621443, 59779, 257, 173, 250, 8, 58, 11, 25)>	Q_Data<(0, 0, 62, 79, 65, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 25, 44, 44, 29, 16, 0, 60, 101, 74, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7163708978692578, y=-0.6921398979157691, z=0.07287610565356512, w=-0.049438564136840654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=-0.0033333333333333335, z=-0.08444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.18, z=0.06)>	COMP<168>
[1740780438.0852065]	Q_Header<(2621443, 59780, 257, 173, 250, 8, 58, 12, 24)>	Q_Data<(0, 0, 62, 70, 60, 70, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 28, 43, 36, 11, 14, 0, 16, 49, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7163708978692578, y=-0.6921398979157691, z=0.07287610565356512, w=-0.049438564136840654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=-0.0033333333333333335, z=-0.08444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.18, z=0.06)>	COMP<168>
[1740780438.095209]	Q_Header<(2621443, 59781, 257, 173, 250, 8, 58, 13, 19)>	Q_Data<(0, 0, 62, 57, 48, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 43, 29, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7163708978692578, y=-0.6921398979157691, z=0.07287610565356512, w=-0.049438564136840654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=-0.0033333333333333335, z=-0.08444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.18, z=0.06)>	COMP<168>
[1740780438.1052067]	Q_Header<(2621443, 59782, 257, 173, 250, 8, 58, 14, 20)>	Q_Data<(0, 0, 62, 62, 81, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 41, 20, 7, 11, 13, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7163708978692578, y=-0.6921398979157691, z=0.07287610565356512, w=-0.049438564136840654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=-0.0033333333333333335, z=-0.08444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.18, z=0.06)>	COMP<168>
[1740780438.1153245]	Q_Header<(2621443, 59783, 257, 173, 250, 8, 58, 15, 19)>	Q_Data<(0, 0, 62, 57, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 33, 20, 20, 0, 14, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7172436973365478, y=-0.6911809742693446, z=0.0731831497835521, w=-0.049745010069720576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.012222222222222223, z=-0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.17, z=0.1)>	COMP<170>
[1740780438.1253994]	Q_Header<(2621443, 59784, 257, 173, 250, 8, 58, 16, 19)>	Q_Data<(0, 0, 55, 63, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 24, 26, 26, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7172436973365478, y=-0.6911809742693446, z=0.0731831497835521, w=-0.049745010069720576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.012222222222222223, z=-0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.17, z=0.1)>	COMP<170>
[1740780438.1360545]	Q_Header<(2621443, 59785, 257, 173, 250, 8, 58, 17, 20)>	Q_Data<(0, 0, 62, 59, 14, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 12, 31, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7172436973365478, y=-0.6911809742693446, z=0.0731831497835521, w=-0.049745010069720576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.012222222222222223, z=-0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.17, z=0.1)>	COMP<170>
[1740780438.1454723]	Q_Header<(2621443, 59786, 257, 173, 250, 8, 58, 18, 15)>	Q_Data<(0, 0, 62, 79, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 36, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7184445953853311, y=-0.689880151358457, z=0.0733031993082816, w=-0.050292952731077464)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.021111111111111112, z=-0.08666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.15, z=0.24)>	COMP<174>
[1740780438.1558676]	Q_Header<(2621443, 59787, 257, 173, 250, 8, 58, 19, 23)>	Q_Data<(0, 0, 62, 79, 64, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 34, 43, 25, 4, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7184445953853311, y=-0.689880151358457, z=0.0733031993082816, w=-0.050292952731077464)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.021111111111111112, z=-0.08666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.15, z=0.24)>	COMP<174>
[1740780438.1652496]	Q_Header<(2621443, 59788, 257, 173, 250, 8, 58, 20, 18)>	Q_Data<(0, 0, 62, 28, 65, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 20, 19, 30, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7184445953853311, y=-0.689880151358457, z=0.0733031993082816, w=-0.050292952731077464)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.021111111111111112, z=-0.08666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.15, z=0.24)>	COMP<174>
[1740780438.175288]	Q_Header<(2621443, 59789, 257, 173, 250, 8, 58, 21, 16)>	Q_Data<(0, 0, 62, 64, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 23, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7193618643291272, y=-0.6889052573123077, z=0.07318130623881075, w=-0.05072032150496391)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.035555555555555556, z=-0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.13, z=0.1)>	COMP<174>
[1740780438.1851537]	Q_Header<(2621443, 59790, 257, 173, 250, 8, 58, 22, 16)>	Q_Data<(0, 0, 62, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 19, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7193618643291272, y=-0.6889052573123077, z=0.07318130623881075, w=-0.05072032150496391)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.035555555555555556, z=-0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.13, z=0.1)>	COMP<174>
[1740780438.1951756]	Q_Header<(2621443, 59791, 257, 173, 250, 8, 58, 23, 18)>	Q_Data<(0, 0, 62, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 21, 23, 0, 13, 7, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7193618643291272, y=-0.6889052573123077, z=0.07318130623881075, w=-0.05072032150496391)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.035555555555555556, z=-0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.13, z=0.1)>	COMP<174>
[1740780438.2052388]	Q_Header<(2621443, 59792, 257, 173, 250, 8, 58, 24, 26)>	Q_Data<(0, 0, 62, 65, 8, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 49, 20, 22, 14, 0, 6, 39, 24, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7193618643291272, y=-0.6889052573123077, z=0.07318130623881075, w=-0.05072032150496391)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.035555555555555556, z=-0.09)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.13, z=0.1)>	COMP<174>
[1740780438.2153506]	Q_Header<(2621443, 59793, 257, 173, 250, 8, 58, 25, 26)>	Q_Data<(0, 0, 59, 64, 83, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 67, 4, 0, 0, 4, 22, 54, 33, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7202940625486015, y=-0.6879446130823903, z=0.07287781634463437, w=-0.050965642083559214)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.04, z=-0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.12, z=0.06)>	COMP<171>
[1740780438.2251961]	Q_Header<(2621443, 59794, 257, 173, 250, 8, 58, 26, 24)>	Q_Data<(0, 0, 74, 59, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 73, 51, 20, 16, 0, 26, 56, 39, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7202940625486015, y=-0.6879446130823903, z=0.07287781634463437, w=-0.050965642083559214)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.04, z=-0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.12, z=0.06)>	COMP<171>
[1740780438.235244]	Q_Header<(2621443, 59795, 257, 173, 250, 8, 58, 27, 24)>	Q_Data<(0, 0, 76, 79, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 135, 104, 40, 8, 0, 23, 50, 38, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7202940625486015, y=-0.6879446130823903, z=0.07287781634463437, w=-0.050965642083559214)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.04, z=-0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.12, z=0.06)>	COMP<171>
