[1740779583.099068]	Q_Header<(2621443, 39804, 257, 173, 250, 8, 58, 0, 36)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 28, 18, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 19, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 198, 193, 153, 100, 253, 253, 234, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8334780014172091, y=0.5441166068127138, z=-0.065306199583803, w=0.07061614291444866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.008888888888888889, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.0, z=-0.12)>	COMP<232>
[1740779583.2090635]	Q_Header<(2621443, 39815, 257, 173, 250, 8, 58, 11, 33)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 24, 0, 0, 0, 0, 0, 41, 185, 253, 253, 253, 253, 253, 253, 253, 245, 122, 42, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 253, 253, 216, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8333124946927748, y=0.5445553415109453, z=-0.06353756002162005, w=0.07080073931323656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.03, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.04, z=0.02)>	COMP<234>
[1740779583.2190068]	Q_Header<(2621443, 39816, 257, 173, 250, 8, 58, 12, 39)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 8, 26, 30, 19, 0, 0, 65, 241, 253, 253, 253, 211, 253, 253, 253, 217, 56, 11, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 253, 253, 233, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8333124946927748, y=0.5445553415109453, z=-0.06353756002162005, w=0.07080073931323656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.03, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.04, z=0.02)>	COMP<234>
[1740779583.2289462]	Q_Header<(2621443, 39817, 257, 173, 250, 8, 58, 13, 34)>	Q_Data<(0, 0, 63, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 26, 0, 27, 30, 0, 48, 83, 253, 253, 253, 253, 253, 253, 253, 241, 158, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 207, 253, 192, 157, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8333124946927748, y=0.5445553415109453, z=-0.06353756002162005, w=0.07080073931323656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.03, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.04, z=0.02)>	COMP<234>
[1740779583.2389817]	Q_Header<(2621443, 39818, 257, 173, 250, 8, 58, 14, 36)>	Q_Data<(0, 0, 15, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 25, 30, 19, 36, 19, 96, 151, 253, 253, 253, 253, 253, 253, 219, 111, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 151, 159, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8333124946927748, y=0.5445553415109453, z=-0.06353756002162005, w=0.07080073931323656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.03, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.04, z=0.02)>	COMP<234>
[1740779583.2490585]	Q_Header<(2621443, 39819, 257, 173, 250, 8, 58, 15, 40)>	Q_Data<(0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 214, 64, 57, 41, 42, 48, 128, 191, 253, 253, 253, 253, 253, 253, 202, 34, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 25, 0, 0, 117, 101, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8332101223261513, y=0.5448123618696965, z=-0.06280662338829461, w=0.07068034002297877)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.028888888888888888, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.05, z=0.01)>	COMP<234>
[1740779583.259]	Q_Header<(2621443, 39820, 257, 173, 250, 8, 58, 16, 38)>	Q_Data<(0, 0, 21, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 217, 56, 127, 39, 59, 119, 142, 224, 253, 253, 253, 253, 253, 211, 150, 34, 54, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 122, 65, 48, 10, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8332101223261513, y=0.5448123618696965, z=-0.06280662338829461, w=0.07068034002297877)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.028888888888888888, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.05, z=0.01)>	COMP<234>
[1740779583.2690387]	Q_Header<(2621443, 39821, 257, 173, 250, 8, 58, 17, 33)>	Q_Data<(0, 0, 54, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 225, 142, 150, 33, 91, 156, 243, 253, 253, 253, 253, 253, 253, 179, 137, 17, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 130, 80, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8332101223261513, y=0.5448123618696965, z=-0.06280662338829461, w=0.07068034002297877)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.028888888888888888, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.05, z=0.01)>	COMP<234>
[1740779583.279103]	Q_Header<(2621443, 39822, 257, 173, 250, 8, 58, 18, 40)>	Q_Data<(0, 0, 57, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 253, 230, 154, 60, 143, 161, 253, 253, 180, 253, 253, 253, 248, 182, 138, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 71, 90, 41, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8331128241205338, y=0.5450327853037631, z=-0.06225458465955637, w=0.07061622985402619)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.025555555555555557, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.08, z=-0.06)>	COMP<234>
[1740779583.2889645]	Q_Header<(2621443, 39823, 257, 173, 250, 8, 58, 19, 30)>	Q_Data<(0, 0, 58, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 251, 253, 234, 150, 213, 253, 253, 253, 253, 232, 253, 253, 189, 124, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8331128241205338, y=0.5450327853037631, z=-0.06225458465955637, w=0.07061622985402619)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.025555555555555557, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.08, z=-0.06)>	COMP<234>
[1740779583.2989929]	Q_Header<(2621443, 39824, 257, 173, 250, 8, 58, 20, 25)>	Q_Data<(0, 0, 59, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 243, 253, 253, 253, 253, 253, 253, 253, 253, 253, 226, 182, 99, 97, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8331128241205338, y=0.5450327853037631, z=-0.06225458465955637, w=0.07061622985402619)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.025555555555555557, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.08, z=-0.06)>	COMP<234>
[1740779583.3091598]	Q_Header<(2621443, 39825, 257, 173, 250, 8, 58, 21, 22)>	Q_Data<(0, 0, 61, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 238, 253, 225, 253, 253, 253, 253, 253, 253, 253, 124, 99, 180, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8330001321963114, y=0.5452830583999009, z=-0.061705974036523364, w=0.07049495550166615)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.023333333333333334, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.08, z=0.08)>	COMP<236>
[1740779583.3204093]	Q_Header<(2621443, 39826, 257, 173, 250, 8, 58, 22, 29)>	Q_Data<(0, 0, 63, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 253, 221, 253, 242, 253, 253, 253, 253, 253, 214, 177, 175, 160, 41, 5, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8330001321963114, y=0.5452830583999009, z=-0.061705974036523364, w=0.07049495550166615)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.023333333333333334, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.08, z=0.08)>	COMP<236>
[1740779583.3291893]	Q_Header<(2621443, 39827, 257, 173, 250, 8, 58, 23, 35)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 253, 247, 253, 253, 149, 223, 253, 253, 253, 213, 203, 118, 113, 35, 0, 0, 0, 0, 0, 18, 39, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8330001321963114, y=0.5452830583999009, z=-0.061705974036523364, w=0.07049495550166615)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.023333333333333334, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.08, z=0.08)>	COMP<236>
[1740779583.3396554]	Q_Header<(2621443, 39828, 257, 173, 250, 8, 58, 24, 30)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 240, 252, 253, 253, 119, 126, 253, 253, 253, 114, 160, 103, 72, 28, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8330001321963114, y=0.5452830583999009, z=-0.061705974036523364, w=0.07049495550166615)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.023333333333333334, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.08, z=0.08)>	COMP<236>
[1740779583.3491018]	Q_Header<(2621443, 39829, 257, 173, 250, 8, 58, 25, 25)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 252, 104, 187, 253, 253, 147, 111, 243, 253, 212, 222, 135, 71, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8328473640628296, y=0.5456081046066422, z=-0.06109785353073598, w=0.0703144128545533)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.016666666666666666, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.1, z=0.04)>	COMP<238>
[1740779583.359004]	Q_Header<(2621443, 39830, 257, 173, 250, 8, 58, 26, 27)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 130, 250, 235, 229, 253, 253, 121, 83, 163, 191, 204, 228, 115, 13, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8328473640628296, y=0.5456081046066422, z=-0.06109785353073598, w=0.0703144128545533)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.016666666666666666, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.1, z=0.04)>	COMP<238>
[1740779583.3689866]	Q_Header<(2621443, 39831, 257, 173, 250, 8, 58, 27, 27)>	Q_Data<(0, 0, 73, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 159, 242, 242, 238, 253, 220, 118, 40, 86, 40, 186, 168, 74, 21, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8328473640628296, y=0.5456081046066422, z=-0.06109785353073598, w=0.0703144128545533)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.016666666666666666, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.1, z=0.04)>	COMP<238>
