[1740779274.006857]	Q_Header<(2621443, 8804, 257, 173, 250, 8, 58, 0, 56)>	Q_Data<(0, 0, 8, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 23, 129, 253, 253, 253, 197, 253, 253, 199, 253, 174, 169, 67, 61, 21, 9, 63, 106, 40, 94, 184, 185, 86, 75, 38, 77, 77, 13, 0, 0, 0, 0, 6, 0, 44, 128, 97, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45599646882891726, y=0.8847100542999806, z=-0.07537888355022257, w=-0.06060828450637329)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0011111111111111111, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.06, z=-0.16)>	COMP<198>
[1740779274.1170323]	Q_Header<(2621443, 8815, 257, 173, 250, 8, 58, 11, 65)>	Q_Data<(0, 0, 71, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 53, 101, 173, 253, 253, 234, 191, 228, 253, 253, 253, 203, 65, 119, 240, 172, 91, 122, 137, 86, 253, 177, 253, 253, 224, 253, 253, 167, 123, 111, 253, 253, 174, 44, 48, 90, 154, 150, 56, 46, 0, 31, 49, 0, 63, 170, 253, 224, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4571555572572856, y=0.8842206352451665, z=-0.07482946771661311, w=-0.05969267489954944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.012222222222222223, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.02, z=-0.04)>	COMP<205>
[1740779274.1269321]	Q_Header<(2621443, 8816, 257, 173, 250, 8, 58, 12, 60)>	Q_Data<(0, 0, 73, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 64, 113, 107, 207, 193, 253, 241, 253, 253, 253, 253, 201, 119, 169, 112, 172, 143, 131, 123, 141, 253, 207, 253, 253, 144, 93, 95, 6, 39, 103, 233, 253, 167, 69, 13, 30, 57, 60, 44, 57, 0, 27, 56, 16, 0, 72, 138, 153, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4571555572572856, y=0.8842206352451665, z=-0.07482946771661311, w=-0.05969267489954944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.012222222222222223, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.02, z=-0.04)>	COMP<205>
[1740779274.1370173]	Q_Header<(2621443, 8817, 257, 173, 250, 8, 58, 13, 57)>	Q_Data<(0, 0, 73, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 78, 114, 164, 215, 217, 252, 253, 253, 253, 253, 253, 184, 147, 245, 178, 165, 147, 115, 101, 108, 253, 253, 197, 97, 84, 80, 96, 54, 39, 76, 165, 216, 106, 45, 0, 0, 0, 0, 0, 83, 49, 0, 86, 0, 0, 0, 33, 31, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4571555572572856, y=0.8842206352451665, z=-0.07482946771661311, w=-0.05969267489954944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.012222222222222223, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.02, z=-0.04)>	COMP<205>
[1740779274.146892]	Q_Header<(2621443, 8818, 257, 173, 250, 8, 58, 14, 52)>	Q_Data<(0, 0, 65, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 73, 225, 253, 235, 202, 232, 253, 253, 253, 253, 253, 141, 80, 224, 218, 151, 125, 115, 57, 56, 145, 211, 171, 105, 73, 42, 69, 32, 24, 61, 86, 108, 94, 104, 111, 64, 105, 0, 77, 59, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.457535013890334, y=0.8840631191552292, z=-0.07470955936523063, w=-0.059267142274214826)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.016666666666666666, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.03, z=-0.03)>	COMP<219>
[1740779274.1568687]	Q_Header<(2621443, 8819, 257, 173, 250, 8, 58, 15, 52)>	Q_Data<(0, 0, 47, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 207, 253, 253, 218, 125, 238, 174, 253, 253, 253, 253, 137, 7, 145, 167, 104, 112, 122, 42, 0, 56, 136, 146, 153, 129, 0, 34, 54, 20, 28, 63, 55, 91, 215, 221, 144, 187, 85, 77, 38, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.457535013890334, y=0.8840631191552292, z=-0.07470955936523063, w=-0.059267142274214826)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.016666666666666666, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.03, z=-0.03)>	COMP<219>
[1740779274.167647]	Q_Header<(2621443, 8820, 257, 173, 250, 8, 58, 16, 50)>	Q_Data<(0, 0, 64, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 253, 253, 253, 253, 251, 188, 169, 253, 253, 253, 253, 101, 0, 51, 84, 48, 95, 130, 31, 105, 163, 149, 118, 186, 176, 95, 85, 74, 56, 51, 24, 0, 95, 242, 242, 176, 223, 107, 91, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.457535013890334, y=0.8840631191552292, z=-0.07470955936523063, w=-0.059267142274214826)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.016666666666666666, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.03, z=-0.03)>	COMP<219>
[1740779274.1769218]	Q_Header<(2621443, 8821, 257, 173, 250, 8, 58, 17, 49)>	Q_Data<(0, 0, 73, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 233, 253, 253, 253, 253, 253, 119, 253, 253, 164, 253, 213, 97, 23, 20, 32, 35, 100, 121, 62, 158, 253, 230, 95, 187, 198, 120, 62, 55, 57, 42, 36, 0, 53, 199, 234, 195, 225, 109, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4578376499940325, y=0.8839361214789466, z=-0.07464810637817648, w=-0.0589005908871139)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.016666666666666666, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.01, z=-0.1)>	COMP<219>
[1740779274.1868374]	Q_Header<(2621443, 8822, 257, 173, 250, 8, 58, 18, 50)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 252, 253, 253, 253, 253, 209, 175, 253, 239, 237, 165, 129, 66, 17, 32, 19, 60, 103, 116, 101, 191, 253, 253, 107, 164, 182, 126, 45, 22, 33, 63, 6, 51, 59, 116, 111, 102, 172, 74, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4578376499940325, y=0.8839361214789466, z=-0.07464810637817648, w=-0.0589005908871139)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.016666666666666666, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.01, z=-0.1)>	COMP<219>
[1740779274.1968904]	Q_Header<(2621443, 8823, 257, 173, 250, 8, 58, 19, 52)>	Q_Data<(0, 0, 69, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 253, 253, 179, 245, 194, 124, 234, 253, 150, 241, 77, 24, 44, 22, 17, 0, 46, 100, 134, 161, 208, 253, 253, 67, 116, 128, 133, 8, 18, 39, 28, 46, 38, 106, 95, 157, 25, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4578376499940325, y=0.8839361214789466, z=-0.07464810637817648, w=-0.0589005908871139)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.016666666666666666, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.01, z=-0.1)>	COMP<219>
[1740779274.206888]	Q_Header<(2621443, 8824, 257, 173, 250, 8, 58, 20, 50)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 253, 241, 253, 253, 72, 114, 253, 253, 194, 176, 23, 26, 24, 0, 12, 11, 34, 72, 147, 196, 186, 241, 233, 32, 115, 126, 73, 42, 61, 16, 0, 0, 30, 105, 87, 41, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.458138083566703, y=0.883804882766568, z=-0.07464733229444148, w=-0.058533762608642174)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.0, z=-0.08)>	COMP<208>
[1740779274.2168453]	Q_Header<(2621443, 8825, 257, 173, 250, 8, 58, 21, 48)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 253, 198, 250, 248, 107, 122, 253, 253, 211, 96, 65, 25, 45, 0, 0, 0, 36, 54, 122, 187, 122, 161, 107, 75, 133, 166, 66, 64, 131, 81, 0, 26, 47, 23, 39, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.458138083566703, y=0.883804882766568, z=-0.07464733229444148, w=-0.058533762608642174)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.0, z=-0.08)>	COMP<208>
[1740779274.226814]	Q_Header<(2621443, 8826, 257, 173, 250, 8, 58, 22, 43)>	Q_Data<(0, 0, 69, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 253, 251, 108, 149, 125, 105, 242, 253, 162, 84, 46, 41, 52, 19, 17, 0, 38, 9, 54, 202, 216, 253, 152, 58, 116, 170, 162, 99, 183, 110, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.458138083566703, y=0.883804882766568, z=-0.07464733229444148, w=-0.058533762608642174)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.0, z=-0.08)>	COMP<208>
[1740779274.2367918]	Q_Header<(2621443, 8827, 257, 173, 250, 8, 58, 23, 44)>	Q_Data<(0, 0, 69, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 149, 253, 253, 235, 161, 99, 91, 157, 168, 98, 30, 18, 22, 41, 27, 0, 23, 0, 29, 65, 222, 253, 253, 175, 76, 97, 230, 253, 177, 182, 137, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.458138083566703, y=0.883804882766568, z=-0.07464733229444148, w=-0.058533762608642174)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.0, z=-0.08)>	COMP<208>
[1740779274.2468781]	Q_Header<(2621443, 8828, 257, 173, 250, 8, 58, 24, 44)>	Q_Data<(0, 0, 73, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 153, 253, 253, 223, 164, 81, 83, 65, 105, 103, 21, 0, 26, 30, 0, 0, 0, 15, 0, 74, 199, 253, 253, 136, 70, 106, 253, 253, 219, 146, 128, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4585660360251848, y=0.8836231203961934, z=-0.07464744603471331, w=-0.0579234883785306)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.023333333333333334, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.02, z=-0.09)>	COMP<203>
[1740779274.2568283]	Q_Header<(2621443, 8829, 257, 173, 250, 8, 58, 25, 43)>	Q_Data<(0, 0, 73, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 158, 250, 253, 104, 95, 66, 50, 74, 110, 107, 38, 25, 50, 52, 0, 5, 0, 19, 26, 50, 118, 169, 192, 80, 15, 110, 229, 253, 214, 91, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4585660360251848, y=0.8836231203961934, z=-0.07464744603471331, w=-0.0579234883785306)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.023333333333333334, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.02, z=-0.09)>	COMP<203>
[1740779274.2668161]	Q_Header<(2621443, 8830, 257, 173, 250, 8, 58, 26, 42)>	Q_Data<(0, 0, 73, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 39, 253, 253, 166, 99, 73, 40, 94, 98, 86, 56, 45, 53, 44, 29, 0, 10, 0, 45, 0, 66, 134, 87, 42, 78, 77, 162, 215, 136, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4585660360251848, y=0.8836231203961934, z=-0.07464744603471331, w=-0.0579234883785306)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.023333333333333334, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.02, z=-0.09)>	COMP<203>
[1740779274.2768958]	Q_Header<(2621443, 8831, 257, 173, 250, 8, 58, 27, 43)>	Q_Data<(0, 0, 76, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 17, 130, 150, 253, 253, 185, 135, 85, 60, 106, 57, 108, 71, 36, 30, 51, 34, 0, 21, 0, 54, 54, 143, 197, 99, 78, 111, 79, 37, 75, 75, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4588598961684969, y=0.883479249406623, z=-0.07482870879257478, w=-0.0575558502376819)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.025555555555555557, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.03, z=-0.15)>	COMP<203>
