[1740780417.9650655]	Q_Header<(2621443, 57768, 257, 173, 250, 8, 58, 0, 18)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 38, 34, 20, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.515436901199933, y=-0.8520425270279532, z=0.08581459835252882, w=-0.03137176639630143)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.023333333333333334, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.18, z=-0.16)>	COMP<117>
[1740780418.0751655]	Q_Header<(2621443, 57779, 257, 173, 250, 8, 58, 11, 20)>	Q_Data<(0, 0, 0, 79, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 153, 134, 74, 46, 23, 0, 31, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5122097970921748, y=-0.8540085177447224, z=0.08557175113479852, w=-0.03143327520286821)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.024444444444444446, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.12, z=0.0)>	COMP<117>
[1740780418.0850382]	Q_Header<(2621443, 57780, 257, 173, 250, 8, 58, 12, 20)>	Q_Data<(0, 0, 0, 67, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 57, 70, 45, 36, 24, 0, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5122097970921748, y=-0.8540085177447224, z=0.08557175113479852, w=-0.03143327520286821)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.024444444444444446, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.12, z=0.0)>	COMP<117>
[1740780418.0953]	Q_Header<(2621443, 57781, 257, 173, 250, 8, 58, 13, 20)>	Q_Data<(0, 0, 0, 70, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 49, 19, 17, 6, 12, 0, 26, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5122097970921748, y=-0.8540085177447224, z=0.08557175113479852, w=-0.03143327520286821)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.024444444444444446, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.12, z=0.0)>	COMP<117>
[1740780418.105141]	Q_Header<(2621443, 57782, 257, 173, 250, 8, 58, 14, 31)>	Q_Data<(0, 0, 0, 79, 69, 53, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 60, 23, 35, 52, 67, 30, 0, 12, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5122097970921748, y=-0.8540085177447224, z=0.08557175113479852, w=-0.03143327520286821)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.024444444444444446, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.12, z=0.0)>	COMP<117>
[1740780418.115179]	Q_Header<(2621443, 57783, 257, 173, 250, 8, 58, 15, 27)>	Q_Data<(0, 0, 0, 75, 72, 63, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 36, 27, 38, 78, 90, 67, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5112761764475814, y=-0.854588638249855, z=0.08562975713930485, w=-0.030699763250941085)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.044444444444444446, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.1, z=0.04)>	COMP<117>
[1740780418.1250656]	Q_Header<(2621443, 57784, 257, 173, 250, 8, 58, 16, 27)>	Q_Data<(0, 0, 0, 0, 79, 67, 0, 15, 22, 0, 0, 0, 0, 0, 0, 0, 9, 15, 66, 120, 86, 87, 52, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5112761764475814, y=-0.854588638249855, z=0.08562975713930485, w=-0.030699763250941085)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.044444444444444446, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.1, z=0.04)>	COMP<117>
[1740780418.135247]	Q_Header<(2621443, 57785, 257, 173, 250, 8, 58, 17, 23)>	Q_Data<(0, 0, 0, 0, 81, 0, 41, 0, 61, 0, 0, 0, 0, 0, 0, 0, 10, 38, 91, 132, 59, 80, 39, 15, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5112761764475814, y=-0.854588638249855, z=0.08562975713930485, w=-0.030699763250941085)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.044444444444444446, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.1, z=0.04)>	COMP<117>
[1740780418.1453547]	Q_Header<(2621443, 57786, 257, 173, 250, 8, 58, 18, 31)>	Q_Data<(0, 0, 0, 0, 80, 0, 0, 54, 60, 0, 0, 0, 0, 0, 0, 0, 13, 39, 82, 109, 101, 71, 28, 26, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5105570402671142, y=-0.8550380845310225, z=0.0856930166808163, w=-0.02996814187341938)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.05444444444444444, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.1, z=0.04)>	COMP<119>
[1740780418.1551437]	Q_Header<(2621443, 57787, 257, 173, 250, 8, 58, 19, 32)>	Q_Data<(0, 0, 60, 0, 0, 69, 49, 76, 0, 0, 0, 0, 0, 0, 0, 0, 48, 29, 126, 195, 155, 91, 55, 37, 7, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5105570402671142, y=-0.8550380845310225, z=0.0856930166808163, w=-0.02996814187341938)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.05444444444444444, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.1, z=0.04)>	COMP<119>
[1740780418.1651711]	Q_Header<(2621443, 57788, 257, 173, 250, 8, 58, 20, 29)>	Q_Data<(0, 0, 77, 0, 67, 63, 87, 72, 0, 0, 0, 0, 0, 0, 0, 0, 60, 35, 123, 202, 188, 99, 63, 41, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 80, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5105570402671142, y=-0.8550380845310225, z=0.0856930166808163, w=-0.02996814187341938)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.05444444444444444, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.1, z=0.04)>	COMP<119>
[1740780418.17523]	Q_Header<(2621443, 57789, 257, 173, 250, 8, 58, 21, 31)>	Q_Data<(0, 0, 76, 0, 66, 80, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 20, 73, 84, 152, 75, 65, 39, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 117, 103, 39, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5097663409339096, y=-0.8555309866942781, z=0.08575451496792899, w=-0.029174845661686877)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.056666666666666664, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=0.0)>	COMP<115>
[1740780418.185128]	Q_Header<(2621443, 57790, 257, 173, 250, 8, 58, 22, 36)>	Q_Data<(0, 0, 76, 0, 60, 0, 71, 57, 0, 0, 0, 0, 0, 0, 0, 0, 33, 45, 172, 218, 63, 53, 48, 22, 11, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 191, 245, 187, 86, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5097663409339096, y=-0.8555309866942781, z=0.08575451496792899, w=-0.029174845661686877)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.056666666666666664, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=0.0)>	COMP<115>
[1740780418.1951003]	Q_Header<(2621443, 57791, 257, 173, 250, 8, 58, 23, 33)>	Q_Data<(0, 0, 60, 0, 62, 71, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 14, 54, 184, 237, 131, 64, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 213, 253, 242, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5097663409339096, y=-0.8555309866942781, z=0.08575451496792899, w=-0.029174845661686877)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.056666666666666664, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=0.0)>	COMP<115>
[1740780418.2051277]	Q_Header<(2621443, 57792, 257, 173, 250, 8, 58, 24, 35)>	Q_Data<(0, 0, 62, 80, 56, 74, 0, 87, 88, 30, 0, 0, 15, 16, 0, 0, 30, 56, 160, 187, 108, 70, 30, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 179, 248, 211, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5097663409339096, y=-0.8555309866942781, z=0.08575451496792899, w=-0.029174845661686877)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.056666666666666664, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=0.0)>	COMP<115>
[1740780418.2152543]	Q_Header<(2621443, 57793, 257, 173, 250, 8, 58, 25, 33)>	Q_Data<(0, 0, 62, 52, 0, 83, 83, 0, 0, 0, 0, 0, 101, 37, 0, 0, 29, 49, 115, 131, 93, 75, 36, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 111, 151, 129, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5086688596534781, y=-0.8562043152410596, z=0.08593781550181151, w=-0.02801523957054793)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.057777777777777775, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=0.02)>	COMP<115>
[1740780418.2251236]	Q_Header<(2621443, 57794, 257, 173, 250, 8, 58, 26, 33)>	Q_Data<(0, 0, 55, 27, 21, 41, 86, 0, 86, 0, 0, 0, 82, 0, 0, 0, 26, 47, 55, 70, 86, 68, 24, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 71, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5086688596534781, y=-0.8562043152410596, z=0.08593781550181151, w=-0.02801523957054793)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.057777777777777775, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=0.02)>	COMP<115>
[1740780418.2351456]	Q_Header<(2621443, 57795, 257, 173, 250, 8, 58, 27, 32)>	Q_Data<(0, 0, 68, 0, 50, 16, 20, 0, 85, 0, 0, 0, 0, 0, 0, 0, 51, 38, 28, 48, 57, 44, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 109, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5086688596534781, y=-0.8562043152410596, z=0.08593781550181151, w=-0.02801523957054793)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.057777777777777775, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=0.02)>	COMP<115>
