[1740780110.5029926]	Q_Header<(2621443, 27018, 257, 173, 250, 8, 58, 0, 61)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 234, 253, 253, 246, 253, 253, 159, 253, 253, 253, 231, 253, 226, 234, 142, 167, 253, 253, 147, 85, 122, 253, 253, 248, 106, 69, 60, 0, 0, 0, 0, 105, 202, 191, 168, 166, 232, 182, 144, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 37, 46, 0, 55, 82, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5062721159940007, y=-0.8573362764759165, z=0.08788810693566738, w=-0.030638770612295158)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.022222222222222223, z=0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.06, z=0.06)>	COMP<148>
[1740780110.613017]	Q_Header<(2621443, 27029, 257, 173, 250, 8, 58, 11, 50)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 253, 240, 253, 180, 253, 253, 187, 104, 91, 68, 13, 104, 190, 154, 58, 5, 11, 87, 113, 70, 232, 253, 253, 178, 90, 41, 0, 0, 0, 61, 102, 107, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5026965387522913, y=-0.8594548278498073, z=0.08813669280698258, w=-0.029419588596236567)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.021111111111111112, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=-0.09)>	COMP<147>
[1740780110.622995]	Q_Header<(2621443, 27030, 257, 173, 250, 8, 58, 12, 53)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 253, 237, 253, 215, 253, 253, 204, 69, 67, 56, 0, 53, 110, 87, 38, 0, 0, 40, 66, 146, 190, 253, 253, 152, 70, 0, 0, 0, 0, 78, 135, 85, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 85, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5026965387522913, y=-0.8594548278498073, z=0.08813669280698258, w=-0.029419588596236567)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.021111111111111112, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=-0.09)>	COMP<147>
[1740780110.6335766]	Q_Header<(2621443, 27031, 257, 173, 250, 8, 58, 13, 54)>	Q_Data<(0, 0, 68, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 243, 253, 253, 253, 253, 253, 247, 167, 118, 73, 42, 41, 72, 80, 64, 0, 7, 0, 26, 106, 135, 207, 223, 107, 119, 112, 91, 56, 0, 69, 130, 62, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 79, 60, 0, 8, 39, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5026965387522913, y=-0.8594548278498073, z=0.08813669280698258, w=-0.029419588596236567)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.021111111111111112, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=-0.09)>	COMP<147>
[1740780110.6429973]	Q_Header<(2621443, 27032, 257, 173, 250, 8, 58, 14, 53)>	Q_Data<(0, 0, 32, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 178, 253, 253, 253, 253, 224, 250, 150, 144, 87, 52, 60, 27, 73, 56, 8, 0, 19, 0, 36, 45, 128, 149, 98, 150, 210, 194, 95, 0, 37, 89, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 64, 76, 0, 54, 54, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5018858087255665, y=-0.8599745889508978, z=0.08782849066716408, w=-0.02899133639117647)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.016666666666666666, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=-0.16)>	COMP<154>
[1740780110.6529663]	Q_Header<(2621443, 27033, 257, 173, 250, 8, 58, 15, 49)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 104, 253, 253, 253, 253, 253, 159, 225, 173, 80, 91, 112, 123, 149, 127, 38, 0, 25, 0, 28, 0, 44, 12, 103, 116, 251, 233, 112, 0, 0, 0, 0, 38, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 100, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5018858087255665, y=-0.8599745889508978, z=0.08782849066716408, w=-0.02899133639117647)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.016666666666666666, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=-0.16)>	COMP<154>
[1740780110.6629543]	Q_Header<(2621443, 27034, 257, 173, 250, 8, 58, 16, 48)>	Q_Data<(0, 0, 11, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 128, 253, 253, 224, 253, 253, 253, 253, 253, 69, 115, 193, 217, 253, 253, 110, 18, 0, 0, 22, 0, 0, 65, 180, 138, 214, 187, 73, 0, 0, 0, 0, 56, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5018858087255665, y=-0.8599745889508978, z=0.08782849066716408, w=-0.02899133639117647)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.016666666666666666, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=-0.16)>	COMP<154>
[1740780110.6741743]	Q_Header<(2621443, 27035, 257, 173, 250, 8, 58, 17, 45)>	Q_Data<(0, 0, 54, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 159, 253, 253, 253, 253, 253, 253, 253, 253, 226, 146, 236, 253, 253, 253, 148, 57, 5, 9, 14, 0, 0, 67, 181, 163, 130, 119, 0, 0, 0, 0, 0, 22, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 105, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5008452621896495, y=-0.8606408776671031, z=0.0874007330557614, w=-0.02850289269346409)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.011111111111111112, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.08, z=-0.24)>	COMP<154>
[1740780110.6832604]	Q_Header<(2621443, 27036, 257, 173, 250, 8, 58, 18, 54)>	Q_Data<(0, 0, 59, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 133, 179, 253, 253, 253, 253, 253, 253, 253, 253, 170, 223, 253, 253, 253, 129, 0, 24, 6, 20, 0, 0, 44, 137, 161, 195, 177, 8, 0, 0, 16, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 55, 23, 119, 98, 89, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5008452621896495, y=-0.8606408776671031, z=0.0874007330557614, w=-0.02850289269346409)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.011111111111111112, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.08, z=-0.24)>	COMP<154>
[1740780110.692927]	Q_Header<(2621443, 27037, 257, 173, 250, 8, 58, 19, 51)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 114, 185, 253, 253, 253, 253, 253, 242, 253, 253, 79, 187, 253, 219, 146, 87, 83, 97, 0, 20, 0, 0, 37, 69, 130, 198, 172, 0, 0, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 48, 84, 62, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5008452621896495, y=-0.8606408776671031, z=0.0874007330557614, w=-0.02850289269346409)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.011111111111111112, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.08, z=-0.24)>	COMP<154>
[1740780110.7029936]	Q_Header<(2621443, 27038, 257, 173, 250, 8, 58, 20, 48)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 162, 253, 253, 253, 253, 253, 253, 244, 253, 253, 140, 154, 253, 253, 214, 127, 91, 103, 30, 41, 0, 0, 8, 0, 87, 145, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 51, 51, 43, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5008452621896495, y=-0.8606408776671031, z=0.0874007330557614, w=-0.02850289269346409)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.011111111111111112, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.08, z=-0.24)>	COMP<154>
[1740780110.7129717]	Q_Header<(2621443, 27039, 257, 173, 250, 8, 58, 21, 44)>	Q_Data<(0, 0, 63, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 165, 253, 253, 253, 253, 253, 253, 253, 253, 253, 181, 107, 253, 253, 253, 253, 185, 45, 39, 56, 37, 0, 0, 0, 27, 71, 83, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 9, 11, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5001098367159168, y=-0.8611239548724517, z=0.08691193647589278, w=-0.028319619750571807)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=0.0044444444444444444, z=0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.1, z=-0.18)>	COMP<147>
[1740780110.722952]	Q_Header<(2621443, 27040, 257, 173, 250, 8, 58, 22, 42)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 118, 224, 237, 157, 253, 253, 253, 245, 253, 253, 201, 98, 253, 253, 253, 253, 253, 231, 138, 133, 52, 13, 0, 0, 0, 36, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5001098367159168, y=-0.8611239548724517, z=0.08691193647589278, w=-0.028319619750571807)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=0.0044444444444444444, z=0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.1, z=-0.18)>	COMP<147>
[1740780110.73402]	Q_Header<(2621443, 27041, 257, 173, 250, 8, 58, 23, 37)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 152, 165, 253, 253, 253, 253, 222, 253, 253, 232, 180, 253, 253, 253, 253, 253, 253, 253, 249, 94, 46, 0, 70, 97, 79, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5001098367159168, y=-0.8611239548724517, z=0.08691193647589278, w=-0.028319619750571807)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=0.0044444444444444444, z=0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.1, z=-0.18)>	COMP<147>
[1740780110.7429554]	Q_Header<(2621443, 27042, 257, 173, 250, 8, 58, 24, 41)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 135, 141, 253, 253, 253, 253, 244, 253, 253, 250, 206, 253, 253, 253, 253, 253, 253, 253, 253, 212, 58, 66, 87, 126, 99, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49940015893760237, y=-0.8615903988710822, z=0.086427600226796, w=-0.02813779922637921)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.0033333333333333335, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=-0.13)>	COMP<152>
[1740780110.7530494]	Q_Header<(2621443, 27043, 257, 173, 250, 8, 58, 25, 51)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 38, 93, 115, 209, 247, 253, 253, 224, 253, 253, 212, 175, 253, 253, 253, 253, 253, 253, 253, 253, 253, 104, 141, 91, 143, 57, 0, 30, 0, 0, 0, 23, 26, 0, 0, 0, 0, 0, 0, 7, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49940015893760237, y=-0.8615903988710822, z=0.086427600226796, w=-0.02813779922637921)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.0033333333333333335, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=-0.13)>	COMP<152>
[1740780110.7627437]	Q_Header<(2621443, 27044, 257, 173, 250, 8, 58, 26, 52)>	Q_Data<(0, 0, 74, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 27, 62, 177, 224, 139, 218, 253, 137, 251, 253, 145, 125, 201, 253, 180, 253, 253, 253, 253, 253, 253, 137, 212, 253, 253, 228, 119, 0, 0, 0, 0, 78, 82, 33, 0, 0, 0, 0, 0, 82, 96, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49940015893760237, y=-0.8615903988710822, z=0.086427600226796, w=-0.02813779922637921)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.0033333333333333335, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=-0.13)>	COMP<152>
[1740780110.7665875]	Q_Header<(2621443, 27045, 257, 173, 250, 8, 58, 27, 56)>	Q_Data<(0, 0, 73, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 13, 63, 191, 253, 203, 253, 253, 136, 180, 237, 120, 84, 253, 253, 253, 253, 227, 205, 234, 253, 200, 149, 253, 253, 253, 253, 253, 179, 142, 47, 0, 75, 81, 10, 0, 0, 0, 0, 57, 188, 182, 137, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49940015893760237, y=-0.8615903988710822, z=0.086427600226796, w=-0.02813779922637921)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.0033333333333333335, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=-0.13)>	COMP<152>
