[1740780402.9649644]	Q_Header<(2621443, 56268, 257, 173, 250, 8, 58, 0, 23)>	Q_Data<(0, 0, 78, 77, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 55, 45, 27, 0, 0, 54, 128, 119, 47, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42340900376701424, y=-0.9015065569610495, z=0.08673262135691613, w=-0.022095150549756255)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04666666666666667, y=-0.04111111111111111, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=0.42)>	COMP<111>
[1740780403.095002]	Q_Header<(2621443, 56281, 257, 173, 250, 8, 58, 13, 35)>	Q_Data<(0, 0, 76, 79, 59, 65, 38, 84, 25, 0, 0, 0, 0, 0, 0, 0, 50, 64, 163, 225, 174, 130, 76, 26, 0, 0, 0, 15, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4257258299449128, y=-0.9000362850706357, z=0.09002804289157654, w=-0.024231276629122635)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.006666666666666667, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.08, z=0.29)>	COMP<110>
[1740780403.1049879]	Q_Header<(2621443, 56282, 257, 173, 250, 8, 58, 14, 34)>	Q_Data<(0, 0, 18, 79, 81, 0, 72, 75, 0, 0, 0, 0, 0, 0, 0, 0, 72, 116, 195, 213, 165, 83, 51, 30, 0, 0, 0, 8, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4257258299449128, y=-0.9000362850706357, z=0.09002804289157654, w=-0.024231276629122635)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.006666666666666667, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.08, z=0.29)>	COMP<110>
[1740780403.1151092]	Q_Header<(2621443, 56283, 257, 173, 250, 8, 58, 15, 31)>	Q_Data<(0, 0, 0, 79, 81, 44, 75, 76, 0, 0, 0, 0, 0, 0, 0, 0, 91, 148, 227, 214, 134, 39, 49, 37, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 104, 100, 83, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42607592224083, y=-0.8998191264283851, z=0.0905739390639438, w=-0.0241082924058341)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.02, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=0.08)>	COMP<110>
[1740780403.1253974]	Q_Header<(2621443, 56284, 257, 173, 250, 8, 58, 16, 31)>	Q_Data<(0, 0, 25, 58, 62, 0, 67, 75, 0, 0, 0, 0, 0, 0, 0, 0, 93, 146, 223, 217, 173, 59, 75, 30, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 117, 86, 179, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42607592224083, y=-0.8998191264283851, z=0.0905739390639438, w=-0.0241082924058341)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.02, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=0.08)>	COMP<110>
[1740780403.1351802]	Q_Header<(2621443, 56285, 257, 173, 250, 8, 58, 17, 32)>	Q_Data<(0, 0, 62, 0, 81, 0, 58, 74, 45, 41, 0, 0, 0, 0, 0, 0, 79, 111, 174, 211, 209, 104, 63, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 132, 136, 229, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42607592224083, y=-0.8998191264283851, z=0.0905739390639438, w=-0.0241082924058341)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.02, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=0.08)>	COMP<110>
[1740780403.1450894]	Q_Header<(2621443, 56286, 257, 173, 250, 8, 58, 18, 33)>	Q_Data<(0, 0, 54, 0, 74, 64, 72, 68, 55, 16, 0, 0, 0, 0, 0, 0, 59, 65, 96, 192, 224, 101, 42, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 131, 131, 213, 145, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4262692366804328, y=-0.899718616538697, z=0.09075921462540143, w=-0.02374265937409627)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.027777777777777776, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=0.05)>	COMP<108>
[1740780403.1550195]	Q_Header<(2621443, 56287, 257, 173, 250, 8, 58, 19, 29)>	Q_Data<(0, 0, 0, 0, 63, 63, 22, 19, 0, 0, 0, 0, 0, 0, 0, 0, 40, 37, 61, 136, 201, 112, 45, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 94, 90, 166, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4262692366804328, y=-0.899718616538697, z=0.09075921462540143, w=-0.02374265937409627)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.027777777777777776, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=0.05)>	COMP<108>
[1740780403.1649735]	Q_Header<(2621443, 56288, 257, 173, 250, 8, 58, 20, 32)>	Q_Data<(0, 0, 0, 0, 60, 70, 0, 44, 0, 0, 0, 0, 72, 18, 0, 0, 39, 23, 74, 70, 137, 97, 44, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 75, 110, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4262692366804328, y=-0.899718616538697, z=0.09075921462540143, w=-0.02374265937409627)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.027777777777777776, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=0.05)>	COMP<108>
[1740780403.175128]	Q_Header<(2621443, 56289, 257, 173, 250, 8, 58, 21, 35)>	Q_Data<(0, 0, 0, 0, 60, 71, 0, 78, 0, 0, 0, 0, 99, 0, 0, 0, 66, 21, 49, 46, 67, 64, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 57, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42639978460806643, y=-0.8996754688123245, z=0.09069998281242295, w=-0.023254840815298213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.03, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=0.01)>	COMP<110>
[1740780403.18502]	Q_Header<(2621443, 56290, 257, 173, 250, 8, 58, 22, 34)>	Q_Data<(0, 0, 0, 21, 61, 71, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 90, 0, 39, 42, 36, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 121, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42639978460806643, y=-0.8996754688123245, z=0.09069998281242295, w=-0.023254840815298213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.03, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=0.01)>	COMP<110>
[1740780403.1950052]	Q_Header<(2621443, 56291, 257, 173, 250, 8, 58, 23, 33)>	Q_Data<(0, 0, 0, 35, 0, 82, 66, 85, 3, 0, 0, 26, 0, 0, 0, 0, 109, 33, 54, 50, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 125, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42639978460806643, y=-0.8996754688123245, z=0.09069998281242295, w=-0.023254840815298213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.03, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=0.01)>	COMP<110>
[1740780403.205028]	Q_Header<(2621443, 56292, 257, 173, 250, 8, 58, 24, 44)>	Q_Data<(0, 0, 0, 0, 72, 84, 70, 76, 28, 0, 0, 0, 0, 0, 0, 82, 111, 36, 66, 48, 26, 0, 0, 0, 7, 22, 17, 0, 0, 0, 17, 0, 0, 7, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42639978460806643, y=-0.8996754688123245, z=0.09069998281242295, w=-0.023254840815298213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.03, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=0.01)>	COMP<110>
[1740780403.2152505]	Q_Header<(2621443, 56293, 257, 173, 250, 8, 58, 25, 58)>	Q_Data<(0, 0, 61, 0, 70, 84, 59, 89, 80, 94, 0, 0, 0, 0, 0, 116, 87, 90, 82, 22, 43, 12, 0, 18, 44, 57, 35, 4, 0, 0, 29, 15, 17, 16, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 75, 0, 0, 0, 0, 0, 134, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4267464029863784, y=-0.8995731169359599, z=0.09032961619276889, w=-0.022277236425919354)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04666666666666667, y=0.03222222222222222, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.1, z=-0.16)>	COMP<110>
[1740780403.2252007]	Q_Header<(2621443, 56294, 257, 173, 250, 8, 58, 26, 71)>	Q_Data<(0, 0, 60, 51, 67, 59, 70, 89, 91, 90, 53, 93, 0, 0, 0, 31, 146, 157, 174, 116, 70, 25, 20, 27, 58, 87, 88, 52, 22, 5, 13, 47, 42, 0, 0, 0, 18, 21, 18, 73, 35, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 253, 187, 105, 71, 17, 0, 0, 253, 253, 203, 98, 0, 0, 0, 0, 0, 0, 43, 105, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4267464029863784, y=-0.8995731169359599, z=0.09032961619276889, w=-0.022277236425919354)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04666666666666667, y=0.03222222222222222, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.1, z=-0.16)>	COMP<110>
[1740780403.2351837]	Q_Header<(2621443, 56295, 257, 173, 250, 8, 58, 27, 72)>	Q_Data<(0, 0, 0, 68, 73, 0, 73, 80, 91, 76, 85, 91, 76, 0, 0, 0, 193, 205, 253, 184, 108, 34, 58, 22, 60, 109, 130, 90, 38, 61, 75, 91, 53, 33, 19, 19, 0, 42, 49, 100, 65, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 194, 47, 107, 162, 52, 253, 253, 253, 172, 9, 87, 60, 0, 0, 0, 7, 43, 99, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4267464029863784, y=-0.8995731169359599, z=0.09032961619276889, w=-0.022277236425919354)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04666666666666667, y=0.03222222222222222, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.1, z=-0.16)>	COMP<110>
[1740780403.2452905]	Q_Header<(2621443, 56296, 257, 173, 250, 8, 58, 28, 72)>	Q_Data<(0, 0, 0, 79, 74, 74, 86, 70, 91, 78, 99, 91, 104, 0, 0, 0, 219, 230, 253, 209, 148, 43, 97, 27, 83, 126, 138, 104, 29, 67, 102, 115, 133, 88, 61, 58, 0, 45, 52, 105, 65, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 205, 225, 133, 253, 253, 253, 196, 116, 83, 71, 0, 0, 67, 0, 80, 148, 135, 0, 44, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42706958524030614, y=-0.8994889920946679, z=0.08984513784103625, w=-0.021423670775953616)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06222222222222222, y=0.028888888888888888, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.13, z=-0.18)>	COMP<111>
[1740780403.2552087]	Q_Header<(2621443, 56297, 257, 173, 250, 8, 58, 29, 72)>	Q_Data<(0, 0, 0, 79, 31, 75, 79, 75, 78, 83, 100, 91, 55, 0, 0, 0, 231, 227, 253, 206, 183, 43, 125, 50, 107, 134, 129, 88, 66, 194, 189, 152, 242, 107, 91, 68, 40, 49, 27, 78, 42, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 253, 253, 253, 253, 253, 248, 16, 130, 253, 253, 253, 180, 163, 64, 0, 0, 68, 134, 0, 115, 131, 112, 69, 107, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42706958524030614, y=-0.8994889920946679, z=0.08984513784103625, w=-0.021423670775953616)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06222222222222222, y=0.028888888888888888, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.13, z=-0.18)>	COMP<111>
