[1740779858.0310163]	Q_Header<(2621443, 1768, 257, 173, 250, 8, 58, 0, 32)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 238, 231, 201, 253, 253, 253, 148, 148, 215, 253, 253, 253, 253, 63, 84, 49, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.26922577383714064, y=-0.9586781295987232, z=0.0800170005668763, w=0.045288035408560044)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.01, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.12, z=0.04)>	COMP<168>
[1740779858.1413488]	Q_Header<(2621443, 1779, 257, 173, 250, 8, 58, 11, 51)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 99, 226, 253, 253, 253, 253, 253, 253, 201, 104, 36, 45, 57, 61, 109, 250, 253, 253, 146, 80, 20, 39, 0, 0, 10, 0, 19, 88, 211, 162, 14, 0, 0, 0, 0, 15, 0, 0, 0, 58, 122, 165, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2709414997463412, y=-0.9582747344035947, z=0.07898136982918799, w=0.045411235821418754)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.013333333333333334, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.1, z=0.0)>	COMP<175>
[1740779858.1511555]	Q_Header<(2621443, 1780, 257, 173, 250, 8, 58, 12, 53)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 141, 243, 253, 253, 253, 253, 253, 253, 194, 104, 109, 80, 127, 80, 82, 170, 253, 253, 93, 90, 45, 33, 0, 8, 75, 60, 0, 23, 116, 66, 0, 0, 20, 78, 82, 37, 0, 0, 0, 86, 120, 128, 62, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2709414997463412, y=-0.9582747344035947, z=0.07898136982918799, w=0.045411235821418754)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.013333333333333334, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.1, z=0.0)>	COMP<175>
[1740779858.1618912]	Q_Header<(2621443, 1781, 257, 173, 250, 8, 58, 13, 57)>	Q_Data<(0, 0, 68, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 134, 216, 244, 253, 253, 253, 253, 253, 230, 105, 125, 161, 162, 67, 63, 116, 170, 95, 97, 140, 156, 75, 0, 53, 96, 68, 49, 19, 27, 0, 0, 15, 84, 142, 109, 102, 0, 0, 0, 110, 133, 143, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2709414997463412, y=-0.9582747344035947, z=0.07898136982918799, w=0.045411235821418754)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.013333333333333334, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.1, z=0.0)>	COMP<175>
[1740779858.1711824]	Q_Header<(2621443, 1782, 257, 173, 250, 8, 58, 14, 62)>	Q_Data<(0, 0, 39, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 101, 218, 210, 253, 253, 253, 253, 253, 253, 243, 225, 202, 228, 197, 36, 91, 99, 150, 113, 197, 243, 125, 0, 83, 149, 87, 27, 0, 0, 29, 0, 0, 107, 187, 91, 170, 45, 0, 0, 78, 120, 135, 72, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 222, 116, 0, 17, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2709414997463412, y=-0.9582747344035947, z=0.07898136982918799, w=0.045411235821418754)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.013333333333333334, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.1, z=0.0)>	COMP<175>
[1740779858.1812477]	Q_Header<(2621443, 1783, 257, 173, 250, 8, 58, 15, 68)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 231, 253, 218, 253, 253, 253, 253, 253, 253, 253, 220, 253, 253, 190, 61, 75, 147, 90, 219, 253, 145, 33, 116, 232, 217, 88, 0, 0, 0, 0, 68, 157, 253, 213, 197, 51, 19, 23, 0, 69, 98, 39, 40, 0, 0, 0, 0, 0, 0, 0, 0, 55, 252, 253, 185, 0, 97, 61, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.27137071882750385, y=-0.9581595915776329, z=0.07879882996093286, w=0.04559467543053203)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.015555555555555555, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=-0.03)>	COMP<169>
[1740779858.1913974]	Q_Header<(2621443, 1784, 257, 173, 250, 8, 58, 16, 74)>	Q_Data<(0, 0, 33, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 68, 204, 253, 97, 246, 241, 224, 253, 253, 253, 245, 253, 253, 253, 253, 188, 69, 109, 31, 205, 253, 117, 97, 232, 253, 253, 174, 33, 0, 0, 41, 155, 229, 248, 198, 157, 0, 0, 31, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 253, 253, 193, 0, 125, 50, 0, 0, 0, 0, 0, 0, 91, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.27137071882750385, y=-0.9581595915776329, z=0.07879882996093286, w=0.04559467543053203)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.015555555555555555, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=-0.03)>	COMP<169>
[1740779858.2012336]	Q_Header<(2621443, 1785, 257, 173, 250, 8, 58, 17, 78)>	Q_Data<(0, 0, 54, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 142, 199, 107, 201, 162, 253, 253, 253, 220, 226, 253, 253, 253, 253, 253, 146, 66, 37, 163, 183, 68, 143, 253, 253, 253, 235, 76, 0, 0, 88, 243, 253, 251, 161, 109, 105, 0, 25, 0, 0, 0, 58, 43, 0, 26, 0, 0, 0, 0, 0, 0, 54, 253, 253, 164, 51, 122, 0, 0, 0, 0, 0, 0, 0, 155, 158, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 31, 132, 167, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.27137071882750385, y=-0.9581595915776329, z=0.07879882996093286, w=0.04559467543053203)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.015555555555555555, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=-0.03)>	COMP<169>
[1740779858.2134726]	Q_Header<(2621443, 1786, 257, 173, 250, 8, 58, 18, 77)>	Q_Data<(0, 0, 56, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 124, 217, 221, 121, 218, 253, 253, 253, 188, 253, 253, 253, 253, 253, 253, 217, 134, 147, 125, 112, 36, 156, 253, 253, 253, 242, 99, 0, 13, 113, 253, 253, 199, 93, 189, 230, 103, 11, 0, 19, 46, 63, 54, 34, 0, 0, 0, 0, 0, 0, 0, 48, 166, 171, 71, 40, 10, 0, 0, 0, 0, 0, 0, 0, 130, 130, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 3, 111, 138, 160, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2718537882221535, y=-0.9580190974258916, z=0.07873627903156219, w=0.04577690641369895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.017777777777777778, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.12, z=-0.03)>	COMP<169>
[1740779858.221241]	Q_Header<(2621443, 1787, 257, 173, 250, 8, 58, 19, 84)>	Q_Data<(0, 0, 59, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 113, 240, 253, 156, 170, 253, 253, 253, 203, 253, 253, 238, 253, 253, 253, 205, 119, 201, 189, 217, 143, 148, 253, 253, 253, 172, 78, 26, 30, 118, 253, 253, 115, 68, 253, 253, 168, 51, 22, 0, 53, 33, 87, 59, 0, 22, 0, 0, 0, 39, 41, 95, 250, 253, 244, 171, 41, 0, 0, 51, 0, 0, 0, 0, 71, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 132, 146, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2718537882221535, y=-0.9580190974258916, z=0.07873627903156219, w=0.04577690641369895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.017777777777777778, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.12, z=-0.03)>	COMP<169>
[1740779858.231162]	Q_Header<(2621443, 1788, 257, 173, 250, 8, 58, 20, 76)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 79, 228, 253, 175, 144, 253, 253, 253, 184, 253, 253, 222, 231, 253, 253, 216, 133, 171, 253, 253, 236, 136, 240, 253, 99, 89, 64, 13, 0, 59, 212, 216, 65, 121, 253, 253, 184, 9, 48, 51, 96, 0, 102, 69, 44, 0, 0, 0, 0, 0, 50, 154, 253, 253, 253, 253, 100, 0, 106, 215, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 106, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2718537882221535, y=-0.9580190974258916, z=0.07873627903156219, w=0.04577690641369895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.017777777777777778, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.12, z=-0.03)>	COMP<169>
[1740779858.2416184]	Q_Header<(2621443, 1789, 257, 173, 250, 8, 58, 21, 74)>	Q_Data<(0, 0, 62, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 194, 253, 134, 166, 253, 253, 253, 115, 253, 253, 228, 211, 115, 93, 253, 236, 60, 253, 253, 253, 78, 114, 143, 116, 95, 63, 39, 155, 157, 156, 137, 85, 131, 253, 253, 152, 0, 78, 173, 199, 110, 97, 51, 16, 0, 0, 0, 0, 0, 24, 146, 253, 253, 253, 253, 94, 75, 202, 253, 201, 67, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.272395115805893, y=-0.9578689104767386, z=0.07855086579479818, w=0.046019699152508024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.016666666666666666, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.11, z=-0.05)>	COMP<169>
[1740779858.2512574]	Q_Header<(2621443, 1790, 257, 173, 250, 8, 58, 22, 75)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 134, 91, 253, 226, 253, 253, 253, 215, 253, 253, 253, 103, 161, 253, 253, 226, 130, 227, 253, 253, 225, 80, 64, 161, 123, 98, 124, 253, 253, 253, 143, 199, 160, 182, 141, 78, 0, 124, 250, 253, 198, 37, 0, 0, 0, 10, 14, 0, 0, 0, 85, 135, 189, 253, 253, 84, 73, 217, 253, 220, 53, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.272395115805893, y=-0.9578689104767386, z=0.07855086579479818, w=0.046019699152508024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.016666666666666666, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.11, z=-0.05)>	COMP<169>
[1740779858.2611694]	Q_Header<(2621443, 1791, 257, 173, 250, 8, 58, 23, 71)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 14, 0, 51, 209, 253, 253, 225, 253, 253, 209, 253, 253, 253, 216, 99, 253, 248, 233, 61, 180, 214, 253, 253, 86, 59, 194, 134, 110, 167, 253, 253, 253, 253, 253, 253, 146, 91, 70, 66, 114, 253, 253, 238, 0, 0, 52, 50, 29, 0, 0, 65, 0, 69, 0, 32, 195, 178, 41, 21, 140, 237, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.272395115805893, y=-0.9578689104767386, z=0.07855086579479818, w=0.046019699152508024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.016666666666666666, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.11, z=-0.05)>	COMP<169>
[1740779858.27121]	Q_Header<(2621443, 1792, 257, 173, 250, 8, 58, 24, 72)>	Q_Data<(0, 0, 69, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 44, 205, 253, 253, 139, 253, 253, 171, 229, 246, 253, 253, 135, 253, 253, 253, 210, 215, 131, 253, 253, 19, 49, 176, 62, 114, 147, 253, 253, 253, 253, 253, 253, 253, 118, 211, 228, 88, 211, 248, 199, 34, 0, 96, 80, 80, 147, 139, 117, 58, 98, 39, 0, 13, 75, 0, 0, 0, 51, 106, 113, 79, 104, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.272395115805893, y=-0.9578689104767386, z=0.07855086579479818, w=0.046019699152508024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.016666666666666666, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.11, z=-0.05)>	COMP<169>
[1740779858.2814076]	Q_Header<(2621443, 1793, 257, 173, 250, 8, 58, 25, 87)>	Q_Data<(0, 0, 71, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 36, 140, 253, 253, 47, 145, 97, 137, 197, 196, 238, 230, 156, 253, 249, 253, 253, 208, 192, 253, 253, 62, 77, 149, 83, 133, 153, 218, 253, 253, 253, 195, 253, 253, 191, 253, 253, 207, 151, 222, 149, 75, 29, 94, 93, 129, 243, 253, 97, 180, 204, 91, 59, 8, 0, 0, 14, 34, 0, 146, 253, 253, 175, 25, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2728214808807308, y=-0.9577437758345477, z=0.0784895804055078, w=0.04620265347353764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.017777777777777778, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.11, z=-0.04)>	COMP<173>
[1740779858.2912743]	Q_Header<(2621443, 1794, 257, 173, 250, 8, 58, 26, 87)>	Q_Data<(0, 0, 74, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 12, 20, 56, 111, 110, 116, 85, 138, 63, 193, 182, 186, 127, 123, 253, 232, 253, 253, 114, 183, 253, 186, 25, 122, 146, 124, 145, 224, 253, 200, 201, 253, 253, 253, 253, 253, 253, 253, 253, 162, 253, 130, 97, 39, 86, 108, 167, 253, 253, 0, 253, 253, 177, 108, 0, 0, 0, 29, 0, 63, 242, 253, 253, 253, 132, 113, 0, 0, 0, 25, 0, 0, 127, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2728214808807308, y=-0.9577437758345477, z=0.0784895804055078, w=0.04620265347353764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.017777777777777778, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.11, z=-0.04)>	COMP<173>
[1740779858.3013117]	Q_Header<(2621443, 1795, 257, 173, 250, 8, 58, 27, 88)>	Q_Data<(0, 0, 75, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 15, 31, 126, 198, 108, 158, 156, 210, 114, 222, 165, 33, 131, 253, 235, 253, 253, 102, 150, 212, 75, 49, 117, 138, 109, 133, 137, 253, 253, 253, 240, 253, 253, 253, 253, 253, 253, 240, 195, 253, 145, 88, 51, 36, 124, 173, 200, 253, 150, 253, 253, 174, 164, 101, 0, 0, 0, 0, 73, 231, 253, 253, 253, 190, 193, 153, 73, 0, 62, 0, 0, 162, 118, 0, 0, 61, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2728214808807308, y=-0.9577437758345477, z=0.0784895804055078, w=0.04620265347353764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.017777777777777778, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.11, z=-0.04)>	COMP<173>
