[1740779578.0988848]	Q_Header<(2621443, 39304, 257, 173, 250, 8, 58, 0, 28)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 12, 14, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 107, 253, 253, 68, 253, 42, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.857195114089934, y=0.5045878672872034, z=-0.06952045250273675, w=0.07599031024223639)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.01888888888888889, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.11, z=-0.05)>	COMP<18>
[1740779578.209532]	Q_Header<(2621443, 39315, 257, 173, 250, 8, 58, 11, 51)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 24, 11, 0, 0, 0, 10, 14, 65, 156, 206, 253, 253, 253, 253, 138, 253, 253, 253, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 253, 253, 0, 99, 0, 0, 71, 169, 253, 194, 0, 0, 0, 0, 0, 0, 0, 85, 155, 111, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8560337642760627, y=0.5066621231554792, z=-0.06860477369314043, w=0.07611223558304814)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0011111111111111111, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.09, z=-0.06)>	COMP<16>
[1740779578.2190835]	Q_Header<(2621443, 39316, 257, 173, 250, 8, 58, 12, 44)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 15, 13, 0, 0, 0, 0, 87, 212, 243, 253, 253, 253, 224, 223, 182, 193, 198, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 253, 253, 71, 58, 0, 0, 33, 0, 146, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8560337642760627, y=0.5066621231554792, z=-0.06860477369314043, w=0.07611223558304814)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0011111111111111111, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.09, z=-0.06)>	COMP<16>
[1740779578.2290297]	Q_Header<(2621443, 39317, 257, 173, 250, 8, 58, 13, 39)>	Q_Data<(0, 0, 65, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 20, 15, 0, 5, 0, 0, 42, 138, 253, 241, 253, 253, 253, 201, 247, 146, 143, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 253, 253, 175, 45, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8560337642760627, y=0.5066621231554792, z=-0.06860477369314043, w=0.07611223558304814)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0011111111111111111, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.09, z=-0.06)>	COMP<16>
[1740779578.2409403]	Q_Header<(2621443, 39318, 257, 173, 250, 8, 58, 14, 42)>	Q_Data<(0, 0, 38, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 22, 0, 5, 0, 0, 0, 75, 226, 253, 238, 253, 253, 253, 157, 211, 178, 109, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 253, 253, 214, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8557870909570721, y=0.5070878790151455, z=-0.06860457101745589, w=0.07605097463322957)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.01, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.11, z=0.0)>	COMP<8>
[1740779578.2495008]	Q_Header<(2621443, 39319, 257, 173, 250, 8, 58, 15, 40)>	Q_Data<(0, 0, 8, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 40, 25, 14, 0, 19, 33, 98, 253, 253, 253, 154, 253, 253, 205, 153, 135, 66, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 231, 253, 187, 27, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8557870909570721, y=0.5070878790151455, z=-0.06860457101745589, w=0.07605097463322957)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.01, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.11, z=0.0)>	COMP<8>
[1740779578.2590094]	Q_Header<(2621443, 39320, 257, 173, 250, 8, 58, 16, 33)>	Q_Data<(0, 0, 44, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 54, 32, 0, 7, 26, 49, 67, 246, 253, 253, 253, 253, 253, 173, 88, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 166, 206, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8557870909570721, y=0.5070878790151455, z=-0.06860457101745589, w=0.07605097463322957)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.01, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.11, z=0.0)>	COMP<8>
[1740779578.2689924]	Q_Header<(2621443, 39321, 257, 173, 250, 8, 58, 17, 35)>	Q_Data<(0, 0, 52, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 177, 77, 34, 0, 0, 42, 35, 86, 101, 253, 253, 253, 253, 247, 154, 53, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 88, 116, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8557870909570721, y=0.5070878790151455, z=-0.06860457101745589, w=0.07605097463322957)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.01, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.11, z=0.0)>	COMP<8>
[1740779578.2790513]	Q_Header<(2621443, 39322, 257, 173, 250, 8, 58, 18, 32)>	Q_Data<(0, 0, 54, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 210, 97, 57, 7, 26, 67, 113, 140, 253, 253, 253, 253, 253, 206, 152, 52, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8554715958886066, y=0.5076310832623816, z=-0.06872581456696425, w=0.07586695160456178)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.015555555555555555, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.1, z=0.0)>	COMP<14>
[1740779578.2890244]	Q_Header<(2621443, 39323, 257, 173, 250, 8, 58, 19, 36)>	Q_Data<(0, 0, 58, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 220, 134, 105, 26, 36, 112, 226, 253, 253, 253, 253, 253, 201, 205, 121, 57, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 6, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8554715958886066, y=0.5076310832623816, z=-0.06872581456696425, w=0.07586695160456178)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.015555555555555555, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.1, z=0.0)>	COMP<14>
[1740779578.2989655]	Q_Header<(2621443, 39324, 257, 173, 250, 8, 58, 20, 36)>	Q_Data<(0, 0, 60, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 250, 210, 161, 55, 88, 152, 253, 253, 253, 253, 253, 225, 172, 170, 76, 48, 41, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8554715958886066, y=0.5076310832623816, z=-0.06872581456696425, w=0.07586695160456178)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.015555555555555555, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.1, z=0.0)>	COMP<14>
[1740779578.309089]	Q_Header<(2621443, 39325, 257, 173, 250, 8, 58, 21, 35)>	Q_Data<(0, 0, 62, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 245, 253, 224, 65, 139, 214, 253, 253, 253, 251, 118, 253, 215, 138, 59, 55, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8552176226504685, y=0.5080524900758279, z=-0.06890812845934763, w=0.07574401011341932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.023333333333333334, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.11, z=-0.05)>	COMP<14>
[1740779578.3189619]	Q_Header<(2621443, 39326, 257, 173, 250, 8, 58, 22, 28)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 218, 253, 233, 50, 214, 253, 146, 253, 190, 161, 73, 253, 169, 88, 42, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8552176226504685, y=0.5080524900758279, z=-0.06890812845934763, w=0.07574401011341932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.023333333333333334, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.11, z=-0.05)>	COMP<14>
[1740779578.3290243]	Q_Header<(2621443, 39327, 257, 173, 250, 8, 58, 23, 31)>	Q_Data<(0, 0, 63, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 253, 243, 130, 239, 253, 244, 253, 188, 157, 153, 155, 113, 101, 24, 0, 0, 0, 0, 0, 0, 43, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8552176226504685, y=0.5080524900758279, z=-0.06890812845934763, w=0.07574401011341932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.023333333333333334, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.11, z=-0.05)>	COMP<14>
[1740779578.3392384]	Q_Header<(2621443, 39328, 257, 173, 250, 8, 58, 24, 31)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 253, 222, 142, 228, 253, 253, 253, 147, 253, 239, 153, 139, 127, 0, 0, 0, 0, 0, 0, 4, 75, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8552176226504685, y=0.5080524900758279, z=-0.06890812845934763, w=0.07574401011341932)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.023333333333333334, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.11, z=-0.05)>	COMP<14>
[1740779578.3489816]	Q_Header<(2621443, 39329, 257, 173, 250, 8, 58, 25, 32)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 253, 195, 251, 201, 253, 253, 208, 243, 253, 253, 208, 193, 132, 0, 0, 0, 0, 0, 0, 60, 104, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8549906085384726, y=0.508428881291082, z=-0.06921468804130697, w=0.07550138369232515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.03, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.1, z=0.03)>	COMP<16>
[1740779578.3589954]	Q_Header<(2621443, 39330, 257, 173, 250, 8, 58, 26, 31)>	Q_Data<(0, 0, 72, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 253, 135, 253, 253, 253, 253, 249, 253, 253, 253, 218, 211, 134, 31, 0, 0, 0, 0, 0, 76, 112, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8549906085384726, y=0.508428881291082, z=-0.06921468804130697, w=0.07550138369232515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.03, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.1, z=0.03)>	COMP<16>
[1740779578.3690019]	Q_Header<(2621443, 39331, 257, 173, 250, 8, 58, 27, 33)>	Q_Data<(0, 0, 73, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 250, 253, 158, 253, 246, 177, 214, 232, 253, 253, 253, 183, 169, 97, 32, 0, 0, 0, 0, 0, 73, 94, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8549906085384726, y=0.508428881291082, z=-0.06921468804130697, w=0.07550138369232515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.03, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.1, z=0.03)>	COMP<16>
