[1740780432.9651675]	Q_Header<(2621443, 59268, 257, 173, 250, 8, 58, 0, 21)>	Q_Data<(0, 0, 0, 79, 81, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 20, 23, 0, 0, 8, 0, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5664052445744742, y=-0.8192124130041586, z=0.08288559505734223, w=-0.03472894225893058)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.023333333333333334, z=-0.1)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=-0.04)>	COMP<176>
[1740780433.0758011]	Q_Header<(2621443, 59279, 257, 173, 250, 8, 58, 11, 27)>	Q_Data<(0, 0, 62, 63, 47, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 106, 54, 25, 41, 0, 64, 137, 119, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5714737923261644, y=-0.8156761466033174, z=0.08276390712317408, w=-0.035217385258164785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.01888888888888889, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=-0.02)>	COMP<178>
[1740780433.0851576]	Q_Header<(2621443, 59280, 257, 173, 250, 8, 58, 12, 24)>	Q_Data<(0, 0, 41, 78, 71, 0, 33, 77, 0, 0, 0, 0, 0, 0, 0, 0, 135, 163, 66, 0, 41, 0, 50, 110, 91, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5714737923261644, y=-0.8156761466033174, z=0.08276390712317408, w=-0.035217385258164785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.01888888888888889, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=-0.02)>	COMP<178>
[1740780433.0951803]	Q_Header<(2621443, 59281, 257, 173, 250, 8, 58, 13, 23)>	Q_Data<(0, 0, 0, 79, 60, 59, 11, 81, 0, 0, 0, 0, 0, 0, 0, 0, 160, 221, 88, 23, 40, 12, 34, 67, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5714737923261644, y=-0.8156761466033174, z=0.08276390712317408, w=-0.035217385258164785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.01888888888888889, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=-0.02)>	COMP<178>
[1740780433.1055536]	Q_Header<(2621443, 59282, 257, 173, 250, 8, 58, 14, 27)>	Q_Data<(0, 0, 0, 79, 60, 28, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 174, 245, 103, 26, 43, 22, 20, 43, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5714737923261644, y=-0.8156761466033174, z=0.08276390712317408, w=-0.035217385258164785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.01888888888888889, z=-0.09777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=-0.02)>	COMP<178>
[1740780433.1153007]	Q_Header<(2621443, 59283, 257, 173, 250, 8, 58, 15, 30)>	Q_Data<(0, 0, 0, 79, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 215, 91, 0, 54, 29, 16, 44, 0, 0, 0, 11, 7, 0, 0, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5730543235958216, y=-0.8145684314314449, z=0.08264091534228805, w=-0.035461131324866585)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.022222222222222223, z=-0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=-0.05)>	COMP<178>
[1740780433.12581]	Q_Header<(2621443, 59284, 257, 173, 250, 8, 58, 16, 23)>	Q_Data<(0, 0, 52, 79, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 131, 58, 4, 58, 26, 19, 33, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5730543235958216, y=-0.8145684314314449, z=0.08264091534228805, w=-0.035461131324866585)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.022222222222222223, z=-0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=-0.05)>	COMP<178>
[1740780433.1362588]	Q_Header<(2621443, 59285, 257, 173, 250, 8, 58, 17, 24)>	Q_Data<(0, 0, 23, 76, 10, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 44, 48, 25, 50, 16, 13, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5730543235958216, y=-0.8145684314314449, z=0.08264091534228805, w=-0.035461131324866585)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.022222222222222223, z=-0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=-0.05)>	COMP<178>
[1740780433.145276]	Q_Header<(2621443, 59286, 257, 173, 250, 8, 58, 18, 27)>	Q_Data<(0, 0, 0, 79, 83, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 67, 38, 36, 45, 20, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5743413498608382, y=-0.8136604181716083, z=0.08251960733388451, w=-0.03576663453968663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.03222222222222222, z=-0.10444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=-0.13)>	COMP<177>
[1740780433.1552393]	Q_Header<(2621443, 59287, 257, 173, 250, 8, 58, 19, 23)>	Q_Data<(0, 0, 63, 79, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 69, 0, 43, 56, 37, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5743413498608382, y=-0.8136604181716083, z=0.08251960733388451, w=-0.03576663453968663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.03222222222222222, z=-0.10444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=-0.13)>	COMP<177>
[1740780433.1652098]	Q_Header<(2621443, 59288, 257, 173, 250, 8, 58, 20, 29)>	Q_Data<(0, 0, 72, 28, 81, 71, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 27, 57, 16, 55, 60, 62, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5743413498608382, y=-0.8136604181716083, z=0.08251960733388451, w=-0.03576663453968663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.03222222222222222, z=-0.10444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=-0.13)>	COMP<177>
[1740780433.1753514]	Q_Header<(2621443, 59289, 257, 173, 250, 8, 58, 21, 33)>	Q_Data<(0, 0, 76, 74, 81, 83, 0, 0, 22, 0, 0, 0, 39, 0, 0, 0, 13, 26, 53, 81, 47, 64, 33, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5756285350213025, y=-0.8127525789782275, z=0.08233728064295802, w=-0.03613318765057905)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.03888888888888889, z=-0.10777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=-0.04)>	COMP<175>
[1740780433.1851897]	Q_Header<(2621443, 59290, 257, 173, 250, 8, 58, 22, 28)>	Q_Data<(0, 0, 39, 79, 81, 84, 52, 73, 21, 0, 0, 0, 87, 29, 0, 0, 11, 27, 84, 125, 137, 68, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5756285350213025, y=-0.8127525789782275, z=0.08233728064295802, w=-0.03613318765057905)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.03888888888888889, z=-0.10777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=-0.04)>	COMP<175>
[1740780433.1952806]	Q_Header<(2621443, 59291, 257, 173, 250, 8, 58, 23, 31)>	Q_Data<(0, 0, 0, 0, 60, 84, 71, 89, 18, 0, 0, 0, 76, 0, 0, 0, 22, 35, 113, 162, 177, 117, 26, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5756285350213025, y=-0.8127525789782275, z=0.08233728064295802, w=-0.03613318765057905)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.03888888888888889, z=-0.10777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=-0.04)>	COMP<175>
[1740780433.205362]	Q_Header<(2621443, 59292, 257, 173, 250, 8, 58, 24, 34)>	Q_Data<(0, 0, 0, 71, 82, 84, 69, 88, 37, 0, 0, 0, 0, 0, 0, 0, 28, 25, 121, 173, 182, 122, 38, 21, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 41, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5756285350213025, y=-0.8127525789782275, z=0.08233728064295802, w=-0.03613318765057905)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.03888888888888889, z=-0.10777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=-0.04)>	COMP<175>
[1740780433.215339]	Q_Header<(2621443, 59293, 257, 173, 250, 8, 58, 25, 41)>	Q_Data<(0, 0, 0, 79, 56, 84, 66, 81, 49, 0, 0, 0, 0, 0, 0, 0, 18, 44, 101, 147, 182, 115, 37, 9, 39, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 15, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5774149256935333, y=-0.8114938094181317, z=0.08197338744253861, w=-0.03674458618049757)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.04777777777777778, z=-0.11)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.13, z=-0.15)>	COMP<175>
[1740780433.2252395]	Q_Header<(2621443, 59294, 257, 173, 250, 8, 58, 26, 31)>	Q_Data<(0, 0, 0, 79, 39, 84, 85, 0, 20, 0, 0, 0, 0, 0, 0, 0, 20, 83, 171, 114, 143, 86, 54, 23, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 96, 59, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5774149256935333, y=-0.8114938094181317, z=0.08197338744253861, w=-0.03674458618049757)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.04777777777777778, z=-0.11)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.13, z=-0.15)>	COMP<175>
[1740780433.235576]	Q_Header<(2621443, 59295, 257, 173, 250, 8, 58, 27, 31)>	Q_Data<(0, 0, 0, 52, 26, 72, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 104, 213, 169, 79, 69, 64, 32, 31, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 161, 192, 158, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5774149256935333, y=-0.8114938094181317, z=0.08197338744253861, w=-0.03674458618049757)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.04777777777777778, z=-0.11)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.13, z=-0.15)>	COMP<175>
