[1740779705.5699532]	Q_Header<(2621443, 52054, 257, 173, 250, 8, 58, 0, 37)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 253, 253, 253, 253, 253, 192, 225, 190, 185, 78, 133, 202, 253, 253, 253, 206, 170, 91, 25, 36, 0, 0, 0, 185, 253, 253, 223, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.767622395838962, y=-0.6346296948345016, z=0.03649822634266513, w=0.08166325559613033)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.023333333333333334, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=-0.04)>	COMP<195>
[1740779705.680194]	Q_Header<(2621443, 52065, 257, 173, 250, 8, 58, 11, 77)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 74, 119, 174, 164, 253, 253, 253, 172, 253, 171, 253, 253, 253, 253, 253, 123, 87, 253, 253, 253, 130, 7, 137, 216, 253, 253, 169, 117, 133, 170, 184, 152, 82, 79, 83, 6, 188, 236, 136, 104, 144, 102, 125, 151, 34, 0, 172, 253, 253, 167, 108, 41, 17, 127, 253, 253, 0, 0, 0, 57, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 144, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7657442676187824, y=-0.6366553846270938, z=0.03894028716250464, w=0.08239715935639697)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.023333333333333334, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=0.21)>	COMP<199>
[1740779705.6901321]	Q_Header<(2621443, 52066, 257, 173, 250, 8, 58, 12, 81)>	Q_Data<(0, 0, 66, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 64, 91, 76, 103, 141, 83, 253, 253, 253, 208, 249, 218, 253, 253, 253, 253, 253, 253, 161, 253, 253, 253, 110, 58, 102, 191, 253, 253, 173, 110, 151, 190, 233, 169, 36, 38, 40, 0, 131, 157, 100, 89, 128, 63, 85, 99, 34, 0, 157, 253, 253, 176, 100, 75, 17, 0, 182, 149, 0, 0, 0, 158, 103, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7657442676187824, y=-0.6366553846270938, z=0.03894028716250464, w=0.08239715935639697)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.023333333333333334, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=0.21)>	COMP<199>
[1740779705.7001781]	Q_Header<(2621443, 52067, 257, 173, 250, 8, 58, 13, 87)>	Q_Data<(0, 0, 54, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 109, 161, 76, 104, 139, 168, 198, 201, 243, 228, 239, 253, 253, 253, 234, 253, 253, 253, 176, 194, 253, 178, 63, 106, 112, 130, 227, 253, 140, 80, 168, 250, 247, 139, 0, 0, 33, 0, 0, 49, 0, 58, 111, 0, 0, 56, 41, 13, 107, 253, 253, 178, 56, 46, 0, 34, 54, 0, 0, 54, 101, 189, 127, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 137, 132, 129, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7657442676187824, y=-0.6366553846270938, z=0.03894028716250464, w=0.08239715935639697)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.023333333333333334, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=0.21)>	COMP<199>
[1740779705.7121568]	Q_Header<(2621443, 52068, 257, 173, 250, 8, 58, 14, 84)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 215, 171, 173, 126, 188, 144, 97, 164, 206, 233, 240, 253, 253, 137, 253, 253, 253, 109, 240, 163, 100, 91, 104, 132, 154, 165, 171, 69, 82, 161, 253, 220, 118, 111, 106, 59, 43, 146, 126, 0, 28, 51, 0, 0, 39, 0, 94, 234, 253, 216, 126, 0, 0, 0, 15, 0, 0, 0, 61, 135, 222, 152, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 218, 230, 170, 202, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7653214806775059, y=-0.6370863398446293, z=0.039550866853738244, w=0.08270281572039401)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.01888888888888889, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.12, z=0.09)>	COMP<199>
[1740779705.7224376]	Q_Header<(2621443, 52069, 257, 173, 250, 8, 58, 15, 86)>	Q_Data<(0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 246, 244, 253, 175, 177, 146, 64, 112, 192, 195, 130, 183, 253, 104, 253, 253, 253, 250, 230, 173, 125, 87, 96, 146, 253, 253, 95, 118, 113, 128, 214, 158, 134, 214, 219, 168, 143, 253, 240, 59, 0, 0, 0, 0, 0, 4, 200, 253, 253, 253, 88, 88, 43, 50, 15, 0, 0, 0, 0, 89, 198, 113, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 211, 253, 253, 173, 237, 150, 0, 0, 0, 28, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7653214806775059, y=-0.6370863398446293, z=0.039550866853738244, w=0.08270281572039401)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.01888888888888889, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.12, z=0.09)>	COMP<199>
[1740779705.730432]	Q_Header<(2621443, 52070, 257, 173, 250, 8, 58, 16, 86)>	Q_Data<(0, 0, 17, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 232, 253, 253, 227, 173, 128, 71, 112, 210, 164, 146, 226, 253, 133, 253, 253, 253, 253, 162, 222, 183, 202, 253, 246, 253, 253, 150, 180, 159, 68, 134, 87, 164, 253, 253, 249, 216, 253, 253, 106, 16, 0, 0, 0, 0, 0, 253, 253, 253, 253, 207, 221, 184, 66, 32, 0, 0, 0, 0, 51, 147, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 219, 253, 253, 47, 253, 138, 0, 0, 0, 39, 82, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7653214806775059, y=-0.6370863398446293, z=0.039550866853738244, w=0.08270281572039401)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.01888888888888889, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.12, z=0.09)>	COMP<199>
[1740779705.740914]	Q_Header<(2621443, 52071, 257, 173, 250, 8, 58, 17, 86)>	Q_Data<(0, 0, 54, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 253, 253, 253, 253, 193, 111, 66, 95, 209, 172, 190, 250, 253, 145, 253, 253, 253, 253, 87, 253, 218, 253, 253, 253, 253, 253, 217, 166, 149, 65, 79, 47, 227, 253, 253, 253, 241, 253, 253, 110, 40, 0, 14, 0, 0, 20, 253, 253, 253, 253, 247, 253, 253, 113, 129, 30, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 12, 56, 237, 253, 26, 185, 39, 0, 0, 0, 0, 52, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7653214806775059, y=-0.6370863398446293, z=0.039550866853738244, w=0.08270281572039401)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.01888888888888889, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.12, z=0.09)>	COMP<199>
[1740779705.7501187]	Q_Header<(2621443, 52072, 257, 173, 250, 8, 58, 18, 70)>	Q_Data<(0, 0, 54, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 248, 253, 253, 253, 203, 110, 63, 90, 197, 190, 173, 227, 172, 171, 253, 124, 253, 243, 118, 253, 215, 253, 253, 253, 253, 253, 176, 104, 162, 128, 77, 39, 253, 253, 253, 253, 215, 253, 253, 113, 59, 15, 78, 137, 114, 11, 236, 253, 253, 253, 244, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 160, 137, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.764776352586905, y=-0.6376391504768872, z=0.04028351099021208, w=0.08313051813434674)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=-0.012222222222222223, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.12, z=0.11)>	COMP<195>
[1740779705.763079]	Q_Header<(2621443, 52073, 257, 173, 250, 8, 58, 19, 75)>	Q_Data<(0, 0, 58, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 235, 252, 253, 235, 173, 96, 72, 125, 202, 188, 119, 153, 72, 148, 190, 57, 161, 154, 155, 242, 194, 232, 253, 253, 253, 253, 197, 253, 237, 253, 193, 80, 253, 253, 253, 253, 146, 204, 149, 93, 60, 38, 170, 237, 202, 116, 136, 253, 253, 253, 189, 253, 242, 253, 253, 73, 34, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 246, 215, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.764776352586905, y=-0.6376391504768872, z=0.04028351099021208, w=0.08313051813434674)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=-0.012222222222222223, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.12, z=0.11)>	COMP<195>
[1740779705.765887]	Q_Header<(2621443, 52074, 257, 173, 250, 8, 58, 20, 72)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 239, 248, 124, 212, 157, 145, 170, 206, 190, 139, 73, 52, 107, 137, 77, 43, 83, 159, 205, 178, 231, 253, 253, 253, 253, 253, 253, 253, 253, 253, 190, 192, 253, 253, 201, 0, 78, 48, 48, 112, 111, 253, 253, 253, 164, 39, 186, 223, 186, 97, 226, 76, 253, 253, 81, 122, 159, 115, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 253, 253, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.764776352586905, y=-0.6376391504768872, z=0.04028351099021208, w=0.08313051813434674)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=-0.012222222222222223, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.12, z=0.11)>	COMP<195>
[1740779705.780183]	Q_Header<(2621443, 52075, 257, 173, 250, 8, 58, 21, 73)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 179, 173, 161, 253, 253, 240, 211, 189, 194, 156, 140, 91, 101, 128, 165, 91, 65, 130, 162, 167, 235, 253, 115, 253, 253, 253, 253, 253, 253, 253, 248, 69, 219, 179, 130, 66, 59, 32, 0, 143, 200, 253, 253, 253, 164, 140, 61, 115, 32, 40, 63, 130, 243, 243, 139, 159, 253, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 253, 253, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7644603155835431, y=-0.6379352669444465, z=0.04071018207538708, w=0.08355658060150663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.01, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.11, z=0.15)>	COMP<198>
[1740779705.7900815]	Q_Header<(2621443, 52076, 257, 173, 250, 8, 58, 22, 79)>	Q_Data<(0, 0, 65, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 142, 252, 227, 253, 253, 253, 232, 156, 142, 109, 203, 149, 203, 246, 253, 176, 77, 71, 96, 132, 207, 167, 253, 253, 253, 253, 217, 253, 253, 253, 238, 157, 121, 135, 61, 76, 51, 71, 112, 96, 253, 253, 253, 237, 139, 216, 0, 73, 0, 0, 53, 139, 216, 236, 209, 253, 253, 253, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 124, 75, 236, 253, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7644603155835431, y=-0.6379352669444465, z=0.04071018207538708, w=0.08355658060150663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.01, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.11, z=0.15)>	COMP<198>
[1740779705.8013945]	Q_Header<(2621443, 52077, 257, 173, 250, 8, 58, 23, 84)>	Q_Data<(0, 0, 57, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 200, 253, 243, 253, 253, 253, 235, 153, 121, 106, 210, 155, 253, 253, 253, 236, 80, 44, 9, 86, 145, 95, 253, 253, 253, 253, 189, 253, 180, 194, 165, 185, 200, 134, 84, 31, 0, 75, 131, 40, 253, 253, 147, 148, 171, 212, 41, 0, 0, 0, 33, 129, 253, 253, 231, 253, 253, 189, 117, 47, 57, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 249, 0, 108, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7644603155835431, y=-0.6379352669444465, z=0.04071018207538708, w=0.08355658060150663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.01, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.11, z=0.15)>	COMP<198>
[1740779705.8104215]	Q_Header<(2621443, 52078, 257, 173, 250, 8, 58, 24, 88)>	Q_Data<(0, 0, 58, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 234, 253, 251, 253, 253, 253, 204, 158, 179, 197, 173, 165, 253, 253, 253, 250, 81, 15, 0, 66, 96, 211, 253, 253, 216, 215, 177, 127, 253, 129, 85, 202, 228, 140, 77, 47, 11, 41, 119, 100, 207, 174, 200, 169, 158, 148, 27, 0, 0, 0, 0, 114, 253, 253, 226, 253, 253, 232, 135, 134, 122, 0, 0, 0, 0, 90, 33, 0, 0, 0, 0, 0, 43, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 253, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7640964482526854, y=-0.6383034312506257, z=0.04101548152614463, w=0.08392304627745366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.0022222222222222222, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.14, z=0.13)>	COMP<198>
[1740779705.8202627]	Q_Header<(2621443, 52079, 257, 173, 250, 8, 58, 25, 82)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 232, 253, 225, 229, 253, 203, 167, 161, 162, 205, 164, 242, 229, 253, 253, 216, 44, 101, 57, 66, 102, 253, 253, 253, 253, 196, 180, 217, 253, 120, 51, 168, 187, 112, 25, 0, 0, 0, 73, 52, 87, 164, 253, 253, 36, 60, 0, 0, 0, 0, 0, 81, 202, 253, 253, 253, 253, 253, 58, 199, 131, 21, 0, 0, 18, 140, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7640964482526854, y=-0.6383034312506257, z=0.04101548152614463, w=0.08392304627745366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.0022222222222222222, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.14, z=0.13)>	COMP<198>
[1740779705.8298662]	Q_Header<(2621443, 52080, 257, 173, 250, 8, 58, 26, 74)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 181, 248, 186, 185, 211, 253, 242, 241, 234, 188, 207, 253, 206, 253, 253, 159, 103, 142, 105, 100, 79, 253, 253, 253, 253, 253, 185, 168, 227, 138, 61, 48, 86, 45, 44, 14, 37, 0, 0, 0, 0, 224, 253, 253, 72, 0, 0, 0, 0, 0, 0, 0, 135, 253, 253, 253, 253, 253, 0, 220, 143, 0, 0, 0, 52, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7640964482526854, y=-0.6383034312506257, z=0.04101548152614463, w=0.08392304627745366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.0022222222222222222, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.14, z=0.13)>	COMP<198>
[1740779705.8410249]	Q_Header<(2621443, 52081, 257, 173, 250, 8, 58, 27, 68)>	Q_Data<(0, 0, 74, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 104, 139, 123, 121, 250, 253, 253, 253, 253, 253, 253, 253, 173, 253, 253, 121, 142, 134, 113, 125, 157, 253, 253, 253, 253, 253, 142, 0, 119, 87, 81, 116, 41, 32, 63, 41, 80, 56, 0, 0, 0, 182, 253, 248, 78, 0, 0, 0, 0, 0, 0, 0, 88, 246, 197, 253, 218, 173, 61, 187, 114, 0, 0, 0, 0, 56, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7640964482526854, y=-0.6383034312506257, z=0.04101548152614463, w=0.08392304627745366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=-0.0022222222222222222, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.14, z=0.13)>	COMP<198>
