[1740780397.964919]	Q_Header<(2621443, 55768, 257, 173, 250, 8, 58, 0, 26)>	Q_Data<(0, 0, 52, 65, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 168, 147, 50, 57, 35, 0, 13, 0, 0, 0, 0, 0, 4, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3554178802661554, y=-0.9299582386630849, z=0.09314231243107558, w=-0.013428118436983372)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.014444444444444444, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.01, z=-0.03)>	COMP<101>
[1740780398.0750577]	Q_Header<(2621443, 55779, 257, 173, 250, 8, 58, 11, 34)>	Q_Data<(0, 0, 0, 0, 60, 63, 46, 90, 0, 62, 0, 0, 0, 0, 0, 0, 49, 84, 159, 211, 126, 78, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 37, 116, 150, 114, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3569383095580235, y=-0.9293946032216184, z=0.09283569918566241, w=-0.014221379296685958)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.011111111111111112, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04, z=0.0)>	COMP<103>
[1740780398.0849485]	Q_Header<(2621443, 55780, 257, 173, 250, 8, 58, 12, 35)>	Q_Data<(0, 0, 58, 16, 62, 52, 87, 89, 0, 41, 0, 0, 0, 0, 0, 0, 33, 47, 115, 91, 107, 51, 39, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 100, 113, 141, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3569383095580235, y=-0.9293946032216184, z=0.09283569918566241, w=-0.014221379296685958)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.011111111111111112, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04, z=0.0)>	COMP<103>
[1740780398.0949314]	Q_Header<(2621443, 55781, 257, 173, 250, 8, 58, 13, 30)>	Q_Data<(0, 0, 0, 0, 59, 67, 61, 88, 24, 80, 0, 0, 0, 0, 0, 0, 29, 25, 57, 136, 130, 108, 56, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 87, 153, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3569383095580235, y=-0.9293946032216184, z=0.09283569918566241, w=-0.014221379296685958)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.011111111111111112, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04, z=0.0)>	COMP<103>
[1740780398.1049893]	Q_Header<(2621443, 55782, 257, 173, 250, 8, 58, 14, 27)>	Q_Data<(0, 0, 0, 0, 0, 79, 54, 36, 42, 76, 0, 0, 0, 0, 0, 0, 16, 45, 95, 140, 118, 127, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 102, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3569383095580235, y=-0.9293946032216184, z=0.09283569918566241, w=-0.014221379296685958)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.011111111111111112, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04, z=0.0)>	COMP<103>
[1740780398.1150303]	Q_Header<(2621443, 55783, 257, 173, 250, 8, 58, 15, 31)>	Q_Data<(0, 0, 0, 32, 77, 84, 87, 74, 36, 0, 0, 0, 27, 0, 0, 0, 24, 39, 79, 94, 97, 106, 43, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35717266493217587, y=-0.9293080991553844, z=0.09277212076160411, w=-0.014404092434038535)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.011111111111111112, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.06, z=-0.01)>	COMP<103>
[1740780398.1250362]	Q_Header<(2621443, 55784, 257, 173, 250, 8, 58, 16, 31)>	Q_Data<(0, 0, 0, 79, 71, 84, 74, 71, 36, 0, 14, 0, 97, 10, 0, 0, 21, 35, 59, 56, 57, 61, 16, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35717266493217587, y=-0.9293080991553844, z=0.09277212076160411, w=-0.014404092434038535)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.011111111111111112, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.06, z=-0.01)>	COMP<103>
[1740780398.1354656]	Q_Header<(2621443, 55785, 257, 173, 250, 8, 58, 17, 38)>	Q_Data<(0, 0, 63, 71, 69, 68, 66, 60, 69, 0, 25, 0, 99, 96, 0, 0, 71, 47, 63, 62, 25, 26, 0, 16, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35717266493217587, y=-0.9293080991553844, z=0.09277212076160411, w=-0.014404092434038535)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.011111111111111112, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.06, z=-0.01)>	COMP<103>
[1740780398.1452785]	Q_Header<(2621443, 55786, 257, 173, 250, 8, 58, 18, 35)>	Q_Data<(0, 0, 62, 7, 0, 84, 66, 84, 84, 57, 82, 0, 28, 112, 0, 0, 128, 67, 56, 73, 50, 0, 0, 12, 19, 34, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35735265945286165, y=-0.9292389820956137, z=0.09277131381184453, w=-0.014403967144470597)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0044444444444444444, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=-0.04)>	COMP<103>
[1740780398.1551232]	Q_Header<(2621443, 55787, 257, 173, 250, 8, 58, 19, 49)>	Q_Data<(0, 0, 56, 0, 0, 84, 55, 89, 66, 85, 86, 0, 0, 70, 82, 107, 192, 95, 53, 62, 53, 24, 0, 0, 58, 68, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 91, 29, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35735265945286165, y=-0.9292389820956137, z=0.09277131381184453, w=-0.014403967144470597)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0044444444444444444, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=-0.04)>	COMP<103>
[1740780398.16513]	Q_Header<(2621443, 55788, 257, 173, 250, 8, 58, 20, 61)>	Q_Data<(0, 0, 56, 0, 0, 84, 87, 89, 48, 84, 54, 105, 0, 0, 64, 117, 224, 124, 122, 78, 54, 26, 0, 19, 83, 78, 59, 47, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 18, 61, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 253, 187, 105, 84, 25, 0, 44, 210, 253, 159, 51, 0, 0, 0, 0, 0, 93, 83, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35735265945286165, y=-0.9292389820956137, z=0.09277131381184453, w=-0.014403967144470597)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0044444444444444444, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=-0.04)>	COMP<103>
[1740780398.1752753]	Q_Header<(2621443, 55789, 257, 173, 250, 8, 58, 21, 66)>	Q_Data<(0, 0, 0, 0, 63, 0, 52, 80, 75, 94, 69, 111, 38, 0, 0, 93, 210, 130, 212, 139, 67, 51, 21, 31, 86, 53, 140, 85, 39, 41, 67, 0, 38, 0, 0, 24, 21, 13, 62, 112, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 111, 87, 41, 54, 136, 253, 253, 253, 150, 0, 0, 0, 0, 0, 134, 125, 90, 115, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35737090336044913, y=-0.929225385612208, z=0.0928370869361645, w=-0.014404702509490351)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.0011111111111111111, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.1, z=-0.04)>	COMP<101>
[1740780398.185136]	Q_Header<(2621443, 55790, 257, 173, 250, 8, 58, 22, 70)>	Q_Data<(0, 0, 0, 0, 62, 68, 85, 55, 75, 93, 72, 110, 101, 0, 0, 0, 168, 111, 253, 181, 114, 91, 57, 40, 70, 149, 228, 123, 76, 74, 126, 70, 96, 60, 22, 53, 44, 0, 70, 131, 105, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 253, 253, 253, 141, 253, 253, 206, 203, 253, 253, 253, 210, 95, 61, 35, 0, 0, 158, 146, 102, 163, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35737090336044913, y=-0.929225385612208, z=0.0928370869361645, w=-0.014404702509490351)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.0011111111111111111, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.1, z=-0.04)>	COMP<101>
[1740780398.1951141]	Q_Header<(2621443, 55791, 257, 173, 250, 8, 58, 23, 61)>	Q_Data<(0, 0, 22, 0, 82, 83, 73, 89, 86, 91, 79, 111, 106, 0, 0, 0, 215, 106, 253, 168, 130, 106, 76, 35, 63, 187, 253, 142, 100, 149, 239, 200, 157, 101, 40, 45, 42, 0, 50, 116, 88, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 226, 136, 0, 0, 0, 0, 169, 125, 69, 96, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35737090336044913, y=-0.929225385612208, z=0.0928370869361645, w=-0.014404702509490351)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.0011111111111111111, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.1, z=-0.04)>	COMP<101>
[1740780398.2051694]	Q_Header<(2621443, 55792, 257, 173, 250, 8, 58, 24, 61)>	Q_Data<(0, 0, 61, 0, 67, 80, 79, 89, 82, 50, 67, 111, 79, 0, 0, 0, 213, 105, 189, 126, 97, 93, 55, 35, 58, 173, 244, 127, 118, 253, 253, 253, 200, 131, 39, 38, 29, 0, 11, 73, 50, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 182, 69, 0, 0, 0, 151, 0, 0, 32, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35737090336044913, y=-0.929225385612208, z=0.0928370869361645, w=-0.014404702509490351)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.0011111111111111111, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.1, z=-0.04)>	COMP<101>
[1740780398.2151554]	Q_Header<(2621443, 55793, 257, 173, 250, 8, 58, 25, 63)>	Q_Data<(0, 0, 18, 0, 22, 83, 87, 89, 0, 0, 0, 81, 0, 0, 0, 0, 156, 79, 132, 112, 25, 91, 73, 91, 49, 125, 172, 90, 139, 253, 253, 253, 208, 124, 22, 23, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 241, 118, 253, 211, 253, 212, 127, 47, 0, 0, 106, 0, 113, 10, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.357370588488232, y=-0.9292245668906651, z=0.0928370051392999, w=-0.01446572663906251)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.1, z=-0.02)>	COMP<102>
[1740780398.2250783]	Q_Header<(2621443, 55794, 257, 173, 250, 8, 58, 26, 63)>	Q_Data<(0, 0, 0, 0, 22, 44, 86, 89, 0, 0, 0, 58, 0, 0, 0, 0, 83, 49, 124, 121, 57, 108, 96, 131, 82, 64, 97, 85, 138, 253, 253, 237, 189, 84, 59, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 235, 253, 253, 220, 199, 243, 253, 197, 71, 188, 159, 0, 0, 0, 138, 98, 72, 172, 220, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.357370588488232, y=-0.9292245668906651, z=0.0928370051392999, w=-0.01446572663906251)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.1, z=-0.02)>	COMP<102>
[1740780398.2351038]	Q_Header<(2621443, 55795, 257, 173, 250, 8, 58, 27, 62)>	Q_Data<(0, 0, 15, 0, 52, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 47, 49, 120, 101, 116, 118, 71, 140, 94, 0, 85, 148, 82, 253, 253, 199, 159, 96, 99, 21, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 253, 253, 253, 253, 253, 179, 253, 253, 208, 253, 253, 74, 202, 225, 253, 99, 70, 66, 122, 112, 111, 225, 253, 195, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.357370588488232, y=-0.9292245668906651, z=0.0928370051392999, w=-0.01446572663906251)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.1, z=-0.02)>	COMP<102>
