[1740779518.1394985]	Q_Header<(2621443, 33304, 257, 173, 250, 8, 58, 0, 48)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 9, 0, 0, 0, 0, 8, 0, 0, 17, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 230, 253, 253, 223, 238, 173, 253, 253, 253, 203, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 83, 94, 193, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7481673510697898, y=-0.6525865000520634, z=0.04296865843964203, w=0.11193823803736291)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.03888888888888889, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.22, y=0.08, z=0.06)>	COMP<58>
[1740779518.2486107]	Q_Header<(2621443, 33315, 257, 173, 250, 8, 58, 11, 42)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 6, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 71, 66, 58, 231, 217, 148, 245, 253, 253, 253, 253, 253, 253, 133, 53, 78, 214, 224, 93, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7498243624918758, y=-0.6513736749298574, z=0.04370160712610363, w=0.1075450164192662)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.043333333333333335, y=-0.057777777777777775, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.1, z=-0.02)>	COMP<60>
[1740779518.2585003]	Q_Header<(2621443, 33316, 257, 173, 250, 8, 58, 12, 36)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 84, 62, 0, 160, 219, 253, 217, 253, 253, 253, 212, 253, 203, 128, 89, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7498243624918758, y=-0.6513736749298574, z=0.04370160712610363, w=0.1075450164192662)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.043333333333333335, y=-0.057777777777777775, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.1, z=-0.02)>	COMP<60>
[1740779518.2684875]	Q_Header<(2621443, 33317, 257, 173, 250, 8, 58, 13, 32)>	Q_Data<(0, 0, 61, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 36, 101, 122, 147, 253, 253, 253, 253, 253, 253, 99, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7498243624918758, y=-0.6513736749298574, z=0.04370160712610363, w=0.1075450164192662)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.043333333333333335, y=-0.057777777777777775, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.1, z=-0.02)>	COMP<60>
[1740779518.278641]	Q_Header<(2621443, 33318, 257, 173, 250, 8, 58, 14, 34)>	Q_Data<(0, 0, 16, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 22, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 253, 253, 253, 98, 253, 253, 225, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.750201153968765, y=-0.6510776754848927, z=0.04388533314649272, w=0.10663098331978134)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.06, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.02, z=0.02)>	COMP<60>
[1740779518.2896156]	Q_Header<(2621443, 33319, 257, 173, 250, 8, 58, 15, 37)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 201, 253, 192, 233, 253, 253, 253, 253, 83, 51, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.750201153968765, y=-0.6510776754848927, z=0.04388533314649272, w=0.10663098331978134)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.06, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.02, z=0.02)>	COMP<60>
[1740779518.2997394]	Q_Header<(2621443, 33320, 257, 173, 250, 8, 58, 16, 29)>	Q_Data<(0, 0, 11, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 191, 53, 253, 253, 253, 253, 253, 209, 150, 129, 101, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.750201153968765, y=-0.6510776754848927, z=0.04388533314649272, w=0.10663098331978134)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.06, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.02, z=0.02)>	COMP<60>
[1740779518.3085322]	Q_Header<(2621443, 33321, 257, 173, 250, 8, 58, 17, 32)>	Q_Data<(0, 0, 54, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 25, 6, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 39, 230, 253, 253, 253, 253, 253, 190, 227, 123, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7505404531985947, y=-0.6508101856108495, z=0.04412789685798032, w=0.10577267670107869)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.052222222222222225, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.13, z=-0.14)>	COMP<55>
[1740779518.3185656]	Q_Header<(2621443, 33322, 257, 173, 250, 8, 58, 18, 35)>	Q_Data<(0, 0, 57, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 0, 26, 13, 0, 23, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 227, 253, 253, 253, 253, 226, 249, 173, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7505404531985947, y=-0.6508101856108495, z=0.04412789685798032, w=0.10577267670107869)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.052222222222222225, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.13, z=-0.14)>	COMP<55>
[1740779518.328623]	Q_Header<(2621443, 33323, 257, 173, 250, 8, 58, 19, 32)>	Q_Data<(0, 0, 57, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 51, 253, 253, 253, 253, 253, 224, 112, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7505404531985947, y=-0.6508101856108495, z=0.04412789685798032, w=0.10577267670107869)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.052222222222222225, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.13, z=-0.14)>	COMP<55>
[1740779518.339709]	Q_Header<(2621443, 33324, 257, 173, 250, 8, 58, 20, 29)>	Q_Data<(0, 0, 59, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 203, 253, 253, 253, 200, 154, 33, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7505404531985947, y=-0.6508101856108495, z=0.04412789685798032, w=0.10577267670107869)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.052222222222222225, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.13, z=-0.14)>	COMP<55>
[1740779518.3485365]	Q_Header<(2621443, 33325, 257, 173, 250, 8, 58, 21, 30)>	Q_Data<(0, 0, 62, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 18, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 253, 253, 185, 94, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7509748461747854, y=-0.6504501735764537, z=0.04437245718214149, w=0.10479712377130254)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.04777777777777778, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.0, z=0.08)>	COMP<60>
[1740779518.3584871]	Q_Header<(2621443, 33326, 257, 173, 250, 8, 58, 22, 24)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 160, 133, 139, 253, 173, 105, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7509748461747854, y=-0.6504501735764537, z=0.04437245718214149, w=0.10479712377130254)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.04777777777777778, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.0, z=0.08)>	COMP<60>
[1740779518.3685753]	Q_Header<(2621443, 33327, 257, 173, 250, 8, 58, 23, 26)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 39, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 86, 195, 177, 253, 180, 253, 181, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7509748461747854, y=-0.6504501735764537, z=0.04437245718214149, w=0.10479712377130254)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.04777777777777778, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.0, z=0.08)>	COMP<60>
[1740779518.3786123]	Q_Header<(2621443, 33328, 257, 173, 250, 8, 58, 24, 33)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 38, 27, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 93, 175, 253, 91, 253, 253, 205, 99, 0, 0, 57, 148, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7512870965312255, y=-0.6501511213137228, z=0.04461701743149937, w=0.10430982597870374)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.025555555555555557, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.03, z=-0.27)>	COMP<60>
[1740779518.3886042]	Q_Header<(2621443, 33329, 257, 173, 250, 8, 58, 25, 35)>	Q_Data<(0, 0, 70, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 32, 15, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 103, 195, 253, 118, 253, 240, 253, 253, 253, 231, 36, 0, 159, 230, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7512870965312255, y=-0.6501511213137228, z=0.04461701743149937, w=0.10430982597870374)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.025555555555555557, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.03, z=-0.27)>	COMP<60>
[1740779518.3986056]	Q_Header<(2621443, 33330, 257, 173, 250, 8, 58, 26, 42)>	Q_Data<(0, 0, 72, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 13, 0, 27, 3, 14, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 14, 0, 11, 0, 123, 180, 224, 253, 253, 77, 253, 253, 253, 253, 253, 253, 27, 81, 185, 253, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7512870965312255, y=-0.6501511213137228, z=0.04461701743149937, w=0.10430982597870374)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.025555555555555557, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.03, z=-0.27)>	COMP<60>
[1740779518.4086468]	Q_Header<(2621443, 33331, 257, 173, 250, 8, 58, 27, 42)>	Q_Data<(0, 0, 71, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18, 12, 22, 20, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19, 161, 166, 55, 25, 30, 253, 253, 253, 253, 253, 129, 253, 253, 253, 253, 253, 253, 87, 25, 173, 232, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7515989888335607, y=-0.6498517487502778, z=0.044861560564614836, w=0.10382246873525149)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.03888888888888889, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.01, z=0.02)>	COMP<61>
