[1740780605.4664876]	Q_Header<(2621443, 10982, 257, 173, 250, 8, 58, 0, 17)>	Q_Data<(0, 0, 0, 79, 0, 84, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 42, 32, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4676990529186929, y=-0.8791863313707127, z=0.08941395178466463, w=-0.017150389386683115)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.008888888888888889, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=-0.03)>	COMP<139>
[1740780605.5765295]	Q_Header<(2621443, 10993, 257, 173, 250, 8, 58, 11, 24)>	Q_Data<(0, 0, 14, 79, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 95, 51, 0, 0, 0, 0, 0, 0, 3, 0, 0, 9, 18, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4689221745494473, y=-0.8784585263946628, z=0.08984165572520973, w=-0.018737356187255017)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.015555555555555555, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.3, z=0.1)>	COMP<142>
[1740780605.586439]	Q_Header<(2621443, 10994, 257, 173, 250, 8, 58, 12, 20)>	Q_Data<(0, 0, 63, 55, 83, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 141, 74, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4689221745494473, y=-0.8784585263946628, z=0.08984165572520973, w=-0.018737356187255017)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.015555555555555555, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.3, z=0.1)>	COMP<142>
[1740780605.5964615]	Q_Header<(2621443, 10995, 257, 173, 250, 8, 58, 13, 16)>	Q_Data<(0, 0, 0, 47, 29, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 166, 90, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4689221745494473, y=-0.8784585263946628, z=0.08984165572520973, w=-0.018737356187255017)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.015555555555555555, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.3, z=0.1)>	COMP<142>
[1740780605.606403]	Q_Header<(2621443, 10996, 257, 173, 250, 8, 58, 14, 16)>	Q_Data<(0, 0, 77, 80, 61, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 153, 91, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4689221745494473, y=-0.8784585263946628, z=0.08984165572520973, w=-0.018737356187255017)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.015555555555555555, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.3, z=0.1)>	COMP<142>
[1740780605.6165195]	Q_Header<(2621443, 10997, 257, 173, 250, 8, 58, 15, 16)>	Q_Data<(0, 0, 28, 76, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 108, 76, 33, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46886155824491677, y=-0.8784593084898578, z=0.09008587086299104, w=-0.01904254180843713)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.013333333333333334, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.19, z=-0.02)>	COMP<141>
[1740780605.6271963]	Q_Header<(2621443, 10998, 257, 173, 250, 8, 58, 16, 15)>	Q_Data<(0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 60, 56, 36, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46886155824491677, y=-0.8784593084898578, z=0.09008587086299104, w=-0.01904254180843713)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.013333333333333334, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.19, z=-0.02)>	COMP<141>
[1740780605.6364403]	Q_Header<(2621443, 10999, 257, 173, 250, 8, 58, 17, 15)>	Q_Data<(0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 41, 36, 51, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46886155824491677, y=-0.8784593084898578, z=0.09008587086299104, w=-0.01904254180843713)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.013333333333333334, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.19, z=-0.02)>	COMP<141>
[1740780605.6465235]	Q_Header<(2621443, 11000, 257, 173, 250, 8, 58, 18, 21)>	Q_Data<(0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 46, 22, 68, 67, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46862320045439776, y=-0.8785922076766157, z=0.08996491240815085, w=-0.019347949276379797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.015555555555555555, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.03)>	COMP<141>
[1740780605.656368]	Q_Header<(2621443, 11001, 257, 173, 250, 8, 58, 19, 26)>	Q_Data<(0, 0, 0, 80, 0, 10, 81, 0, 0, 0, 76, 9, 0, 0, 0, 0, 21, 67, 50, 72, 86, 30, 5, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46862320045439776, y=-0.8785922076766157, z=0.08996491240815085, w=-0.019347949276379797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.015555555555555555, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.03)>	COMP<141>
[1740780605.666465]	Q_Header<(2621443, 11002, 257, 173, 250, 8, 58, 20, 27)>	Q_Data<(0, 0, 0, 79, 59, 85, 65, 0, 0, 0, 80, 0, 0, 0, 0, 0, 44, 72, 39, 79, 95, 45, 25, 30, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46862320045439776, y=-0.8785922076766157, z=0.08996491240815085, w=-0.019347949276379797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.015555555555555555, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.03)>	COMP<141>
[1740780605.6774924]	Q_Header<(2621443, 11003, 257, 173, 250, 8, 58, 21, 26)>	Q_Data<(0, 0, 0, 79, 62, 83, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 84, 109, 91, 82, 91, 47, 26, 24, 30, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4685114130830483, y=-0.8786725251098962, z=0.08972274325587298, w=-0.019531481525087997)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.012222222222222223, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.11, z=-0.16)>	COMP<142>
[1740780605.6864593]	Q_Header<(2621443, 11004, 257, 173, 250, 8, 58, 22, 21)>	Q_Data<(0, 0, 0, 57, 78, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 151, 142, 98, 74, 19, 4, 7, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4685114130830483, y=-0.8786725251098962, z=0.08972274325587298, w=-0.019531481525087997)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.012222222222222223, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.11, z=-0.16)>	COMP<142>
[1740780605.6964629]	Q_Header<(2621443, 11005, 257, 173, 250, 8, 58, 23, 22)>	Q_Data<(0, 0, 0, 74, 59, 68, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 156, 138, 108, 90, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4685114130830483, y=-0.8786725251098962, z=0.08972274325587298, w=-0.019531481525087997)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.012222222222222223, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.11, z=-0.16)>	COMP<142>
[1740780605.7064974]	Q_Header<(2621443, 11006, 257, 173, 250, 8, 58, 24, 27)>	Q_Data<(0, 0, 0, 79, 69, 84, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 100, 124, 126, 83, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4685114130830483, y=-0.8786725251098962, z=0.08972274325587298, w=-0.019531481525087997)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.012222222222222223, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.11, z=-0.16)>	COMP<142>
[1740780605.716641]	Q_Header<(2621443, 11007, 257, 173, 250, 8, 58, 25, 32)>	Q_Data<(0, 0, 63, 75, 0, 84, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 111, 193, 133, 37, 12, 0, 0, 0, 0, 0, 12, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4685512796420476, y=-0.8786938612747895, z=0.08929145787629486, w=-0.01959163224763544)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.01888888888888889, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.09, z=-0.15)>	COMP<141>
[1740780605.726447]	Q_Header<(2621443, 11008, 257, 173, 250, 8, 58, 26, 27)>	Q_Data<(0, 0, 62, 62, 36, 84, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 118, 214, 133, 56, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 58, 59, 54, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4685512796420476, y=-0.8786938612747895, z=0.08929145787629486, w=-0.01959163224763544)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.01888888888888889, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.09, z=-0.15)>	COMP<141>
[1740780605.7366304]	Q_Header<(2621443, 11009, 257, 173, 250, 8, 58, 27, 32)>	Q_Data<(0, 0, 57, 55, 55, 55, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 182, 214, 132, 63, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 98, 170, 151, 120, 108, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4685512796420476, y=-0.8786938612747895, z=0.08929145787629486, w=-0.01959163224763544)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.01888888888888889, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.09, z=-0.15)>	COMP<141>
