[1740780600.4664023]	Q_Header<(2621443, 10482, 257, 173, 250, 8, 58, 0, 13)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47246585700737664, y=-0.8769395986929321, z=0.08642444820080679, w=-0.016845443293377595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.012222222222222223, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.05, z=0.04)>	COMP<142>
[1740780600.5765462]	Q_Header<(2621443, 10493, 257, 173, 250, 8, 58, 11, 24)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 80, 41, 0, 0, 10, 0, 0, 0, 14, 7, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4723025340617182, y=-0.8769152890753044, z=0.08764880316782467, w=-0.016357854630206833)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.021111111111111112, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=0.1)>	COMP<143>
[1740780600.586453]	Q_Header<(2621443, 10494, 257, 173, 250, 8, 58, 12, 21)>	Q_Data<(0, 0, 42, 14, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 130, 63, 5, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4723025340617182, y=-0.8769152890753044, z=0.08764880316782467, w=-0.016357854630206833)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.021111111111111112, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=0.1)>	COMP<143>
[1740780600.5964358]	Q_Header<(2621443, 10495, 257, 173, 250, 8, 58, 13, 15)>	Q_Data<(0, 0, 62, 62, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 161, 72, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4723025340617182, y=-0.8769152890753044, z=0.08764880316782467, w=-0.016357854630206833)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.021111111111111112, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=0.1)>	COMP<143>
[1740780600.6077409]	Q_Header<(2621443, 10496, 257, 173, 250, 8, 58, 14, 23)>	Q_Data<(0, 0, 67, 78, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 161, 65, 5, 5, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4722766003255307, y=-0.8769281718114791, z=0.08770502386505397, w=-0.016112822756001566)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.016666666666666666, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.17, z=0.1)>	COMP<149>
[1740780600.6175072]	Q_Header<(2621443, 10497, 257, 173, 250, 8, 58, 15, 27)>	Q_Data<(0, 0, 76, 64, 82, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 167, 124, 51, 0, 11, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4722766003255307, y=-0.8769281718114791, z=0.08770502386505397, w=-0.016112822756001566)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.016666666666666666, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.17, z=0.1)>	COMP<149>
[1740780600.6263795]	Q_Header<(2621443, 10498, 257, 173, 250, 8, 58, 16, 16)>	Q_Data<(0, 0, 76, 56, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 78, 48, 20, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4722766003255307, y=-0.8769281718114791, z=0.08770502386505397, w=-0.016112822756001566)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.016666666666666666, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.17, z=0.1)>	COMP<149>
[1740780600.636955]	Q_Header<(2621443, 10499, 257, 173, 250, 8, 58, 17, 21)>	Q_Data<(0, 0, 76, 56, 54, 26, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 58, 68, 64, 27, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4722766003255307, y=-0.8769281718114791, z=0.08770502386505397, w=-0.016112822756001566)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.016666666666666666, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.17, z=0.1)>	COMP<149>
[1740780600.6466713]	Q_Header<(2621443, 10500, 257, 173, 250, 8, 58, 18, 21)>	Q_Data<(0, 0, 76, 65, 21, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 74, 74, 33, 39, 11, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4722284928623477, y=-0.8769521759656471, z=0.08776845970480238, w=-0.01586912345149417)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.012222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=0.01)>	COMP<143>
[1740780600.6564705]	Q_Header<(2621443, 10501, 257, 173, 250, 8, 58, 19, 25)>	Q_Data<(0, 0, 76, 67, 45, 73, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 40, 62, 68, 43, 57, 25, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4722284928623477, y=-0.8769521759656471, z=0.08776845970480238, w=-0.01586912345149417)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.012222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=0.01)>	COMP<143>
[1740780600.6664631]	Q_Header<(2621443, 10502, 257, 173, 250, 8, 58, 20, 29)>	Q_Data<(0, 0, 58, 63, 66, 62, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 55, 46, 67, 65, 75, 32, 18, 24, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4722284928623477, y=-0.8769521759656471, z=0.08776845970480238, w=-0.01586912345149417)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.012222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.18, z=0.01)>	COMP<143>
[1740780600.6765804]	Q_Header<(2621443, 10503, 257, 173, 250, 8, 58, 21, 25)>	Q_Data<(0, 0, 62, 53, 68, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 78, 94, 81, 86, 30, 23, 27, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4722358138785374, y=-0.8769657714626892, z=0.08764774831712288, w=-0.015564189290296892)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=0.01, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.2, z=-0.04)>	COMP<143>
[1740780600.6864593]	Q_Header<(2621443, 10504, 257, 173, 250, 8, 58, 22, 25)>	Q_Data<(0, 0, 33, 41, 59, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 97, 125, 83, 77, 12, 22, 18, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4722358138785374, y=-0.8769657714626892, z=0.08764774831712288, w=-0.015564189290296892)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=0.01, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.2, z=-0.04)>	COMP<143>
[1740780600.6964176]	Q_Header<(2621443, 10505, 257, 173, 250, 8, 58, 23, 22)>	Q_Data<(0, 0, 61, 79, 61, 67, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 100, 135, 58, 55, 15, 15, 24, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4722358138785374, y=-0.8769657714626892, z=0.08764774831712288, w=-0.015564189290296892)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=0.01, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.2, z=-0.04)>	COMP<143>
[1740780600.7071614]	Q_Header<(2621443, 10506, 257, 173, 250, 8, 58, 24, 21)>	Q_Data<(0, 0, 56, 51, 70, 64, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 121, 135, 20, 46, 17, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4722144006668267, y=-0.876987039315191, z=0.08758274072080861, w=-0.015380383736337122)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.01, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.22, z=-0.01)>	COMP<139>
[1740780600.7165358]	Q_Header<(2621443, 10507, 257, 173, 250, 8, 58, 25, 33)>	Q_Data<(0, 0, 74, 23, 66, 84, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 140, 128, 54, 25, 23, 8, 0, 23, 0, 0, 0, 0, 0, 0, 13, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4722144006668267, y=-0.876987039315191, z=0.08758274072080861, w=-0.015380383736337122)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.01, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.22, z=-0.01)>	COMP<139>
[1740780600.726418]	Q_Header<(2621443, 10508, 257, 173, 250, 8, 58, 26, 27)>	Q_Data<(0, 0, 76, 61, 63, 75, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 117, 130, 120, 99, 73, 47, 30, 20, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4722144006668267, y=-0.876987039315191, z=0.08758274072080861, w=-0.015380383736337122)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.01, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.22, z=-0.01)>	COMP<139>
[1740780600.7366045]	Q_Header<(2621443, 10509, 257, 173, 250, 8, 58, 27, 30)>	Q_Data<(0, 0, 76, 79, 81, 71, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 151, 139, 115, 75, 91, 56, 33, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 111, 0, 58, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4722144006668267, y=-0.876987039315191, z=0.08758274072080861, w=-0.015380383736337122)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.01, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.22, z=-0.01)>	COMP<139>
