[1740780015.5023203]	Q_Header<(2621443, 17518, 257, 173, 250, 8, 58, 0, 61)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 106, 247, 253, 235, 253, 157, 114, 253, 233, 117, 73, 76, 61, 67, 56, 41, 0, 0, 0, 113, 253, 253, 253, 253, 175, 0, 0, 30, 0, 18, 102, 253, 237, 54, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 65, 31, 0, 61, 78, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30510979671093147, y=-0.9471281907101889, z=0.09911948586888432, w=-0.005615143288138767)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.027777777777777776, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.0, z=-0.19)>	COMP<192>
[1740780015.615148]	Q_Header<(2621443, 17529, 257, 173, 250, 8, 58, 11, 42)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 73, 168, 253, 253, 253, 222, 253, 253, 253, 242, 253, 253, 253, 253, 253, 253, 253, 253, 176, 60, 49, 81, 132, 80, 8, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3051211427421478, y=-0.9470413384251182, z=0.09997768189870737, w=-0.004272550508491768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.015555555555555555, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.02, z=-0.18)>	COMP<192>
[1740780015.622289]	Q_Header<(2621443, 17530, 257, 173, 250, 8, 58, 12, 43)>	Q_Data<(0, 0, 67, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 38, 134, 243, 253, 253, 253, 253, 253, 192, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 98, 117, 81, 140, 107, 34, 23, 0, 0, 0, 0, 46, 75, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3051211427421478, y=-0.9470413384251182, z=0.09997768189870737, w=-0.004272550508491768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.015555555555555555, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.02, z=-0.18)>	COMP<192>
[1740780015.6322808]	Q_Header<(2621443, 17531, 257, 173, 250, 8, 58, 13, 49)>	Q_Data<(0, 0, 67, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 114, 198, 241, 218, 253, 253, 253, 156, 206, 240, 253, 253, 253, 253, 253, 253, 253, 253, 103, 146, 50, 144, 100, 8, 0, 0, 0, 0, 0, 93, 122, 0, 0, 0, 0, 0, 0, 40, 31, 0, 0, 40, 110, 102, 26, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3051211427421478, y=-0.9470413384251182, z=0.09997768189870737, w=-0.004272550508491768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.015555555555555555, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.02, z=-0.18)>	COMP<192>
[1740780015.6424506]	Q_Header<(2621443, 17532, 257, 173, 250, 8, 58, 14, 65)>	Q_Data<(0, 0, 40, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 17, 91, 157, 143, 223, 253, 253, 253, 166, 253, 153, 253, 253, 136, 112, 215, 253, 253, 253, 97, 164, 228, 253, 151, 83, 61, 0, 0, 0, 82, 141, 160, 21, 0, 0, 0, 0, 37, 164, 178, 0, 0, 83, 206, 209, 113, 72, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30511935925588335, y=-0.9470358028034179, z=0.10003813359079672, w=-0.004211489455622315)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.006666666666666667, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.04, z=-0.21)>	COMP<192>
[1740780015.6523235]	Q_Header<(2621443, 17533, 257, 173, 250, 8, 58, 15, 64)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 58, 72, 177, 158, 253, 253, 253, 253, 253, 233, 253, 253, 206, 152, 101, 127, 209, 189, 91, 192, 253, 253, 253, 186, 187, 96, 27, 42, 121, 177, 172, 50, 0, 0, 0, 0, 124, 253, 253, 64, 0, 91, 234, 247, 147, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 150, 22, 41, 120, 195, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30511935925588335, y=-0.9470358028034179, z=0.10003813359079672, w=-0.004211489455622315)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.006666666666666667, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.04, z=-0.21)>	COMP<192>
[1740780015.6630833]	Q_Header<(2621443, 17534, 257, 173, 250, 8, 58, 16, 63)>	Q_Data<(0, 0, 8, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 117, 253, 253, 191, 253, 253, 253, 253, 253, 253, 253, 215, 91, 78, 90, 131, 119, 94, 196, 253, 253, 253, 240, 253, 172, 14, 43, 106, 139, 124, 38, 0, 0, 0, 0, 233, 253, 253, 106, 0, 65, 196, 208, 119, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 241, 145, 88, 152, 234, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30511935925588335, y=-0.9470358028034179, z=0.10003813359079672, w=-0.004211489455622315)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.006666666666666667, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.04, z=-0.21)>	COMP<192>
[1740780015.6722972]	Q_Header<(2621443, 17535, 257, 173, 250, 8, 58, 17, 69)>	Q_Data<(0, 0, 55, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 124, 253, 253, 253, 253, 253, 253, 241, 253, 198, 253, 201, 91, 37, 77, 61, 40, 65, 152, 253, 253, 253, 252, 253, 205, 47, 91, 109, 71, 60, 3, 0, 0, 0, 37, 253, 253, 253, 68, 0, 0, 122, 119, 74, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 237, 160, 59, 125, 203, 23, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30511935925588335, y=-0.9470358028034179, z=0.10003813359079672, w=-0.004211489455622315)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.006666666666666667, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.04, z=-0.21)>	COMP<192>
[1740780015.6824412]	Q_Header<(2621443, 17536, 257, 173, 250, 8, 58, 18, 69)>	Q_Data<(0, 0, 60, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 253, 253, 253, 253, 253, 253, 170, 253, 253, 253, 207, 129, 122, 132, 89, 58, 21, 105, 253, 253, 253, 242, 253, 185, 93, 240, 253, 234, 78, 28, 0, 0, 0, 114, 253, 253, 253, 20, 0, 0, 0, 0, 31, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 131, 134, 80, 24, 86, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30511935925588335, y=-0.9470358028034179, z=0.10003813359079672, w=-0.004211489455622315)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.02, z=-0.08)>	COMP<194>
[1740780015.69233]	Q_Header<(2621443, 17537, 257, 173, 250, 8, 58, 19, 65)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 6, 0, 61, 178, 224, 253, 253, 253, 253, 253, 253, 253, 253, 209, 149, 149, 165, 185, 194, 80, 35, 253, 253, 189, 198, 253, 129, 144, 253, 253, 253, 181, 62, 0, 0, 0, 158, 253, 253, 188, 50, 13, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 85, 253, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30511935925588335, y=-0.9470358028034179, z=0.10003813359079672, w=-0.004211489455622315)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.02, z=-0.08)>	COMP<194>
[1740780015.7023427]	Q_Header<(2621443, 17538, 257, 173, 250, 8, 58, 20, 65)>	Q_Data<(0, 0, 62, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 7, 11, 29, 89, 115, 253, 253, 253, 253, 253, 253, 253, 253, 253, 189, 105, 146, 253, 253, 182, 173, 132, 151, 101, 155, 215, 83, 163, 253, 253, 253, 253, 37, 0, 0, 54, 202, 253, 162, 35, 0, 81, 0, 0, 0, 28, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 157, 253, 174, 82, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30511935925588335, y=-0.9470358028034179, z=0.10003813359079672, w=-0.004211489455622315)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.02, z=-0.08)>	COMP<194>
[1740780015.7123847]	Q_Header<(2621443, 17539, 257, 173, 250, 8, 58, 21, 67)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22, 20, 30, 119, 207, 253, 253, 253, 253, 253, 253, 253, 253, 217, 59, 64, 253, 253, 241, 251, 82, 89, 39, 91, 130, 90, 128, 253, 253, 253, 253, 91, 18, 30, 44, 199, 253, 87, 88, 12, 99, 42, 0, 33, 83, 75, 140, 90, 0, 0, 0, 0, 0, 0, 0, 0, 28, 100, 240, 128, 99, 0, 0, 0, 61, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30511935925588335, y=-0.9470358028034179, z=0.10003813359079672, w=-0.004211489455622315)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0011111111111111111, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.05, z=-0.01)>	COMP<193>
[1740780015.7223902]	Q_Header<(2621443, 17540, 257, 173, 250, 8, 58, 22, 72)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 38, 89, 85, 233, 253, 253, 253, 253, 253, 219, 253, 207, 79, 113, 223, 253, 247, 253, 71, 96, 47, 0, 122, 193, 136, 253, 253, 253, 253, 168, 66, 33, 15, 176, 216, 153, 0, 93, 72, 41, 0, 80, 133, 115, 228, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 43, 55, 31, 0, 0, 33, 86, 0, 118, 84, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30511935925588335, y=-0.9470358028034179, z=0.10003813359079672, w=-0.004211489455622315)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0011111111111111111, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.05, z=-0.01)>	COMP<193>
[1740780015.7330675]	Q_Header<(2621443, 17541, 257, 173, 250, 8, 58, 23, 76)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 18, 51, 82, 157, 216, 253, 253, 253, 253, 253, 253, 208, 198, 172, 190, 226, 196, 207, 75, 126, 88, 139, 188, 244, 212, 194, 235, 231, 216, 179, 79, 23, 167, 234, 230, 253, 232, 177, 83, 0, 0, 104, 174, 162, 253, 170, 0, 0, 25, 0, 72, 135, 84, 0, 33, 0, 0, 0, 0, 0, 0, 0, 13, 73, 88, 234, 189, 104, 160, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30511935925588335, y=-0.9470358028034179, z=0.10003813359079672, w=-0.004211489455622315)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.0011111111111111111, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.05, z=-0.01)>	COMP<193>
[1740780015.743814]	Q_Header<(2621443, 17542, 257, 173, 250, 8, 58, 24, 83)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 12, 0, 13, 0, 36, 86, 131, 241, 253, 253, 253, 229, 253, 253, 253, 253, 218, 214, 183, 128, 102, 101, 132, 208, 253, 153, 230, 234, 253, 253, 170, 138, 152, 64, 181, 253, 253, 253, 253, 253, 253, 142, 156, 93, 49, 169, 185, 224, 147, 29, 0, 48, 0, 137, 253, 231, 0, 116, 10, 0, 0, 0, 0, 0, 0, 32, 0, 116, 253, 232, 143, 224, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3051054465222378, y=-0.9470536534678063, z=0.09991150549247915, w=-0.00421129742149118)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.03, z=-0.04)>	COMP<193>
[1740780015.7523594]	Q_Header<(2621443, 17543, 257, 173, 250, 8, 58, 25, 83)>	Q_Data<(0, 0, 72, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4, 7, 33, 22, 30, 111, 134, 174, 253, 253, 253, 253, 253, 253, 253, 237, 253, 181, 95, 76, 166, 145, 252, 253, 189, 170, 231, 253, 253, 113, 151, 124, 70, 253, 253, 253, 253, 253, 253, 253, 253, 253, 228, 91, 113, 191, 198, 0, 54, 0, 39, 0, 166, 253, 253, 66, 156, 54, 5, 0, 0, 0, 0, 0, 0, 0, 110, 253, 236, 197, 153, 86, 53, 46, 52, 0, 0, 0, 18, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3051054465222378, y=-0.9470536534678063, z=0.09991150549247915, w=-0.00421129742149118)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.03, z=-0.04)>	COMP<193>
[1740780015.7652404]	Q_Header<(2621443, 17544, 257, 173, 250, 8, 58, 26, 80)>	Q_Data<(0, 0, 74, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 16, 39, 0, 0, 56, 138, 253, 253, 253, 253, 253, 253, 253, 253, 233, 234, 111, 118, 146, 253, 253, 253, 253, 253, 120, 248, 253, 253, 122, 199, 134, 90, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 172, 38, 225, 253, 252, 103, 0, 40, 81, 171, 253, 253, 136, 217, 120, 51, 63, 87, 0, 0, 0, 0, 0, 77, 154, 253, 253, 126, 71, 141, 105, 66, 0, 0, 0, 56, 111, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3051054465222378, y=-0.9470536534678063, z=0.09991150549247915, w=-0.00421129742149118)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.03, z=-0.04)>	COMP<193>
[1740780015.772463]	Q_Header<(2621443, 17545, 257, 173, 250, 8, 58, 27, 83)>	Q_Data<(0, 0, 73, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 23, 30, 0, 0, 0, 149, 241, 253, 253, 204, 253, 253, 253, 217, 159, 97, 194, 156, 162, 253, 253, 253, 253, 253, 163, 253, 253, 253, 99, 207, 157, 94, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 145, 66, 253, 253, 253, 142, 0, 31, 106, 188, 235, 223, 167, 253, 188, 76, 143, 133, 0, 0, 0, 0, 0, 0, 147, 253, 253, 208, 42, 173, 118, 0, 0, 0, 0, 82, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3051054465222378, y=-0.9470536534678063, z=0.09991150549247915, w=-0.00421129742149118)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.03, z=-0.04)>	COMP<193>
