[1740779695.569917]	Q_Header<(2621443, 51054, 257, 173, 250, 8, 58, 0, 40)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 121, 168, 253, 253, 253, 253, 162, 229, 231, 139, 99, 46, 113, 118, 253, 149, 253, 169, 172, 97, 72, 0, 0, 62, 185, 253, 159, 235, 121, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.778037943248765, y=-0.6212340304688108, z=0.03973505146739986, w=0.08453616940452965)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.023333333333333334, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.13, z=-0.21)>	COMP<162>
[1740779695.6800914]	Q_Header<(2621443, 51065, 257, 173, 250, 8, 58, 11, 81)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 0, 99, 53, 121, 149, 206, 158, 240, 253, 253, 253, 253, 232, 249, 205, 153, 147, 145, 202, 166, 253, 158, 0, 26, 152, 154, 88, 127, 106, 143, 199, 140, 63, 148, 135, 64, 133, 253, 253, 176, 126, 174, 89, 105, 105, 101, 0, 0, 51, 246, 253, 98, 75, 48, 0, 178, 253, 171, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 214, 253, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7766353405440446, y=-0.6229440651990349, z=0.04065067092127741, w=0.08441423105724723)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.15)>	COMP<166>
[1740779695.690062]	Q_Header<(2621443, 51066, 257, 173, 250, 8, 58, 12, 81)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 125, 126, 166, 150, 112, 127, 241, 253, 253, 218, 253, 253, 253, 215, 253, 213, 97, 105, 193, 253, 143, 51, 48, 148, 135, 0, 77, 104, 124, 200, 171, 86, 148, 133, 26, 110, 199, 208, 129, 0, 122, 64, 91, 105, 112, 0, 33, 146, 253, 253, 127, 115, 84, 0, 107, 155, 52, 46, 0, 0, 39, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 204, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7766353405440446, y=-0.6229440651990349, z=0.04065067092127741, w=0.08441423105724723)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.15)>	COMP<166>
[1740779695.700046]	Q_Header<(2621443, 51067, 257, 173, 250, 8, 58, 13, 82)>	Q_Data<(0, 0, 65, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 103, 204, 178, 159, 90, 118, 242, 253, 253, 141, 249, 253, 253, 253, 253, 253, 199, 165, 231, 212, 96, 91, 100, 142, 116, 108, 105, 38, 72, 164, 180, 131, 75, 69, 0, 67, 130, 130, 54, 0, 80, 57, 63, 66, 90, 0, 0, 166, 253, 253, 116, 116, 75, 0, 0, 0, 0, 40, 0, 96, 182, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 69, 0, 0, 0, 0, 0, 0, 0, 0, 60, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7766353405440446, y=-0.6229440651990349, z=0.04065067092127741, w=0.08441423105724723)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.15)>	COMP<166>
[1740779695.7103612]	Q_Header<(2621443, 51068, 257, 173, 250, 8, 58, 14, 85)>	Q_Data<(0, 0, 31, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 159, 253, 165, 107, 153, 139, 204, 253, 253, 146, 91, 253, 253, 253, 253, 253, 253, 249, 253, 181, 121, 100, 114, 115, 128, 129, 124, 16, 33, 145, 139, 96, 81, 105, 37, 63, 58, 44, 0, 0, 55, 44, 0, 0, 11, 0, 117, 135, 245, 205, 47, 53, 27, 0, 0, 0, 0, 3, 0, 66, 218, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 77, 0, 0, 0, 0, 0, 0, 46, 200, 253, 253, 115, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7763612108518673, y=-0.623286217391452, z=0.040649101134225124, w=0.08441097127422424)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.008888888888888889, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=-0.02)>	COMP<163>
[1740779695.720041]	Q_Header<(2621443, 51069, 257, 173, 250, 8, 58, 15, 80)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 253, 181, 161, 161, 128, 141, 204, 197, 253, 253, 229, 253, 253, 253, 253, 253, 253, 253, 184, 113, 110, 120, 51, 100, 90, 74, 120, 86, 168, 143, 54, 149, 227, 124, 136, 114, 117, 0, 0, 0, 0, 27, 0, 0, 81, 222, 207, 72, 76, 0, 0, 0, 21, 0, 0, 0, 0, 50, 112, 156, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 54, 0, 0, 0, 0, 0, 0, 131, 253, 253, 253, 253, 217, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7763612108518673, y=-0.623286217391452, z=0.040649101134225124, w=0.08441097127422424)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.008888888888888889, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=-0.02)>	COMP<163>
[1740779695.7301664]	Q_Header<(2621443, 51070, 257, 173, 250, 8, 58, 16, 82)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 253, 219, 213, 160, 85, 94, 117, 196, 253, 253, 192, 253, 253, 253, 253, 253, 242, 253, 182, 108, 202, 122, 253, 253, 168, 148, 207, 91, 158, 132, 100, 240, 253, 233, 204, 205, 217, 0, 41, 26, 0, 44, 0, 0, 145, 253, 253, 145, 89, 103, 50, 0, 62, 0, 0, 0, 0, 54, 159, 154, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 41, 0, 154, 236, 253, 253, 252, 239, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7763612108518673, y=-0.623286217391452, z=0.040649101134225124, w=0.08441097127422424)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.008888888888888889, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=-0.02)>	COMP<163>
[1740779695.741088]	Q_Header<(2621443, 51071, 257, 173, 250, 8, 58, 17, 87)>	Q_Data<(0, 0, 52, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 100, 253, 248, 225, 147, 49, 63, 116, 170, 233, 253, 244, 247, 253, 253, 253, 237, 153, 218, 148, 134, 253, 253, 253, 253, 253, 183, 246, 87, 122, 90, 125, 253, 253, 253, 234, 242, 253, 84, 87, 66, 21, 26, 52, 0, 180, 253, 253, 225, 250, 204, 136, 109, 154, 45, 0, 0, 0, 0, 115, 104, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 70, 87, 163, 253, 253, 253, 208, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7761397865032834, y=-0.623548604822078, z=0.040467181381855684, w=0.08459655112406031)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.013333333333333334, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.08, z=-0.04)>	COMP<164>
[1740779695.7503185]	Q_Header<(2621443, 51072, 257, 173, 250, 8, 58, 18, 85)>	Q_Data<(0, 0, 56, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 192, 217, 229, 215, 98, 73, 42, 86, 101, 107, 189, 251, 206, 253, 253, 253, 88, 204, 159, 71, 151, 253, 253, 253, 253, 253, 203, 206, 46, 31, 21, 147, 253, 253, 253, 250, 229, 244, 105, 114, 81, 0, 131, 161, 0, 167, 253, 253, 246, 253, 253, 175, 164, 183, 130, 0, 0, 0, 0, 28, 33, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 101, 155, 237, 253, 146, 96, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7761397865032834, y=-0.623548604822078, z=0.040467181381855684, w=0.08459655112406031)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.013333333333333334, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.08, z=-0.04)>	COMP<164>
[1740779695.764662]	Q_Header<(2621443, 51073, 257, 173, 250, 8, 58, 19, 75)>	Q_Data<(0, 0, 59, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 214, 191, 177, 221, 110, 51, 112, 112, 105, 122, 154, 219, 173, 230, 248, 116, 205, 253, 194, 84, 145, 253, 253, 253, 253, 253, 220, 63, 153, 153, 0, 169, 253, 253, 253, 253, 165, 168, 99, 97, 29, 93, 253, 253, 53, 111, 253, 253, 197, 253, 242, 177, 160, 137, 195, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 39, 97, 79, 147, 143, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7761397865032834, y=-0.623548604822078, z=0.040467181381855684, w=0.08459655112406031)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.013333333333333334, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.08, z=-0.04)>	COMP<164>
[1740779695.7663562]	Q_Header<(2621443, 51074, 257, 173, 250, 8, 58, 20, 82)>	Q_Data<(0, 0, 61, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 203, 221, 203, 215, 191, 100, 212, 196, 110, 193, 126, 155, 130, 149, 148, 54, 210, 253, 208, 95, 158, 253, 253, 253, 253, 253, 197, 135, 253, 253, 94, 197, 253, 253, 253, 229, 39, 38, 62, 87, 157, 124, 253, 253, 128, 0, 103, 182, 100, 190, 160, 125, 105, 102, 203, 72, 56, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 253, 253, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7761397865032834, y=-0.623548604822078, z=0.040467181381855684, w=0.08459655112406031)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.013333333333333334, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.08, z=-0.04)>	COMP<164>
[1740779695.7800617]	Q_Header<(2621443, 51075, 257, 173, 250, 8, 58, 21, 77)>	Q_Data<(0, 0, 62, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 222, 202, 194, 141, 253, 174, 253, 249, 129, 231, 197, 118, 91, 142, 143, 94, 167, 212, 163, 93, 138, 253, 253, 253, 253, 253, 253, 201, 253, 253, 191, 238, 218, 253, 206, 120, 149, 113, 0, 172, 253, 94, 253, 253, 166, 0, 121, 47, 0, 0, 53, 0, 94, 119, 144, 86, 154, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 253, 253, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7758903552754679, y=-0.6238495375448834, z=0.04010068938137055, w=0.0848401190869179)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.021111111111111112, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.07, z=0.02)>	COMP<164>
[1740779695.7900095]	Q_Header<(2621443, 51076, 257, 173, 250, 8, 58, 22, 76)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 221, 253, 121, 175, 253, 253, 237, 232, 237, 251, 253, 253, 143, 251, 235, 139, 120, 124, 75, 118, 100, 253, 253, 253, 253, 253, 253, 253, 253, 253, 247, 253, 159, 210, 138, 52, 163, 102, 0, 226, 253, 170, 253, 253, 164, 0, 96, 0, 0, 37, 0, 0, 55, 52, 163, 153, 198, 253, 148, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 126, 253, 253, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7758903552754679, y=-0.6238495375448834, z=0.04010068938137055, w=0.0848401190869179)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.021111111111111112, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.07, z=0.02)>	COMP<164>
[1740779695.801659]	Q_Header<(2621443, 51077, 257, 173, 250, 8, 58, 23, 78)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 253, 253, 253, 253, 253, 225, 135, 253, 236, 253, 253, 185, 253, 253, 192, 91, 62, 68, 114, 203, 253, 253, 253, 253, 253, 253, 253, 198, 253, 246, 242, 180, 229, 115, 58, 123, 49, 37, 228, 253, 243, 253, 184, 110, 63, 0, 0, 0, 24, 0, 0, 69, 222, 253, 253, 253, 253, 228, 0, 0, 0, 0, 0, 60, 73, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 44, 0, 139, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7758903552754679, y=-0.6238495375448834, z=0.04010068938137055, w=0.0848401190869179)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.021111111111111112, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.07, z=0.02)>	COMP<164>
[1740779695.8102865]	Q_Header<(2621443, 51078, 257, 173, 250, 8, 58, 24, 76)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 253, 253, 253, 253, 253, 253, 146, 253, 234, 218, 253, 148, 253, 253, 175, 158, 75, 56, 97, 211, 210, 134, 208, 253, 177, 253, 253, 219, 253, 189, 186, 241, 253, 133, 0, 65, 0, 80, 190, 202, 253, 253, 115, 79, 105, 8, 0, 0, 0, 0, 0, 177, 253, 253, 253, 253, 253, 248, 58, 22, 0, 0, 0, 185, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 97, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.775748372946984, y=-0.6240166298198241, z=0.03973345324850406, w=0.08508207961354018)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.03111111111111111, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=0.02)>	COMP<168>
[1740779695.820004]	Q_Header<(2621443, 51079, 257, 173, 250, 8, 58, 25, 72)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 253, 253, 253, 253, 244, 228, 221, 253, 253, 253, 216, 239, 253, 239, 73, 215, 125, 45, 78, 167, 88, 194, 253, 253, 187, 173, 126, 253, 253, 78, 86, 237, 253, 130, 0, 0, 0, 74, 125, 140, 233, 253, 197, 52, 99, 0, 0, 0, 0, 0, 0, 197, 253, 253, 253, 253, 253, 222, 73, 79, 0, 0, 43, 253, 253, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.775748372946984, y=-0.6240166298198241, z=0.03973345324850406, w=0.08508207961354018)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.03111111111111111, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=0.02)>	COMP<168>
[1740779695.8307343]	Q_Header<(2621443, 51080, 257, 173, 250, 8, 58, 26, 70)>	Q_Data<(0, 0, 73, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 247, 253, 253, 230, 145, 194, 253, 253, 253, 253, 253, 253, 253, 205, 218, 239, 155, 80, 55, 91, 183, 253, 253, 253, 240, 158, 198, 253, 171, 91, 126, 143, 206, 88, 0, 0, 0, 41, 38, 101, 207, 253, 253, 104, 21, 0, 0, 0, 0, 0, 0, 147, 253, 253, 253, 253, 249, 196, 0, 101, 0, 0, 59, 253, 253, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.775748372946984, y=-0.6240166298198241, z=0.03973345324850406, w=0.08508207961354018)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.03111111111111111, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=0.02)>	COMP<168>
[1740779695.8411646]	Q_Header<(2621443, 51081, 257, 173, 250, 8, 58, 27, 75)>	Q_Data<(0, 0, 73, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 171, 196, 242, 209, 186, 253, 253, 253, 253, 253, 253, 253, 205, 217, 253, 215, 140, 77, 42, 84, 127, 253, 253, 253, 253, 230, 182, 193, 81, 122, 204, 110, 104, 50, 24, 0, 0, 0, 0, 84, 186, 253, 253, 134, 13, 0, 0, 0, 0, 0, 0, 32, 127, 253, 253, 253, 146, 150, 44, 77, 0, 0, 20, 223, 253, 87, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7756139695394529, y=-0.6241898069310658, z=0.03924455322740543, w=0.0852638271519213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.03111111111111111, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.07, z=0.13)>	COMP<168>
