[1740779765.5306292]	Q_Header<(2621443, 58054, 257, 173, 250, 8, 58, 0, 84)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 106, 67, 45, 87, 131, 169, 167, 152, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 221, 203, 253, 250, 64, 69, 97, 179, 206, 78, 176, 122, 97, 213, 253, 226, 57, 201, 214, 209, 253, 253, 245, 0, 0, 40, 51, 0, 18, 151, 253, 253, 253, 253, 178, 119, 16, 253, 223, 0, 0, 0, 0, 40, 116, 106, 17, 0, 0, 43, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 197, 253, 253, 253, 142, 101, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7993993254987604, y=-0.5938883284036756, z=0.033020923501170446, w=0.08465807929043144)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.0, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.15, z=0.0)>	COMP<193>
[1740779765.6406348]	Q_Header<(2621443, 58065, 257, 173, 250, 8, 58, 11, 78)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 40, 76, 184, 253, 253, 253, 253, 193, 253, 253, 253, 253, 215, 154, 215, 153, 157, 253, 112, 162, 120, 119, 213, 210, 169, 230, 241, 253, 235, 117, 192, 16, 44, 47, 85, 81, 100, 87, 117, 129, 101, 3, 39, 105, 227, 253, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 253, 252, 169, 0, 84, 59, 21, 0, 0, 0, 87, 0, 0, 121, 217, 167, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.798236397701805, y=-0.5950456217460541, z=0.03472981421412502, w=0.08679401724514196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.0, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.11, z=-0.13)>	COMP<192>
[1740779765.6546066]	Q_Header<(2621443, 58066, 257, 173, 250, 8, 58, 12, 72)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 26, 39, 146, 253, 253, 253, 253, 253, 253, 253, 253, 253, 119, 253, 253, 253, 253, 253, 175, 179, 110, 75, 216, 253, 188, 159, 241, 253, 253, 186, 225, 89, 96, 25, 97, 111, 117, 102, 186, 207, 136, 68, 0, 0, 46, 134, 90, 0, 0, 11, 0, 0, 0, 0, 0, 0, 91, 76, 90, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 46, 177, 253, 253, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.798236397701805, y=-0.5950456217460541, z=0.03472981421412502, w=0.08679401724514196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.0, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.11, z=-0.13)>	COMP<192>
[1740779765.6605382]	Q_Header<(2621443, 58067, 257, 173, 250, 8, 58, 13, 82)>	Q_Data<(0, 0, 66, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 29, 0, 101, 221, 199, 253, 253, 253, 253, 233, 242, 223, 130, 253, 253, 253, 253, 253, 253, 191, 130, 91, 147, 253, 253, 194, 253, 253, 253, 253, 253, 157, 186, 136, 174, 137, 137, 220, 172, 193, 141, 0, 43, 0, 61, 59, 36, 51, 65, 116, 29, 19, 0, 0, 0, 0, 0, 141, 155, 0, 0, 0, 0, 0, 0, 54, 85, 111, 0, 150, 146, 253, 253, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.798236397701805, y=-0.5950456217460541, z=0.03472981421412502, w=0.08679401724514196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.0, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.11, z=-0.13)>	COMP<192>
[1740779765.6706169]	Q_Header<(2621443, 58068, 257, 173, 250, 8, 58, 14, 92)>	Q_Data<(0, 0, 40, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 25, 24, 8, 45, 122, 126, 253, 253, 253, 253, 220, 103, 121, 145, 253, 253, 253, 253, 253, 253, 216, 195, 205, 240, 253, 253, 156, 253, 247, 253, 253, 253, 202, 248, 190, 253, 149, 253, 253, 253, 251, 68, 225, 157, 112, 84, 0, 45, 112, 162, 202, 146, 50, 0, 0, 0, 0, 33, 253, 253, 89, 0, 24, 0, 74, 0, 186, 224, 253, 114, 218, 107, 253, 253, 79, 35, 0, 0, 102, 228, 120, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.798236397701805, y=-0.5950456217460541, z=0.03472981421412502, w=0.08679401724514196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.0, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.11, z=-0.13)>	COMP<192>
[1740779765.680665]	Q_Header<(2621443, 58069, 257, 173, 250, 8, 58, 15, 86)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 10, 39, 47, 79, 176, 210, 253, 253, 196, 78, 90, 114, 145, 238, 241, 253, 253, 253, 210, 179, 253, 253, 253, 188, 89, 251, 253, 253, 253, 253, 253, 253, 213, 253, 253, 253, 253, 253, 253, 253, 253, 200, 186, 180, 69, 91, 130, 217, 252, 205, 71, 0, 0, 0, 0, 137, 253, 253, 162, 0, 84, 0, 111, 0, 250, 253, 253, 176, 237, 233, 159, 253, 115, 0, 0, 0, 117, 250, 169, 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7980711996486403, y=-0.5951965692087442, z=0.035033104053098764, w=0.08715552715648961)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.0, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.09, z=-0.07)>	COMP<194>
[1740779765.6905854]	Q_Header<(2621443, 58070, 257, 173, 250, 8, 58, 16, 88)>	Q_Data<(0, 0, 32, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 28, 16, 15, 40, 64, 104, 168, 199, 123, 65, 50, 48, 22, 120, 140, 164, 253, 253, 184, 135, 253, 253, 253, 164, 187, 140, 203, 253, 253, 253, 253, 243, 253, 253, 253, 253, 253, 253, 253, 253, 253, 68, 253, 253, 212, 181, 185, 247, 253, 199, 67, 0, 0, 0, 0, 169, 253, 253, 178, 153, 110, 33, 31, 98, 246, 253, 253, 204, 184, 236, 44, 253, 143, 0, 0, 19, 41, 60, 18, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7980711996486403, y=-0.5951965692087442, z=0.035033104053098764, w=0.08715552715648961)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.0, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.09, z=-0.07)>	COMP<194>
[1740779765.7005513]	Q_Header<(2621443, 58071, 257, 173, 250, 8, 58, 17, 81)>	Q_Data<(0, 0, 54, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 16, 32, 0, 0, 20, 54, 66, 93, 84, 56, 37, 0, 0, 26, 75, 84, 112, 169, 184, 129, 73, 253, 253, 253, 253, 245, 188, 173, 253, 253, 253, 253, 176, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 97, 253, 253, 228, 145, 61, 0, 0, 69, 35, 155, 253, 253, 154, 199, 132, 67, 0, 122, 177, 209, 253, 159, 119, 199, 93, 226, 253, 159, 0, 0, 0, 24, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7980711996486403, y=-0.5951965692087442, z=0.035033104053098764, w=0.08715552715648961)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.0, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.09, z=-0.07)>	COMP<194>
[1740779765.7106285]	Q_Header<(2621443, 58072, 257, 173, 250, 8, 58, 18, 84)>	Q_Data<(0, 0, 58, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 14, 0, 11, 0, 14, 18, 41, 46, 48, 43, 57, 30, 21, 35, 0, 39, 45, 114, 129, 78, 78, 47, 193, 253, 253, 238, 244, 190, 225, 197, 253, 253, 247, 172, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 172, 93, 0, 0, 87, 165, 150, 116, 160, 253, 116, 191, 131, 26, 88, 53, 43, 30, 133, 99, 196, 163, 143, 253, 253, 253, 158, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7978614453440014, y=-0.5954053243062066, z=0.03533979321099884, w=0.08752549821169661)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.0011111111111111111, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.07, z=-0.02)>	COMP<193>
[1740779765.7206073]	Q_Header<(2621443, 58073, 257, 173, 250, 8, 58, 19, 90)>	Q_Data<(0, 0, 60, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 0, 0, 12, 23, 18, 20, 0, 43, 24, 19, 22, 20, 11, 0, 0, 0, 77, 85, 0, 0, 0, 103, 192, 206, 153, 200, 114, 180, 87, 253, 172, 253, 230, 253, 253, 253, 253, 253, 113, 253, 242, 253, 253, 253, 253, 253, 253, 253, 253, 124, 27, 0, 78, 165, 247, 220, 253, 253, 113, 162, 119, 109, 0, 0, 0, 0, 47, 99, 124, 237, 163, 131, 253, 253, 253, 253, 114, 84, 0, 0, 0, 0, 0, 0, 71, 0, 231, 184, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7978614453440014, y=-0.5954053243062066, z=0.03533979321099884, w=0.08752549821169661)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.0011111111111111111, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.07, z=-0.02)>	COMP<193>
[1740779765.7307737]	Q_Header<(2621443, 58074, 257, 173, 250, 8, 58, 20, 97)>	Q_Data<(0, 0, 60, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 5, 0, 29, 22, 0, 19, 0, 26, 27, 23, 21, 35, 0, 0, 0, 0, 37, 30, 0, 0, 0, 0, 37, 60, 31, 140, 127, 167, 63, 200, 12, 253, 244, 253, 194, 210, 93, 253, 244, 198, 253, 253, 253, 233, 253, 253, 253, 253, 253, 183, 95, 91, 138, 160, 253, 223, 253, 253, 253, 157, 0, 78, 187, 180, 121, 0, 107, 249, 53, 228, 195, 157, 253, 253, 253, 253, 186, 102, 110, 37, 10, 0, 0, 0, 153, 121, 253, 253, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7978614453440014, y=-0.5954053243062066, z=0.03533979321099884, w=0.08752549821169661)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.0011111111111111111, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.07, z=-0.02)>	COMP<193>
[1740779765.7408676]	Q_Header<(2621443, 58075, 257, 173, 250, 8, 58, 21, 85)>	Q_Data<(0, 0, 62, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 13, 16, 34, 25, 11, 0, 0, 0, 0, 0, 26, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 87, 115, 148, 52, 130, 26, 216, 202, 224, 165, 193, 193, 253, 253, 253, 253, 253, 221, 253, 253, 253, 253, 253, 245, 253, 230, 218, 151, 91, 253, 253, 253, 253, 253, 202, 0, 161, 253, 253, 243, 199, 253, 253, 232, 202, 173, 235, 253, 253, 253, 253, 40, 0, 152, 122, 52, 0, 0, 0, 191, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7977922897463678, y=-0.5954602998061024, z=0.03552253941032714, w=0.0877077132863232)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.0, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.07, z=-0.08)>	COMP<193>
[1740779765.75056]	Q_Header<(2621443, 58076, 257, 173, 250, 8, 58, 22, 76)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 22, 19, 27, 23, 20, 0, 24, 5, 0, 0, 16, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34, 44, 40, 86, 18, 64, 0, 134, 121, 118, 95, 153, 151, 219, 190, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 116, 162, 253, 253, 253, 253, 253, 253, 112, 229, 253, 253, 253, 253, 253, 253, 253, 211, 0, 203, 253, 253, 253, 213, 114, 217, 201, 207, 126, 101, 12, 111, 165, 253, 156, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7977922897463678, y=-0.5954602998061024, z=0.03552253941032714, w=0.0877077132863232)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.0, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.07, z=-0.08)>	COMP<193>
[1740779765.7632632]	Q_Header<(2621443, 58077, 257, 173, 250, 8, 58, 23, 73)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 23, 12, 23, 30, 32, 21, 0, 23, 9, 0, 0, 15, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 23, 0, 27, 0, 56, 0, 0, 0, 72, 72, 94, 113, 195, 241, 238, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 91, 149, 253, 253, 253, 253, 253, 253, 127, 252, 253, 253, 253, 253, 253, 253, 253, 210, 180, 238, 253, 253, 253, 253, 253, 253, 253, 253, 237, 220, 235, 206, 138, 194, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7977922897463678, y=-0.5954602998061024, z=0.03552253941032714, w=0.0877077132863232)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.0, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.07, z=-0.08)>	COMP<193>
[1740779765.7665532]	Q_Header<(2621443, 58078, 257, 173, 250, 8, 58, 24, 59)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 25, 32, 32, 9, 0, 8, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 23, 83, 86, 51, 167, 202, 228, 237, 253, 174, 204, 253, 253, 191, 45, 60, 175, 253, 253, 253, 253, 253, 58, 253, 161, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 224, 15, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7977922897463678, y=-0.5954602998061024, z=0.03552253941032714, w=0.0877077132863232)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.0, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.07, z=-0.08)>	COMP<193>
[1740779765.7805426]	Q_Header<(2621443, 58079, 257, 173, 250, 8, 58, 25, 50)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 0, 24, 24, 21, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 28, 47, 32, 70, 38, 75, 93, 126, 178, 79, 110, 165, 127, 99, 0, 0, 71, 246, 251, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 52, 96, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7977350999840522, y=-0.5955242058564956, z=0.0355837462349428, w=0.08776917167383834)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.0022222222222222222, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.06, z=-0.03)>	COMP<192>
[1740779765.7908993]	Q_Header<(2621443, 58080, 257, 173, 250, 8, 58, 26, 54)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 4, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 16, 66, 48, 24, 32, 38, 0, 72, 0, 28, 27, 59, 0, 0, 0, 0, 126, 165, 235, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 133, 15, 0, 0, 0, 59, 79, 0, 0, 27, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7977350999840522, y=-0.5955242058564956, z=0.0355837462349428, w=0.08776917167383834)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.0022222222222222222, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.06, z=-0.03)>	COMP<192>
[1740779765.8019407]	Q_Header<(2621443, 58081, 257, 173, 250, 8, 58, 27, 65)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 14, 0, 0, 0, 16, 21, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 47, 0, 25, 0, 0, 49, 0, 0, 0, 0, 0, 0, 204, 253, 253, 253, 253, 253, 253, 253, 253, 253, 200, 253, 253, 253, 253, 253, 253, 253, 250, 253, 253, 253, 253, 253, 191, 212, 188, 90, 115, 0, 25, 0, 0, 127, 116, 0, 0, 64, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7977350999840522, y=-0.5955242058564956, z=0.0355837462349428, w=0.08776917167383834)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.0022222222222222222, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.06, z=-0.03)>	COMP<192>
