[1740780455.4653597]	Q_Header<(2621443, 61518, 257, 173, 250, 8, 58, 0, 23)>	Q_Data<(0, 0, 0, 79, 61, 32, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 79, 34, 46, 8, 16, 0, 0, 27, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4957899585183437, y=-0.8634057310353921, z=0.0875246584408845, w=-0.032592864440329376)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.01, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.06, z=-0.01)>	COMP<110>
[1740780455.5759816]	Q_Header<(2621443, 61529, 257, 173, 250, 8, 58, 11, 27)>	Q_Data<(0, 0, 0, 79, 74, 82, 39, 80, 0, 0, 0, 94, 73, 0, 0, 0, 35, 44, 115, 119, 78, 57, 39, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4987179096527006, y=-0.861571657405155, z=0.08953851100973097, w=-0.030944802373506202)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.03777777777777778, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.0, z=0.05)>	COMP<113>
[1740780455.5853798]	Q_Header<(2621443, 61530, 257, 173, 250, 8, 58, 12, 25)>	Q_Data<(0, 0, 0, 54, 67, 48, 39, 29, 0, 0, 0, 45, 0, 0, 0, 0, 11, 97, 160, 177, 121, 65, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4987179096527006, y=-0.861571657405155, z=0.08953851100973097, w=-0.030944802373506202)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.03777777777777778, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.0, z=0.05)>	COMP<113>
[1740780455.5953808]	Q_Header<(2621443, 61531, 257, 173, 250, 8, 58, 13, 32)>	Q_Data<(0, 0, 0, 80, 67, 84, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 129, 198, 212, 161, 80, 29, 0, 14, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 11, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4987179096527006, y=-0.861571657405155, z=0.08953851100973097, w=-0.030944802373506202)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.03777777777777778, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.0, z=0.05)>	COMP<113>
[1740780455.6054664]	Q_Header<(2621443, 61532, 257, 173, 250, 8, 58, 14, 35)>	Q_Data<(0, 0, 0, 18, 76, 84, 80, 0, 6, 0, 0, 0, 0, 0, 0, 0, 48, 139, 228, 241, 191, 81, 22, 0, 17, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 63, 28, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4987179096527006, y=-0.861571657405155, z=0.08953851100973097, w=-0.030944802373506202)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.03777777777777778, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.0, z=0.05)>	COMP<113>
[1740780455.615674]	Q_Header<(2621443, 61533, 257, 173, 250, 8, 58, 15, 33)>	Q_Data<(0, 0, 0, 80, 63, 84, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 128, 221, 231, 169, 48, 5, 22, 4, 10, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 24, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4992697914405493, y=-0.8612098725215342, z=0.09008828999587418, w=-0.03051771341323651)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.03666666666666667, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.02, z=0.01)>	COMP<114>
[1740780455.6256168]	Q_Header<(2621443, 61534, 257, 173, 250, 8, 58, 16, 34)>	Q_Data<(0, 0, 0, 14, 78, 84, 22, 83, 0, 0, 0, 0, 0, 0, 0, 0, 34, 91, 160, 208, 152, 9, 11, 24, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 90, 102, 90, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4992697914405493, y=-0.8612098725215342, z=0.09008828999587418, w=-0.03051771341323651)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.03666666666666667, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.02, z=0.01)>	COMP<114>
[1740780455.635424]	Q_Header<(2621443, 61535, 257, 173, 250, 8, 58, 17, 34)>	Q_Data<(0, 0, 63, 0, 64, 84, 30, 56, 0, 49, 0, 0, 0, 0, 0, 0, 19, 28, 119, 200, 142, 21, 27, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 183, 201, 191, 124, 91, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4992697914405493, y=-0.8612098725215342, z=0.09008828999587418, w=-0.03051771341323651)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.03666666666666667, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.02, z=0.01)>	COMP<114>
[1740780455.6455]	Q_Header<(2621443, 61536, 257, 173, 250, 8, 58, 18, 41)>	Q_Data<(0, 0, 52, 0, 82, 57, 0, 54, 0, 33, 0, 0, 0, 0, 0, 0, 34, 47, 126, 135, 97, 59, 28, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 243, 253, 253, 203, 147, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49982214348771026, y=-0.8608488840823868, z=0.0905771230841082, w=-0.030212719627111563)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.02666666666666667, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.07, z=0.0)>	COMP<116>
[1740780455.655468]	Q_Header<(2621443, 61537, 257, 173, 250, 8, 58, 19, 34)>	Q_Data<(0, 0, 54, 0, 81, 71, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 37, 44, 65, 89, 118, 46, 23, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 246, 253, 253, 226, 147, 73, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49982214348771026, y=-0.8608488840823868, z=0.0905771230841082, w=-0.030212719627111563)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.02666666666666667, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.07, z=0.0)>	COMP<116>
[1740780455.6654387]	Q_Header<(2621443, 61538, 257, 173, 250, 8, 58, 20, 35)>	Q_Data<(0, 0, 52, 0, 61, 75, 45, 87, 34, 0, 0, 0, 0, 0, 0, 0, 46, 21, 69, 136, 96, 35, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 196, 252, 224, 174, 85, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49982214348771026, y=-0.8608488840823868, z=0.0905771230841082, w=-0.030212719627111563)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.02666666666666667, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.07, z=0.0)>	COMP<116>
[1740780455.6762545]	Q_Header<(2621443, 61539, 257, 173, 250, 8, 58, 21, 29)>	Q_Data<(0, 0, 56, 0, 78, 74, 33, 83, 7, 0, 0, 0, 0, 0, 0, 0, 51, 17, 78, 120, 43, 61, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 165, 157, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5006826124790485, y=-0.8603098162735816, z=0.09106649491877855, w=-0.02984686060005544)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.01888888888888889, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.07, z=-0.05)>	COMP<116>
[1740780455.6854036]	Q_Header<(2621443, 61540, 257, 173, 250, 8, 58, 22, 32)>	Q_Data<(0, 0, 62, 0, 73, 73, 0, 88, 0, 0, 0, 0, 36, 0, 0, 0, 46, 16, 68, 99, 67, 48, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 72, 85, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5006826124790485, y=-0.8603098162735816, z=0.09106649491877855, w=-0.02984686060005544)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.01888888888888889, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.07, z=-0.05)>	COMP<116>
[1740780455.6954103]	Q_Header<(2621443, 61541, 257, 173, 250, 8, 58, 23, 39)>	Q_Data<(0, 0, 50, 55, 82, 67, 38, 75, 0, 0, 0, 67, 102, 0, 0, 0, 46, 23, 46, 52, 25, 33, 22, 0, 0, 0, 0, 0, 0, 18, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5006826124790485, y=-0.8603098162735816, z=0.09106649491877855, w=-0.02984686060005544)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.01888888888888889, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.07, z=-0.05)>	COMP<116>
[1740780455.7054446]	Q_Header<(2621443, 61542, 257, 173, 250, 8, 58, 24, 31)>	Q_Data<(0, 0, 37, 0, 64, 68, 87, 0, 0, 0, 0, 54, 59, 0, 0, 0, 68, 30, 46, 36, 38, 22, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5006826124790485, y=-0.8603098162735816, z=0.09106649491877855, w=-0.02984686060005544)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.01888888888888889, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.07, z=-0.05)>	COMP<116>
[1740780455.7155182]	Q_Header<(2621443, 61543, 257, 173, 250, 8, 58, 25, 44)>	Q_Data<(0, 0, 63, 0, 68, 63, 81, 81, 77, 20, 0, 0, 0, 0, 60, 0, 96, 38, 64, 45, 44, 0, 0, 20, 23, 31, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5014096607477762, y=-0.8598733171776834, z=0.09124862359317411, w=-0.02966343215135961)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.008888888888888889, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.08, z=-0.08)>	COMP<114>
[1740780455.7254484]	Q_Header<(2621443, 61544, 257, 173, 250, 8, 58, 26, 48)>	Q_Data<(0, 0, 60, 23, 63, 72, 65, 0, 78, 93, 73, 0, 0, 0, 110, 0, 113, 23, 66, 56, 50, 23, 0, 42, 45, 38, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 52, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 222, 0, 74, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5014096607477762, y=-0.8598733171776834, z=0.09124862359317411, w=-0.02966343215135961)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.008888888888888889, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.08, z=-0.08)>	COMP<114>
[1740780455.7371662]	Q_Header<(2621443, 61545, 257, 173, 250, 8, 58, 27, 67)>	Q_Data<(0, 0, 55, 0, 34, 0, 83, 0, 76, 86, 96, 0, 0, 0, 117, 0, 119, 53, 58, 61, 43, 29, 0, 52, 53, 44, 51, 37, 21, 21, 13, 37, 13, 0, 0, 0, 0, 20, 56, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 247, 250, 88, 178, 190, 0, 0, 71, 93, 110, 69, 0, 0, 0, 0, 0, 0, 0, 78, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5014096607477762, y=-0.8598733171776834, z=0.09124862359317411, w=-0.02966343215135961)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.008888888888888889, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.08, z=-0.08)>	COMP<114>
