[1740780232.994076]	Q_Header<(2621443, 39268, 257, 173, 250, 8, 58, 0, 105)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 28, 28, 58, 77, 208, 253, 253, 133, 222, 141, 253, 85, 226, 223, 72, 119, 253, 253, 161, 84, 103, 169, 219, 182, 77, 122, 179, 253, 253, 253, 253, 171, 129, 123, 76, 165, 225, 82, 253, 253, 253, 253, 135, 209, 244, 228, 139, 63, 160, 241, 253, 253, 253, 180, 253, 253, 119, 253, 253, 253, 181, 0, 0, 0, 0, 0, 0, 76, 139, 108, 48, 150, 253, 201, 253, 253, 101, 131, 59, 113, 0, 79, 253, 239, 253, 230, 135, 129, 201, 166, 0, 0, 0, 0, 0, 90, 33, 46, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.04681489858577654, y=-0.9940994175574218, z=0.09710887046932265, w=0.012024165608080806)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.025555555555555557, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=0.06, z=-0.29)>	COMP<81>
[1740780233.1048703]	Q_Header<(2621443, 39279, 257, 173, 250, 8, 58, 11, 47)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 5, 0, 0, 10, 35, 4, 0, 0, 13, 7, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 197, 253, 253, 140, 253, 253, 253, 0, 15, 59, 182, 182, 67, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.04461725777847055, y=-0.9944582503209587, z=0.094544640627703, w=0.01110853750435245)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=-0.0077777777777777776, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=0.0, z=-0.12)>	COMP<78>
[1740780233.1180868]	Q_Header<(2621443, 39280, 257, 173, 250, 8, 58, 12, 47)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 15, 14, 6, 0, 10, 19, 0, 27, 11, 0, 0, 0, 23, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 125, 253, 253, 253, 205, 108, 129, 240, 136, 0, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.04388422936195777, y=-0.9945667836621723, z=0.09374989749647725, w=0.011047351202384363)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.057777777777777775, y=-0.006666666666666667, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.03, z=-0.1)>	COMP<79>
[1740780233.1240466]	Q_Header<(2621443, 39281, 257, 173, 250, 8, 58, 13, 47)>	Q_Data<(0, 0, 66, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 22, 10, 0, 0, 17, 19, 0, 0, 0, 0, 7, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 160, 236, 225, 253, 253, 253, 253, 253, 253, 253, 218, 151, 148, 253, 253, 107, 191, 253, 126, 0, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.04388422936195777, y=-0.9945667836621723, z=0.09374989749647725, w=0.011047351202384363)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.057777777777777775, y=-0.006666666666666667, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.03, z=-0.1)>	COMP<79>
[1740780233.134114]	Q_Header<(2621443, 39282, 257, 173, 250, 8, 58, 14, 54)>	Q_Data<(0, 0, 21, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 15, 0, 0, 0, 21, 23, 12, 14, 0, 0, 24, 19, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 140, 160, 251, 253, 253, 253, 249, 253, 253, 198, 160, 206, 253, 253, 235, 253, 253, 83, 91, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.04388422936195777, y=-0.9945667836621723, z=0.09374989749647725, w=0.011047351202384363)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.057777777777777775, y=-0.006666666666666667, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.03, z=-0.1)>	COMP<79>
[1740780233.1459007]	Q_Header<(2621443, 39283, 257, 173, 250, 8, 58, 15, 52)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 5, 0, 18, 0, 12, 20, 23, 18, 0, 0, 13, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 19, 45, 34, 139, 201, 213, 108, 113, 194, 253, 253, 253, 253, 253, 65, 0, 145, 248, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.04278657889986103, y=-0.9947116638103214, z=0.09271442703122526, w=0.011047604537624604)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=-0.0022222222222222222, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.1, z=0.02)>	COMP<82>
[1740780233.1541712]	Q_Header<(2621443, 39284, 257, 173, 250, 8, 58, 16, 50)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 0, 16, 0, 17, 0, 18, 28, 27, 23, 0, 0, 0, 0, 25, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 69, 0, 0, 0, 28, 0, 0, 0, 0, 70, 155, 253, 253, 253, 248, 0, 253, 253, 253, 253, 253, 147, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.04278657889986103, y=-0.9947116638103214, z=0.09271442703122526, w=0.011047604537624604)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=-0.0022222222222222222, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.1, z=0.02)>	COMP<82>
[1740780233.163876]	Q_Header<(2621443, 39285, 257, 173, 250, 8, 58, 17, 43)>	Q_Data<(0, 0, 53, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 3, 0, 7, 0, 0, 13, 22, 15, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 218, 253, 191, 69, 253, 253, 253, 253, 253, 253, 149, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.04278657889986103, y=-0.9947116638103214, z=0.09271442703122526, w=0.011047604537624604)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=-0.0022222222222222222, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.1, z=0.02)>	COMP<82>
[1740780233.1741056]	Q_Header<(2621443, 39286, 257, 173, 250, 8, 58, 18, 36)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 10, 18, 9, 0, 0, 0, 0, 0, 0, 0, 16, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 152, 93, 194, 253, 253, 253, 253, 253, 253, 124, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.041930623206906416, y=-0.994799458004902, z=0.09216192291474336, w=0.011047223872561952)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.01, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=0.11)>	COMP<82>
[1740780233.1838424]	Q_Header<(2621443, 39287, 257, 173, 250, 8, 58, 19, 39)>	Q_Data<(0, 0, 58, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 8, 0, 0, 0, 0, 6, 13, 0, 18, 15, 24, 0, 0, 0, 39, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 253, 253, 253, 253, 253, 253, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.041930623206906416, y=-0.994799458004902, z=0.09216192291474336, w=0.011047223872561952)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.01, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=0.11)>	COMP<82>
[1740780233.1938498]	Q_Header<(2621443, 39288, 257, 173, 250, 8, 58, 20, 36)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 9, 7, 24, 0, 13, 0, 11, 0, 2, 0, 12, 24, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 253, 253, 253, 253, 172, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.041930623206906416, y=-0.994799458004902, z=0.09216192291474336, w=0.011047223872561952)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.01, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=0.11)>	COMP<82>
[1740780233.2056775]	Q_Header<(2621443, 39289, 257, 173, 250, 8, 58, 21, 44)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 9, 0, 10, 16, 23, 0, 20, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 23, 0, 0, 0, 0, 0, 57, 67, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 253, 253, 253, 253, 249, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.041930623206906416, y=-0.994799458004902, z=0.09216192291474336, w=0.011047223872561952)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.01, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=0.11)>	COMP<82>
[1740780233.214481]	Q_Header<(2621443, 39290, 257, 173, 250, 8, 58, 22, 53)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 18, 0, 16, 28, 16, 11, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 68, 98, 76, 29, 155, 217, 187, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 210, 253, 188, 253, 253, 168, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.040954338185588704, y=-0.9948669335694426, z=0.09185734570687185, w=0.01116936495970601)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.013333333333333334, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=0.21)>	COMP<81>
[1740780233.2239578]	Q_Header<(2621443, 39291, 257, 173, 250, 8, 58, 23, 62)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 5, 8, 19, 0, 0, 31, 65, 61, 20, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 65, 0, 32, 0, 22, 0, 29, 0, 0, 0, 63, 102, 155, 118, 176, 239, 217, 190, 204, 253, 253, 163, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 210, 253, 125, 253, 253, 242, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.040954338185588704, y=-0.9948669335694426, z=0.09185734570687185, w=0.01116936495970601)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.013333333333333334, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=0.21)>	COMP<81>
[1740780233.2339947]	Q_Header<(2621443, 39292, 257, 173, 250, 8, 58, 24, 66)>	Q_Data<(0, 0, 68, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25, 0, 32, 32, 9, 0, 20, 32, 83, 75, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 25, 0, 73, 79, 14, 13, 0, 41, 58, 69, 0, 0, 40, 90, 231, 253, 253, 253, 253, 253, 253, 164, 253, 253, 181, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 253, 219, 0, 253, 253, 252, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.040954338185588704, y=-0.9948669335694426, z=0.09185734570687185, w=0.01116936495970601)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.013333333333333334, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=0.21)>	COMP<81>
[1740780233.2439992]	Q_Header<(2621443, 39293, 257, 173, 250, 8, 58, 25, 72)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 10, 32, 39, 26, 4, 19, 14, 68, 70, 20, 7, 0, 0, 0, 0, 0, 0, 0, 0, 36, 57, 32, 18, 84, 97, 167, 104, 24, 0, 0, 33, 41, 0, 135, 152, 253, 253, 253, 253, 253, 253, 253, 250, 253, 253, 141, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 162, 201, 0, 0, 0, 0, 57, 100, 94, 0, 0, 0, 0, 0, 0, 0, 0, 175, 140, 224, 173, 114, 179, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.04003996604990588, y=-0.994895497886381, z=0.09192101962066808, w=0.011413831785567683)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.021111111111111112, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.18, z=0.19)>	COMP<79>
[1740780233.2541895]	Q_Header<(2621443, 39294, 257, 173, 250, 8, 58, 26, 69)>	Q_Data<(0, 0, 74, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 36, 27, 0, 0, 19, 73, 71, 26, 15, 0, 0, 0, 0, 0, 0, 43, 53, 29, 0, 0, 41, 61, 194, 253, 222, 102, 91, 68, 194, 170, 107, 181, 187, 253, 253, 253, 253, 253, 253, 253, 253, 191, 157, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 142, 231, 252, 0, 0, 0, 0, 114, 184, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.04003996604990588, y=-0.994895497886381, z=0.09192101962066808, w=0.011413831785567683)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.021111111111111112, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.18, z=0.19)>	COMP<79>
[1740780233.263967]	Q_Header<(2621443, 39295, 257, 173, 250, 8, 58, 27, 77)>	Q_Data<(0, 0, 73, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 25, 22, 23, 16, 0, 15, 24, 42, 39, 13, 0, 3, 0, 0, 16, 19, 7, 0, 36, 106, 200, 201, 134, 245, 253, 253, 253, 156, 217, 187, 253, 253, 199, 198, 253, 253, 253, 253, 253, 212, 253, 253, 219, 72, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 119, 214, 215, 0, 0, 35, 0, 145, 226, 62, 0, 0, 0, 0, 0, 0, 0, 0, 21, 215, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.04003996604990588, y=-0.994895497886381, z=0.09192101962066808, w=0.011413831785567683)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.021111111111111112, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.18, z=0.19)>	COMP<79>
