[1740779718.0700793]	Q_Header<(2621443, 53304, 257, 173, 250, 8, 58, 0, 43)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 250, 253, 253, 251, 232, 230, 216, 253, 172, 112, 136, 164, 244, 213, 78, 96, 60, 58, 29, 0, 6, 0, 0, 0, 4, 0, 32, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6906075935337971, y=-0.7172797560061144, z=0.05126914525571274, w=0.07708682197376808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=-0.051111111111111114, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.15, z=0.11)>	COMP<190>
[1740779718.180128]	Q_Header<(2621443, 53315, 257, 173, 250, 8, 58, 11, 46)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 232, 162, 243, 253, 253, 253, 253, 253, 253, 253, 253, 253, 167, 167, 162, 253, 253, 222, 82, 36, 46, 67, 58, 136, 177, 58, 57, 0, 0, 0, 16, 0, 0, 0, 0, 0, 56, 199, 174, 32, 52, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6896429693041239, y=-0.717902522785654, z=0.05511528465188281, w=0.07727126286742374)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.021111111111111112, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.18, z=-0.08)>	COMP<196>
[1740779718.1901078]	Q_Header<(2621443, 53316, 257, 173, 250, 8, 58, 12, 54)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 216, 188, 253, 253, 213, 253, 253, 253, 253, 253, 253, 253, 152, 111, 138, 238, 253, 200, 83, 5, 54, 68, 109, 45, 113, 24, 29, 0, 0, 23, 30, 0, 0, 0, 30, 103, 104, 213, 212, 62, 126, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6896429693041239, y=-0.717902522785654, z=0.05511528465188281, w=0.07727126286742374)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.021111111111111112, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.18, z=-0.08)>	COMP<196>
[1740779718.2001476]	Q_Header<(2621443, 53317, 257, 173, 250, 8, 58, 13, 61)>	Q_Data<(0, 0, 68, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 175, 186, 253, 253, 253, 253, 253, 253, 242, 253, 253, 253, 49, 114, 136, 190, 253, 166, 102, 144, 77, 96, 112, 50, 0, 19, 0, 0, 37, 121, 64, 149, 0, 24, 46, 158, 202, 216, 235, 173, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6896429693041239, y=-0.717902522785654, z=0.05511528465188281, w=0.07727126286742374)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.021111111111111112, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.18, z=-0.08)>	COMP<196>
[1740779718.2102485]	Q_Header<(2621443, 53318, 257, 173, 250, 8, 58, 14, 69)>	Q_Data<(0, 0, 38, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 177, 253, 253, 253, 253, 199, 253, 253, 253, 253, 220, 170, 195, 173, 148, 174, 145, 150, 253, 253, 174, 74, 87, 48, 32, 0, 23, 102, 178, 77, 175, 51, 0, 0, 148, 215, 215, 225, 240, 113, 30, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 111, 231, 142, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 131, 246, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6894645983874315, y=-0.7180295268616982, z=0.05560395264969458, w=0.0773328298651625)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.012222222222222223, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.2, z=-0.12)>	COMP<192>
[1740779718.2201812]	Q_Header<(2621443, 53319, 257, 173, 250, 8, 58, 15, 72)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 245, 132, 253, 253, 253, 251, 253, 253, 253, 253, 195, 199, 253, 253, 238, 127, 114, 164, 143, 253, 253, 222, 88, 82, 0, 31, 0, 38, 93, 113, 188, 197, 106, 49, 14, 100, 162, 209, 241, 252, 89, 5, 19, 0, 41, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 253, 209, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 238, 253, 253, 154, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6894645983874315, y=-0.7180295268616982, z=0.05560395264969458, w=0.0773328298651625)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.012222222222222223, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.2, z=-0.12)>	COMP<192>
[1740779718.230249]	Q_Header<(2621443, 53320, 257, 173, 250, 8, 58, 16, 77)>	Q_Data<(0, 0, 30, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 246, 98, 213, 147, 253, 253, 253, 253, 253, 253, 117, 141, 253, 253, 253, 125, 91, 198, 81, 253, 253, 185, 120, 50, 85, 129, 78, 125, 86, 145, 223, 199, 139, 120, 99, 55, 69, 149, 253, 251, 76, 16, 71, 9, 74, 87, 0, 0, 81, 205, 176, 22, 0, 0, 0, 202, 253, 237, 59, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 253, 253, 253, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6894645983874315, y=-0.7180295268616982, z=0.05560395264969458, w=0.0773328298651625)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.012222222222222223, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.2, z=-0.12)>	COMP<192>
[1740779718.2402668]	Q_Header<(2621443, 53321, 257, 173, 250, 8, 58, 17, 76)>	Q_Data<(0, 0, 54, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 230, 91, 123, 146, 253, 253, 253, 253, 253, 245, 170, 253, 253, 253, 199, 207, 146, 188, 177, 246, 253, 150, 91, 58, 129, 183, 64, 132, 114, 131, 224, 180, 71, 147, 141, 39, 32, 57, 253, 253, 0, 137, 120, 67, 85, 97, 18, 0, 150, 253, 253, 143, 0, 60, 0, 163, 253, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 177, 253, 167, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6894645983874315, y=-0.7180295268616982, z=0.05560395264969458, w=0.0773328298651625)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.012222222222222223, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.2, z=-0.12)>	COMP<192>
[1740779718.2502613]	Q_Header<(2621443, 53322, 257, 173, 250, 8, 58, 18, 82)>	Q_Data<(0, 0, 58, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 191, 78, 70, 120, 238, 253, 253, 253, 224, 211, 203, 253, 253, 253, 69, 253, 214, 135, 203, 226, 253, 206, 64, 47, 143, 190, 123, 203, 110, 129, 188, 51, 161, 128, 142, 0, 64, 80, 200, 229, 77, 173, 173, 91, 20, 79, 19, 24, 153, 253, 253, 190, 0, 115, 49, 86, 201, 146, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 107, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6892619724034826, y=-0.7181922987046648, z=0.05584651596114289, w=0.07745270902151948)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.0, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.18, z=-0.18)>	COMP<192>
[1740779718.260294]	Q_Header<(2621443, 53323, 257, 173, 250, 8, 58, 19, 89)>	Q_Data<(0, 0, 59, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 61, 51, 64, 136, 223, 246, 253, 248, 239, 220, 253, 253, 253, 194, 253, 208, 126, 190, 184, 253, 180, 85, 59, 113, 147, 157, 217, 61, 102, 139, 238, 253, 111, 105, 0, 63, 73, 109, 153, 77, 178, 192, 91, 0, 51, 0, 54, 138, 253, 253, 180, 23, 132, 0, 46, 100, 0, 31, 0, 96, 121, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 97, 0, 0, 0, 0, 57, 0, 0, 172, 159, 106, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6892619724034826, y=-0.7181922987046648, z=0.05584651596114289, w=0.07745270902151948)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.0, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.18, z=-0.18)>	COMP<192>
[1740779718.2702897]	Q_Header<(2621443, 53324, 257, 173, 250, 8, 58, 20, 85)>	Q_Data<(0, 0, 60, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 97, 97, 75, 96, 58, 206, 253, 253, 220, 182, 253, 253, 253, 253, 221, 120, 211, 216, 101, 168, 160, 87, 42, 46, 108, 135, 153, 0, 85, 144, 253, 253, 146, 87, 71, 36, 0, 64, 81, 60, 136, 157, 51, 0, 0, 24, 0, 97, 246, 192, 133, 0, 105, 0, 0, 0, 0, 0, 0, 103, 165, 135, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 82, 40, 0, 0, 0, 0, 0, 191, 253, 253, 253, 253, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6892619724034826, y=-0.7181922987046648, z=0.05584651596114289, w=0.07745270902151948)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.0, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.18, z=-0.18)>	COMP<192>
[1740779718.280305]	Q_Header<(2621443, 53325, 257, 173, 250, 8, 58, 21, 85)>	Q_Data<(0, 0, 61, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 187, 129, 126, 141, 137, 147, 185, 239, 170, 148, 232, 253, 253, 253, 132, 185, 253, 232, 215, 77, 126, 113, 0, 45, 100, 128, 84, 30, 85, 164, 253, 253, 129, 132, 155, 0, 54, 133, 75, 0, 75, 80, 0, 0, 0, 39, 99, 159, 231, 74, 71, 0, 0, 64, 0, 0, 0, 0, 0, 108, 159, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 39, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6892219686073295, y=-0.7182142140101352, z=0.055970292703942714, w=0.07751610876118566)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0077777777777777776, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.13, z=-0.22)>	COMP<190>
[1740779718.2902637]	Q_Header<(2621443, 53326, 257, 173, 250, 8, 58, 22, 86)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 214, 253, 184, 167, 104, 105, 97, 97, 169, 141, 148, 199, 253, 253, 253, 110, 253, 253, 183, 205, 136, 121, 107, 126, 135, 115, 102, 80, 108, 111, 134, 233, 227, 133, 229, 183, 17, 126, 215, 153, 0, 0, 0, 0, 0, 21, 0, 191, 206, 253, 253, 124, 76, 57, 18, 0, 0, 0, 0, 0, 96, 127, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 100, 57, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6892219686073295, y=-0.7182142140101352, z=0.055970292703942714, w=0.07751610876118566)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0077777777777777776, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.13, z=-0.22)>	COMP<190>
[1740779718.3003054]	Q_Header<(2621443, 53327, 257, 173, 250, 8, 58, 23, 87)>	Q_Data<(0, 0, 60, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 253, 232, 239, 64, 126, 25, 31, 101, 183, 125, 182, 253, 253, 253, 169, 253, 253, 65, 106, 112, 151, 199, 253, 251, 253, 194, 82, 132, 139, 79, 120, 143, 243, 253, 232, 163, 129, 251, 205, 59, 0, 23, 0, 0, 29, 46, 208, 166, 253, 253, 181, 192, 137, 118, 114, 0, 0, 0, 0, 34, 104, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 221, 253, 253, 253, 253, 0, 87, 0, 0, 0, 47, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6892219686073295, y=-0.7182142140101352, z=0.055970292703942714, w=0.07751610876118566)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0077777777777777776, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.13, z=-0.22)>	COMP<190>
[1740779718.3102922]	Q_Header<(2621443, 53328, 257, 173, 250, 8, 58, 24, 82)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 105, 148, 100, 39, 104, 167, 67, 136, 187, 253, 253, 184, 253, 253, 206, 181, 124, 192, 253, 253, 253, 253, 253, 189, 185, 161, 70, 73, 64, 253, 253, 253, 246, 44, 214, 202, 73, 0, 45, 14, 0, 0, 36, 164, 84, 253, 253, 178, 238, 201, 213, 222, 28, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 253, 207, 181, 162, 87, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6892248392564614, y=-0.7182172054136363, z=0.05572637958210674, w=0.07763850474089788)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.02, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.12, z=-0.15)>	COMP<193>
[1740779718.3202372]	Q_Header<(2621443, 53329, 257, 173, 250, 8, 58, 25, 75)>	Q_Data<(0, 0, 69, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 253, 253, 253, 170, 128, 113, 53, 65, 81, 139, 43, 128, 139, 183, 156, 218, 253, 253, 253, 198, 191, 253, 253, 253, 253, 253, 234, 253, 202, 164, 138, 100, 253, 253, 253, 253, 168, 101, 129, 68, 36, 87, 119, 107, 21, 26, 112, 76, 253, 253, 103, 221, 218, 253, 253, 33, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 100, 99, 0, 23, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6892248392564614, y=-0.7182172054136363, z=0.05572637958210674, w=0.07763850474089788)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.02, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.12, z=-0.15)>	COMP<193>
[1740779718.3302913]	Q_Header<(2621443, 53330, 257, 173, 250, 8, 58, 26, 79)>	Q_Data<(0, 0, 72, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 253, 253, 253, 202, 102, 118, 73, 103, 222, 253, 155, 72, 134, 170, 133, 119, 162, 253, 253, 205, 126, 253, 253, 253, 253, 253, 120, 253, 230, 253, 146, 235, 253, 253, 228, 220, 195, 164, 119, 60, 120, 170, 195, 181, 81, 114, 95, 35, 101, 112, 0, 135, 167, 225, 253, 0, 71, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 16, 0, 0, 131, 207, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6892248392564614, y=-0.7182172054136363, z=0.05572637958210674, w=0.07763850474089788)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.02, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.12, z=-0.15)>	COMP<193>
[1740779718.3403728]	Q_Header<(2621443, 53331, 257, 173, 250, 8, 58, 27, 79)>	Q_Data<(0, 0, 73, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 253, 253, 253, 187, 128, 170, 149, 120, 253, 253, 216, 84, 174, 247, 204, 64, 112, 239, 229, 174, 175, 164, 253, 253, 253, 253, 237, 253, 253, 253, 136, 253, 253, 253, 106, 114, 152, 167, 128, 0, 195, 253, 241, 206, 172, 221, 158, 62, 42, 0, 0, 61, 45, 124, 147, 0, 49, 126, 128, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6892248392564614, y=-0.7182172054136363, z=0.05572637958210674, w=0.07763850474089788)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.02, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.12, z=-0.15)>	COMP<193>
