[1740779885.5314312]	Q_Header<(2621443, 4518, 257, 173, 250, 8, 58, 0, 46)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 252, 253, 253, 253, 253, 244, 253, 253, 253, 253, 242, 125, 193, 103, 100, 74, 0, 38, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 36, 20, 79, 0, 47, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 46, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12598001527664662, y=-0.9878810790952158, z=0.08630607635716005, w=0.02777175724364061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.01888888888888889, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=0.07)>	COMP<196>
[1740779885.6424623]	Q_Header<(2621443, 4529, 257, 173, 250, 8, 58, 11, 43)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 154, 227, 225, 253, 253, 253, 253, 253, 253, 253, 253, 118, 110, 166, 253, 163, 253, 253, 253, 253, 91, 74, 86, 49, 0, 12, 0, 51, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 99, 55, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12622296747621864, y=-0.987810689378686, z=0.0860000779371335, w=0.030029835589119716)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.03666666666666667, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=0.07)>	COMP<196>
[1740779885.651299]	Q_Header<(2621443, 4530, 257, 173, 250, 8, 58, 12, 52)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 161, 228, 198, 253, 253, 253, 253, 250, 253, 249, 125, 98, 98, 209, 253, 91, 253, 253, 253, 253, 107, 70, 89, 48, 0, 33, 0, 65, 81, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 31, 128, 145, 72, 53, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12622296747621864, y=-0.987810689378686, z=0.0860000779371335, w=0.030029835589119716)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.03666666666666667, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=0.07)>	COMP<196>
[1740779885.6612914]	Q_Header<(2621443, 4531, 257, 173, 250, 8, 58, 13, 51)>	Q_Data<(0, 0, 66, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 134, 168, 153, 253, 253, 253, 253, 253, 253, 215, 169, 133, 71, 159, 195, 88, 253, 253, 253, 218, 91, 50, 75, 12, 0, 50, 0, 23, 53, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 61, 96, 138, 141, 88, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12622296747621864, y=-0.987810689378686, z=0.0860000779371335, w=0.030029835589119716)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.03666666666666667, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=0.07)>	COMP<196>
[1740779885.6713164]	Q_Header<(2621443, 4532, 257, 173, 250, 8, 58, 14, 51)>	Q_Data<(0, 0, 29, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 81, 52, 79, 253, 253, 253, 253, 253, 253, 124, 194, 114, 130, 93, 100, 41, 190, 253, 253, 253, 76, 37, 33, 0, 0, 65, 54, 0, 0, 0, 0, 0, 0, 8, 53, 69, 19, 0, 0, 123, 222, 253, 253, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12622296747621864, y=-0.987810689378686, z=0.0860000779371335, w=0.030029835589119716)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.03666666666666667, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=0.07)>	COMP<196>
[1740779885.6814232]	Q_Header<(2621443, 4533, 257, 173, 250, 8, 58, 15, 53)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 119, 187, 253, 253, 253, 253, 229, 253, 253, 153, 184, 225, 141, 78, 39, 124, 203, 214, 253, 105, 90, 36, 0, 13, 76, 43, 22, 0, 0, 0, 0, 0, 73, 145, 177, 131, 0, 0, 84, 147, 235, 253, 110, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1262224257700603, y=-0.9878064500302977, z=0.08587763687547138, w=0.030517994625256353)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.03333333333333333, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=-0.02)>	COMP<196>
[1740779885.6916523]	Q_Header<(2621443, 4534, 257, 173, 250, 8, 58, 16, 71)>	Q_Data<(0, 0, 23, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25, 138, 238, 169, 253, 253, 248, 253, 172, 253, 117, 204, 253, 227, 244, 97, 104, 102, 209, 208, 140, 160, 62, 25, 47, 132, 121, 25, 0, 0, 0, 0, 52, 76, 174, 234, 182, 14, 0, 25, 22, 121, 216, 150, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 120, 49, 0, 85, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 53, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1262224257700603, y=-0.9878064500302977, z=0.08587763687547138, w=0.030517994625256353)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.03333333333333333, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=-0.02)>	COMP<196>
[1740779885.7019699]	Q_Header<(2621443, 4535, 257, 173, 250, 8, 58, 17, 73)>	Q_Data<(0, 0, 53, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 117, 227, 241, 253, 253, 253, 253, 253, 168, 191, 158, 253, 253, 253, 209, 182, 42, 140, 162, 167, 191, 87, 46, 116, 233, 253, 93, 0, 0, 0, 0, 0, 14, 155, 227, 181, 0, 0, 0, 62, 0, 121, 91, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 219, 100, 24, 126, 99, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 205, 247, 136, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1262224257700603, y=-0.9878064500302977, z=0.08587763687547138, w=0.030517994625256353)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.03333333333333333, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=-0.02)>	COMP<196>
[1740779885.7118657]	Q_Header<(2621443, 4536, 257, 173, 250, 8, 58, 18, 71)>	Q_Data<(0, 0, 57, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 76, 196, 253, 253, 253, 253, 253, 253, 253, 206, 95, 244, 253, 253, 253, 253, 132, 91, 142, 168, 197, 125, 73, 196, 253, 253, 209, 0, 0, 36, 45, 49, 81, 65, 131, 93, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 154, 229, 123, 0, 130, 79, 0, 0, 0, 0, 0, 0, 49, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 253, 253, 220, 169, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12628347446160842, y=-0.987806549389401, z=0.0856335015319655, w=0.030945249662656098)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.02666666666666667, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.09, z=-0.02)>	COMP<195>
[1740779885.721444]	Q_Header<(2621443, 4537, 257, 173, 250, 8, 58, 19, 73)>	Q_Data<(0, 0, 60, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 27, 172, 253, 217, 253, 253, 253, 253, 253, 213, 111, 194, 253, 253, 253, 253, 119, 87, 110, 138, 171, 109, 107, 253, 253, 253, 253, 71, 0, 47, 60, 90, 107, 64, 0, 0, 85, 126, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 156, 196, 118, 0, 82, 0, 0, 0, 0, 0, 0, 0, 90, 168, 52, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 253, 253, 253, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12628347446160842, y=-0.987806549389401, z=0.0856335015319655, w=0.030945249662656098)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.02666666666666667, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.09, z=-0.02)>	COMP<195>
[1740779885.731869]	Q_Header<(2621443, 4538, 257, 173, 250, 8, 58, 20, 81)>	Q_Data<(0, 0, 61, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 111, 151, 224, 249, 253, 240, 223, 253, 253, 183, 179, 253, 253, 253, 172, 43, 129, 133, 126, 58, 123, 138, 253, 253, 253, 253, 106, 12, 28, 39, 84, 86, 95, 8, 56, 247, 253, 107, 0, 0, 0, 54, 91, 66, 0, 0, 0, 0, 0, 0, 0, 85, 219, 253, 230, 60, 13, 46, 0, 91, 0, 0, 0, 0, 87, 140, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 196, 134, 253, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12628347446160842, y=-0.987806549389401, z=0.0856335015319655, w=0.030945249662656098)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.02666666666666667, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.09, z=-0.02)>	COMP<195>
[1740779885.7415817]	Q_Header<(2621443, 4539, 257, 173, 250, 8, 58, 21, 81)>	Q_Data<(0, 0, 62, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 62, 253, 253, 196, 253, 253, 239, 253, 253, 253, 176, 225, 175, 227, 253, 148, 183, 166, 149, 189, 253, 155, 241, 253, 184, 253, 98, 17, 0, 115, 144, 131, 102, 60, 128, 253, 253, 159, 27, 93, 95, 85, 157, 167, 61, 0, 0, 0, 0, 0, 0, 76, 250, 253, 253, 211, 136, 117, 0, 149, 69, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 55, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12628347446160842, y=-0.987806549389401, z=0.0856335015319655, w=0.030945249662656098)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.02666666666666667, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.09, z=-0.02)>	COMP<195>
[1740779885.7514188]	Q_Header<(2621443, 4540, 257, 173, 250, 8, 58, 22, 73)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 102, 253, 253, 253, 245, 253, 220, 253, 253, 253, 152, 90, 253, 253, 253, 154, 218, 178, 181, 253, 253, 161, 154, 253, 224, 142, 68, 0, 99, 232, 253, 189, 61, 114, 154, 253, 253, 180, 82, 161, 163, 95, 197, 225, 96, 0, 0, 0, 0, 0, 0, 0, 205, 253, 253, 253, 196, 137, 142, 253, 167, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12633933090997512, y=-0.9878270873323418, z=0.08520275649774169, w=0.031249148514931047)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.017777777777777778, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.05)>	COMP<197>
[1740779885.7612634]	Q_Header<(2621443, 4541, 257, 173, 250, 8, 58, 23, 77)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 27, 86, 247, 253, 253, 166, 224, 253, 253, 253, 253, 128, 129, 253, 253, 253, 185, 228, 139, 132, 253, 253, 202, 190, 156, 200, 104, 54, 0, 147, 253, 253, 253, 164, 116, 152, 253, 253, 165, 77, 134, 200, 44, 198, 235, 104, 24, 0, 0, 0, 0, 0, 0, 123, 213, 253, 253, 182, 123, 175, 253, 223, 24, 0, 0, 15, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12633933090997512, y=-0.9878270873323418, z=0.08520275649774169, w=0.031249148514931047)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.017777777777777778, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.05)>	COMP<197>
[1740779885.7649128]	Q_Header<(2621443, 4542, 257, 173, 250, 8, 58, 24, 79)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 20, 32, 62, 185, 253, 225, 112, 136, 253, 253, 253, 241, 133, 116, 243, 253, 237, 201, 229, 185, 253, 253, 253, 253, 253, 103, 125, 176, 115, 42, 158, 253, 253, 253, 253, 171, 147, 233, 238, 83, 27, 123, 191, 27, 162, 215, 105, 0, 0, 79, 57, 0, 67, 115, 89, 96, 166, 198, 102, 46, 157, 253, 196, 54, 52, 124, 153, 76, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12633933090997512, y=-0.9878270873323418, z=0.08520275649774169, w=0.031249148514931047)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.017777777777777778, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.05)>	COMP<197>
[1740779885.7743087]	Q_Header<(2621443, 4543, 257, 173, 250, 8, 58, 25, 84)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 32, 38, 105, 162, 83, 206, 182, 253, 253, 253, 174, 204, 153, 157, 170, 253, 198, 253, 253, 253, 253, 253, 253, 253, 194, 68, 172, 122, 61, 232, 253, 253, 253, 241, 253, 221, 160, 63, 156, 149, 198, 156, 71, 105, 182, 97, 0, 61, 195, 192, 108, 134, 217, 155, 110, 81, 62, 0, 15, 73, 138, 101, 0, 187, 241, 253, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12634350532561475, y=-0.9878597264227414, z=0.0848393586486012, w=0.031189145517579293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.005555555555555556, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.1)>	COMP<197>
[1740779885.7852597]	Q_Header<(2621443, 4544, 257, 173, 250, 8, 58, 26, 89)>	Q_Data<(0, 0, 73, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 12, 19, 0, 42, 75, 216, 253, 184, 247, 195, 253, 164, 253, 253, 117, 187, 253, 214, 253, 253, 253, 253, 253, 253, 253, 180, 177, 159, 114, 128, 253, 253, 253, 253, 221, 253, 253, 237, 253, 253, 227, 188, 103, 99, 80, 137, 111, 51, 136, 253, 253, 154, 206, 253, 230, 209, 78, 0, 0, 0, 0, 21, 0, 0, 241, 253, 253, 206, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 21, 117, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12634350532561475, y=-0.9878597264227414, z=0.0848393586486012, w=0.031189145517579293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.005555555555555556, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.1)>	COMP<197>
[1740779885.801661]	Q_Header<(2621443, 4545, 257, 173, 250, 8, 58, 27, 90)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 8, 0, 38, 104, 230, 253, 148, 128, 83, 135, 253, 253, 253, 205, 177, 247, 230, 253, 253, 207, 253, 253, 228, 253, 79, 226, 201, 117, 194, 253, 253, 253, 253, 83, 253, 253, 253, 253, 253, 253, 210, 253, 178, 88, 96, 102, 62, 175, 253, 253, 193, 253, 253, 253, 245, 52, 38, 0, 0, 0, 0, 95, 185, 145, 174, 253, 246, 135, 65, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12634350532561475, y=-0.9878597264227414, z=0.0848393586486012, w=0.031189145517579293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.005555555555555556, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.1)>	COMP<197>
