[1740779710.569988]	Q_Header<(2621443, 52554, 257, 173, 250, 8, 58, 0, 40)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 205, 253, 253, 253, 190, 253, 253, 150, 21, 66, 100, 202, 232, 179, 248, 203, 54, 66, 80, 35, 0, 0, 0, 0, 32, 0, 60, 119, 127, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7193282604994526, y=-0.688138040633927, z=0.04962357876843912, w=0.08105794908301002)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.0033333333333333335, z=0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.08, z=0.07)>	COMP<195>
[1740779710.6801953]	Q_Header<(2621443, 52565, 257, 173, 250, 8, 58, 11, 65)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 153, 191, 238, 253, 197, 243, 253, 230, 253, 187, 212, 178, 220, 129, 65, 91, 140, 222, 153, 120, 194, 140, 115, 75, 0, 0, 0, 46, 43, 83, 161, 250, 176, 0, 34, 200, 253, 253, 253, 214, 76, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 253, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7213662751949911, y=-0.6859052543058897, z=0.0503534289733368, w=0.08141996878840156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.006666666666666667, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.13, z=-0.02)>	COMP<193>
[1740779710.6901112]	Q_Header<(2621443, 52566, 257, 173, 250, 8, 58, 12, 67)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 139, 202, 170, 209, 129, 240, 253, 253, 249, 253, 253, 253, 253, 73, 34, 78, 127, 217, 172, 182, 253, 253, 163, 56, 51, 25, 13, 37, 32, 115, 199, 253, 244, 60, 26, 178, 246, 253, 253, 253, 76, 143, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 208, 224, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7213662751949911, y=-0.6859052543058897, z=0.0503534289733368, w=0.08141996878840156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.006666666666666667, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.13, z=-0.02)>	COMP<193>
[1740779710.7001247]	Q_Header<(2621443, 52567, 257, 173, 250, 8, 58, 13, 72)>	Q_Data<(0, 0, 65, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 153, 88, 122, 223, 253, 253, 253, 178, 253, 253, 253, 253, 163, 100, 102, 44, 170, 202, 207, 253, 253, 253, 118, 83, 78, 54, 59, 0, 133, 181, 253, 253, 113, 35, 116, 137, 253, 253, 253, 91, 144, 107, 0, 0, 0, 0, 0, 0, 0, 22, 22, 0, 0, 0, 88, 253, 253, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7213662751949911, y=-0.6859052543058897, z=0.0503534289733368, w=0.08141996878840156)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.006666666666666667, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.13, z=-0.02)>	COMP<193>
[1740779710.7102363]	Q_Header<(2621443, 52568, 257, 173, 250, 8, 58, 14, 77)>	Q_Data<(0, 0, 46, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 65, 95, 252, 253, 253, 253, 222, 253, 253, 253, 211, 130, 167, 160, 178, 120, 235, 236, 253, 253, 253, 134, 106, 179, 130, 156, 99, 128, 102, 253, 193, 93, 46, 45, 51, 215, 214, 253, 155, 89, 149, 46, 29, 68, 0, 0, 18, 51, 139, 66, 18, 0, 0, 83, 253, 253, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 253, 253, 253, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7219200657176221, y=-0.6853601976617499, z=0.05023167180297624, w=0.08117633474843063)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.0022222222222222222, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=-0.09)>	COMP<193>
[1740779710.720348]	Q_Header<(2621443, 52569, 257, 173, 250, 8, 58, 15, 77)>	Q_Data<(0, 0, 11, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 148, 133, 79, 91, 193, 253, 253, 253, 253, 200, 253, 232, 183, 129, 188, 214, 253, 140, 224, 253, 227, 253, 253, 110, 114, 222, 149, 253, 190, 106, 124, 143, 132, 55, 91, 0, 67, 105, 141, 217, 167, 36, 140, 55, 56, 58, 0, 0, 82, 74, 175, 121, 97, 119, 101, 66, 253, 253, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 253, 234, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7219200657176221, y=-0.6853601976617499, z=0.05023167180297624, w=0.08117633474843063)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.0022222222222222222, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=-0.09)>	COMP<193>
[1740779710.73032]	Q_Header<(2621443, 52570, 257, 173, 250, 8, 58, 16, 92)>	Q_Data<(0, 0, 37, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 133, 127, 48, 104, 121, 240, 253, 253, 215, 216, 155, 253, 253, 253, 215, 220, 253, 127, 156, 253, 253, 250, 153, 82, 100, 197, 190, 253, 225, 100, 121, 37, 142, 143, 95, 0, 28, 23, 0, 91, 121, 91, 90, 14, 47, 0, 0, 0, 120, 188, 137, 123, 153, 179, 132, 54, 165, 187, 77, 0, 0, 41, 118, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 121, 0, 0, 0, 119, 89, 0, 0, 0, 28, 59, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7219200657176221, y=-0.6853601976617499, z=0.05023167180297624, w=0.08117633474843063)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.0022222222222222222, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=-0.09)>	COMP<193>
[1740779710.741521]	Q_Header<(2621443, 52571, 257, 173, 250, 8, 58, 17, 85)>	Q_Data<(0, 0, 54, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 131, 124, 107, 223, 253, 253, 120, 253, 226, 253, 253, 253, 253, 163, 253, 95, 123, 220, 232, 230, 121, 40, 80, 126, 200, 253, 212, 70, 138, 154, 199, 163, 74, 12, 40, 23, 85, 38, 69, 62, 0, 0, 0, 0, 7, 0, 111, 228, 199, 104, 142, 176, 130, 38, 0, 65, 0, 0, 0, 187, 253, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 138, 0, 0, 0, 0, 0, 0, 138, 229, 217, 239, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7222707996943274, y=-0.6850403461018363, z=0.050047494993184755, w=0.08086942788532903)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.0, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=0.0)>	COMP<193>
[1740779710.7502089]	Q_Header<(2621443, 52572, 257, 173, 250, 8, 58, 18, 82)>	Q_Data<(0, 0, 59, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 243, 180, 127, 230, 253, 173, 210, 253, 222, 253, 253, 253, 253, 140, 253, 235, 200, 253, 222, 156, 169, 82, 29, 105, 160, 206, 149, 21, 175, 216, 182, 145, 61, 102, 0, 61, 120, 103, 14, 0, 0, 0, 0, 0, 0, 0, 69, 86, 142, 0, 90, 116, 118, 0, 46, 0, 0, 0, 36, 243, 253, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 114, 0, 0, 0, 0, 0, 0, 251, 253, 253, 253, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7222707996943274, y=-0.6850403461018363, z=0.050047494993184755, w=0.08086942788532903)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.0, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=0.0)>	COMP<193>
[1740779710.7599556]	Q_Header<(2621443, 52573, 257, 173, 250, 8, 58, 19, 80)>	Q_Data<(0, 0, 60, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 253, 253, 90, 244, 202, 39, 179, 253, 206, 117, 204, 253, 253, 182, 253, 253, 253, 253, 253, 137, 177, 122, 96, 47, 55, 75, 49, 26, 164, 221, 70, 116, 138, 196, 71, 130, 204, 165, 39, 0, 0, 0, 0, 0, 0, 0, 219, 253, 215, 57, 22, 48, 74, 0, 0, 0, 0, 0, 23, 186, 244, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 77, 0, 0, 0, 0, 0, 130, 253, 253, 253, 253, 106, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7222707996943274, y=-0.6850403461018363, z=0.050047494993184755, w=0.08086942788532903)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.0, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=0.0)>	COMP<193>
[1740779710.7661638]	Q_Header<(2621443, 52574, 257, 173, 250, 8, 58, 20, 83)>	Q_Data<(0, 0, 61, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219, 253, 253, 57, 226, 148, 77, 102, 207, 228, 160, 144, 253, 253, 104, 253, 253, 253, 253, 253, 199, 172, 88, 172, 253, 241, 202, 112, 47, 122, 184, 71, 53, 222, 253, 72, 168, 253, 240, 118, 35, 0, 0, 0, 0, 0, 41, 247, 253, 253, 120, 116, 127, 87, 103, 0, 0, 0, 0, 0, 0, 134, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 112, 253, 253, 253, 253, 0, 107, 48, 0, 0, 0, 14, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7222707996943274, y=-0.6850403461018363, z=0.050047494993184755, w=0.08086942788532903)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.0, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=0.0)>	COMP<193>
[1740779710.7743652]	Q_Header<(2621443, 52575, 257, 173, 250, 8, 58, 21, 86)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 212, 253, 249, 93, 176, 130, 58, 58, 193, 232, 163, 138, 253, 221, 220, 208, 253, 253, 253, 253, 238, 141, 198, 211, 253, 253, 253, 181, 146, 69, 114, 62, 48, 253, 253, 103, 164, 253, 253, 143, 23, 0, 42, 0, 0, 0, 63, 171, 253, 253, 118, 199, 253, 230, 253, 161, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 125, 80, 235, 0, 0, 33, 0, 0, 0, 25, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7222707996943274, y=-0.6850403461018363, z=0.050047494993184755, w=0.08086942788532903)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.0, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=0.0)>	COMP<193>
[1740779710.7901099]	Q_Header<(2621443, 52576, 257, 173, 250, 8, 58, 22, 77)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 235, 228, 97, 141, 124, 125, 40, 46, 159, 201, 173, 135, 224, 148, 253, 144, 253, 148, 253, 253, 225, 95, 253, 253, 253, 253, 253, 253, 253, 133, 80, 11, 109, 253, 253, 221, 135, 208, 229, 123, 34, 0, 23, 60, 0, 16, 0, 41, 253, 253, 80, 226, 253, 253, 253, 243, 13, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 120, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7226000441193992, y=-0.6847579943386721, z=0.049743984792407325, w=0.08050590913028867)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=0.0033333333333333335, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.1, z=-0.02)>	COMP<195>
[1740779710.802211]	Q_Header<(2621443, 52577, 257, 173, 250, 8, 58, 23, 71)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 240, 151, 204, 216, 204, 123, 63, 33, 70, 142, 151, 105, 171, 93, 187, 97, 132, 156, 253, 253, 187, 101, 253, 253, 253, 253, 253, 253, 253, 247, 152, 113, 155, 253, 253, 249, 52, 105, 149, 19, 33, 0, 0, 145, 93, 93, 0, 112, 253, 253, 111, 201, 253, 253, 253, 248, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 212, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7226000441193992, y=-0.6847579943386721, z=0.049743984792407325, w=0.08050590913028867)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=0.0033333333333333335, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.1, z=-0.02)>	COMP<195>
[1740779710.8105435]	Q_Header<(2621443, 52578, 257, 173, 250, 8, 58, 24, 71)>	Q_Data<(0, 0, 61, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 222, 118, 236, 253, 253, 116, 113, 28, 138, 196, 147, 115, 151, 115, 102, 29, 12, 182, 253, 253, 163, 146, 253, 253, 253, 253, 253, 253, 253, 253, 207, 205, 210, 253, 253, 213, 11, 86, 38, 0, 0, 128, 168, 191, 175, 155, 91, 66, 152, 112, 82, 131, 189, 253, 253, 170, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 253, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7230065807700679, y=-0.6844332092483151, z=0.04919325545337453, w=0.07995429856565836)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.043333333333333335, y=0.01, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=-0.12)>	COMP<195>
[1740779710.8201737]	Q_Header<(2621443, 52579, 257, 173, 250, 8, 58, 25, 72)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 125, 253, 253, 253, 134, 169, 123, 150, 210, 130, 140, 137, 112, 157, 139, 97, 138, 253, 247, 145, 217, 253, 253, 253, 253, 253, 253, 253, 253, 219, 247, 253, 173, 243, 153, 67, 102, 44, 0, 53, 245, 253, 199, 219, 197, 169, 86, 0, 35, 0, 40, 71, 167, 209, 86, 0, 98, 151, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 197, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7230065807700679, y=-0.6844332092483151, z=0.04919325545337453, w=0.07995429856565836)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.043333333333333335, y=0.01, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=-0.12)>	COMP<195>
[1740779710.8299513]	Q_Header<(2621443, 52580, 257, 173, 250, 8, 58, 26, 78)>	Q_Data<(0, 0, 74, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 176, 253, 253, 253, 165, 196, 165, 140, 179, 58, 199, 168, 91, 194, 253, 193, 79, 157, 169, 156, 253, 240, 253, 253, 253, 253, 104, 253, 253, 206, 227, 253, 70, 148, 83, 50, 78, 0, 17, 114, 253, 253, 237, 219, 182, 212, 188, 31, 0, 0, 0, 0, 68, 123, 204, 213, 198, 205, 98, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7230065807700679, y=-0.6844332092483151, z=0.04919325545337453, w=0.07995429856565836)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.043333333333333335, y=0.01, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=-0.12)>	COMP<195>
[1740779710.8423686]	Q_Header<(2621443, 52581, 257, 173, 250, 8, 58, 27, 87)>	Q_Data<(0, 0, 73, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 200, 253, 253, 203, 165, 202, 241, 179, 212, 140, 229, 147, 176, 210, 253, 253, 88, 94, 99, 146, 229, 172, 173, 253, 253, 253, 185, 253, 235, 198, 150, 228, 177, 82, 58, 39, 0, 0, 78, 127, 253, 253, 253, 195, 124, 204, 212, 0, 0, 0, 0, 0, 65, 196, 253, 253, 253, 250, 144, 10, 39, 0, 0, 0, 79, 94, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 129, 45, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7232577331802482, y=-0.6842567465555918, z=0.04864442306705973, w=0.07952783344589565)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=0.013333333333333334, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.14, z=0.0)>	COMP<191>
