[1740779678.0699506]	Q_Header<(2621443, 49304, 257, 173, 250, 8, 58, 0, 80)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 202, 131, 131, 125, 49, 0, 117, 127, 138, 218, 237, 135, 253, 253, 253, 253, 224, 65, 219, 253, 209, 172, 173, 253, 253, 50, 250, 179, 135, 214, 192, 178, 253, 253, 253, 249, 237, 148, 0, 99, 58, 0, 0, 0, 0, 156, 253, 253, 202, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 32, 0, 169, 253, 253, 253, 253, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9031617903762748, y=-0.4195060475269403, z=0.0181279348342065, w=0.0893579010009371)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.03888888888888889, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.07, z=-0.03)>	COMP<162>
[1740779678.1799643]	Q_Header<(2621443, 49315, 257, 173, 250, 8, 58, 11, 76)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 218, 253, 246, 249, 253, 193, 253, 253, 253, 253, 156, 218, 158, 121, 108, 96, 33, 59, 137, 185, 222, 253, 162, 83, 244, 138, 130, 91, 95, 213, 199, 107, 42, 40, 0, 25, 0, 0, 0, 139, 94, 185, 87, 0, 0, 0, 0, 0, 0, 0, 157, 253, 253, 253, 253, 253, 156, 112, 127, 0, 0, 50, 223, 253, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 177, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9018957521951657, y=-0.4223535633207381, z=0.019774935623687737, w=0.0883768727873452)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.027777777777777776, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=0.06)>	COMP<158>
[1740779678.1898983]	Q_Header<(2621443, 49316, 257, 173, 250, 8, 58, 12, 80)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 157, 236, 196, 253, 253, 202, 253, 253, 253, 253, 163, 253, 253, 253, 178, 127, 0, 75, 149, 213, 199, 116, 239, 214, 253, 182, 137, 73, 110, 232, 181, 0, 47, 57, 0, 0, 17, 18, 37, 156, 146, 142, 80, 0, 0, 0, 0, 36, 0, 0, 49, 164, 253, 253, 253, 253, 89, 135, 97, 0, 0, 0, 151, 219, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 110, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9018957521951657, y=-0.4223535633207381, z=0.019774935623687737, w=0.0883768727873452)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.027777777777777776, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=0.06)>	COMP<158>
[1740779678.1999044]	Q_Header<(2621443, 49317, 257, 173, 250, 8, 58, 13, 80)>	Q_Data<(0, 0, 64, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 84, 130, 142, 253, 253, 253, 205, 239, 253, 253, 203, 253, 253, 253, 253, 185, 72, 40, 148, 213, 122, 244, 253, 253, 253, 240, 221, 62, 104, 195, 141, 40, 49, 52, 0, 78, 68, 0, 15, 119, 143, 59, 55, 0, 0, 0, 0, 67, 16, 0, 0, 164, 253, 253, 253, 253, 56, 132, 0, 0, 0, 0, 71, 101, 0, 0, 18, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9018957521951657, y=-0.4223535633207381, z=0.019774935623687737, w=0.0883768727873452)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.027777777777777776, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=0.06)>	COMP<158>
[1740779678.2099605]	Q_Header<(2621443, 49318, 257, 173, 250, 8, 58, 14, 76)>	Q_Data<(0, 0, 40, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 38, 53, 109, 251, 253, 253, 111, 156, 253, 253, 168, 253, 253, 253, 253, 158, 198, 97, 138, 204, 47, 253, 253, 253, 253, 253, 232, 94, 89, 115, 80, 0, 117, 91, 100, 141, 79, 0, 0, 83, 107, 0, 0, 0, 0, 0, 28, 65, 0, 0, 0, 82, 155, 165, 202, 119, 15, 81, 0, 0, 0, 0, 0, 0, 54, 133, 172, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9013803606517395, y=-0.4235291388517349, z=0.020019823828126393, w=0.08795294553759186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.027777777777777776, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.12, z=0.03)>	COMP<157>
[1740779678.2199044]	Q_Header<(2621443, 49319, 257, 173, 250, 8, 58, 15, 79)>	Q_Data<(0, 0, 21, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 35, 6, 87, 171, 229, 200, 91, 80, 197, 253, 110, 253, 253, 253, 253, 226, 253, 164, 224, 237, 101, 253, 253, 253, 253, 253, 240, 133, 152, 101, 100, 91, 108, 109, 186, 157, 63, 0, 0, 47, 81, 65, 84, 26, 0, 0, 17, 29, 26, 0, 0, 19, 68, 0, 91, 18, 0, 0, 0, 0, 0, 0, 0, 0, 94, 244, 253, 213, 115, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9013803606517395, y=-0.4235291388517349, z=0.020019823828126393, w=0.08795294553759186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.027777777777777776, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.12, z=0.03)>	COMP<157>
[1740779678.2298691]	Q_Header<(2621443, 49320, 257, 173, 250, 8, 58, 16, 72)>	Q_Data<(0, 0, 35, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 9, 24, 65, 96, 115, 104, 56, 37, 134, 194, 87, 212, 253, 253, 253, 253, 253, 253, 253, 253, 150, 218, 253, 253, 195, 253, 253, 154, 202, 200, 218, 123, 200, 253, 253, 223, 27, 61, 21, 30, 89, 124, 131, 70, 117, 144, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 75, 0, 115, 253, 253, 222, 157, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 253, 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9013803606517395, y=-0.4235291388517349, z=0.020019823828126393, w=0.08795294553759186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.027777777777777776, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.12, z=0.03)>	COMP<157>
[1740779678.2404625]	Q_Header<(2621443, 49321, 257, 173, 250, 8, 58, 17, 75)>	Q_Data<(0, 0, 52, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 33, 42, 45, 30, 23, 7, 26, 68, 98, 54, 168, 253, 253, 253, 253, 253, 253, 253, 253, 253, 124, 253, 246, 221, 253, 253, 182, 210, 232, 253, 158, 253, 253, 253, 253, 143, 132, 38, 94, 41, 151, 142, 0, 232, 248, 87, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 96, 204, 149, 51, 162, 253, 253, 186, 151, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 253, 253, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9009488591289742, y=-0.4245037135181909, z=0.020141800928972393, w=0.08764735192122532)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.015555555555555555, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.12, z=0.2)>	COMP<160>
[1740779678.2501743]	Q_Header<(2621443, 49322, 257, 173, 250, 8, 58, 18, 87)>	Q_Data<(0, 0, 58, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 30, 24, 6, 33, 26, 0, 0, 34, 46, 39, 145, 253, 253, 203, 196, 253, 253, 253, 253, 253, 253, 237, 253, 253, 253, 253, 215, 188, 200, 240, 121, 253, 253, 253, 253, 249, 207, 159, 122, 153, 140, 125, 84, 253, 253, 127, 0, 0, 15, 18, 0, 94, 123, 42, 121, 54, 33, 31, 28, 138, 253, 171, 41, 186, 253, 253, 104, 110, 47, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 198, 253, 253, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9009488591289742, y=-0.4245037135181909, z=0.020141800928972393, w=0.08764735192122532)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.015555555555555555, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.12, z=0.2)>	COMP<160>
[1740779678.2598891]	Q_Header<(2621443, 49323, 257, 173, 250, 8, 58, 19, 75)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 0, 25, 16, 0, 17, 8, 0, 0, 21, 108, 187, 159, 91, 90, 237, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 246, 182, 90, 215, 253, 253, 253, 253, 253, 253, 253, 253, 218, 253, 113, 75, 118, 253, 253, 131, 25, 0, 25, 0, 0, 126, 132, 129, 210, 166, 94, 67, 38, 144, 253, 153, 0, 153, 240, 159, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9009488591289742, y=-0.4245037135181909, z=0.020141800928972393, w=0.08764735192122532)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.015555555555555555, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.12, z=0.2)>	COMP<160>
[1740779678.2700841]	Q_Header<(2621443, 49324, 257, 173, 250, 8, 58, 20, 69)>	Q_Data<(0, 0, 62, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 0, 8, 18, 0, 0, 20, 0, 0, 0, 0, 56, 103, 47, 52, 0, 135, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 133, 232, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 171, 80, 171, 202, 100, 83, 31, 0, 0, 43, 162, 185, 193, 253, 220, 133, 71, 36, 95, 192, 102, 0, 77, 137, 118, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9009488591289742, y=-0.4245037135181909, z=0.020141800928972393, w=0.08764735192122532)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.015555555555555555, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.12, z=0.2)>	COMP<160>
[1740779678.2799623]	Q_Header<(2621443, 49325, 257, 173, 250, 8, 58, 21, 76)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 21, 9, 19, 24, 0, 0, 5, 0, 0, 0, 0, 11, 34, 23, 28, 28, 45, 126, 137, 185, 253, 253, 253, 253, 253, 253, 253, 253, 253, 174, 247, 253, 253, 253, 253, 253, 130, 253, 253, 253, 253, 253, 253, 82, 100, 91, 34, 87, 141, 122, 22, 42, 188, 245, 221, 245, 212, 138, 35, 36, 15, 86, 44, 35, 0, 65, 128, 182, 218, 253, 238, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9005173533096122, y=-0.4254782750387222, z=0.020202741219024108, w=0.0873417603759018)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.016666666666666666, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.16, z=0.08)>	COMP<160>
[1740779678.289931]	Q_Header<(2621443, 49326, 257, 173, 250, 8, 58, 22, 78)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 22, 0, 20, 27, 0, 6, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 9, 56, 48, 54, 151, 253, 253, 253, 253, 253, 249, 253, 253, 196, 253, 253, 253, 253, 241, 173, 253, 192, 253, 253, 253, 253, 253, 87, 125, 0, 0, 115, 253, 243, 117, 123, 237, 253, 214, 160, 141, 87, 0, 0, 0, 0, 0, 0, 0, 0, 222, 253, 253, 253, 253, 202, 89, 0, 0, 0, 0, 0, 0, 0, 0, 51, 77, 82, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9005173533096122, y=-0.4254782750387222, z=0.020202741219024108, w=0.0873417603759018)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.016666666666666666, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.16, z=0.08)>	COMP<160>
[1740779678.2999463]	Q_Header<(2621443, 49327, 257, 173, 250, 8, 58, 23, 82)>	Q_Data<(0, 0, 61, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 35, 0, 17, 21, 0, 11, 0, 0, 0, 19, 0, 0, 0, 5, 5, 0, 0, 50, 53, 0, 18, 149, 189, 253, 253, 226, 90, 236, 253, 230, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 115, 83, 0, 0, 154, 253, 253, 200, 253, 253, 253, 169, 79, 29, 0, 102, 0, 0, 105, 105, 12, 0, 0, 253, 253, 253, 253, 253, 248, 77, 61, 0, 0, 0, 0, 0, 0, 154, 210, 94, 145, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9005173533096122, y=-0.4254782750387222, z=0.020202741219024108, w=0.0873417603759018)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.016666666666666666, z=-0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.16, z=0.08)>	COMP<160>
[1740779678.3099601]	Q_Header<(2621443, 49328, 257, 173, 250, 8, 58, 24, 78)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 33, 18, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 12, 0, 14, 28, 52, 85, 155, 175, 57, 181, 203, 227, 218, 241, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 190, 198, 152, 103, 134, 253, 253, 253, 253, 253, 253, 21, 0, 41, 130, 199, 82, 139, 253, 253, 145, 0, 0, 241, 253, 253, 253, 253, 194, 61, 169, 0, 0, 0, 0, 0, 145, 253, 253, 57, 109, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8999254292472831, y=-0.42676876026159816, z=0.020142118261774512, w=0.0871604390236788)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.008888888888888889, z=-0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.19, z=0.03)>	COMP<162>
[1740779678.3199613]	Q_Header<(2621443, 49329, 257, 173, 250, 8, 58, 25, 78)>	Q_Data<(0, 0, 71, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 23, 17, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 20, 12, 0, 0, 0, 0, 0, 0, 26, 37, 52, 81, 107, 90, 138, 145, 135, 152, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 238, 253, 253, 237, 177, 90, 253, 253, 195, 253, 253, 253, 218, 26, 163, 240, 197, 246, 253, 253, 253, 253, 103, 0, 119, 253, 253, 253, 253, 111, 0, 175, 118, 12, 0, 0, 25, 220, 253, 253, 131, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8999254292472831, y=-0.42676876026159816, z=0.020142118261774512, w=0.0871604390236788)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.008888888888888889, z=-0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.19, z=0.03)>	COMP<162>
[1740779678.3300514]	Q_Header<(2621443, 49330, 257, 173, 250, 8, 58, 26, 85)>	Q_Data<(0, 0, 73, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 10, 0, 12, 0, 6, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 13, 0, 0, 36, 43, 71, 82, 41, 68, 70, 13, 66, 90, 154, 231, 230, 234, 221, 253, 253, 223, 253, 253, 183, 119, 253, 253, 253, 204, 187, 253, 253, 253, 253, 253, 253, 253, 166, 253, 253, 253, 246, 253, 253, 253, 253, 180, 127, 91, 184, 253, 253, 253, 136, 245, 180, 179, 155, 61, 129, 158, 232, 253, 253, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8999254292472831, y=-0.42676876026159816, z=0.020142118261774512, w=0.0871604390236788)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.008888888888888889, z=-0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.19, z=0.03)>	COMP<162>
[1740779678.341474]	Q_Header<(2621443, 49331, 257, 173, 250, 8, 58, 27, 82)>	Q_Data<(0, 0, 73, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 15, 0, 0, 0, 0, 0, 12, 10, 0, 0, 0, 22, 0, 0, 0, 0, 21, 0, 0, 0, 23, 0, 46, 17, 0, 0, 0, 20, 24, 0, 80, 107, 108, 113, 70, 214, 253, 235, 253, 253, 112, 120, 241, 253, 213, 188, 207, 250, 253, 253, 253, 235, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 91, 24, 253, 253, 253, 249, 253, 253, 231, 100, 178, 134, 211, 99, 253, 250, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8994708337861185, y=-0.4277323473687398, z=0.02001943634945015, w=0.08715778996041101)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.0022222222222222222, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.19, z=0.13)>	COMP<159>
