[1740779880.5316687]	Q_Header<(2621443, 4018, 257, 173, 250, 8, 58, 0, 44)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 253, 168, 253, 253, 238, 253, 253, 196, 229, 253, 253, 188, 158, 79, 105, 66, 0, 17, 20, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1434297124008253, y=-0.9857588446747785, z=0.08166338518821457, w=0.03222590985005777)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=0.0033333333333333335, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.21, z=-0.2)>	COMP<161>
[1740779880.6413136]	Q_Header<(2621443, 4029, 257, 173, 250, 8, 58, 11, 55)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 180, 210, 253, 253, 253, 229, 253, 220, 253, 253, 42, 99, 81, 166, 253, 139, 253, 253, 253, 153, 117, 24, 89, 44, 0, 18, 0, 0, 78, 119, 45, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 65, 52, 69, 50, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.14257510659935285, y=-0.9860020749625622, z=0.08025953132626241, w=0.03210381253050496)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.006666666666666667, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.24, z=-0.28)>	COMP<165>
[1740779880.651345]	Q_Header<(2621443, 4030, 257, 173, 250, 8, 58, 12, 56)>	Q_Data<(0, 0, 67, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 128, 177, 240, 253, 253, 209, 253, 228, 253, 253, 127, 95, 101, 191, 213, 66, 253, 253, 253, 98, 121, 44, 86, 46, 0, 34, 0, 0, 78, 120, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 149, 128, 103, 90, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.14227709644796846, y=-0.9860516915988548, z=0.08020253313283164, w=0.03204439109188479)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.011111111111111112, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.23, z=-0.08)>	COMP<165>
[1740779880.6613562]	Q_Header<(2621443, 4031, 257, 173, 250, 8, 58, 13, 58)>	Q_Data<(0, 0, 59, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 106, 125, 225, 253, 253, 253, 253, 253, 253, 253, 77, 120, 122, 136, 129, 64, 253, 253, 253, 108, 125, 49, 49, 30, 0, 45, 34, 64, 16, 84, 53, 0, 0, 0, 26, 45, 27, 0, 0, 60, 90, 245, 221, 151, 149, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.14227709644796846, y=-0.9860516915988548, z=0.08020253313283164, w=0.03204439109188479)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.011111111111111112, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.23, z=-0.08)>	COMP<165>
[1740779880.671325]	Q_Header<(2621443, 4032, 257, 173, 250, 8, 58, 14, 58)>	Q_Data<(0, 0, 13, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 99, 147, 214, 253, 168, 253, 232, 190, 253, 253, 166, 195, 180, 56, 53, 20, 253, 253, 179, 179, 139, 64, 0, 30, 0, 62, 40, 85, 77, 32, 6, 7, 0, 0, 81, 139, 108, 0, 0, 43, 123, 253, 253, 194, 180, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.14227709644796846, y=-0.9860516915988548, z=0.08020253313283164, w=0.03204439109188479)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.011111111111111112, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.23, z=-0.08)>	COMP<165>
[1740779880.6842012]	Q_Header<(2621443, 4033, 257, 173, 250, 8, 58, 15, 54)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 165, 201, 226, 253, 194, 253, 253, 253, 253, 228, 249, 246, 84, 79, 37, 197, 253, 231, 137, 133, 107, 34, 31, 0, 28, 0, 54, 61, 0, 0, 0, 0, 25, 123, 180, 176, 0, 0, 14, 0, 253, 253, 174, 137, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.14184962598703577, y=-0.9861112553556584, z=0.080324487004707, w=0.0318001958430489)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.016666666666666666, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.2, z=-0.07)>	COMP<164>
[1740779880.6915293]	Q_Header<(2621443, 4034, 257, 173, 250, 8, 58, 16, 73)>	Q_Data<(0, 0, 37, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 66, 146, 173, 178, 253, 227, 253, 253, 241, 253, 243, 220, 247, 112, 76, 79, 137, 206, 154, 99, 206, 142, 96, 49, 35, 51, 21, 0, 0, 0, 0, 0, 0, 101, 152, 171, 205, 40, 0, 128, 196, 249, 253, 170, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 158, 67, 19, 35, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 84, 14, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.14184962598703577, y=-0.9861112553556584, z=0.080324487004707, w=0.0318001958430489)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.016666666666666666, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.2, z=-0.07)>	COMP<164>
[1740779880.7013643]	Q_Header<(2621443, 4035, 257, 173, 250, 8, 58, 17, 77)>	Q_Data<(0, 0, 53, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 112, 205, 98, 253, 253, 253, 253, 253, 253, 252, 140, 171, 128, 185, 138, 121, 112, 99, 156, 241, 160, 126, 56, 84, 178, 145, 0, 0, 0, 0, 14, 89, 178, 205, 139, 193, 50, 0, 91, 158, 189, 211, 138, 80, 0, 0, 28, 0, 0, 0, 0, 0, 67, 220, 253, 141, 76, 77, 0, 0, 0, 0, 0, 0, 0, 8, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 222, 248, 223, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.14184962598703577, y=-0.9861112553556584, z=0.080324487004707, w=0.0318001958430489)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.016666666666666666, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.2, z=-0.07)>	COMP<164>
[1740779880.7114823]	Q_Header<(2621443, 4036, 257, 173, 250, 8, 58, 18, 83)>	Q_Data<(0, 0, 58, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33, 98, 217, 195, 248, 220, 253, 253, 253, 214, 245, 168, 186, 194, 253, 190, 216, 46, 115, 142, 212, 145, 119, 56, 158, 253, 253, 65, 0, 0, 0, 17, 142, 231, 194, 133, 175, 54, 0, 29, 65, 83, 93, 80, 27, 0, 0, 82, 0, 0, 0, 0, 0, 59, 236, 253, 161, 82, 77, 0, 0, 0, 0, 0, 0, 0, 88, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 201, 253, 253, 253, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1414786062211081, y=-0.9861388441391042, z=0.08068797127882006, w=0.0316770477259513)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.013333333333333334, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.18, z=-0.12)>	COMP<164>
[1740779880.7214317]	Q_Header<(2621443, 4037, 257, 173, 250, 8, 58, 19, 85)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 73, 181, 230, 186, 145, 253, 253, 253, 253, 178, 175, 247, 229, 253, 251, 252, 48, 72, 84, 142, 108, 82, 46, 253, 253, 253, 99, 61, 0, 0, 55, 184, 253, 147, 102, 113, 117, 114, 0, 0, 0, 53, 17, 0, 0, 0, 87, 19, 0, 0, 0, 0, 65, 243, 253, 149, 42, 68, 34, 0, 0, 0, 0, 0, 0, 136, 184, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 179, 204, 161, 237, 155, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1414786062211081, y=-0.9861388441391042, z=0.08068797127882006, w=0.0316770477259513)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.013333333333333334, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.18, z=-0.12)>	COMP<164>
[1740779880.7315817]	Q_Header<(2621443, 4038, 257, 173, 250, 8, 58, 20, 82)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 123, 239, 220, 182, 196, 253, 253, 252, 100, 131, 251, 234, 203, 253, 253, 124, 87, 62, 114, 119, 94, 65, 253, 253, 253, 131, 69, 0, 0, 65, 192, 253, 122, 85, 164, 253, 243, 46, 29, 24, 76, 33, 0, 0, 18, 54, 0, 0, 0, 35, 88, 162, 253, 253, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 192, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 66, 186, 253, 236, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1414786062211081, y=-0.9861388441391042, z=0.08068797127882006, w=0.0316770477259513)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=-0.013333333333333334, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.18, z=-0.12)>	COMP<164>
[1740779880.7414882]	Q_Header<(2621443, 4039, 257, 173, 250, 8, 58, 21, 87)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 12, 116, 253, 253, 191, 153, 253, 253, 175, 196, 161, 218, 216, 172, 253, 253, 209, 136, 118, 180, 241, 220, 91, 253, 253, 253, 134, 60, 0, 75, 90, 158, 194, 102, 64, 250, 253, 253, 72, 0, 46, 96, 80, 131, 88, 0, 0, 18, 0, 0, 82, 149, 220, 253, 253, 253, 158, 39, 77, 48, 136, 0, 0, 0, 0, 46, 100, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 198, 253, 190, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1411152100385875, y=-0.9861584985265824, z=0.0811778673664885, w=0.03143353510807637)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.01888888888888889, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.19, z=-0.07)>	COMP<161>
[1740779880.75143]	Q_Header<(2621443, 4040, 257, 173, 250, 8, 58, 22, 84)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 6, 116, 253, 253, 231, 138, 253, 253, 213, 253, 246, 160, 150, 179, 137, 253, 238, 157, 159, 253, 253, 253, 154, 253, 253, 253, 74, 62, 11, 99, 98, 87, 110, 98, 67, 253, 253, 253, 91, 56, 66, 107, 90, 192, 165, 48, 0, 0, 0, 0, 85, 143, 236, 253, 253, 253, 253, 156, 124, 116, 214, 120, 0, 0, 0, 0, 0, 55, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 76, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1411152100385875, y=-0.9861584985265824, z=0.0811778673664885, w=0.03143353510807637)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.01888888888888889, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.19, z=-0.07)>	COMP<161>
[1740779880.7631617]	Q_Header<(2621443, 4041, 257, 173, 250, 8, 58, 23, 79)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 83, 236, 253, 253, 119, 253, 253, 202, 237, 253, 80, 104, 253, 235, 241, 233, 186, 216, 253, 253, 253, 168, 197, 221, 194, 156, 106, 48, 131, 149, 201, 232, 127, 51, 220, 253, 253, 88, 104, 113, 135, 30, 201, 200, 67, 41, 0, 0, 0, 76, 93, 211, 253, 253, 253, 253, 186, 130, 156, 253, 151, 0, 0, 0, 0, 0, 115, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1411152100385875, y=-0.9861584985265824, z=0.0811778673664885, w=0.03143353510807637)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.01888888888888889, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.19, z=-0.07)>	COMP<161>
[1740779880.767498]	Q_Header<(2621443, 4042, 257, 173, 250, 8, 58, 24, 77)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 187, 253, 253, 144, 231, 253, 173, 133, 198, 194, 199, 253, 242, 253, 224, 239, 253, 253, 253, 253, 109, 208, 62, 170, 202, 126, 96, 166, 253, 253, 253, 142, 97, 128, 226, 186, 16, 137, 166, 188, 141, 146, 171, 0, 48, 0, 0, 0, 76, 96, 163, 200, 157, 242, 242, 155, 84, 145, 245, 141, 0, 0, 0, 75, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1411152100385875, y=-0.9861584985265824, z=0.0811778673664885, w=0.03143353510807637)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.01888888888888889, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.19, z=-0.07)>	COMP<161>
[1740779880.7758656]	Q_Header<(2621443, 4043, 257, 173, 250, 8, 58, 25, 82)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 0, 0, 141, 253, 253, 200, 211, 209, 253, 253, 150, 204, 227, 253, 253, 253, 207, 220, 253, 253, 253, 253, 248, 253, 91, 165, 202, 129, 162, 210, 253, 253, 253, 224, 205, 59, 189, 151, 49, 125, 179, 174, 162, 58, 116, 0, 0, 22, 125, 163, 116, 160, 141, 128, 43, 156, 145, 100, 0, 108, 206, 138, 62, 0, 149, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.14056732988534068, y=-0.9861686274239901, z=0.08209425041067443, w=0.031189711494315712)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04888888888888889, y=-0.021111111111111112, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=-0.05)>	COMP<159>
[1740779880.7913635]	Q_Header<(2621443, 4044, 257, 173, 250, 8, 58, 26, 82)>	Q_Data<(0, 0, 74, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 0, 87, 220, 253, 253, 181, 157, 253, 253, 168, 179, 253, 253, 253, 253, 253, 222, 253, 253, 253, 177, 253, 253, 110, 195, 181, 122, 182, 253, 253, 253, 253, 253, 253, 184, 194, 219, 192, 57, 174, 54, 118, 10, 45, 34, 0, 109, 253, 253, 139, 240, 196, 104, 0, 0, 57, 0, 0, 64, 160, 130, 126, 25, 208, 253, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.14056732988534068, y=-0.9861686274239901, z=0.08209425041067443, w=0.031189711494315712)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04888888888888889, y=-0.021111111111111112, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=-0.05)>	COMP<159>
[1740779880.8017328]	Q_Header<(2621443, 4045, 257, 173, 250, 8, 58, 27, 87)>	Q_Data<(0, 0, 75, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 28, 155, 253, 253, 148, 113, 253, 197, 220, 253, 253, 253, 253, 253, 253, 253, 242, 253, 253, 159, 252, 253, 71, 250, 217, 95, 147, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 162, 164, 159, 63, 20, 35, 58, 0, 164, 253, 253, 207, 253, 197, 231, 120, 0, 0, 0, 0, 0, 111, 73, 90, 99, 253, 253, 85, 48, 0, 15, 0, 0, 0, 76, 32, 0, 0, 0, 0, 0, 2, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.14056732988534068, y=-0.9861686274239901, z=0.08209425041067443, w=0.031189711494315712)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04888888888888889, y=-0.021111111111111112, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=-0.05)>	COMP<159>
