[1740779688.0698018]	Q_Header<(2621443, 50304, 257, 173, 250, 8, 58, 0, 42)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 23, 181, 176, 253, 253, 197, 253, 253, 253, 212, 65, 0, 26, 58, 173, 253, 253, 206, 191, 173, 154, 44, 23, 0, 0, 34, 154, 226, 195, 117, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7661286690242628, y=-0.6362432477620232, z=0.04443448622129249, w=0.07916418767722028)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.01888888888888889, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.09, z=-0.05)>	COMP<167>
[1740779688.1800058]	Q_Header<(2621443, 50315, 257, 173, 250, 8, 58, 11, 76)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 69, 164, 253, 253, 253, 253, 186, 253, 253, 253, 253, 253, 218, 110, 129, 201, 210, 241, 253, 253, 116, 86, 65, 67, 46, 35, 38, 143, 251, 253, 253, 135, 98, 133, 182, 135, 253, 253, 253, 108, 0, 25, 49, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 90, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 253, 253, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 122, 199, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.764051112196306, y=-0.6386217276649584, z=0.042053939631191466, w=0.08136125040403226)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.056666666666666664, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.07, z=0.18)>	COMP<169>
[1740779688.1899505]	Q_Header<(2621443, 50316, 257, 173, 250, 8, 58, 12, 81)>	Q_Data<(0, 0, 66, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 17, 136, 0, 74, 75, 194, 253, 253, 253, 253, 253, 253, 246, 230, 253, 224, 181, 100, 156, 192, 253, 253, 253, 169, 63, 81, 128, 114, 71, 104, 145, 212, 253, 253, 162, 165, 144, 126, 133, 253, 253, 253, 171, 48, 0, 69, 61, 22, 0, 0, 0, 0, 29, 0, 0, 0, 0, 110, 127, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 253, 253, 225, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 237, 104, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.764051112196306, y=-0.6386217276649584, z=0.042053939631191466, w=0.08136125040403226)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.056666666666666664, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.07, z=0.18)>	COMP<169>
[1740779688.200002]	Q_Header<(2621443, 50317, 257, 173, 250, 8, 58, 13, 86)>	Q_Data<(0, 0, 60, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 47, 71, 57, 226, 253, 253, 253, 253, 253, 150, 227, 253, 253, 253, 213, 117, 138, 253, 253, 253, 157, 57, 91, 174, 146, 111, 163, 125, 94, 216, 243, 146, 182, 122, 77, 100, 253, 253, 195, 192, 112, 83, 105, 114, 72, 0, 0, 30, 64, 91, 53, 0, 0, 0, 109, 152, 71, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 253, 253, 253, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.764051112196306, y=-0.6386217276649584, z=0.042053939631191466, w=0.08136125040403226)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.056666666666666664, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.07, z=0.18)>	COMP<169>
[1740779688.2101326]	Q_Header<(2621443, 50318, 257, 173, 250, 8, 58, 14, 82)>	Q_Data<(0, 0, 16, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 79, 89, 90, 183, 253, 253, 253, 253, 187, 139, 253, 253, 253, 253, 253, 151, 65, 253, 206, 253, 108, 79, 98, 181, 158, 181, 206, 71, 117, 160, 188, 172, 214, 97, 81, 136, 230, 213, 57, 164, 152, 141, 121, 122, 76, 0, 32, 89, 144, 172, 115, 73, 47, 0, 102, 147, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 213, 171, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.76350774827886, y=-0.639237081119554, z=0.04113871791030072, w=0.08209432580022918)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.05555555555555555, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.05, z=0.14)>	COMP<170>
[1740779688.220276]	Q_Header<(2621443, 50319, 257, 173, 250, 8, 58, 15, 78)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 52, 120, 183, 127, 137, 179, 201, 253, 253, 216, 143, 253, 253, 253, 253, 253, 202, 94, 210, 72, 253, 132, 66, 73, 131, 155, 231, 215, 42, 127, 133, 186, 196, 227, 117, 73, 139, 209, 138, 57, 91, 129, 147, 109, 96, 25, 0, 68, 108, 175, 226, 155, 103, 107, 0, 34, 101, 97, 0, 0, 60, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 168, 111, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.76350774827886, y=-0.639237081119554, z=0.04113871791030072, w=0.08209432580022918)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.05555555555555555, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.05, z=0.14)>	COMP<170>
[1740779688.230846]	Q_Header<(2621443, 50320, 257, 173, 250, 8, 58, 16, 78)>	Q_Data<(0, 0, 26, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 104, 195, 219, 115, 144, 138, 125, 252, 253, 253, 239, 184, 253, 253, 253, 253, 250, 88, 169, 88, 220, 129, 45, 40, 73, 127, 230, 196, 75, 63, 132, 245, 208, 187, 85, 44, 100, 150, 91, 30, 0, 35, 84, 38, 48, 0, 0, 99, 169, 221, 232, 127, 108, 127, 0, 0, 0, 79, 54, 60, 185, 253, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.76350774827886, y=-0.639237081119554, z=0.04113871791030072, w=0.08209432580022918)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.05555555555555555, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.05, z=0.14)>	COMP<170>
[1740779688.241033]	Q_Header<(2621443, 50321, 257, 173, 250, 8, 58, 17, 82)>	Q_Data<(0, 0, 53, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 126, 234, 227, 111, 145, 148, 102, 161, 253, 251, 253, 163, 164, 253, 100, 253, 253, 203, 119, 152, 150, 88, 85, 60, 45, 55, 162, 145, 33, 41, 203, 253, 198, 151, 129, 73, 88, 88, 0, 0, 0, 0, 0, 0, 14, 0, 0, 107, 163, 173, 191, 61, 80, 101, 0, 34, 0, 57, 49, 69, 245, 253, 186, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 200, 90, 0, 85, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.763156341440711, y=-0.6396255964730208, z=0.04052589657042803, w=0.08263865053668608)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.05333333333333334, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.07, z=0.08)>	COMP<170>
[1740779688.2502608]	Q_Header<(2621443, 50322, 257, 173, 250, 8, 58, 18, 83)>	Q_Data<(0, 0, 58, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 99, 235, 149, 168, 145, 140, 101, 75, 185, 178, 218, 122, 239, 253, 253, 253, 253, 253, 63, 69, 179, 85, 28, 171, 203, 143, 93, 104, 124, 71, 205, 240, 143, 188, 222, 149, 137, 151, 91, 16, 0, 0, 27, 0, 0, 0, 55, 71, 168, 19, 131, 40, 0, 0, 0, 30, 0, 0, 32, 80, 226, 253, 201, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 129, 253, 163, 189, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.763156341440711, y=-0.6396255964730208, z=0.04052589657042803, w=0.08263865053668608)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.05333333333333334, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.07, z=0.08)>	COMP<170>
[1740779688.2602732]	Q_Header<(2621443, 50323, 257, 173, 250, 8, 58, 19, 78)>	Q_Data<(0, 0, 59, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 141, 230, 239, 219, 124, 104, 81, 65, 164, 141, 136, 140, 220, 253, 253, 253, 253, 253, 85, 183, 251, 184, 173, 253, 253, 124, 113, 193, 224, 35, 157, 154, 73, 243, 253, 221, 195, 253, 209, 0, 19, 0, 39, 0, 0, 0, 129, 218, 243, 120, 135, 0, 0, 0, 0, 0, 0, 0, 0, 95, 187, 253, 139, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 181, 253, 195, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.763156341440711, y=-0.6396255964730208, z=0.04052589657042803, w=0.08263865053668608)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.05333333333333334, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.07, z=0.08)>	COMP<170>
[1740779688.2700043]	Q_Header<(2621443, 50324, 257, 173, 250, 8, 58, 20, 80)>	Q_Data<(0, 0, 61, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 141, 246, 253, 230, 102, 127, 72, 63, 177, 192, 168, 191, 183, 253, 241, 253, 253, 253, 198, 253, 253, 253, 253, 253, 253, 253, 228, 222, 253, 52, 91, 47, 157, 253, 253, 253, 219, 253, 253, 78, 27, 0, 0, 39, 9, 0, 154, 253, 253, 181, 192, 64, 117, 99, 96, 0, 0, 0, 0, 27, 138, 202, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 91, 253, 253, 188, 253, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.763156341440711, y=-0.6396255964730208, z=0.04052589657042803, w=0.08263865053668608)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.05333333333333334, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.07, z=0.08)>	COMP<170>
[1740779688.2800655]	Q_Header<(2621443, 50325, 257, 173, 250, 8, 58, 21, 78)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 251, 253, 225, 163, 151, 110, 132, 232, 230, 196, 182, 158, 204, 142, 253, 253, 241, 253, 253, 243, 253, 253, 253, 253, 253, 253, 253, 225, 107, 39, 16, 216, 253, 253, 253, 214, 253, 236, 94, 19, 32, 0, 102, 60, 0, 112, 234, 253, 194, 241, 79, 197, 204, 187, 23, 0, 0, 0, 0, 34, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 210, 253, 189, 236, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7628201392921508, y=-0.6400169611631855, z=0.03991713642959406, w=0.08300811245297847)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.04111111111111111, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.09, z=0.1)>	COMP<169>
[1740779688.2899601]	Q_Header<(2621443, 50326, 257, 173, 250, 8, 58, 22, 77)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 253, 201, 139, 118, 154, 159, 253, 198, 199, 153, 132, 85, 61, 179, 155, 204, 253, 253, 196, 253, 253, 253, 253, 253, 253, 253, 242, 122, 75, 80, 242, 253, 253, 253, 193, 135, 142, 77, 0, 0, 88, 202, 155, 0, 45, 173, 253, 160, 226, 53, 222, 253, 233, 72, 0, 0, 0, 0, 4, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 88, 123, 163, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7628201392921508, y=-0.6400169611631855, z=0.03991713642959406, w=0.08300811245297847)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.04111111111111111, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.09, z=0.1)>	COMP<169>
[1740779688.2999275]	Q_Header<(2621443, 50327, 257, 173, 250, 8, 58, 23, 71)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 208, 152, 138, 121, 236, 135, 252, 101, 184, 123, 61, 132, 98, 58, 53, 187, 253, 253, 214, 253, 253, 253, 253, 253, 253, 253, 253, 163, 122, 128, 227, 253, 206, 253, 135, 108, 102, 31, 0, 79, 174, 247, 187, 85, 43, 122, 148, 124, 146, 69, 190, 245, 195, 0, 35, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 137, 159, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7628201392921508, y=-0.6400169611631855, z=0.03991713642959406, w=0.08300811245297847)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.04111111111111111, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.09, z=0.1)>	COMP<169>
[1740779688.3102486]	Q_Header<(2621443, 50328, 257, 173, 250, 8, 58, 24, 72)>	Q_Data<(0, 0, 69, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 235, 154, 238, 246, 253, 248, 200, 158, 162, 160, 102, 223, 177, 51, 94, 128, 197, 208, 253, 253, 253, 253, 253, 253, 253, 253, 253, 234, 121, 199, 178, 215, 121, 158, 0, 154, 110, 0, 35, 134, 253, 253, 131, 145, 60, 90, 44, 51, 0, 48, 114, 176, 59, 137, 133, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 108, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7624498525349419, y=-0.6404407863151733, z=0.03942864271034042, w=0.08337387916768577)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.028888888888888888, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.1, z=0.1)>	COMP<167>
[1740779688.319957]	Q_Header<(2621443, 50329, 257, 173, 250, 8, 58, 25, 70)>	Q_Data<(0, 0, 71, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 253, 253, 253, 253, 205, 253, 191, 160, 142, 228, 161, 253, 253, 161, 79, 64, 118, 150, 253, 253, 253, 253, 253, 253, 178, 253, 253, 253, 110, 235, 75, 130, 89, 62, 59, 136, 61, 50, 108, 146, 253, 253, 112, 169, 69, 120, 0, 0, 18, 0, 0, 102, 0, 169, 81, 131, 17, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7624498525349419, y=-0.6404407863151733, z=0.03942864271034042, w=0.08337387916768577)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.028888888888888888, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.1, z=0.1)>	COMP<167>
[1740779688.3301086]	Q_Header<(2621443, 50330, 257, 173, 250, 8, 58, 26, 81)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 253, 253, 170, 253, 253, 253, 253, 153, 161, 253, 196, 253, 253, 253, 77, 48, 18, 110, 234, 239, 139, 241, 195, 225, 138, 151, 216, 253, 198, 227, 138, 248, 161, 27, 0, 79, 0, 97, 139, 136, 253, 253, 147, 176, 121, 120, 23, 0, 49, 0, 0, 0, 110, 90, 228, 196, 187, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 106, 117, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7624498525349419, y=-0.6404407863151733, z=0.03942864271034042, w=0.08337387916768577)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.028888888888888888, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.1, z=0.1)>	COMP<167>
[1740779688.340243]	Q_Header<(2621443, 50331, 257, 173, 250, 8, 58, 27, 84)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 210, 253, 199, 209, 218, 253, 253, 253, 196, 181, 253, 206, 253, 253, 253, 73, 45, 56, 62, 137, 102, 176, 231, 177, 140, 99, 174, 212, 253, 214, 182, 197, 253, 172, 94, 0, 40, 19, 102, 126, 147, 253, 253, 107, 171, 131, 74, 0, 0, 0, 0, 0, 120, 243, 253, 253, 253, 253, 153, 0, 0, 0, 0, 0, 54, 141, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 42, 230, 253, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7624498525349419, y=-0.6404407863151733, z=0.03942864271034042, w=0.08337387916768577)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.028888888888888888, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.1, z=0.1)>	COMP<167>
