[1740780025.5023825]	Q_Header<(2621443, 18518, 257, 173, 250, 8, 58, 0, 49)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 186, 245, 253, 253, 253, 232, 253, 253, 253, 202, 203, 167, 91, 157, 99, 0, 0, 0, 0, 0, 57, 0, 28, 84, 140, 203, 149, 42, 0, 48, 91, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 39, 64, 103, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2864457872418158, y=-0.9539444297469292, z=0.08880857030403622, w=-0.007202344533248297)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.0011111111111111111, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=-0.2)>	COMP<194>
[1740780025.616361]	Q_Header<(2621443, 18529, 257, 173, 250, 8, 58, 11, 59)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 186, 253, 253, 253, 253, 253, 253, 253, 89, 253, 253, 253, 148, 133, 253, 253, 253, 253, 153, 102, 157, 165, 136, 44, 26, 0, 0, 0, 41, 63, 123, 64, 0, 0, 0, 0, 0, 0, 104, 57, 0, 0, 93, 142, 97, 128, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2852785844048897, y=-0.9544076218098544, z=0.08758553029974682, w=-0.007141119892035107)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.013333333333333334, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.15, z=-0.1)>	COMP<192>
[1740780025.6226215]	Q_Header<(2621443, 18530, 257, 173, 250, 8, 58, 12, 61)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 249, 245, 253, 253, 253, 253, 253, 215, 243, 253, 253, 253, 199, 153, 67, 179, 246, 124, 180, 205, 253, 253, 109, 72, 103, 0, 0, 56, 124, 166, 86, 0, 0, 0, 0, 53, 56, 194, 176, 44, 0, 114, 171, 131, 174, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 163, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2852785844048897, y=-0.9544076218098544, z=0.08758553029974682, w=-0.007141119892035107)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.013333333333333334, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.15, z=-0.1)>	COMP<192>
[1740780025.6324081]	Q_Header<(2621443, 18531, 257, 173, 250, 8, 58, 13, 66)>	Q_Data<(0, 0, 62, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 159, 177, 216, 253, 253, 253, 253, 228, 229, 253, 253, 253, 153, 139, 63, 25, 156, 91, 206, 253, 253, 253, 247, 253, 253, 21, 0, 73, 91, 131, 91, 0, 0, 0, 0, 105, 147, 209, 236, 70, 0, 70, 113, 146, 185, 134, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 203, 121, 35, 38, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2852785844048897, y=-0.9544076218098544, z=0.08758553029974682, w=-0.007141119892035107)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.013333333333333334, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.15, z=-0.1)>	COMP<192>
[1740780025.6425083]	Q_Header<(2621443, 18532, 257, 173, 250, 8, 58, 14, 63)>	Q_Data<(0, 0, 15, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 107, 120, 247, 253, 253, 253, 253, 181, 247, 253, 198, 253, 186, 98, 44, 32, 73, 75, 177, 253, 253, 253, 253, 253, 253, 49, 2, 93, 71, 120, 0, 0, 0, 0, 0, 95, 163, 220, 252, 73, 0, 26, 0, 122, 144, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 192, 123, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2852785844048897, y=-0.9544076218098544, z=0.08758553029974682, w=-0.007141119892035107)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.013333333333333334, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.15, z=-0.1)>	COMP<192>
[1740780025.6526957]	Q_Header<(2621443, 18533, 257, 173, 250, 8, 58, 15, 63)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 65, 95, 232, 253, 253, 253, 253, 241, 251, 253, 253, 253, 192, 142, 41, 51, 0, 72, 97, 253, 253, 253, 253, 253, 253, 108, 29, 175, 253, 111, 33, 0, 0, 0, 29, 142, 120, 217, 216, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 122, 131, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2852796030538344, y=-0.9544110297288848, z=0.087524807612152, w=-0.007385287113717149)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.013333333333333334, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=-0.09)>	COMP<189>
[1740780025.663435]	Q_Header<(2621443, 18534, 257, 173, 250, 8, 58, 16, 57)>	Q_Data<(0, 0, 18, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 85, 173, 253, 253, 253, 253, 253, 253, 253, 253, 253, 236, 171, 114, 112, 108, 61, 69, 253, 253, 253, 253, 253, 253, 114, 45, 253, 253, 253, 131, 0, 0, 0, 79, 218, 194, 154, 143, 0, 0, 9, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 104, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2852796030538344, y=-0.9544110297288848, z=0.087524807612152, w=-0.007385287113717149)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.013333333333333334, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=-0.09)>	COMP<189>
[1740780025.67243]	Q_Header<(2621443, 18535, 257, 173, 250, 8, 58, 17, 65)>	Q_Data<(0, 0, 55, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 50, 115, 253, 253, 253, 253, 253, 253, 253, 204, 253, 253, 147, 173, 183, 212, 109, 183, 151, 253, 217, 253, 253, 253, 110, 42, 253, 253, 253, 215, 55, 0, 0, 106, 253, 247, 59, 50, 0, 50, 53, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 95, 238, 139, 0, 0, 0, 44, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2852796030538344, y=-0.9544110297288848, z=0.087524807612152, w=-0.007385287113717149)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.013333333333333334, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=-0.09)>	COMP<189>
[1740780025.6827734]	Q_Header<(2621443, 18536, 257, 173, 250, 8, 58, 18, 70)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 9, 49, 90, 253, 253, 253, 253, 192, 241, 140, 253, 253, 253, 52, 215, 250, 253, 89, 253, 230, 132, 128, 192, 253, 187, 116, 138, 253, 253, 253, 244, 80, 0, 36, 134, 253, 253, 104, 0, 0, 85, 72, 0, 60, 121, 142, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 253, 182, 71, 0, 0, 76, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28528199269723437, y=-0.9544190243488775, z=0.08740346887942653, w=-0.007690528686318256)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.016666666666666666, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.16, z=-0.15)>	COMP<189>
[1740780025.6924682]	Q_Header<(2621443, 18537, 257, 173, 250, 8, 58, 19, 79)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 32, 95, 213, 253, 253, 253, 245, 218, 253, 253, 253, 253, 135, 228, 253, 253, 159, 253, 253, 74, 91, 108, 183, 211, 207, 167, 253, 253, 253, 219, 79, 0, 0, 130, 188, 172, 110, 0, 0, 77, 43, 0, 91, 188, 253, 221, 23, 0, 0, 0, 0, 0, 0, 0, 0, 119, 43, 247, 172, 76, 0, 0, 70, 39, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28528199269723437, y=-0.9544190243488775, z=0.08740346887942653, w=-0.007690528686318256)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.016666666666666666, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.16, z=-0.15)>	COMP<189>
[1740780025.7032363]	Q_Header<(2621443, 18538, 257, 173, 250, 8, 58, 20, 84)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 20, 71, 133, 183, 190, 253, 253, 195, 253, 253, 253, 253, 179, 181, 240, 240, 221, 253, 253, 139, 8, 72, 174, 253, 253, 177, 253, 253, 195, 148, 85, 20, 35, 149, 253, 198, 169, 115, 0, 0, 47, 43, 75, 212, 253, 253, 91, 23, 0, 0, 0, 0, 56, 0, 0, 50, 75, 152, 130, 0, 0, 0, 0, 0, 22, 129, 125, 60, 140, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28528199269723437, y=-0.9544190243488775, z=0.08740346887942653, w=-0.007690528686318256)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.016666666666666666, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.16, z=-0.15)>	COMP<189>
[1740780025.7125447]	Q_Header<(2621443, 18539, 257, 173, 250, 8, 58, 21, 83)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 28, 18, 48, 91, 180, 253, 242, 242, 253, 253, 253, 253, 219, 126, 211, 223, 229, 253, 253, 102, 83, 185, 242, 253, 253, 220, 170, 206, 97, 96, 103, 96, 177, 253, 253, 253, 253, 231, 139, 102, 115, 114, 135, 220, 253, 253, 94, 57, 0, 0, 0, 133, 181, 69, 0, 43, 16, 68, 8, 0, 0, 0, 0, 0, 46, 185, 225, 144, 212, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28528144855256315, y=-0.9544172038973963, z=0.08740330216672453, w=-0.00793465731960488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.016666666666666666, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.0)>	COMP<193>
[1740780025.7225032]	Q_Header<(2621443, 18540, 257, 173, 250, 8, 58, 22, 73)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 75, 248, 253, 228, 253, 252, 253, 253, 253, 253, 188, 250, 253, 197, 238, 146, 106, 91, 215, 253, 253, 253, 220, 80, 111, 51, 116, 166, 139, 253, 253, 253, 253, 253, 253, 253, 253, 234, 149, 157, 178, 253, 253, 46, 62, 0, 20, 0, 221, 253, 99, 78, 100, 57, 71, 0, 0, 0, 0, 0, 0, 11, 198, 253, 163, 249, 185, 0, 63, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28528144855256315, y=-0.9544172038973963, z=0.08740330216672453, w=-0.00793465731960488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.016666666666666666, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.0)>	COMP<193>
[1740780025.7336636]	Q_Header<(2621443, 18541, 257, 173, 250, 8, 58, 23, 86)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 19, 17, 40, 68, 226, 253, 253, 204, 120, 253, 253, 253, 253, 182, 223, 231, 145, 146, 247, 215, 69, 89, 253, 253, 253, 195, 128, 179, 0, 169, 236, 159, 253, 253, 253, 253, 253, 253, 253, 253, 253, 218, 146, 86, 253, 209, 119, 66, 28, 73, 0, 237, 253, 106, 171, 197, 113, 76, 146, 75, 0, 0, 0, 0, 0, 167, 253, 237, 240, 166, 96, 178, 129, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28528144855256315, y=-0.9544172038973963, z=0.08740330216672453, w=-0.00793465731960488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.016666666666666666, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.0)>	COMP<193>
[1740780025.7426307]	Q_Header<(2621443, 18542, 257, 173, 250, 8, 58, 24, 94)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 21, 18, 20, 10, 9, 21, 9, 163, 253, 253, 171, 203, 253, 253, 253, 246, 127, 178, 176, 192, 201, 253, 253, 156, 253, 253, 253, 190, 198, 101, 164, 0, 206, 253, 162, 245, 253, 253, 253, 253, 253, 253, 253, 253, 241, 98, 167, 253, 253, 150, 47, 0, 81, 74, 192, 250, 113, 253, 253, 176, 136, 253, 168, 0, 0, 0, 0, 0, 70, 210, 253, 253, 87, 145, 249, 187, 137, 0, 0, 0, 99, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28528144855256315, y=-0.9544172038973963, z=0.08740330216672453, w=-0.00793465731960488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.016666666666666666, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.0)>	COMP<193>
[1740780025.7527723]	Q_Header<(2621443, 18543, 257, 173, 250, 8, 58, 25, 97)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 11, 10, 0, 0, 0, 0, 91, 211, 236, 252, 253, 253, 253, 253, 215, 129, 210, 188, 253, 238, 253, 253, 253, 253, 253, 253, 168, 178, 50, 113, 35, 196, 224, 160, 218, 253, 253, 253, 253, 208, 253, 253, 253, 232, 63, 182, 253, 253, 74, 54, 0, 0, 133, 139, 155, 110, 253, 253, 224, 167, 253, 202, 0, 0, 0, 0, 0, 94, 200, 164, 229, 77, 149, 243, 204, 146, 0, 0, 0, 62, 46, 0, 0, 60, 118, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.285331951094485, y=-0.954381972035179, z=0.0875831764322109, w=-0.00836159942244801)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.017777777777777778, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.05)>	COMP<190>
[1740780025.765474]	Q_Header<(2621443, 18544, 257, 173, 250, 8, 58, 26, 100)>	Q_Data<(0, 0, 74, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 21, 0, 0, 40, 100, 139, 253, 253, 253, 253, 253, 111, 169, 253, 249, 253, 222, 253, 253, 253, 253, 253, 212, 114, 106, 235, 189, 89, 136, 144, 139, 253, 253, 239, 253, 253, 103, 196, 199, 253, 253, 63, 153, 253, 253, 58, 0, 0, 91, 87, 99, 87, 68, 253, 253, 197, 150, 253, 174, 0, 52, 74, 34, 0, 108, 187, 117, 121, 30, 98, 173, 159, 114, 0, 0, 0, 0, 3, 0, 0, 120, 235, 203, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 155, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.285331951094485, y=-0.954381972035179, z=0.0875831764322109, w=-0.00836159942244801)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.017777777777777778, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.05)>	COMP<190>
[1740780025.77274]	Q_Header<(2621443, 18545, 257, 173, 250, 8, 58, 27, 108)>	Q_Data<(0, 0, 75, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 21, 6, 0, 0, 13, 36, 96, 234, 239, 253, 253, 234, 120, 177, 253, 253, 253, 165, 248, 246, 253, 253, 253, 126, 137, 253, 253, 253, 202, 102, 82, 71, 253, 253, 123, 253, 253, 153, 253, 253, 253, 253, 66, 114, 246, 248, 98, 0, 60, 178, 161, 76, 0, 0, 208, 253, 148, 115, 154, 88, 55, 87, 107, 70, 0, 82, 129, 93, 14, 0, 0, 79, 42, 0, 0, 0, 0, 0, 0, 0, 151, 245, 253, 253, 232, 56, 0, 0, 0, 140, 184, 107, 0, 0, 0, 0, 0, 0, 0, 0, 91, 14, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.285331951094485, y=-0.954381972035179, z=0.0875831764322109, w=-0.00836159942244801)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.017777777777777778, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.05)>	COMP<190>
