[1740779810.5408385]	Q_Header<(2621443, 62554, 257, 173, 250, 8, 58, 0, 41)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 244, 253, 230, 253, 253, 253, 219, 220, 253, 253, 163, 102, 104, 153, 129, 27, 7, 0, 32, 84, 91, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 67, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.42084142679388814, y=-0.9029017007341534, z=0.07128974423426561, w=0.05078173561892892)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.0, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.2, z=-0.01)>	COMP<178>
[1740779810.6507]	Q_Header<(2621443, 62565, 257, 173, 250, 8, 58, 11, 37)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 233, 245, 253, 253, 220, 253, 253, 253, 253, 253, 134, 128, 253, 253, 253, 253, 253, 208, 81, 53, 36, 0, 0, 0, 0, 0, 90, 130, 48, 31, 5, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.42085123834472427, y=-0.9029837882627776, z=0.07031481168573203, w=0.05059980806204154)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.006666666666666667, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.15, z=-0.07)>	COMP<183>
[1740779810.6606975]	Q_Header<(2621443, 62566, 257, 173, 250, 8, 58, 12, 42)>	Q_Data<(0, 0, 67, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 251, 253, 253, 139, 253, 253, 253, 103, 99, 68, 136, 253, 253, 253, 253, 253, 253, 116, 34, 35, 0, 0, 0, 0, 13, 164, 249, 166, 91, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.42085123834472427, y=-0.9029837882627776, z=0.07031481168573203, w=0.05059980806204154)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.006666666666666667, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.15, z=-0.07)>	COMP<183>
[1740779810.6707258]	Q_Header<(2621443, 62567, 257, 173, 250, 8, 58, 13, 41)>	Q_Data<(0, 0, 58, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 218, 199, 206, 184, 151, 253, 139, 232, 63, 89, 104, 245, 227, 253, 253, 253, 253, 93, 39, 48, 15, 3, 0, 0, 29, 205, 253, 244, 101, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.42085123834472427, y=-0.9029837882627776, z=0.07031481168573203, w=0.05059980806204154)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.006666666666666667, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.15, z=-0.07)>	COMP<183>
[1740779810.6807911]	Q_Header<(2621443, 62568, 257, 173, 250, 8, 58, 14, 45)>	Q_Data<(0, 0, 15, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 200, 173, 253, 253, 253, 253, 168, 253, 47, 103, 101, 149, 106, 253, 253, 253, 237, 70, 62, 37, 0, 19, 0, 0, 28, 183, 253, 249, 94, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.42084602675480715, y=-0.9029726062089365, z=0.0703139409458358, w=0.050843327090174674)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.01, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.16, z=-0.14)>	COMP<183>
[1740779810.6907277]	Q_Header<(2621443, 62569, 257, 173, 250, 8, 58, 15, 47)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 244, 222, 253, 253, 253, 253, 253, 253, 174, 223, 150, 81, 79, 184, 189, 253, 127, 164, 101, 97, 7, 0, 0, 15, 0, 104, 219, 191, 47, 41, 0, 0, 0, 0, 0, 0, 0, 0, 29, 131, 106, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.42084602675480715, y=-0.9029726062089365, z=0.0703139409458358, w=0.050843327090174674)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.01, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.16, z=-0.14)>	COMP<183>
[1740779810.7009811]	Q_Header<(2621443, 62570, 257, 173, 250, 8, 58, 16, 49)>	Q_Data<(0, 0, 25, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 253, 223, 253, 253, 253, 249, 253, 247, 253, 253, 188, 87, 82, 109, 131, 216, 193, 195, 241, 226, 42, 0, 0, 0, 19, 82, 111, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 84, 213, 174, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.42084602675480715, y=-0.9029726062089365, z=0.0703139409458358, w=0.050843327090174674)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.01, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.16, z=-0.14)>	COMP<183>
[1740779810.711084]	Q_Header<(2621443, 62571, 257, 173, 250, 8, 58, 17, 52)>	Q_Data<(0, 0, 54, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 253, 238, 213, 253, 253, 229, 253, 253, 253, 253, 186, 211, 135, 60, 70, 182, 210, 211, 253, 253, 91, 37, 11, 36, 44, 80, 78, 0, 0, 0, 0, 0, 26, 38, 0, 0, 34, 131, 175, 253, 233, 53, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.42084210172758685, y=-0.902964184620438, z=0.0703132851617375, w=0.051025960412510896)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.012222222222222223, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.13, z=-0.05)>	COMP<178>
[1740779810.720583]	Q_Header<(2621443, 62572, 257, 173, 250, 8, 58, 18, 51)>	Q_Data<(0, 0, 58, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 241, 233, 149, 253, 253, 253, 253, 253, 253, 253, 240, 253, 202, 84, 43, 147, 187, 229, 253, 253, 113, 64, 39, 73, 79, 0, 60, 0, 0, 0, 37, 67, 113, 135, 50, 0, 27, 174, 225, 253, 253, 126, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.42084210172758685, y=-0.902964184620438, z=0.0703132851617375, w=0.051025960412510896)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.012222222222222223, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.13, z=-0.05)>	COMP<178>
[1740779810.7308671]	Q_Header<(2621443, 62573, 257, 173, 250, 8, 58, 19, 62)>	Q_Data<(0, 0, 59, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 197, 234, 179, 253, 253, 253, 253, 253, 191, 201, 253, 253, 253, 162, 95, 118, 150, 222, 253, 253, 117, 29, 138, 97, 115, 0, 23, 0, 0, 0, 36, 137, 194, 196, 102, 60, 0, 189, 233, 253, 253, 132, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.42084210172758685, y=-0.902964184620438, z=0.0703132851617375, w=0.051025960412510896)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.012222222222222223, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.13, z=-0.05)>	COMP<178>
[1740779810.7340314]	Q_Header<(2621443, 62574, 257, 173, 250, 8, 58, 20, 65)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 212, 239, 145, 253, 253, 253, 253, 253, 157, 204, 253, 253, 241, 253, 191, 105, 121, 193, 253, 253, 65, 98, 253, 234, 77, 68, 0, 0, 35, 0, 63, 182, 240, 178, 108, 70, 49, 161, 195, 237, 236, 69, 0, 0, 0, 0, 0, 0, 0, 0, 16, 108, 180, 142, 72, 0, 0, 0, 0, 0, 0, 0, 0, 47, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.42084210172758685, y=-0.902964184620438, z=0.0703132851617375, w=0.051025960412510896)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.012222222222222223, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.13, z=-0.05)>	COMP<178>
[1740779810.7509103]	Q_Header<(2621443, 62575, 257, 173, 250, 8, 58, 21, 75)>	Q_Data<(0, 0, 62, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 188, 172, 145, 235, 253, 253, 252, 223, 150, 234, 253, 253, 244, 253, 253, 84, 81, 145, 252, 221, 57, 143, 253, 253, 174, 21, 0, 49, 44, 54, 97, 188, 233, 134, 113, 164, 106, 90, 113, 146, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 204, 253, 232, 106, 0, 0, 0, 0, 0, 0, 0, 0, 139, 222, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 136, 137, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4208355289051769, y=-0.9029500818887871, z=0.07031218699039359, w=0.05133033789836893)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.012222222222222223, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=-0.05)>	COMP<174>
[1740779810.752032]	Q_Header<(2621443, 62576, 257, 173, 250, 8, 58, 22, 83)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 90, 129, 177, 162, 202, 253, 253, 253, 53, 253, 203, 179, 253, 253, 253, 87, 101, 35, 153, 125, 73, 225, 253, 253, 253, 41, 34, 109, 141, 98, 105, 154, 182, 128, 242, 253, 216, 60, 14, 95, 67, 0, 0, 0, 0, 3, 0, 0, 0, 0, 58, 248, 253, 253, 91, 0, 49, 0, 0, 0, 0, 0, 0, 253, 253, 253, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 253, 253, 105, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4208355289051769, y=-0.9029500818887871, z=0.07031218699039359, w=0.05133033789836893)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.012222222222222223, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=-0.05)>	COMP<174>
[1740779810.7639186]	Q_Header<(2621443, 62577, 257, 173, 250, 8, 58, 23, 83)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 93, 180, 95, 146, 127, 253, 253, 253, 143, 253, 91, 232, 253, 253, 253, 196, 175, 123, 56, 53, 14, 253, 253, 253, 253, 73, 48, 140, 175, 129, 128, 83, 113, 156, 253, 253, 253, 91, 22, 63, 0, 0, 0, 39, 21, 10, 0, 0, 0, 0, 8, 192, 253, 207, 57, 0, 9, 0, 0, 0, 0, 0, 0, 253, 253, 253, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 253, 253, 135, 158, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4208355289051769, y=-0.9029500818887871, z=0.07031218699039359, w=0.05133033789836893)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.012222222222222223, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=-0.05)>	COMP<174>
[1740779810.7714467]	Q_Header<(2621443, 62578, 257, 173, 250, 8, 58, 24, 81)>	Q_Data<(0, 0, 65, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 61, 253, 219, 204, 253, 253, 253, 205, 195, 176, 236, 253, 253, 253, 253, 215, 166, 202, 160, 69, 253, 253, 197, 177, 70, 43, 134, 148, 118, 137, 0, 60, 198, 253, 253, 253, 117, 78, 54, 0, 0, 61, 43, 36, 0, 0, 0, 0, 63, 74, 152, 132, 84, 67, 17, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 253, 213, 249, 194, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4208355289051769, y=-0.9029500818887871, z=0.07031218699039359, w=0.05133033789836893)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.012222222222222223, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=-0.05)>	COMP<174>
[1740779810.7841558]	Q_Header<(2621443, 62579, 257, 173, 250, 8, 58, 25, 80)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 175, 253, 215, 253, 253, 253, 253, 253, 124, 253, 232, 253, 253, 253, 253, 224, 253, 253, 253, 99, 215, 253, 253, 120, 72, 0, 50, 51, 98, 111, 0, 9, 198, 253, 253, 253, 81, 70, 109, 69, 83, 121, 57, 0, 0, 0, 0, 0, 94, 151, 253, 239, 169, 151, 111, 82, 94, 138, 56, 0, 0, 0, 195, 146, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 253, 59, 188, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.42084450831203896, y=-0.902908312031906, z=0.07043575962176837, w=0.051819722633346055)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.014444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.1, z=-0.09)>	COMP<174>
[1740779810.7910469]	Q_Header<(2621443, 62580, 257, 173, 250, 8, 58, 26, 82)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 32, 188, 253, 173, 253, 253, 253, 253, 253, 224, 253, 253, 253, 253, 253, 253, 217, 253, 253, 253, 136, 112, 253, 185, 94, 66, 86, 133, 102, 59, 99, 62, 62, 152, 253, 253, 173, 154, 179, 192, 132, 111, 131, 82, 0, 0, 33, 0, 15, 61, 174, 253, 253, 213, 201, 164, 160, 206, 253, 166, 0, 0, 0, 130, 133, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 216, 253, 78, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.42084450831203896, y=-0.902908312031906, z=0.07043575962176837, w=0.051819722633346055)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.014444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.1, z=-0.09)>	COMP<174>
[1740779810.802364]	Q_Header<(2621443, 62581, 257, 173, 250, 8, 58, 27, 75)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 33, 127, 182, 209, 191, 253, 253, 253, 210, 214, 253, 253, 253, 253, 158, 238, 253, 253, 253, 253, 253, 193, 100, 123, 126, 81, 105, 172, 128, 244, 153, 105, 79, 107, 228, 203, 81, 214, 253, 251, 165, 104, 131, 80, 22, 44, 46, 0, 0, 0, 150, 253, 238, 222, 187, 151, 192, 253, 253, 227, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.42084450831203896, y=-0.902908312031906, z=0.07043575962176837, w=0.051819722633346055)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.014444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.1, z=-0.09)>	COMP<174>
