[1740779313.6670594]	Q_Header<(2621443, 12804, 257, 173, 250, 8, 58, 0, 31)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 76, 91, 192, 191, 253, 253, 133, 39, 94, 120, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9759935247009964, y=-0.1899375804433432, z=0.03887861142108278, w=-0.09924116510310926)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.03333333333333333, z=0.21888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.17, z=-0.07)>	COMP<15>
[1740779313.7854605]	Q_Header<(2621443, 12815, 257, 173, 250, 8, 58, 11, 22)>	Q_Data<(0, 0, 62, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 24, 120, 159, 113, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 164, 71, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9733392725303595, y=-0.20324950006434422, z=0.039795397610195925, w=-0.09857295573691169)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.03777777777777778, z=0.20777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.17, z=-0.04)>	COMP<11>
[1740779313.826334]	Q_Header<(2621443, 12816, 257, 173, 250, 8, 58, 12, 25)>	Q_Data<(0, 0, 63, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 32, 29, 84, 253, 253, 58, 253, 253, 253, 253, 253, 253, 253, 253, 148, 147, 160, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9725186338867815, y=-0.20721104318097294, z=0.040038422482096686, w=-0.09832606496746611)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.035555555555555556, z=0.20444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.18, z=-0.05)>	COMP<11>
[1740779313.835159]	Q_Header<(2621443, 12817, 257, 173, 250, 8, 58, 13, 29)>	Q_Data<(0, 0, 55, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 48, 59, 54, 137, 253, 253, 189, 253, 253, 253, 253, 253, 232, 222, 113, 253, 161, 150, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9725186338867815, y=-0.20721104318097294, z=0.040038422482096686, w=-0.09832606496746611)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.035555555555555556, z=0.20444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.18, z=-0.05)>	COMP<11>
[1740779313.839727]	Q_Header<(2621443, 12818, 257, 173, 250, 8, 58, 14, 28)>	Q_Data<(0, 0, 14, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 61, 29, 51, 189, 253, 253, 209, 253, 253, 253, 253, 253, 253, 213, 234, 253, 163, 117, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9725186338867815, y=-0.20721104318097294, z=0.040038422482096686, w=-0.09832606496746611)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.035555555555555556, z=0.20444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.18, z=-0.05)>	COMP<11>
[1740779313.8417413]	Q_Header<(2621443, 12819, 257, 173, 250, 8, 58, 15, 29)>	Q_Data<(0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 62, 98, 107, 253, 253, 253, 215, 253, 253, 253, 207, 234, 253, 253, 223, 185, 105, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9719054264479612, y=-0.2100790302583448, z=0.04028244043303532, w=-0.09820370705568761)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.03777777777777778, z=0.2011111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.18, z=-0.01)>	COMP<10>
[1740779313.8429418]	Q_Header<(2621443, 12820, 257, 173, 250, 8, 58, 16, 32)>	Q_Data<(0, 0, 23, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 91, 79, 253, 253, 253, 253, 207, 253, 253, 253, 253, 130, 253, 253, 253, 174, 109, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9719054264479612, y=-0.2100790302583448, z=0.04028244043303532, w=-0.09820370705568761)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.03777777777777778, z=0.2011111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.18, z=-0.01)>	COMP<10>
[1740779313.8486075]	Q_Header<(2621443, 12821, 257, 173, 250, 8, 58, 17, 23)>	Q_Data<(0, 0, 52, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 220, 253, 253, 253, 253, 253, 253, 253, 253, 253, 175, 216, 236, 232, 217, 91, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9719054264479612, y=-0.2100790302583448, z=0.04028244043303532, w=-0.09820370705568761)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.03777777777777778, z=0.2011111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.18, z=-0.01)>	COMP<10>
[1740779313.853148]	Q_Header<(2621443, 12822, 257, 173, 250, 8, 58, 18, 22)>	Q_Data<(0, 0, 54, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 205, 157, 165, 128, 136, 42, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9719054264479612, y=-0.2100790302583448, z=0.04028244043303532, w=-0.09820370705568761)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.03777777777777778, z=0.2011111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.18, z=-0.01)>	COMP<10>
[1740779313.862987]	Q_Header<(2621443, 12823, 257, 173, 250, 8, 58, 19, 23)>	Q_Data<(0, 0, 57, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 253, 253, 253, 253, 253, 253, 253, 253, 236, 145, 191, 105, 50, 0, 49, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9719054264479612, y=-0.2100790302583448, z=0.04028244043303532, w=-0.09820370705568761)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.03777777777777778, z=0.2011111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.18, z=-0.01)>	COMP<10>
[1740779313.8747742]	Q_Header<(2621443, 12824, 257, 173, 250, 8, 58, 20, 25)>	Q_Data<(0, 0, 59, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 253, 253, 253, 203, 253, 253, 253, 161, 253, 217, 114, 50, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9712662993984853, y=-0.21295469858614435, z=0.04058895802802694, w=-0.09820696761969226)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.03888888888888889, z=0.1988888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.17, z=0.01)>	COMP<10>
[1740779313.8944924]	Q_Header<(2621443, 12825, 257, 173, 250, 8, 58, 21, 21)>	Q_Data<(0, 0, 61, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 253, 253, 253, 253, 253, 253, 191, 131, 223, 174, 101, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9712662993984853, y=-0.21295469858614435, z=0.04058895802802694, w=-0.09820696761969226)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.03888888888888889, z=0.1988888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.17, z=0.01)>	COMP<10>
[1740779313.8968525]	Q_Header<(2621443, 12826, 257, 173, 250, 8, 58, 22, 23)>	Q_Data<(0, 0, 61, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 172, 213, 253, 253, 253, 253, 212, 167, 125, 100, 52, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9712662993984853, y=-0.21295469858614435, z=0.04058895802802694, w=-0.09820696761969226)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.03888888888888889, z=0.1988888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.17, z=0.01)>	COMP<10>
[1740779313.9009976]	Q_Header<(2621443, 12827, 257, 173, 250, 8, 58, 23, 23)>	Q_Data<(0, 0, 61, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 53, 253, 253, 253, 253, 253, 244, 206, 0, 133, 35, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9712662993984853, y=-0.21295469858614435, z=0.04058895802802694, w=-0.09820696761969226)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.03888888888888889, z=0.1988888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.17, z=0.01)>	COMP<10>
[1740779313.9091175]	Q_Header<(2621443, 12828, 257, 173, 250, 8, 58, 24, 24)>	Q_Data<(0, 0, 66, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 130, 253, 253, 253, 253, 253, 220, 186, 119, 203, 157, 28, 23, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.970413371236388, y=-0.216739284310989, z=0.04095524071322828, w=-0.09820712713499895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.03666666666666667, z=0.19333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.2, z=-0.05)>	COMP<10>
[1740779313.917751]	Q_Header<(2621443, 12829, 257, 173, 250, 8, 58, 25, 26)>	Q_Data<(0, 0, 69, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 177, 253, 253, 253, 219, 253, 253, 253, 160, 234, 253, 81, 142, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.970413371236388, y=-0.216739284310989, z=0.04095524071322828, w=-0.09820712713499895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.03666666666666667, z=0.19333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.2, z=-0.05)>	COMP<10>
[1740779313.9351745]	Q_Header<(2621443, 12830, 257, 173, 250, 8, 58, 26, 27)>	Q_Data<(0, 0, 71, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 175, 253, 253, 213, 253, 177, 253, 253, 173, 168, 253, 122, 159, 49, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.970413371236388, y=-0.216739284310989, z=0.04095524071322828, w=-0.09820712713499895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.03666666666666667, z=0.19333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.2, z=-0.05)>	COMP<10>
[1740779313.942403]	Q_Header<(2621443, 12831, 257, 173, 250, 8, 58, 27, 24)>	Q_Data<(0, 0, 67, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 143, 253, 253, 253, 253, 253, 253, 245, 253, 253, 253, 137, 177, 111, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9697840969298264, y=-0.2194816295902609, z=0.0412596166860446, w=-0.09820521190509728)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.034444444444444444, z=0.1922222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.18, z=-0.01)>	COMP<12>
