[1740780330.4748008]	Q_Header<(2621443, 49018, 257, 173, 250, 8, 58, 0, 48)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 44, 75, 63, 62, 111, 114, 124, 119, 0, 130, 183, 175, 237, 218, 253, 253, 222, 162, 56, 53, 18, 0, 0, 24, 25, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 36, 10, 52, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2709321926985222, y=-0.9581197479120075, z=0.09258935262979458, w=-0.005432071446309636)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.006666666666666667, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.02, z=0.03)>	COMP<88>
[1740780330.5946605]	Q_Header<(2621443, 49029, 257, 173, 250, 8, 58, 11, 94)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 50, 71, 27, 51, 0, 0, 138, 162, 239, 253, 253, 253, 229, 187, 253, 253, 247, 203, 115, 54, 0, 18, 0, 25, 0, 0, 0, 22, 0, 23, 21, 56, 232, 253, 182, 72, 0, 43, 104, 87, 98, 152, 108, 0, 0, 109, 76, 0, 0, 0, 84, 118, 32, 51, 206, 253, 253, 253, 253, 253, 253, 253, 155, 239, 169, 144, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 80, 0, 37, 0, 34, 27, 48, 192, 102, 84, 253, 174, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2724064828499181, y=-0.9576036991782131, z=0.09363019150611122, w=-0.00482189382593402)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.005555555555555556, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.11, z=-0.08)>	COMP<86>
[1740780330.595987]	Q_Header<(2621443, 49030, 257, 173, 250, 8, 58, 12, 97)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 34, 52, 0, 0, 0, 149, 224, 245, 253, 253, 253, 142, 103, 253, 253, 221, 253, 206, 105, 29, 19, 0, 0, 0, 0, 0, 64, 70, 75, 126, 111, 253, 253, 253, 170, 55, 0, 49, 0, 121, 220, 158, 37, 50, 155, 141, 0, 33, 88, 75, 132, 21, 59, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 211, 59, 0, 0, 0, 0, 0, 0, 154, 118, 0, 109, 152, 182, 32, 0, 0, 0, 0, 75, 39, 105, 165, 91, 110, 137, 133, 173, 198, 152, 63, 0, 0, 0, 0, 0, 0, 137, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2724064828499181, y=-0.9576036991782131, z=0.09363019150611122, w=-0.00482189382593402)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.005555555555555556, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.11, z=-0.08)>	COMP<86>
[1740780330.6073925]	Q_Header<(2621443, 49031, 257, 173, 250, 8, 58, 13, 107)>	Q_Data<(0, 0, 46, 0, 62, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 74, 176, 209, 253, 253, 228, 163, 86, 170, 156, 195, 253, 253, 134, 4, 74, 0, 39, 21, 33, 56, 97, 102, 113, 194, 159, 253, 253, 253, 233, 84, 0, 0, 0, 148, 247, 177, 33, 60, 161, 157, 46, 58, 120, 102, 128, 0, 33, 253, 253, 253, 253, 253, 253, 253, 224, 253, 253, 253, 231, 116, 39, 0, 0, 0, 0, 66, 210, 176, 51, 167, 253, 253, 134, 0, 0, 0, 0, 135, 149, 226, 244, 220, 0, 0, 95, 87, 62, 208, 231, 81, 42, 64, 168, 89, 201, 253, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2727113271750235, y=-0.9574804363013862, z=0.09399629450526772, w=-0.004943960944757588)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.0011111111111111111, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.08, z=0.04)>	COMP<88>
[1740780330.6150525]	Q_Header<(2621443, 49032, 257, 173, 250, 8, 58, 14, 105)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 115, 151, 253, 253, 244, 188, 93, 132, 180, 199, 253, 253, 134, 56, 135, 57, 123, 58, 33, 90, 117, 110, 122, 196, 163, 253, 253, 253, 253, 91, 0, 0, 0, 129, 210, 147, 30, 54, 128, 133, 35, 61, 114, 111, 142, 54, 0, 253, 253, 253, 253, 253, 253, 218, 86, 253, 253, 253, 113, 109, 59, 0, 0, 0, 0, 41, 216, 183, 47, 179, 253, 253, 153, 0, 23, 74, 0, 124, 130, 253, 253, 253, 65, 74, 0, 0, 93, 230, 253, 250, 180, 233, 253, 253, 253, 253, 199, 0, 131, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2727113271750235, y=-0.9574804363013862, z=0.09399629450526772, w=-0.004943960944757588)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.0011111111111111111, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.08, z=0.04)>	COMP<88>
[1740780330.624924]	Q_Header<(2621443, 49033, 257, 173, 250, 8, 58, 15, 108)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 183, 175, 117, 153, 190, 137, 71, 113, 210, 191, 253, 253, 123, 102, 166, 189, 215, 84, 38, 83, 114, 94, 80, 121, 197, 253, 253, 253, 231, 91, 23, 0, 8, 75, 130, 86, 0, 35, 73, 78, 0, 32, 89, 108, 139, 76, 20, 171, 198, 206, 253, 232, 247, 93, 51, 211, 253, 253, 189, 23, 60, 0, 0, 0, 0, 0, 158, 125, 29, 134, 253, 253, 130, 0, 113, 253, 239, 253, 253, 253, 246, 253, 114, 81, 0, 0, 0, 249, 253, 253, 253, 253, 253, 253, 253, 253, 253, 229, 252, 253, 76, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2727113271750235, y=-0.9574804363013862, z=0.09399629450526772, w=-0.004943960944757588)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.0011111111111111111, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.08, z=0.04)>	COMP<88>
[1740780330.6347973]	Q_Header<(2621443, 49034, 257, 173, 250, 8, 58, 16, 106)>	Q_Data<(0, 0, 19, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 185, 186, 139, 168, 101, 124, 129, 129, 188, 161, 253, 249, 101, 151, 253, 253, 253, 87, 52, 60, 80, 63, 52, 158, 221, 213, 253, 232, 167, 72, 0, 19, 0, 3, 44, 41, 0, 0, 0, 11, 0, 0, 43, 68, 111, 64, 0, 33, 35, 158, 225, 166, 71, 0, 35, 70, 189, 250, 199, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 45, 174, 192, 53, 0, 161, 253, 253, 253, 253, 253, 114, 237, 195, 113, 182, 150, 222, 253, 253, 238, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 160, 0, 0, 0, 0, 85, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2727113271750235, y=-0.9574804363013862, z=0.09399629450526772, w=-0.004943960944757588)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.0011111111111111111, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.08, z=0.04)>	COMP<88>
[1740780330.644861]	Q_Header<(2621443, 49035, 257, 173, 250, 8, 58, 17, 96)>	Q_Data<(0, 0, 56, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 151, 155, 143, 169, 179, 229, 247, 247, 180, 102, 200, 154, 99, 205, 253, 253, 247, 75, 48, 0, 23, 19, 65, 155, 183, 143, 173, 130, 89, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 36, 120, 115, 73, 0, 0, 0, 0, 0, 134, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 242, 253, 253, 253, 191, 253, 91, 253, 253, 0, 253, 253, 253, 253, 245, 85, 191, 253, 253, 253, 169, 253, 253, 253, 251, 253, 154, 0, 0, 0, 0, 84, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.273124087442793, y=-0.9573075556514431, z=0.09454060591036566, w=-0.0052488651441519995)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=-0.012222222222222223, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.08, z=0.0)>	COMP<88>
[1740780330.654708]	Q_Header<(2621443, 49036, 257, 173, 250, 8, 58, 18, 77)>	Q_Data<(0, 0, 59, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 97, 104, 91, 101, 172, 253, 253, 253, 180, 154, 138, 125, 139, 240, 253, 253, 156, 54, 59, 23, 0, 0, 35, 102, 100, 71, 81, 46, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 253, 253, 253, 253, 253, 253, 163, 253, 253, 207, 253, 253, 253, 253, 146, 161, 99, 253, 253, 94, 248, 84, 253, 244, 175, 191, 115, 0, 0, 0, 25, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.273124087442793, y=-0.9573075556514431, z=0.09454060591036566, w=-0.0052488651441519995)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=-0.012222222222222223, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.08, z=0.0)>	COMP<88>
[1740780330.6646101]	Q_Header<(2621443, 49037, 257, 173, 250, 8, 58, 19, 64)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 45, 48, 33, 12, 124, 246, 253, 253, 156, 218, 157, 152, 196, 253, 253, 197, 83, 81, 84, 86, 0, 52, 0, 31, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 233, 253, 253, 253, 253, 253, 155, 253, 253, 253, 253, 182, 253, 236, 106, 134, 32, 236, 253, 253, 253, 253, 115, 68, 50, 73, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.273124087442793, y=-0.9573075556514431, z=0.09454060591036566, w=-0.0052488651441519995)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=-0.012222222222222223, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.08, z=0.0)>	COMP<88>
[1740780330.6746435]	Q_Header<(2621443, 49038, 257, 173, 250, 8, 58, 20, 58)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 29, 28, 31, 39, 83, 181, 211, 234, 118, 227, 188, 186, 233, 253, 196, 148, 136, 121, 104, 127, 46, 72, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 200, 253, 152, 0, 55, 0, 133, 200, 253, 253, 253, 183, 137, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.273124087442793, y=-0.9573075556514431, z=0.09454060591036566, w=-0.0052488651441519995)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=-0.012222222222222223, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.08, z=0.0)>	COMP<88>
[1740780330.6846864]	Q_Header<(2621443, 49039, 257, 173, 250, 8, 58, 21, 62)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 12, 8, 23, 35, 66, 104, 112, 127, 107, 184, 172, 185, 228, 235, 71, 130, 107, 127, 97, 138, 59, 78, 22, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 146, 162, 199, 253, 253, 214, 233, 27, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2735022128107937, y=-0.95716619087232, z=0.09484990821423195, w=-0.005737381835352512)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.028888888888888888, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.07, z=-0.03)>	COMP<88>
[1740780330.6946282]	Q_Header<(2621443, 49040, 257, 173, 250, 8, 58, 22, 59)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7, 12, 30, 57, 40, 41, 73, 112, 120, 146, 181, 173, 77, 91, 59, 91, 77, 118, 51, 66, 29, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 168, 186, 253, 167, 0, 0, 0, 108, 174, 137, 239, 135, 179, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2735022128107937, y=-0.95716619087232, z=0.09484990821423195, w=-0.005737381835352512)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.028888888888888888, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.07, z=-0.03)>	COMP<88>
[1740780330.7054894]	Q_Header<(2621443, 49041, 257, 173, 250, 8, 58, 23, 62)>	Q_Data<(0, 0, 59, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 0, 17, 0, 0, 45, 30, 32, 44, 51, 60, 94, 113, 94, 90, 77, 0, 34, 34, 63, 0, 35, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 253, 253, 253, 253, 253, 253, 253, 253, 253, 210, 226, 60, 253, 253, 253, 0, 28, 97, 0, 182, 0, 85, 253, 253, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2735022128107937, y=-0.95716619087232, z=0.09484990821423195, w=-0.005737381835352512)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.028888888888888888, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.07, z=-0.03)>	COMP<88>
[1740780330.7146091]	Q_Header<(2621443, 49042, 257, 173, 250, 8, 58, 24, 50)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 0, 0, 0, 2, 20, 22, 4, 20, 16, 16, 45, 36, 27, 66, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 104, 253, 253, 253, 195, 64, 183, 0, 67, 0, 135, 253, 253, 228, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27392207299889837, y=-0.9570182942564008, z=0.09509148612573166, w=-0.006347570319047556)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.042222222222222223, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.06, z=0.04)>	COMP<90>
[1740780330.7246628]	Q_Header<(2621443, 49043, 257, 173, 250, 8, 58, 25, 48)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 0, 0, 4, 13, 0, 0, 0, 0, 0, 16, 19, 0, 0, 10, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 219, 0, 253, 253, 253, 253, 253, 253, 253, 253, 48, 253, 253, 253, 253, 253, 253, 103, 64, 75, 232, 253, 253, 253, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27392207299889837, y=-0.9570182942564008, z=0.09509148612573166, w=-0.006347570319047556)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.042222222222222223, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.06, z=0.04)>	COMP<90>
[1740780330.734785]	Q_Header<(2621443, 49044, 257, 173, 250, 8, 58, 26, 53)>	Q_Data<(0, 0, 75, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 19, 0, 0, 5, 18, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 19, 27, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 69, 143, 253, 253, 253, 253, 229, 216, 249, 253, 0, 253, 253, 253, 253, 253, 253, 220, 192, 44, 220, 253, 253, 253, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27392207299889837, y=-0.9570182942564008, z=0.09509148612573166, w=-0.006347570319047556)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.042222222222222223, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.06, z=0.04)>	COMP<90>
[1740780330.7446463]	Q_Header<(2621443, 49045, 257, 173, 250, 8, 58, 27, 53)>	Q_Data<(0, 0, 75, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 0, 0, 28, 13, 11, 6, 0, 0, 0, 9, 0, 0, 0, 8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 118, 146, 253, 253, 205, 116, 174, 100, 143, 211, 0, 197, 253, 253, 253, 253, 253, 253, 253, 94, 122, 253, 253, 182, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27458745246572264, y=-0.956814290354553, z=0.09515044196356115, w=-0.007384992609102565)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.052222222222222225, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.06, z=0.03)>	COMP<88>
