[1740779815.5409]	Q_Header<(2621443, 63054, 257, 173, 250, 8, 58, 0, 40)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 139, 165, 233, 253, 253, 253, 193, 253, 253, 131, 146, 253, 253, 253, 253, 248, 231, 65, 67, 0, 0, 0, 0, 0, 0, 80, 155, 106, 96, 80, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5243626665002118, y=-0.8461459254676331, z=0.06933721209920156, w=0.0653698540125395)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=0.012222222222222223, z=0.09333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05, z=0.0)>	COMP<160>
[1740779815.643135]	Q_Header<(2621443, 63065, 257, 173, 250, 8, 58, 11, 86)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 150, 253, 253, 80, 219, 253, 220, 100, 253, 253, 253, 69, 253, 253, 188, 174, 160, 93, 83, 123, 98, 191, 253, 253, 253, 114, 62, 81, 144, 105, 94, 159, 104, 46, 214, 253, 253, 91, 75, 56, 64, 0, 0, 59, 94, 0, 0, 0, 0, 0, 65, 115, 253, 253, 135, 0, 27, 0, 0, 35, 0, 0, 0, 162, 181, 124, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 234, 253, 103, 170, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5292450423267169, y=-0.8433984540272833, z=0.0659191149478554, w=0.06506460790223506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.043333333333333335, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.09)>	COMP<160>
[1740779815.6608434]	Q_Header<(2621443, 63066, 257, 173, 250, 8, 58, 12, 81)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 129, 253, 253, 159, 220, 253, 253, 140, 253, 253, 253, 178, 253, 253, 164, 154, 204, 192, 148, 181, 91, 155, 253, 253, 253, 48, 51, 65, 148, 122, 20, 101, 52, 70, 244, 253, 253, 142, 0, 0, 39, 0, 28, 116, 110, 0, 0, 0, 0, 23, 106, 171, 186, 86, 62, 0, 0, 0, 0, 0, 0, 0, 62, 177, 184, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 203, 195, 219, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5292450423267169, y=-0.8433984540272833, z=0.0659191149478554, w=0.06506460790223506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.043333333333333335, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.09)>	COMP<160>
[1740779815.6620712]	Q_Header<(2621443, 63067, 257, 173, 250, 8, 58, 13, 87)>	Q_Data<(0, 0, 66, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 81, 189, 253, 208, 211, 253, 253, 250, 253, 253, 253, 169, 223, 242, 175, 158, 235, 253, 253, 253, 83, 131, 209, 193, 109, 68, 0, 56, 108, 89, 32, 93, 0, 77, 194, 253, 253, 145, 109, 85, 21, 107, 130, 118, 78, 0, 0, 0, 0, 24, 119, 253, 253, 253, 143, 74, 58, 0, 30, 0, 0, 0, 27, 151, 147, 82, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 196, 163, 142, 183, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5292450423267169, y=-0.8433984540272833, z=0.0659191149478554, w=0.06506460790223506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.043333333333333335, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.09)>	COMP<160>
[1740779815.6809902]	Q_Header<(2621443, 63068, 257, 173, 250, 8, 58, 14, 84)>	Q_Data<(0, 0, 3, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 125, 216, 213, 187, 253, 253, 253, 253, 204, 253, 110, 204, 209, 164, 194, 253, 253, 253, 253, 84, 161, 159, 207, 170, 66, 47, 66, 90, 95, 88, 55, 0, 29, 151, 253, 253, 146, 219, 168, 37, 180, 205, 121, 20, 24, 0, 0, 25, 6, 109, 253, 253, 253, 253, 193, 129, 132, 187, 74, 0, 0, 0, 100, 149, 23, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 127, 174, 166, 102, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5301639264536685, y=-0.8428544393735562, z=0.06524812772035134, w=0.06530916432252191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.04777777777777778, z=0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.01)>	COMP<159>
[1740779815.6824453]	Q_Header<(2621443, 63069, 257, 173, 250, 8, 58, 15, 79)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 166, 168, 144, 222, 253, 253, 77, 253, 253, 247, 253, 99, 127, 193, 253, 253, 253, 253, 218, 253, 221, 247, 237, 68, 28, 11, 153, 160, 195, 163, 95, 74, 155, 214, 128, 169, 253, 196, 133, 229, 227, 137, 0, 43, 58, 0, 45, 0, 90, 253, 253, 253, 253, 238, 185, 218, 253, 203, 39, 0, 10, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 67, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5301639264536685, y=-0.8428544393735562, z=0.06524812772035134, w=0.06530916432252191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.04777777777777778, z=0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.01)>	COMP<159>
[1740779815.6911018]	Q_Header<(2621443, 63070, 257, 173, 250, 8, 58, 16, 81)>	Q_Data<(0, 0, 9, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 40, 118, 144, 124, 129, 253, 253, 160, 253, 253, 253, 253, 253, 151, 253, 253, 251, 253, 228, 253, 253, 253, 202, 234, 124, 129, 195, 224, 128, 253, 253, 222, 93, 104, 123, 77, 186, 245, 139, 187, 242, 194, 100, 0, 41, 27, 0, 45, 0, 91, 253, 253, 192, 253, 195, 172, 237, 253, 253, 59, 77, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5301639264536685, y=-0.8428544393735562, z=0.06524812772035134, w=0.06530916432252191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.04777777777777778, z=0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.01)>	COMP<159>
[1740779815.7011158]	Q_Header<(2621443, 63071, 257, 173, 250, 8, 58, 17, 77)>	Q_Data<(0, 0, 54, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 55, 138, 174, 150, 83, 201, 228, 153, 253, 253, 253, 253, 253, 237, 253, 253, 236, 245, 172, 253, 253, 253, 139, 203, 167, 188, 253, 253, 253, 253, 253, 253, 122, 152, 63, 51, 175, 212, 129, 203, 234, 157, 108, 0, 20, 22, 87, 74, 0, 43, 159, 222, 32, 171, 112, 107, 185, 253, 237, 9, 39, 0, 91, 43, 0, 0, 0, 0, 0, 0, 0, 0, 111, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5301639264536685, y=-0.8428544393735562, z=0.06524812772035134, w=0.06530916432252191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.04777777777777778, z=0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.01)>	COMP<159>
[1740779815.7113805]	Q_Header<(2621443, 63072, 257, 173, 250, 8, 58, 18, 87)>	Q_Data<(0, 0, 55, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 110, 211, 196, 81, 124, 90, 221, 253, 253, 239, 253, 253, 211, 253, 232, 253, 121, 247, 253, 253, 178, 102, 185, 152, 229, 253, 253, 253, 253, 253, 253, 205, 253, 242, 142, 181, 181, 118, 175, 197, 161, 123, 0, 55, 130, 219, 165, 63, 64, 140, 123, 0, 67, 73, 21, 103, 216, 127, 88, 146, 166, 192, 119, 0, 0, 0, 0, 0, 0, 10, 0, 137, 101, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5310023432465636, y=-0.8423406136949224, z=0.06463580247104724, w=0.06573442800879874)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.04888888888888889, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.1, z=-0.14)>	COMP<155>
[1740779815.721062]	Q_Header<(2621443, 63073, 257, 173, 250, 8, 58, 19, 92)>	Q_Data<(0, 0, 59, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 111, 246, 235, 217, 253, 241, 253, 253, 253, 161, 167, 253, 147, 253, 253, 253, 132, 208, 253, 253, 34, 109, 176, 102, 236, 253, 253, 253, 253, 253, 193, 253, 253, 253, 231, 242, 152, 187, 134, 128, 116, 78, 55, 83, 205, 253, 228, 126, 135, 204, 43, 32, 0, 18, 0, 0, 71, 103, 123, 253, 253, 239, 152, 0, 79, 0, 0, 0, 56, 82, 104, 108, 48, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5310023432465636, y=-0.8423406136949224, z=0.06463580247104724, w=0.06573442800879874)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.04888888888888889, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.1, z=-0.14)>	COMP<155>
[1740779815.731103]	Q_Header<(2621443, 63074, 257, 173, 250, 8, 58, 20, 78)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 25, 108, 222, 244, 253, 253, 253, 250, 253, 227, 115, 44, 253, 217, 173, 253, 253, 100, 126, 151, 93, 102, 115, 150, 126, 184, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 167, 40, 50, 0, 107, 150, 235, 253, 184, 113, 179, 253, 55, 67, 37, 0, 0, 0, 33, 253, 253, 253, 253, 253, 138, 95, 179, 84, 0, 0, 0, 136, 179, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5310023432465636, y=-0.8423406136949224, z=0.06463580247104724, w=0.06573442800879874)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.04888888888888889, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.1, z=-0.14)>	COMP<155>
[1740779815.7411742]	Q_Header<(2621443, 63075, 257, 173, 250, 8, 58, 21, 80)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 72, 145, 209, 253, 253, 253, 151, 238, 126, 79, 71, 191, 228, 239, 209, 232, 95, 160, 231, 164, 101, 84, 104, 125, 163, 253, 253, 253, 253, 253, 253, 253, 253, 253, 251, 221, 253, 253, 216, 80, 0, 23, 118, 169, 190, 198, 130, 203, 217, 253, 133, 98, 24, 0, 0, 0, 88, 253, 253, 253, 253, 253, 91, 185, 253, 179, 0, 0, 0, 150, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5310023432465636, y=-0.8423406136949224, z=0.06463580247104724, w=0.06573442800879874)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.04888888888888889, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.1, z=-0.14)>	COMP<155>
[1740779815.751005]	Q_Header<(2621443, 63076, 257, 173, 250, 8, 58, 22, 78)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28, 96, 126, 253, 253, 214, 159, 182, 46, 77, 0, 115, 223, 253, 186, 207, 174, 253, 253, 240, 129, 20, 66, 87, 180, 253, 253, 253, 253, 253, 253, 227, 253, 253, 177, 163, 253, 253, 221, 94, 0, 0, 94, 139, 96, 124, 253, 253, 220, 177, 173, 121, 0, 0, 0, 0, 87, 253, 253, 253, 253, 82, 95, 205, 253, 211, 0, 0, 0, 114, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5321155792230361, y=-0.8416313055639418, z=0.06396617653426724, w=0.06646867008188648)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.052222222222222225, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.08, z=-0.13)>	COMP<155>
[1740779815.7652822]	Q_Header<(2621443, 63077, 257, 173, 250, 8, 58, 23, 89)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 22, 20, 99, 127, 253, 253, 215, 170, 139, 72, 163, 67, 140, 207, 248, 202, 253, 231, 253, 253, 253, 160, 119, 136, 18, 142, 252, 253, 253, 202, 253, 253, 182, 120, 253, 112, 107, 230, 253, 159, 85, 4, 0, 83, 74, 36, 156, 253, 253, 194, 99, 160, 100, 0, 0, 0, 0, 48, 244, 253, 253, 253, 106, 94, 156, 238, 184, 0, 0, 0, 62, 0, 0, 0, 44, 162, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5321155792230361, y=-0.8416313055639418, z=0.06396617653426724, w=0.06646867008188648)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.052222222222222225, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.08, z=-0.13)>	COMP<155>
[1740779815.7712915]	Q_Header<(2621443, 63078, 257, 173, 250, 8, 58, 24, 92)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 30, 0, 69, 130, 211, 206, 228, 144, 193, 82, 221, 180, 225, 182, 196, 250, 253, 243, 253, 253, 245, 141, 180, 188, 35, 69, 192, 245, 253, 142, 253, 253, 253, 209, 192, 50, 54, 151, 181, 59, 35, 94, 85, 6, 51, 65, 114, 253, 253, 127, 101, 85, 58, 45, 75, 71, 67, 0, 166, 253, 253, 253, 0, 0, 25, 145, 117, 55, 14, 0, 0, 0, 0, 109, 156, 220, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5321155792230361, y=-0.8416313055639418, z=0.06396617653426724, w=0.06646867008188648)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.052222222222222225, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.08, z=-0.13)>	COMP<155>
[1740779815.7838922]	Q_Header<(2621443, 63079, 257, 173, 250, 8, 58, 25, 92)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 28, 9, 23, 89, 136, 177, 253, 222, 228, 159, 210, 253, 253, 180, 253, 253, 244, 247, 253, 253, 242, 141, 182, 190, 55, 56, 91, 182, 253, 179, 239, 253, 253, 220, 138, 0, 88, 165, 172, 0, 108, 142, 66, 31, 123, 0, 0, 175, 222, 34, 0, 0, 0, 105, 98, 120, 96, 0, 0, 49, 174, 128, 77, 0, 21, 44, 0, 63, 0, 0, 0, 0, 165, 253, 253, 213, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5328957317646819, y=-0.8411219882543902, z=0.06359836817074774, w=0.06701632269815837)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.05333333333333334, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.03)>	COMP<159>
[1740779815.7909458]	Q_Header<(2621443, 63080, 257, 173, 250, 8, 58, 26, 94)>	Q_Data<(0, 0, 73, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 18, 11, 18, 41, 72, 163, 241, 253, 238, 253, 199, 253, 253, 195, 253, 253, 184, 253, 253, 253, 253, 173, 134, 147, 95, 131, 200, 163, 201, 253, 253, 253, 253, 184, 122, 58, 97, 190, 224, 9, 197, 253, 183, 91, 68, 52, 47, 98, 118, 0, 64, 19, 70, 99, 85, 123, 77, 49, 0, 0, 0, 108, 118, 0, 46, 0, 0, 71, 149, 118, 47, 51, 224, 253, 253, 64, 150, 0, 0, 0, 0, 108, 204, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5328957317646819, y=-0.8411219882543902, z=0.06359836817074774, w=0.06701632269815837)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.05333333333333334, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.03)>	COMP<159>
[1740779815.8024888]	Q_Header<(2621443, 63081, 257, 173, 250, 8, 58, 27, 93)>	Q_Data<(0, 0, 74, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 8, 0, 12, 28, 21, 33, 114, 183, 253, 253, 253, 253, 231, 240, 174, 253, 253, 115, 253, 253, 253, 253, 210, 253, 216, 217, 207, 253, 118, 183, 253, 253, 253, 253, 97, 209, 142, 129, 246, 253, 162, 253, 253, 253, 189, 201, 224, 70, 112, 85, 54, 86, 0, 111, 124, 100, 55, 0, 19, 0, 0, 32, 236, 243, 0, 71, 0, 0, 253, 253, 229, 168, 186, 186, 253, 253, 142, 209, 0, 0, 0, 0, 158, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5328957317646819, y=-0.8411219882543902, z=0.06359836817074774, w=0.06701632269815837)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.05333333333333334, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.03)>	COMP<159>
