[1740780120.5031512]	Q_Header<(2621443, 28018, 257, 173, 250, 8, 58, 0, 67)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 11, 16, 64, 182, 151, 232, 253, 253, 253, 253, 253, 185, 237, 253, 253, 169, 216, 123, 35, 36, 107, 162, 253, 253, 253, 253, 253, 253, 109, 253, 253, 253, 253, 89, 0, 0, 0, 192, 253, 253, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 67, 0, 13, 195, 253, 194, 0, 54, 0, 0, 85, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.13696103803006662, y=-0.9855213373758849, z=0.0996690619889032, w=0.007446188342098096)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04666666666666667, y=-0.016666666666666666, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.12, z=-0.03)>	COMP<97>
[1740780120.6045926]	Q_Header<(2621443, 28029, 257, 173, 250, 8, 58, 11, 100)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 30, 24, 0, 0, 28, 24, 46, 116, 117, 253, 253, 253, 211, 77, 162, 253, 253, 253, 253, 251, 253, 253, 253, 225, 190, 196, 253, 253, 253, 253, 233, 125, 47, 0, 146, 252, 253, 253, 253, 253, 253, 253, 220, 48, 87, 151, 149, 0, 96, 183, 122, 253, 211, 220, 158, 117, 61, 29, 127, 181, 152, 69, 102, 144, 0, 145, 45, 179, 184, 0, 227, 230, 63, 121, 156, 0, 169, 253, 253, 253, 253, 110, 253, 151, 204, 154, 112, 0, 0, 55, 253, 253, 224, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.13848555345492122, y=-0.9856338487190494, z=0.09649434112482612, w=0.006042340146336361)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06333333333333334, y=-0.06, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.02, z=-0.16)>	COMP<95>
[1740780120.6231759]	Q_Header<(2621443, 28030, 257, 173, 250, 8, 58, 12, 93)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 21, 0, 0, 0, 0, 0, 37, 108, 253, 253, 253, 130, 233, 161, 253, 253, 206, 185, 136, 139, 201, 222, 146, 173, 163, 253, 253, 253, 253, 245, 170, 125, 56, 169, 253, 253, 253, 253, 253, 253, 253, 253, 175, 253, 192, 64, 40, 130, 253, 253, 253, 253, 253, 203, 196, 135, 129, 85, 208, 197, 78, 94, 129, 0, 55, 0, 130, 124, 0, 253, 253, 144, 205, 225, 73, 253, 253, 253, 253, 253, 168, 216, 178, 110, 210, 106, 0, 0, 52, 253, 253, 115, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.13940206228842456, y=-0.9856409386583924, z=0.09515228332209014, w=0.005004802586537134)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05333333333333334, y=-0.07444444444444444, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.01, z=-0.22)>	COMP<95>
[1740780120.6245]	Q_Header<(2621443, 28031, 257, 173, 250, 8, 58, 13, 105)>	Q_Data<(0, 0, 55, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 0, 0, 13, 11, 0, 0, 0, 0, 0, 0, 66, 183, 253, 253, 60, 253, 232, 253, 253, 174, 80, 50, 0, 109, 142, 164, 247, 181, 185, 253, 253, 253, 216, 193, 177, 133, 147, 253, 253, 253, 253, 238, 253, 151, 253, 253, 253, 253, 68, 132, 103, 253, 253, 253, 230, 253, 253, 253, 217, 253, 253, 253, 253, 108, 83, 78, 0, 0, 101, 182, 128, 0, 253, 253, 177, 200, 220, 153, 229, 253, 253, 253, 253, 142, 115, 100, 196, 253, 225, 44, 27, 0, 149, 137, 0, 0, 0, 0, 0, 0, 36, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.13940206228842456, y=-0.9856409386583924, z=0.09515228332209014, w=0.005004802586537134)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05333333333333334, y=-0.07444444444444444, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.01, z=-0.22)>	COMP<95>
[1740780120.6437025]	Q_Header<(2621443, 28032, 257, 173, 250, 8, 58, 14, 99)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 18, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 23, 103, 201, 217, 73, 253, 253, 253, 253, 148, 86, 109, 52, 20, 118, 177, 253, 195, 68, 242, 253, 100, 170, 180, 212, 195, 113, 199, 248, 229, 170, 38, 159, 98, 249, 253, 253, 253, 183, 227, 178, 253, 253, 253, 169, 253, 253, 253, 253, 253, 253, 253, 253, 168, 96, 0, 0, 0, 212, 253, 243, 156, 216, 253, 177, 156, 137, 167, 176, 241, 242, 189, 69, 0, 60, 0, 177, 253, 199, 142, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 207, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.14014051812308206, y=-0.9856224244997949, z=0.09430187304014015, w=0.004028429527928317)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.08, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.02, z=-0.13)>	COMP<95>
[1740780120.645111]	Q_Header<(2621443, 28033, 257, 173, 250, 8, 58, 15, 98)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 23, 9, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 33, 106, 131, 98, 195, 253, 253, 170, 253, 168, 125, 76, 154, 177, 174, 212, 144, 100, 106, 122, 162, 128, 138, 206, 208, 109, 82, 114, 50, 49, 206, 100, 194, 253, 253, 253, 253, 213, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 235, 137, 0, 0, 50, 253, 253, 253, 232, 253, 253, 253, 175, 73, 154, 209, 253, 253, 78, 140, 253, 0, 152, 128, 199, 164, 61, 97, 0, 0, 0, 0, 0, 47, 58, 0, 0, 194, 253, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.14014051812308206, y=-0.9856224244997949, z=0.09430187304014015, w=0.004028429527928317)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.08, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.02, z=-0.13)>	COMP<95>
[1740780120.6636503]	Q_Header<(2621443, 28034, 257, 173, 250, 8, 58, 16, 101)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 17, 24, 0, 6, 24, 0, 0, 0, 0, 0, 12, 0, 0, 0, 28, 88, 160, 240, 192, 228, 253, 207, 102, 102, 212, 219, 150, 139, 62, 104, 141, 155, 126, 87, 69, 158, 163, 105, 148, 156, 43, 120, 231, 145, 228, 253, 253, 253, 215, 183, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 138, 0, 0, 87, 253, 253, 253, 238, 253, 253, 253, 219, 65, 95, 253, 253, 253, 124, 253, 253, 175, 206, 156, 64, 128, 110, 45, 109, 99, 23, 47, 0, 221, 253, 104, 214, 156, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.14014051812308206, y=-0.9856224244997949, z=0.09430187304014015, w=0.004028429527928317)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.08, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.02, z=-0.13)>	COMP<95>
[1740780120.6669068]	Q_Header<(2621443, 28035, 257, 173, 250, 8, 58, 17, 113)>	Q_Data<(0, 0, 53, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 12, 24, 0, 15, 31, 0, 0, 0, 0, 9, 16, 0, 0, 29, 25, 51, 122, 192, 94, 232, 253, 188, 48, 103, 215, 212, 108, 54, 0, 82, 96, 88, 35, 60, 39, 87, 84, 62, 112, 114, 0, 106, 202, 127, 226, 226, 159, 154, 125, 99, 184, 196, 166, 253, 253, 222, 253, 253, 253, 202, 253, 253, 253, 253, 253, 151, 0, 0, 123, 253, 253, 253, 243, 253, 253, 253, 228, 239, 140, 253, 253, 253, 190, 253, 253, 253, 91, 253, 253, 253, 181, 245, 253, 253, 186, 145, 81, 253, 253, 234, 253, 253, 236, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.14014051812308206, y=-0.9856224244997949, z=0.09430187304014015, w=0.004028429527928317)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.08, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.02, z=-0.13)>	COMP<95>
[1740780120.6739223]	Q_Header<(2621443, 28036, 257, 173, 250, 8, 58, 18, 108)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 5, 7, 24, 35, 0, 0, 19, 12, 3, 11, 0, 0, 17, 19, 0, 72, 118, 16, 152, 186, 125, 0, 70, 169, 161, 38, 0, 0, 33, 0, 0, 0, 34, 0, 0, 0, 0, 58, 25, 0, 72, 142, 96, 184, 143, 54, 0, 85, 0, 82, 97, 0, 153, 159, 136, 178, 161, 242, 226, 253, 253, 253, 253, 238, 166, 0, 0, 127, 237, 253, 205, 220, 253, 253, 253, 253, 245, 253, 253, 253, 253, 244, 225, 253, 253, 252, 253, 253, 253, 253, 253, 253, 253, 225, 253, 0, 253, 253, 222, 253, 253, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1409882862674849, y=-0.9855752582888945, z=0.09356495361387634, w=0.003051694507954219)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.07888888888888888, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.05, z=-0.09)>	COMP<90>
[1740780120.683494]	Q_Header<(2621443, 28037, 257, 173, 250, 8, 58, 19, 87)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 22, 19, 14, 29, 0, 0, 29, 13, 0, 0, 0, 0, 0, 0, 0, 28, 36, 0, 51, 77, 36, 0, 27, 112, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 25, 50, 101, 29, 0, 73, 0, 0, 48, 0, 0, 44, 46, 0, 64, 0, 154, 128, 223, 253, 250, 99, 152, 121, 0, 0, 83, 129, 132, 0, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 91, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 187, 253, 253, 108, 141, 253, 147, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1409882862674849, y=-0.9855752582888945, z=0.09356495361387634, w=0.003051694507954219)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.07888888888888888, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.05, z=-0.09)>	COMP<90>
[1740780120.7030635]	Q_Header<(2621443, 28038, 257, 173, 250, 8, 58, 20, 76)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 18, 0, 6, 18, 0, 0, 0, 0, 0, 0, 0, 0, 22, 14, 0, 0, 3, 0, 25, 21, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 12, 131, 137, 113, 0, 84, 0, 0, 0, 0, 0, 0, 0, 115, 224, 253, 253, 233, 253, 253, 253, 253, 253, 253, 116, 253, 253, 253, 253, 253, 253, 253, 253, 224, 253, 253, 253, 253, 253, 202, 211, 162, 156, 143, 0, 0, 0, 0, 0, 132, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1409882862674849, y=-0.9855752582888945, z=0.09356495361387634, w=0.003051694507954219)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.07888888888888888, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.05, z=-0.09)>	COMP<90>
[1740780120.7044609]	Q_Header<(2621443, 28039, 257, 173, 250, 8, 58, 21, 59)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 9, 0, 0, 0, 0, 24, 6, 0, 0, 0, 0, 0, 32, 17, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 161, 253, 253, 253, 253, 253, 253, 253, 253, 218, 253, 253, 253, 253, 253, 253, 253, 253, 253, 248, 253, 253, 253, 253, 226, 227, 183, 0, 58, 0, 0, 0, 0, 102, 205, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1409882862674849, y=-0.9855752582888945, z=0.09356495361387634, w=0.003051694507954219)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.07888888888888888, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.05, z=-0.09)>	COMP<90>
[1740780120.723041]	Q_Header<(2621443, 28040, 257, 173, 250, 8, 58, 22, 52)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 11, 0, 0, 0, 25, 0, 0, 22, 25, 0, 0, 22, 0, 6, 20, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 253, 253, 253, 253, 253, 253, 253, 183, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 214, 253, 253, 253, 253, 140, 93, 0, 0, 0, 0, 0, 0, 0, 106, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.14233042954486474, y=-0.9854490203393595, z=0.09289318772181997, w=0.0017699753245287641)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.07333333333333333, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.06, z=-0.04)>	COMP<90>
[1740780120.7244089]	Q_Header<(2621443, 28041, 257, 173, 250, 8, 58, 23, 51)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 0, 10, 0, 0, 0, 0, 26, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 253, 253, 253, 253, 253, 253, 231, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 179, 206, 197, 253, 253, 253, 81, 130, 0, 48, 102, 0, 0, 0, 0, 91, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.14233042954486474, y=-0.9854490203393595, z=0.09289318772181997, w=0.0017699753245287641)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.07333333333333333, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.06, z=-0.04)>	COMP<90>
[1740780120.743923]	Q_Header<(2621443, 28042, 257, 173, 250, 8, 58, 24, 53)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 0, 7, 0, 9, 18, 12, 0, 7, 26, 12, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 215, 253, 232, 59, 128, 197, 253, 253, 253, 235, 253, 0, 96, 156, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.14337441551979718, y=-0.9853099998876483, z=0.0927752710047219, w=0.0008545090750434911)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.06888888888888889, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.06, z=0.02)>	COMP<99>
[1740780120.7451298]	Q_Header<(2621443, 28043, 257, 173, 250, 8, 58, 25, 47)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 0, 0, 0, 0, 18, 6, 0, 18, 32, 20, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 253, 253, 241, 0, 77, 58, 0, 253, 253, 253, 253, 253, 253, 88, 70, 102, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.14337441551979718, y=-0.9853099998876483, z=0.0927752710047219, w=0.0008545090750434911)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.06888888888888889, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.06, z=0.02)>	COMP<99>
[1740780120.7630112]	Q_Header<(2621443, 28044, 257, 173, 250, 8, 58, 26, 51)>	Q_Data<(0, 0, 73, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 13, 10, 0, 0, 0, 15, 0, 0, 19, 39, 22, 0, 0, 6, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 79, 253, 253, 253, 163, 144, 0, 98, 253, 253, 253, 253, 253, 253, 104, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.14337441551979718, y=-0.9853099998876483, z=0.0927752710047219, w=0.0008545090750434911)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.06888888888888889, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.06, z=0.02)>	COMP<99>
[1740780120.7669237]	Q_Header<(2621443, 28045, 257, 173, 250, 8, 58, 27, 46)>	Q_Data<(0, 0, 74, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 0, 0, 0, 0, 11, 0, 18, 26, 41, 8, 0, 0, 14, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 202, 253, 229, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 176, 65, 104, 253, 248, 253, 253, 253, 253, 253, 91, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.14337441551979718, y=-0.9853099998876483, z=0.0927752710047219, w=0.0008545090750434911)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.06888888888888889, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.06, z=0.02)>	COMP<99>
