[1740780467.965417]	Q_Header<(2621443, 62768, 257, 173, 250, 8, 58, 0, 18)>	Q_Data<(0, 0, 76, 0, 53, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7493657177871293, y=-0.6561680104194028, z=0.07299571579030842, w=-0.05065756196150166)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.015555555555555555, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.15, z=-0.09)>	COMP<144>
[1740780468.1154468]	Q_Header<(2621443, 62783, 257, 173, 250, 8, 58, 15, 15)>	Q_Data<(0, 0, 0, 69, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 55, 35, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7452363455615973, y=-0.661008159085348, z=0.07171602834028476, w=-0.050475876968013186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.006666666666666667, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.16)>	COMP<148>
[1740780468.1254153]	Q_Header<(2621443, 62784, 257, 173, 250, 8, 58, 16, 15)>	Q_Data<(0, 0, 46, 79, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 51, 28, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7452363455615973, y=-0.661008159085348, z=0.07171602834028476, w=-0.050475876968013186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.006666666666666667, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.16)>	COMP<148>
[1740780468.1361597]	Q_Header<(2621443, 62785, 257, 173, 250, 8, 58, 17, 17)>	Q_Data<(0, 0, 62, 32, 0, 26, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 44, 22, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7452363455615973, y=-0.661008159085348, z=0.07171602834028476, w=-0.050475876968013186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.006666666666666667, z=0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.16)>	COMP<148>
[1740780468.1455736]	Q_Header<(2621443, 62786, 257, 173, 250, 8, 58, 18, 26)>	Q_Data<(0, 0, 59, 0, 0, 68, 55, 31, 0, 0, 0, 0, 0, 0, 0, 0, 15, 35, 34, 35, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7444624049444628, y=-0.661818960138789, z=0.07214516378161474, w=-0.05066030959284284)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.024444444444444446, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.12)>	COMP<143>
[1740780468.1564443]	Q_Header<(2621443, 62787, 257, 173, 250, 8, 58, 19, 23)>	Q_Data<(0, 0, 60, 66, 0, 83, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 8, 36, 46, 40, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7444624049444628, y=-0.661818960138789, z=0.07214516378161474, w=-0.05066030959284284)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.024444444444444446, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.12)>	COMP<143>
[1740780468.165874]	Q_Header<(2621443, 62788, 257, 173, 250, 8, 58, 20, 23)>	Q_Data<(0, 0, 62, 65, 0, 66, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 12, 27, 38, 30, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7444624049444628, y=-0.661818960138789, z=0.07214516378161474, w=-0.05066030959284284)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.024444444444444446, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.12)>	COMP<143>
[1740780468.176818]	Q_Header<(2621443, 62789, 257, 173, 250, 8, 58, 21, 14)>	Q_Data<(0, 0, 55, 65, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 20, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7434597150614204, y=-0.6628333064253367, z=0.07299711183100392, w=-0.05090266828349271)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=0.03111111111111111, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=-0.03)>	COMP<148>
[1740780468.191329]	Q_Header<(2621443, 62790, 257, 173, 250, 8, 58, 22, 14)>	Q_Data<(0, 0, 54, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 21, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7434597150614204, y=-0.6628333064253367, z=0.07299711183100392, w=-0.05090266828349271)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=0.03111111111111111, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=-0.03)>	COMP<148>
[1740780468.1958456]	Q_Header<(2621443, 62791, 257, 173, 250, 8, 58, 23, 19)>	Q_Data<(0, 0, 25, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 19, 20, 18, 20, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7434597150614204, y=-0.6628333064253367, z=0.07299711183100392, w=-0.05090266828349271)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=0.03111111111111111, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=-0.03)>	COMP<148>
[1740780468.205547]	Q_Header<(2621443, 62792, 257, 173, 250, 8, 58, 24, 25)>	Q_Data<(0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 36, 26, 28, 25, 0, 0, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7434597150614204, y=-0.6628333064253367, z=0.07299711183100392, w=-0.05090266828349271)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=0.03111111111111111, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=-0.03)>	COMP<148>
[1740780468.2156827]	Q_Header<(2621443, 62793, 257, 173, 250, 8, 58, 25, 27)>	Q_Data<(0, 0, 0, 79, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 56, 37, 28, 23, 0, 17, 35, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 23, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7427506568782071, y=-0.6635255477790277, z=0.07379287896834187, w=-0.05108737774731361)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=0.03777777777777778, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=-0.11)>	COMP<148>
[1740780468.229891]	Q_Header<(2621443, 62794, 257, 173, 250, 8, 58, 26, 27)>	Q_Data<(0, 0, 77, 79, 69, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 103, 56, 26, 0, 0, 15, 29, 0, 0, 0, 0, 0, 0, 0, 22, 30, 19, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7427506568782071, y=-0.6635255477790277, z=0.07379287896834187, w=-0.05108737774731361)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=0.03777777777777778, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=-0.11)>	COMP<148>
[1740780468.2355661]	Q_Header<(2621443, 62795, 257, 173, 250, 8, 58, 27, 35)>	Q_Data<(0, 0, 76, 79, 69, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 179, 78, 11, 0, 0, 6, 21, 0, 0, 0, 0, 0, 2, 0, 27, 32, 32, 5, 0, 0, 8, 19, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7427506568782071, y=-0.6635255477790277, z=0.07379287896834187, w=-0.05108737774731361)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=0.03777777777777778, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=-0.11)>	COMP<148>
[1740780468.2455716]	Q_Header<(2621443, 62796, 257, 173, 250, 8, 58, 28, 27)>	Q_Data<(0, 0, 0, 79, 69, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 234, 87, 49, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 5, 5, 16, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7420609956149725, y=-0.6641806016024124, z=0.07470658485217357, w=-0.05126922489855049)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.042222222222222223, z=0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.04, z=-0.04)>	COMP<146>
[1740780468.2564692]	Q_Header<(2621443, 62797, 257, 173, 250, 8, 58, 29, 20)>	Q_Data<(0, 0, 0, 79, 69, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 243, 81, 71, 7, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7420609956149725, y=-0.6641806016024124, z=0.07470658485217357, w=-0.05126922489855049)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.042222222222222223, z=0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.04, z=-0.04)>	COMP<146>
[1740780468.2654607]	Q_Header<(2621443, 62798, 257, 173, 250, 8, 58, 30, 24)>	Q_Data<(0, 0, 0, 79, 69, 0, 39, 0, 0, 0, 0, 31, 0, 0, 0, 0, 157, 214, 69, 63, 22, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7420609956149725, y=-0.6641806016024124, z=0.07470658485217357, w=-0.05126922489855049)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.042222222222222223, z=0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.04, z=-0.04)>	COMP<146>
[1740780468.2760885]	Q_Header<(2621443, 62799, 257, 173, 250, 8, 58, 31, 24)>	Q_Data<(0, 0, 0, 79, 69, 29, 28, 0, 0, 0, 0, 76, 0, 0, 0, 0, 109, 134, 55, 33, 24, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7412701708145492, y=-0.6649153759451378, z=0.07592754981418684, w=-0.05139147664272132)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.04666666666666667, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.02, z=0.02)>	COMP<143>
