[1740780460.4654524]	Q_Header<(2621443, 62018, 257, 173, 250, 8, 58, 0, 20)>	Q_Data<(0, 0, 53, 61, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 37, 46, 21, 12, 24, 30, 38, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6527511112730592, y=-0.7526015851433467, z=0.07537612177860946, w=-0.042723307890709813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.04666666666666667, z=-0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.16, z=0.32)>	COMP<137>
[1740780460.5764158]	Q_Header<(2621443, 62029, 257, 173, 250, 8, 58, 11, 16)>	Q_Data<(0, 0, 34, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 13, 17, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6562973059752062, y=-0.7493739721718201, z=0.07549890890833535, w=-0.04485990141279425)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.02666666666666667, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.15, z=0.23)>	COMP<131>
[1740780460.5854096]	Q_Header<(2621443, 62030, 257, 173, 250, 8, 58, 12, 21)>	Q_Data<(0, 0, 0, 55, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 18, 18, 23, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6562973059752062, y=-0.7493739721718201, z=0.07549890890833535, w=-0.04485990141279425)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.02666666666666667, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.15, z=0.23)>	COMP<131>
[1740780460.5953956]	Q_Header<(2621443, 62031, 257, 173, 250, 8, 58, 13, 24)>	Q_Data<(0, 0, 0, 79, 67, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 24, 30, 19, 6, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6562973059752062, y=-0.7493739721718201, z=0.07549890890833535, w=-0.04485990141279425)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.02666666666666667, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.15, z=0.23)>	COMP<131>
[1740780460.6061473]	Q_Header<(2621443, 62032, 257, 173, 250, 8, 58, 14, 26)>	Q_Data<(0, 0, 0, 79, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 46, 37, 30, 18, 15, 32, 64, 21, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6562973059752062, y=-0.7493739721718201, z=0.07549890890833535, w=-0.04485990141279425)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.02666666666666667, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.15, z=0.23)>	COMP<131>
[1740780460.615681]	Q_Header<(2621443, 62033, 257, 173, 250, 8, 58, 15, 28)>	Q_Data<(0, 0, 0, 79, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 64, 48, 33, 16, 15, 55, 96, 50, 10, 6, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6571112852291834, y=-0.7486649660617837, z=0.07537919721884093, w=-0.04498337518241762)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.021111111111111112, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=0.02)>	COMP<131>
[1740780460.6262994]	Q_Header<(2621443, 62034, 257, 173, 250, 8, 58, 16, 19)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 48, 71, 40, 12, 8, 60, 102, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6571112852291834, y=-0.7486649660617837, z=0.07537919721884093, w=-0.04498337518241762)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.021111111111111112, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=0.02)>	COMP<131>
[1740780460.6354196]	Q_Header<(2621443, 62035, 257, 173, 250, 8, 58, 17, 23)>	Q_Data<(0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 116, 123, 39, 23, 0, 44, 85, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6571112852291834, y=-0.7486649660617837, z=0.07537919721884093, w=-0.04498337518241762)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.021111111111111112, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=0.02)>	COMP<131>
[1740780460.6523075]	Q_Header<(2621443, 62036, 257, 173, 250, 8, 58, 18, 23)>	Q_Data<(0, 0, 54, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 188, 178, 54, 31, 0, 20, 48, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6581254319226116, y=-0.7477838070959694, z=0.07531547649007723, w=-0.04492073800380619)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.012222222222222223, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.18, z=-0.07)>	COMP<131>
[1740780460.6556525]	Q_Header<(2621443, 62037, 257, 173, 250, 8, 58, 19, 31)>	Q_Data<(0, 0, 62, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 227, 210, 72, 37, 8, 10, 18, 0, 0, 0, 0, 0, 13, 0, 15, 5, 8, 0, 14, 14, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6581254319226116, y=-0.7477838070959694, z=0.07531547649007723, w=-0.04492073800380619)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.012222222222222223, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.18, z=-0.07)>	COMP<131>
[1740780460.6654215]	Q_Header<(2621443, 62038, 257, 173, 250, 8, 58, 20, 36)>	Q_Data<(0, 0, 62, 79, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 219, 199, 73, 34, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 17, 25, 7, 0, 23, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6581254319226116, y=-0.7477838070959694, z=0.07531547649007723, w=-0.04492073800380619)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.012222222222222223, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.18, z=-0.07)>	COMP<131>
[1740780460.675527]	Q_Header<(2621443, 62039, 257, 173, 250, 8, 58, 21, 30)>	Q_Data<(0, 0, 53, 59, 0, 67, 9, 0, 0, 0, 0, 0, 35, 0, 0, 0, 109, 167, 145, 46, 29, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6588133243977227, y=-0.7471922102350306, z=0.07531736541660086, w=-0.04467772405587669)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.0022222222222222222, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.13, z=0.07)>	COMP<130>
[1740780460.6854205]	Q_Header<(2621443, 62040, 257, 173, 250, 8, 58, 22, 26)>	Q_Data<(0, 0, 76, 59, 53, 0, 88, 0, 0, 0, 0, 12, 74, 0, 0, 0, 89, 91, 67, 37, 37, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6588133243977227, y=-0.7471922102350306, z=0.07531736541660086, w=-0.04467772405587669)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.0022222222222222222, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.13, z=0.07)>	COMP<130>
[1740780460.6954308]	Q_Header<(2621443, 62041, 257, 173, 250, 8, 58, 23, 28)>	Q_Data<(0, 0, 0, 0, 66, 66, 86, 0, 0, 0, 0, 25, 60, 0, 0, 0, 58, 37, 22, 42, 40, 15, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6588133243977227, y=-0.7471922102350306, z=0.07531736541660086, w=-0.04467772405587669)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.0022222222222222222, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.13, z=0.07)>	COMP<130>
[1740780460.7054865]	Q_Header<(2621443, 62042, 257, 173, 250, 8, 58, 24, 20)>	Q_Data<(0, 0, 0, 80, 11, 66, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 34, 50, 47, 45, 42, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6588133243977227, y=-0.7471922102350306, z=0.07531736541660086, w=-0.04467772405587669)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.0022222222222222222, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.13, z=0.07)>	COMP<130>
[1740780460.7154496]	Q_Header<(2621443, 62043, 257, 173, 250, 8, 58, 25, 22)>	Q_Data<(0, 0, 0, 79, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 46, 69, 67, 66, 37, 32, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6595006694957705, y=-0.7465999249673545, z=0.07531918798313567, w=-0.04443465871290337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.008888888888888889, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.14, z=-0.13)>	COMP<133>
[1740780460.7302003]	Q_Header<(2621443, 62044, 257, 173, 250, 8, 58, 26, 21)>	Q_Data<(0, 0, 0, 67, 32, 47, 44, 31, 0, 0, 0, 0, 0, 0, 0, 0, 19, 77, 102, 91, 82, 21, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6595006694957705, y=-0.7465999249673545, z=0.07531918798313567, w=-0.04443465871290337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.008888888888888889, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.14, z=-0.13)>	COMP<133>
[1740780460.7354946]	Q_Header<(2621443, 62045, 257, 173, 250, 8, 58, 27, 21)>	Q_Data<(0, 0, 0, 79, 66, 85, 78, 59, 0, 0, 0, 0, 0, 0, 0, 0, 9, 94, 136, 133, 100, 54, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6595006694957705, y=-0.7465999249673545, z=0.07531918798313567, w=-0.04443465871290337)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.008888888888888889, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.14, z=-0.13)>	COMP<133>
