[1740780018.0027368]	Q_Header<(2621443, 17768, 257, 173, 250, 8, 58, 0, 55)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 120, 239, 253, 240, 253, 253, 249, 240, 108, 94, 40, 56, 0, 0, 28, 35, 42, 19, 44, 28, 145, 253, 253, 253, 158, 46, 44, 0, 0, 0, 67, 145, 187, 67, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 67, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30675949100732663, y=-0.9470115922144211, z=0.0949697111037406, w=-0.006957935132279196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.0033333333333333335, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.03, z=0.14)>	COMP<192>
[1740780018.1122994]	Q_Header<(2621443, 17779, 257, 173, 250, 8, 58, 11, 34)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 123, 165, 241, 253, 253, 253, 253, 253, 253, 253, 235, 253, 253, 253, 253, 253, 253, 253, 102, 88, 93, 144, 120, 23, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30669339526397127, y=-0.9470569978728443, z=0.09478504335222834, w=-0.006164384661027085)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.01888888888888889, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=0.05)>	COMP<193>
[1740780018.1223555]	Q_Header<(2621443, 17780, 257, 173, 250, 8, 58, 12, 43)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 132, 173, 253, 253, 253, 253, 253, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 130, 97, 95, 146, 135, 60, 47, 0, 0, 0, 0, 55, 91, 0, 0, 0, 0, 0, 0, 22, 36, 0, 0, 0, 0, 0, 42, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30669339526397127, y=-0.9470569978728443, z=0.09478504335222834, w=-0.006164384661027085)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.01888888888888889, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=0.05)>	COMP<193>
[1740780018.1332705]	Q_Header<(2621443, 17781, 257, 173, 250, 8, 58, 13, 51)>	Q_Data<(0, 0, 53, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 136, 253, 253, 253, 253, 253, 253, 247, 238, 253, 253, 253, 127, 253, 253, 253, 253, 253, 138, 120, 125, 107, 152, 71, 67, 0, 0, 0, 33, 132, 165, 38, 0, 0, 0, 0, 0, 27, 57, 0, 0, 0, 40, 35, 109, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30669339526397127, y=-0.9470569978728443, z=0.09478504335222834, w=-0.006164384661027085)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.01888888888888889, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=0.05)>	COMP<193>
[1740780018.1423888]	Q_Header<(2621443, 17782, 257, 173, 250, 8, 58, 14, 60)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 136, 253, 253, 183, 253, 253, 253, 253, 253, 249, 253, 253, 253, 182, 253, 253, 253, 253, 159, 171, 253, 253, 253, 120, 120, 0, 0, 0, 85, 174, 208, 72, 0, 0, 0, 0, 77, 133, 125, 0, 0, 0, 69, 103, 139, 122, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30663522251505604, y=-0.9470658335521744, z=0.09490799582223569, w=-0.005798237686888997)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.025555555555555557, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.02, z=0.13)>	COMP<193>
[1740780018.1522934]	Q_Header<(2621443, 17783, 257, 173, 250, 8, 58, 15, 61)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 108, 244, 253, 220, 208, 253, 253, 253, 253, 253, 253, 253, 253, 13, 170, 241, 217, 155, 157, 212, 253, 253, 253, 133, 172, 114, 18, 0, 90, 176, 202, 86, 0, 0, 0, 36, 165, 253, 241, 98, 0, 0, 105, 140, 138, 143, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 165, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30663522251505604, y=-0.9470658335521744, z=0.09490799582223569, w=-0.005798237686888997)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.025555555555555557, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.02, z=0.13)>	COMP<193>
[1740780018.163132]	Q_Header<(2621443, 17784, 257, 173, 250, 8, 58, 16, 70)>	Q_Data<(0, 0, 27, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 170, 253, 253, 253, 210, 253, 253, 245, 229, 242, 253, 253, 55, 112, 125, 94, 54, 113, 210, 253, 253, 253, 175, 253, 192, 63, 41, 0, 124, 171, 73, 0, 0, 0, 4, 246, 253, 253, 180, 0, 0, 114, 112, 118, 110, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228, 237, 0, 60, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30663522251505604, y=-0.9470658335521744, z=0.09490799582223569, w=-0.005798237686888997)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.025555555555555557, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.02, z=0.13)>	COMP<193>
[1740780018.1750836]	Q_Header<(2621443, 17785, 257, 173, 250, 8, 58, 17, 60)>	Q_Data<(0, 0, 54, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 104, 253, 253, 253, 253, 253, 253, 253, 190, 253, 221, 253, 86, 112, 94, 87, 87, 68, 144, 253, 253, 253, 253, 253, 233, 61, 63, 143, 144, 106, 43, 0, 0, 0, 63, 253, 253, 253, 158, 0, 0, 0, 19, 65, 39, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 225, 0, 33, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.306630519347254, y=-0.9470513074664292, z=0.09508963955872247, w=-0.00543194988493344)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.027777777777777776, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.02, z=0.08)>	COMP<192>
[1740780018.182292]	Q_Header<(2621443, 17786, 257, 173, 250, 8, 58, 18, 56)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 81, 231, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 91, 188, 26, 104, 109, 74, 85, 253, 253, 253, 253, 253, 223, 69, 75, 253, 253, 79, 54, 0, 0, 17, 134, 253, 253, 218, 116, 0, 19, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 190, 147, 79, 56, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.306630519347254, y=-0.9470513074664292, z=0.09508963955872247, w=-0.00543194988493344)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.027777777777777776, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.02, z=0.08)>	COMP<192>
[1740780018.1923156]	Q_Header<(2621443, 17787, 257, 173, 250, 8, 58, 19, 62)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 9, 64, 170, 224, 253, 193, 253, 253, 253, 253, 253, 253, 253, 67, 253, 135, 201, 209, 166, 79, 211, 253, 177, 253, 253, 164, 95, 142, 253, 253, 165, 104, 0, 0, 0, 158, 253, 253, 66, 55, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 168, 155, 129, 0, 0, 0, 11, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.306630519347254, y=-0.9470513074664292, z=0.09508963955872247, w=-0.00543194988493344)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.027777777777777776, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.02, z=0.08)>	COMP<192>
[1740780018.2024033]	Q_Header<(2621443, 17788, 257, 173, 250, 8, 58, 20, 67)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 38, 93, 150, 237, 198, 253, 253, 253, 253, 253, 253, 253, 170, 253, 213, 249, 253, 253, 223, 74, 121, 102, 167, 175, 113, 115, 220, 253, 253, 217, 134, 4, 0, 0, 161, 253, 171, 59, 0, 22, 57, 0, 0, 99, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 210, 181, 154, 71, 0, 0, 72, 134, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.306630519347254, y=-0.9470513074664292, z=0.09508963955872247, w=-0.00543194988493344)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.027777777777777776, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.02, z=0.08)>	COMP<192>
[1740780018.212471]	Q_Header<(2621443, 17789, 257, 173, 250, 8, 58, 21, 77)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 0, 31, 110, 182, 148, 253, 253, 253, 253, 253, 253, 253, 252, 236, 239, 249, 253, 253, 253, 196, 15, 74, 57, 111, 167, 142, 242, 227, 253, 229, 158, 62, 23, 32, 124, 158, 76, 65, 0, 37, 71, 0, 72, 189, 203, 138, 77, 41, 0, 0, 0, 0, 0, 0, 20, 0, 170, 164, 171, 140, 77, 0, 0, 115, 185, 76, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3065811442509111, y=-0.9470262859241761, z=0.09552050383290382, w=-0.005004908188049913)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.027777777777777776, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.06, z=-0.05)>	COMP<192>
[1740780018.2224262]	Q_Header<(2621443, 17790, 257, 173, 250, 8, 58, 22, 79)>	Q_Data<(0, 0, 66, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 4, 35, 73, 113, 73, 253, 253, 253, 253, 253, 253, 253, 253, 115, 202, 216, 251, 253, 253, 239, 113, 64, 116, 154, 253, 200, 237, 138, 253, 186, 185, 96, 35, 10, 144, 201, 148, 67, 46, 6, 0, 0, 120, 244, 253, 252, 168, 71, 0, 0, 0, 0, 0, 0, 0, 0, 122, 69, 111, 56, 53, 0, 0, 114, 149, 34, 0, 0, 148, 235, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3065811442509111, y=-0.9470262859241761, z=0.09552050383290382, w=-0.005004908188049913)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.027777777777777776, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.06, z=-0.05)>	COMP<192>
[1740780018.2323549]	Q_Header<(2621443, 17791, 257, 173, 250, 8, 58, 23, 73)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 60, 159, 243, 253, 253, 253, 253, 253, 253, 253, 198, 176, 179, 215, 253, 253, 204, 170, 180, 241, 242, 253, 246, 226, 205, 243, 83, 169, 116, 30, 114, 253, 253, 253, 248, 148, 75, 0, 96, 116, 240, 253, 253, 200, 69, 17, 0, 0, 47, 89, 130, 0, 0, 39, 0, 0, 0, 0, 0, 0, 43, 74, 0, 99, 56, 239, 253, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3065811442509111, y=-0.9470262859241761, z=0.09552050383290382, w=-0.005004908188049913)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.027777777777777776, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.06, z=-0.05)>	COMP<192>
[1740780018.242468]	Q_Header<(2621443, 17792, 257, 173, 250, 8, 58, 24, 71)>	Q_Data<(0, 0, 70, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 13, 0, 50, 166, 232, 222, 253, 253, 253, 253, 253, 253, 253, 253, 166, 180, 208, 231, 129, 195, 253, 253, 253, 253, 253, 197, 166, 135, 109, 135, 148, 175, 253, 253, 253, 253, 253, 177, 137, 97, 208, 191, 187, 243, 253, 159, 0, 0, 0, 0, 109, 197, 206, 62, 36, 22, 29, 0, 0, 0, 0, 0, 0, 0, 32, 185, 172, 232, 253, 202, 30, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30651555503747213, y=-0.9470122166390716, z=0.09588529210750074, w=-0.004699661039005447)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.022222222222222223, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.06, z=-0.07)>	COMP<193>
[1740780018.2523866]	Q_Header<(2621443, 17793, 257, 173, 250, 8, 58, 25, 77)>	Q_Data<(0, 0, 73, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 2, 17, 0, 33, 121, 150, 253, 253, 253, 253, 253, 253, 253, 253, 253, 183, 115, 171, 74, 219, 231, 253, 253, 253, 253, 253, 170, 170, 70, 172, 117, 164, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 171, 219, 253, 214, 55, 0, 0, 30, 128, 246, 241, 109, 121, 98, 88, 27, 88, 48, 0, 0, 0, 0, 49, 253, 253, 162, 253, 107, 168, 188, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30651555503747213, y=-0.9470122166390716, z=0.09588529210750074, w=-0.004699661039005447)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.022222222222222223, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.06, z=-0.07)>	COMP<193>
[1740780018.2623732]	Q_Header<(2621443, 17794, 257, 173, 250, 8, 58, 26, 75)>	Q_Data<(0, 0, 75, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 71, 66, 206, 253, 228, 213, 253, 253, 253, 236, 253, 166, 149, 197, 205, 253, 253, 253, 253, 253, 253, 253, 163, 214, 59, 165, 80, 163, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 211, 241, 253, 253, 107, 0, 0, 48, 113, 223, 196, 149, 253, 253, 123, 97, 122, 22, 0, 0, 0, 0, 89, 253, 253, 253, 253, 91, 218, 237, 32, 0, 0, 0, 76, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30651555503747213, y=-0.9470122166390716, z=0.09588529210750074, w=-0.004699661039005447)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.022222222222222223, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.06, z=-0.07)>	COMP<193>
[1740780018.2739644]	Q_Header<(2621443, 17795, 257, 173, 250, 8, 58, 27, 85)>	Q_Data<(0, 0, 74, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 16, 45, 54, 192, 229, 253, 187, 253, 253, 253, 224, 209, 203, 193, 253, 252, 253, 250, 253, 253, 253, 253, 220, 159, 188, 0, 102, 30, 135, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 222, 253, 253, 253, 109, 73, 0, 23, 101, 153, 112, 206, 253, 253, 161, 128, 79, 0, 0, 52, 19, 0, 80, 253, 253, 253, 235, 82, 207, 206, 0, 0, 0, 0, 74, 57, 0, 0, 69, 125, 212, 192, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3064656426457531, y=-0.9469855498205257, z=0.09631602949512018, w=-0.004516721281773697)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.02, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.06, z=-0.15)>	COMP<195>
