[1740780038.0024455]	Q_Header<(2621443, 19768, 257, 173, 250, 8, 58, 0, 48)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 56, 176, 171, 253, 253, 253, 242, 253, 253, 253, 248, 208, 202, 195, 237, 177, 85, 36, 0, 0, 0, 33, 58, 0, 114, 243, 253, 186, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 50, 74, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2780113078626708, y=-0.9564077265001211, z=0.08880492929532074, w=-0.010375833663370809)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.006666666666666667, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.16, z=0.0)>	COMP<190>
[1740780038.112549]	Q_Header<(2621443, 19779, 257, 173, 250, 8, 58, 11, 65)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 123, 140, 253, 253, 253, 116, 253, 150, 167, 235, 253, 253, 151, 235, 164, 251, 253, 222, 93, 252, 253, 253, 208, 152, 134, 34, 0, 0, 41, 64, 0, 0, 0, 0, 0, 0, 68, 0, 94, 0, 0, 51, 88, 102, 73, 52, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 144, 102, 0, 12, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2804566537157117, y=-0.955627818765375, z=0.08966067993653547, w=-0.00897217151168871)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.022222222222222223, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.11, z=-0.01)>	COMP<191>
[1740780038.1225305]	Q_Header<(2621443, 19780, 257, 173, 250, 8, 58, 12, 71)>	Q_Data<(0, 0, 67, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 124, 239, 253, 253, 253, 253, 253, 207, 249, 210, 253, 136, 253, 135, 82, 132, 180, 120, 137, 253, 253, 253, 253, 253, 253, 163, 0, 35, 88, 115, 34, 0, 0, 0, 0, 0, 147, 135, 167, 19, 0, 0, 66, 103, 82, 58, 85, 0, 0, 0, 0, 0, 14, 0, 0, 0, 118, 253, 189, 0, 86, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 54, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2804566537157117, y=-0.955627818765375, z=0.08966067993653547, w=-0.00897217151168871)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.022222222222222223, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.11, z=-0.01)>	COMP<191>
[1740780038.1465416]	Q_Header<(2621443, 19781, 257, 173, 250, 8, 58, 13, 67)>	Q_Data<(0, 0, 68, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26, 119, 241, 247, 253, 253, 253, 253, 239, 253, 253, 253, 251, 243, 140, 60, 82, 49, 35, 142, 253, 253, 253, 253, 253, 253, 253, 65, 69, 97, 134, 56, 0, 0, 0, 0, 0, 208, 231, 171, 51, 0, 0, 29, 56, 12, 30, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 253, 212, 0, 87, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28100977616535466, y=-0.9554576533650004, z=0.08978396627698451, w=-0.00854504097809506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.021111111111111112, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.13, z=-0.03)>	COMP<185>
[1740780038.147679]	Q_Header<(2621443, 19782, 257, 173, 250, 8, 58, 14, 68)>	Q_Data<(0, 0, 36, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 18, 90, 193, 167, 144, 215, 253, 253, 245, 253, 253, 147, 253, 228, 137, 75, 42, 78, 68, 116, 253, 253, 253, 253, 253, 253, 253, 109, 110, 139, 144, 128, 0, 0, 0, 0, 64, 247, 253, 103, 110, 0, 0, 20, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 238, 175, 29, 71, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28100977616535466, y=-0.9554576533650004, z=0.08978396627698451, w=-0.00854504097809506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.021111111111111112, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.13, z=-0.03)>	COMP<185>
[1740780038.152423]	Q_Header<(2621443, 19783, 257, 173, 250, 8, 58, 15, 63)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 48, 134, 134, 169, 167, 253, 253, 210, 253, 253, 185, 253, 208, 170, 197, 186, 78, 40, 78, 248, 253, 253, 253, 253, 253, 253, 112, 170, 253, 253, 176, 10, 23, 0, 0, 91, 242, 253, 79, 121, 41, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 100, 159, 168, 123, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28100977616535466, y=-0.9554576533650004, z=0.08978396627698451, w=-0.00854504097809506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.021111111111111112, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.13, z=-0.03)>	COMP<185>
[1740780038.1624343]	Q_Header<(2621443, 19784, 257, 173, 250, 8, 58, 16, 61)>	Q_Data<(0, 0, 25, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 23, 89, 125, 195, 253, 123, 253, 222, 253, 253, 253, 253, 237, 188, 253, 253, 160, 183, 142, 152, 190, 187, 253, 253, 253, 253, 73, 230, 253, 253, 249, 101, 0, 0, 32, 94, 204, 211, 21, 0, 32, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 253, 253, 200, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28100977616535466, y=-0.9554576533650004, z=0.08978396627698451, w=-0.00854504097809506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.021111111111111112, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.13, z=-0.03)>	COMP<185>
[1740780038.1724796]	Q_Header<(2621443, 19785, 257, 173, 250, 8, 58, 17, 62)>	Q_Data<(0, 0, 53, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 13, 39, 90, 186, 253, 253, 253, 253, 253, 253, 253, 253, 253, 165, 253, 253, 179, 253, 196, 180, 181, 100, 164, 237, 248, 188, 138, 230, 253, 253, 253, 147, 0, 0, 86, 123, 134, 118, 26, 0, 33, 0, 0, 0, 0, 145, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 253, 253, 249, 173, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28100977616535466, y=-0.9554576533650004, z=0.08978396627698451, w=-0.00854504097809506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.021111111111111112, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.13, z=-0.03)>	COMP<185>
[1740780038.1826425]	Q_Header<(2621443, 19786, 257, 173, 250, 8, 58, 18, 79)>	Q_Data<(0, 0, 54, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 14, 62, 142, 184, 252, 253, 253, 253, 253, 240, 253, 253, 222, 253, 200, 139, 253, 199, 253, 234, 66, 79, 166, 129, 172, 209, 215, 253, 253, 246, 146, 42, 0, 123, 147, 52, 0, 0, 0, 64, 43, 0, 0, 68, 253, 253, 35, 51, 0, 0, 0, 0, 0, 0, 0, 0, 112, 245, 230, 208, 149, 0, 9, 0, 61, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2816158673571784, y=-0.9552600650210662, z=0.09002674563325491, w=-0.008117665877439256)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.017777777777777778, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=-0.1)>	COMP<185>
[1740780038.192898]	Q_Header<(2621443, 19787, 257, 173, 250, 8, 58, 19, 86)>	Q_Data<(0, 0, 60, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 43, 97, 116, 206, 253, 253, 253, 253, 115, 253, 253, 253, 235, 169, 157, 253, 208, 253, 253, 61, 93, 133, 144, 219, 253, 215, 253, 253, 123, 85, 23, 26, 127, 177, 184, 76, 77, 48, 46, 22, 0, 12, 91, 253, 253, 55, 110, 0, 0, 50, 40, 44, 80, 0, 0, 27, 155, 147, 133, 99, 0, 0, 14, 0, 25, 94, 0, 0, 121, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2816158673571784, y=-0.9552600650210662, z=0.09002674563325491, w=-0.008117665877439256)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.017777777777777778, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=-0.1)>	COMP<185>
[1740780038.2025564]	Q_Header<(2621443, 19788, 257, 173, 250, 8, 58, 20, 87)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23, 71, 116, 146, 156, 253, 253, 253, 248, 253, 253, 253, 204, 155, 142, 193, 243, 253, 234, 104, 194, 247, 186, 227, 253, 221, 253, 253, 0, 36, 25, 155, 248, 253, 253, 253, 253, 209, 66, 0, 55, 50, 106, 253, 253, 93, 117, 0, 0, 48, 59, 168, 219, 81, 0, 89, 95, 0, 33, 40, 0, 0, 0, 0, 71, 176, 107, 46, 145, 130, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 243, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2816158673571784, y=-0.9552600650210662, z=0.09002674563325491, w=-0.008117665877439256)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.017777777777777778, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=-0.1)>	COMP<185>
[1740780038.21264]	Q_Header<(2621443, 19789, 257, 173, 250, 8, 58, 21, 82)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 24, 0, 36, 74, 44, 119, 253, 253, 253, 253, 253, 253, 253, 253, 204, 64, 186, 215, 253, 212, 103, 253, 253, 197, 177, 253, 253, 253, 169, 108, 118, 135, 253, 253, 253, 253, 253, 253, 253, 176, 116, 176, 145, 133, 253, 253, 170, 66, 0, 35, 27, 79, 237, 253, 121, 40, 0, 13, 0, 0, 0, 0, 0, 0, 0, 80, 191, 88, 158, 129, 162, 45, 155, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 187, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28204103889067345, y=-0.9551309711318219, z=0.09008711824337459, w=-0.007873467651351844)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.011111111111111112, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.1, z=-0.09)>	COMP<187>
[1740780038.2225552]	Q_Header<(2621443, 19790, 257, 173, 250, 8, 58, 22, 83)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 11, 12, 0, 29, 83, 167, 249, 253, 253, 253, 253, 253, 191, 253, 253, 131, 176, 164, 218, 253, 191, 253, 253, 174, 192, 225, 253, 253, 160, 130, 212, 201, 253, 253, 253, 253, 253, 253, 253, 253, 161, 253, 253, 169, 180, 244, 245, 73, 60, 23, 50, 105, 237, 253, 67, 202, 152, 95, 106, 120, 0, 0, 0, 0, 0, 49, 122, 55, 202, 164, 166, 135, 253, 214, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28204103889067345, y=-0.9551309711318219, z=0.09008711824337459, w=-0.007873467651351844)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.011111111111111112, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.1, z=-0.09)>	COMP<187>
[1740780038.2337346]	Q_Header<(2621443, 19791, 257, 173, 250, 8, 58, 23, 90)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18, 24, 0, 0, 21, 18, 23, 81, 154, 240, 253, 253, 247, 253, 253, 105, 253, 253, 179, 138, 135, 174, 253, 253, 108, 218, 195, 189, 189, 253, 253, 146, 147, 253, 219, 253, 253, 253, 253, 253, 253, 253, 253, 147, 253, 253, 202, 204, 253, 253, 82, 15, 22, 38, 108, 164, 200, 113, 253, 253, 103, 173, 218, 78, 0, 0, 0, 0, 0, 19, 0, 209, 174, 122, 171, 253, 253, 62, 0, 0, 0, 0, 0, 0, 0, 71, 130, 59, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28204103889067345, y=-0.9551309711318219, z=0.09008711824337459, w=-0.007873467651351844)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.011111111111111112, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.1, z=-0.09)>	COMP<187>
[1740780038.2426877]	Q_Header<(2621443, 19792, 257, 173, 250, 8, 58, 24, 97)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 0, 31, 19, 0, 0, 51, 106, 235, 253, 253, 194, 219, 253, 170, 248, 209, 224, 229, 163, 135, 253, 253, 210, 233, 216, 217, 183, 253, 238, 91, 127, 224, 188, 166, 253, 253, 253, 253, 253, 253, 203, 171, 253, 253, 222, 235, 253, 253, 82, 0, 0, 0, 61, 74, 49, 223, 253, 253, 0, 201, 253, 125, 35, 0, 0, 58, 0, 0, 0, 146, 162, 77, 146, 253, 253, 50, 0, 0, 46, 0, 0, 0, 84, 237, 253, 167, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28240956539315126, y=-0.9550167429666387, z=0.09014889303775327, w=-0.007812497162378076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.0033333333333333335, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.05)>	COMP<188>
[1740780038.2526922]	Q_Header<(2621443, 19793, 257, 173, 250, 8, 58, 25, 105)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 17, 12, 42, 14, 0, 0, 0, 72, 199, 253, 253, 156, 221, 230, 253, 176, 120, 253, 253, 232, 77, 253, 253, 190, 253, 206, 253, 125, 219, 232, 106, 56, 145, 129, 0, 146, 253, 183, 253, 253, 195, 253, 253, 206, 251, 202, 234, 242, 210, 84, 0, 0, 69, 52, 0, 0, 229, 253, 253, 91, 186, 219, 140, 131, 23, 145, 119, 0, 0, 0, 29, 111, 32, 78, 223, 185, 0, 0, 0, 0, 0, 0, 66, 253, 253, 253, 253, 240, 45, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28240956539315126, y=-0.9550167429666387, z=0.09014889303775327, w=-0.007812497162378076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.0033333333333333335, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.05)>	COMP<188>
[1740780038.26268]	Q_Header<(2621443, 19794, 257, 173, 250, 8, 58, 26, 104)>	Q_Data<(0, 0, 75, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 42, 22, 0, 20, 0, 47, 133, 239, 233, 174, 253, 75, 195, 180, 114, 253, 253, 253, 44, 253, 155, 200, 253, 164, 253, 36, 253, 253, 156, 110, 77, 73, 110, 235, 253, 253, 253, 253, 253, 253, 253, 216, 121, 138, 212, 253, 67, 70, 75, 95, 86, 42, 0, 66, 177, 253, 253, 66, 98, 149, 126, 167, 90, 217, 158, 27, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 35, 0, 65, 78, 149, 253, 253, 253, 253, 211, 99, 0, 0, 0, 128, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28240956539315126, y=-0.9550167429666387, z=0.09014889303775327, w=-0.007812497162378076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.0033333333333333335, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.05)>	COMP<188>
[1740780038.2726793]	Q_Header<(2621443, 19795, 257, 173, 250, 8, 58, 27, 104)>	Q_Data<(0, 0, 73, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 38, 20, 0, 0, 3, 31, 82, 136, 128, 204, 253, 164, 242, 244, 188, 253, 253, 227, 100, 193, 107, 253, 253, 129, 226, 89, 253, 253, 172, 160, 64, 204, 202, 213, 253, 253, 253, 253, 253, 253, 253, 253, 209, 39, 188, 253, 130, 22, 83, 163, 244, 244, 188, 0, 108, 253, 253, 0, 0, 82, 126, 177, 146, 231, 159, 95, 0, 0, 0, 0, 0, 0, 69, 119, 34, 110, 216, 243, 253, 253, 243, 253, 253, 253, 253, 250, 120, 67, 0, 145, 205, 253, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 152, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28240956539315126, y=-0.9550167429666387, z=0.09014889303775327, w=-0.007812497162378076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.0033333333333333335, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.05)>	COMP<188>
