[1740780103.0029469]	Q_Header<(2621443, 26268, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 224, 232, 253, 253, 253, 222, 253, 253, 249, 81, 53, 91, 169, 137, 127, 28, 0, 131, 162, 148, 253, 229, 253, 253, 253, 253, 253, 230, 81, 53, 0, 0, 83, 96, 40, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 47, 0, 58, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4250545658007804, y=-0.9007079591502177, z=0.08728145162192935, w=-0.02087430521307681)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.052222222222222225, y=0.0033333333333333335, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=-0.18)>	COMP<147>
[1740780103.1129901]	Q_Header<(2621443, 26279, 257, 173, 250, 8, 58, 11, 55)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 163, 253, 253, 253, 253, 253, 253, 253, 253, 182, 122, 191, 194, 202, 253, 91, 102, 38, 0, 13, 21, 0, 30, 152, 184, 124, 149, 132, 44, 0, 0, 0, 52, 115, 100, 6, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 48, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42883489290731336, y=-0.8991738745104669, z=0.08459509843005072, w=-0.02075204434792009)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.04555555555555556, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=-0.24)>	COMP<143>
[1740780103.1229239]	Q_Header<(2621443, 26280, 257, 173, 250, 8, 58, 12, 50)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 187, 253, 253, 253, 253, 253, 188, 253, 253, 253, 183, 146, 192, 192, 225, 122, 70, 78, 36, 20, 13, 0, 0, 108, 144, 135, 182, 107, 28, 0, 0, 0, 19, 67, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42883489290731336, y=-0.8991738745104669, z=0.08459509843005072, w=-0.02075204434792009)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.04555555555555556, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=-0.24)>	COMP<143>
[1740780103.1331856]	Q_Header<(2621443, 26281, 257, 173, 250, 8, 58, 13, 41)>	Q_Data<(0, 0, 65, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 170, 253, 253, 253, 234, 253, 219, 253, 253, 253, 246, 147, 249, 204, 140, 151, 91, 118, 86, 64, 0, 0, 0, 43, 83, 152, 179, 72, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42883489290731336, y=-0.8991738745104669, z=0.08459509843005072, w=-0.02075204434792009)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.04555555555555556, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.17, z=-0.24)>	COMP<143>
[1740780103.1429136]	Q_Header<(2621443, 26282, 257, 173, 250, 8, 58, 14, 42)>	Q_Data<(0, 0, 21, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 129, 240, 179, 253, 229, 253, 253, 253, 253, 253, 253, 214, 253, 223, 253, 219, 146, 99, 95, 93, 0, 0, 0, 0, 45, 108, 122, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42950702900250287, y=-0.898870259502609, z=0.08429006779202167, w=-0.02124036465722197)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.04777777777777778, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.18, z=-0.25)>	COMP<143>
[1740780103.1529114]	Q_Header<(2621443, 26283, 257, 173, 250, 8, 58, 15, 42)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 103, 243, 215, 253, 253, 251, 253, 253, 253, 250, 253, 224, 253, 220, 253, 253, 176, 81, 79, 75, 0, 0, 0, 0, 0, 66, 60, 59, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42950702900250287, y=-0.898870259502609, z=0.08429006779202167, w=-0.02124036465722197)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.04777777777777778, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.18, z=-0.25)>	COMP<143>
[1740780103.162903]	Q_Header<(2621443, 26284, 257, 173, 250, 8, 58, 16, 34)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 244, 216, 253, 253, 253, 253, 253, 253, 126, 238, 206, 253, 253, 253, 253, 253, 250, 116, 116, 0, 25, 0, 0, 47, 51, 43, 49, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42950702900250287, y=-0.898870259502609, z=0.08429006779202167, w=-0.02124036465722197)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.04777777777777778, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.18, z=-0.25)>	COMP<143>
[1740780103.1735034]	Q_Header<(2621443, 26285, 257, 173, 250, 8, 58, 17, 35)>	Q_Data<(0, 0, 54, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 204, 227, 253, 253, 253, 253, 253, 253, 250, 216, 224, 219, 253, 253, 253, 253, 253, 253, 253, 63, 47, 0, 6, 66, 71, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43017380614579126, y=-0.8985554446762682, z=0.0841060591471198, w=-0.021789450736953386)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.04666666666666667, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.17, z=-0.13)>	COMP<143>
[1740780103.1828406]	Q_Header<(2621443, 26286, 257, 173, 250, 8, 58, 18, 44)>	Q_Data<(0, 0, 62, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 27, 147, 222, 253, 253, 253, 253, 209, 189, 253, 224, 253, 155, 253, 253, 253, 253, 253, 253, 253, 156, 75, 14, 20, 90, 33, 55, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43017380614579126, y=-0.8985554446762682, z=0.0841060591471198, w=-0.021789450736953386)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.04666666666666667, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.17, z=-0.13)>	COMP<143>
[1740780103.1927981]	Q_Header<(2621443, 26287, 257, 173, 250, 8, 58, 19, 36)>	Q_Data<(0, 0, 61, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 10, 109, 180, 253, 253, 253, 253, 253, 141, 246, 223, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 100, 27, 33, 145, 61, 47, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43017380614579126, y=-0.8985554446762682, z=0.0841060591471198, w=-0.021789450736953386)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.04666666666666667, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.17, z=-0.13)>	COMP<143>
[1740780103.2028956]	Q_Header<(2621443, 26288, 257, 173, 250, 8, 58, 20, 45)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 67, 117, 222, 253, 253, 253, 253, 247, 253, 207, 228, 253, 253, 253, 253, 253, 253, 253, 253, 235, 116, 78, 139, 250, 154, 153, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 156, 168, 58, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43017380614579126, y=-0.8985554446762682, z=0.0841060591471198, w=-0.021789450736953386)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.04666666666666667, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.17, z=-0.13)>	COMP<143>
[1740780103.212908]	Q_Header<(2621443, 26289, 257, 173, 250, 8, 58, 21, 49)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 17, 70, 157, 253, 253, 253, 253, 253, 253, 144, 180, 253, 253, 253, 253, 218, 253, 253, 253, 201, 112, 187, 239, 253, 245, 253, 247, 110, 37, 0, 0, 0, 0, 0, 0, 0, 0, 85, 253, 253, 135, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43091012944769536, y=-0.8981973746391338, z=0.08398475044193042, w=-0.02246103790888837)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.044444444444444446, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.17, z=0.07)>	COMP<144>
[1740780103.222803]	Q_Header<(2621443, 26290, 257, 173, 250, 8, 58, 22, 52)>	Q_Data<(0, 0, 63, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 203, 253, 253, 253, 253, 253, 253, 112, 153, 253, 253, 152, 211, 99, 120, 216, 253, 126, 107, 253, 253, 253, 253, 253, 253, 213, 109, 0, 50, 59, 0, 0, 0, 0, 0, 98, 253, 253, 198, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43091012944769536, y=-0.8981973746391338, z=0.08398475044193042, w=-0.02246103790888837)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.044444444444444446, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.17, z=0.07)>	COMP<144>
[1740780103.2240112]	Q_Header<(2621443, 26291, 257, 173, 250, 8, 58, 23, 55)>	Q_Data<(0, 0, 60, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 78, 201, 253, 253, 253, 253, 253, 253, 194, 196, 253, 253, 156, 105, 100, 103, 121, 149, 25, 84, 253, 253, 253, 249, 253, 253, 253, 163, 96, 95, 123, 64, 0, 0, 0, 0, 107, 253, 253, 204, 81, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43091012944769536, y=-0.8981973746391338, z=0.08398475044193042, w=-0.02246103790888837)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.044444444444444446, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.17, z=0.07)>	COMP<144>
[1740780103.2429178]	Q_Header<(2621443, 26292, 257, 173, 250, 8, 58, 24, 55)>	Q_Data<(0, 0, 58, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 58, 150, 219, 253, 253, 253, 253, 253, 192, 215, 253, 253, 242, 230, 37, 117, 117, 50, 0, 31, 243, 253, 253, 253, 253, 253, 253, 187, 151, 164, 202, 83, 0, 0, 0, 0, 114, 253, 253, 175, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 183, 113, 51, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43134168152063285, y=-0.8979621930849796, z=0.08416869659218236, w=-0.022888514301717466)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.02666666666666667, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.11, z=0.03)>	COMP<144>
[1740780103.2443297]	Q_Header<(2621443, 26293, 257, 173, 250, 8, 58, 25, 62)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29, 86, 144, 160, 253, 253, 253, 253, 159, 202, 253, 147, 253, 253, 124, 133, 171, 137, 79, 58, 180, 253, 210, 242, 253, 253, 244, 166, 188, 253, 253, 152, 0, 0, 0, 40, 148, 253, 241, 68, 39, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 171, 253, 154, 91, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43134168152063285, y=-0.8979621930849796, z=0.08416869659218236, w=-0.022888514301717466)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.02666666666666667, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.11, z=0.03)>	COMP<144>
[1740780103.2626688]	Q_Header<(2621443, 26294, 257, 173, 250, 8, 58, 26, 61)>	Q_Data<(0, 0, 73, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 82, 125, 253, 253, 232, 253, 253, 232, 253, 219, 253, 253, 200, 155, 172, 220, 173, 31, 84, 193, 57, 170, 253, 253, 165, 107, 213, 253, 253, 249, 26, 0, 0, 80, 172, 253, 167, 84, 49, 36, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 253, 187, 95, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43134168152063285, y=-0.8979621930849796, z=0.08416869659218236, w=-0.022888514301717466)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.02666666666666667, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.11, z=0.03)>	COMP<144>
[1740780103.2736835]	Q_Header<(2621443, 26295, 257, 173, 250, 8, 58, 27, 71)>	Q_Data<(0, 0, 73, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 5, 8, 0, 27, 152, 209, 182, 253, 253, 253, 253, 253, 253, 253, 253, 240, 189, 98, 253, 248, 190, 253, 148, 71, 85, 190, 253, 110, 77, 219, 253, 253, 253, 67, 35, 0, 127, 151, 180, 144, 116, 71, 0, 29, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 253, 160, 45, 41, 0, 0, 0, 0, 0, 20, 0, 26, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4316942794473514, y=-0.8977507643702943, z=0.08453224615221006, w=-0.023192962843205645)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.01888888888888889, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.04, z=0.26)>	COMP<140>
