[1740780610.4665213]	Q_Header<(2621443, 11482, 257, 173, 250, 8, 58, 0, 21)>	Q_Data<(0, 0, 76, 55, 64, 42, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 39, 24, 26, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4008776204471377, y=-0.9113740299203197, z=0.09271210497247293, w=-0.009948698558599794)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.015555555555555555, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.0, z=0.19)>	COMP<196>
[1740780610.576868]	Q_Header<(2621443, 11493, 257, 173, 250, 8, 58, 11, 20)>	Q_Data<(0, 0, 63, 59, 60, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 67, 31, 45, 45, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3978257427474471, y=-0.9125944316599921, z=0.09387173862313189, w=-0.00970455555336669)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.015555555555555555, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=-0.05, z=0.1)>	COMP<198>
[1740780610.5862792]	Q_Header<(2621443, 11494, 257, 173, 250, 8, 58, 12, 21)>	Q_Data<(0, 0, 62, 56, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 23, 48, 74, 30, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3978257427474471, y=-0.9125944316599921, z=0.09387173862313189, w=-0.00970455555336669)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.015555555555555555, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=-0.05, z=0.1)>	COMP<198>
[1740780610.5876343]	Q_Header<(2621443, 11495, 257, 173, 250, 8, 58, 13, 23)>	Q_Data<(0, 0, 31, 73, 58, 85, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 46, 63, 88, 34, 21, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3978257427474471, y=-0.9125944316599921, z=0.09387173862313189, w=-0.00970455555336669)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.015555555555555555, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=-0.05, z=0.1)>	COMP<198>
[1740780610.6066165]	Q_Header<(2621443, 11496, 257, 173, 250, 8, 58, 14, 31)>	Q_Data<(0, 0, 0, 79, 69, 84, 27, 0, 0, 0, 72, 0, 0, 0, 0, 0, 52, 88, 91, 87, 56, 29, 0, 5, 27, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3978257427474471, y=-0.9125944316599921, z=0.09387173862313189, w=-0.00970455555336669)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.015555555555555555, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=-0.05, z=0.1)>	COMP<198>
[1740780610.608335]	Q_Header<(2621443, 11497, 257, 173, 250, 8, 58, 15, 31)>	Q_Data<(0, 0, 0, 79, 61, 32, 63, 0, 0, 0, 66, 0, 0, 0, 0, 0, 88, 157, 147, 93, 72, 23, 14, 23, 36, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3978257427474471, y=-0.9125944316599921, z=0.09387173862313189, w=-0.00970455555336669)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.015555555555555555, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=-0.05, z=0.1)>	COMP<198>
[1740780610.6266127]	Q_Header<(2621443, 11498, 257, 173, 250, 8, 58, 16, 26)>	Q_Data<(0, 0, 0, 77, 65, 83, 68, 0, 0, 0, 19, 0, 0, 0, 0, 0, 114, 211, 210, 110, 71, 0, 16, 21, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3969085034791646, y=-0.9129566961466007, z=0.0942375410382639, w=-0.009643478940444103)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.012222222222222223, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.09, z=0.0)>	COMP<198>
[1740780610.6280718]	Q_Header<(2621443, 11499, 257, 173, 250, 8, 58, 17, 21)>	Q_Data<(0, 0, 59, 62, 81, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 226, 242, 124, 41, 24, 17, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3969085034791646, y=-0.9129566961466007, z=0.0942375410382639, w=-0.009643478940444103)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.012222222222222223, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.09, z=0.0)>	COMP<198>
[1740780610.63672]	Q_Header<(2621443, 11500, 257, 173, 250, 8, 58, 18, 24)>	Q_Data<(0, 0, 62, 62, 28, 70, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 213, 234, 127, 0, 38, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3969085034791646, y=-0.9129566961466007, z=0.0942375410382639, w=-0.009643478940444103)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.012222222222222223, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.09, z=0.0)>	COMP<198>
[1740780610.6467304]	Q_Header<(2621443, 11501, 257, 173, 250, 8, 58, 19, 30)>	Q_Data<(0, 0, 52, 22, 82, 79, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 199, 177, 124, 6, 35, 31, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 10, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3961741429420099, y=-0.9132573872810499, z=0.0944201816563379, w=-0.009582397233384003)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.013333333333333334, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.07, z=0.06)>	COMP<192>
[1740780610.656598]	Q_Header<(2621443, 11502, 257, 173, 250, 8, 58, 20, 30)>	Q_Data<(0, 0, 59, 59, 81, 84, 84, 58, 0, 0, 0, 0, 0, 0, 0, 0, 154, 200, 117, 106, 48, 33, 8, 12, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3961741429420099, y=-0.9132573872810499, z=0.0944201816563379, w=-0.009582397233384003)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.013333333333333334, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.07, z=0.06)>	COMP<192>
[1740780610.6665144]	Q_Header<(2621443, 11503, 257, 173, 250, 8, 58, 21, 31)>	Q_Data<(0, 0, 76, 67, 77, 70, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 157, 185, 94, 70, 44, 0, 18, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 59, 39, 67, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3961741429420099, y=-0.9132573872810499, z=0.0944201816563379, w=-0.009582397233384003)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.013333333333333334, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.07, z=0.06)>	COMP<192>
[1740780610.6766565]	Q_Header<(2621443, 11504, 257, 173, 250, 8, 58, 22, 36)>	Q_Data<(0, 0, 56, 0, 80, 63, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 196, 238, 145, 91, 52, 0, 14, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 114, 94, 35, 140, 151, 68, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39539464632999205, y=-0.9135947925698241, z=0.09442351310165138, w=-0.009582735330936825)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.012222222222222223, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.07, z=-0.03)>	COMP<192>
[1740780610.6866093]	Q_Header<(2621443, 11505, 257, 173, 250, 8, 58, 23, 33)>	Q_Data<(0, 0, 0, 80, 67, 67, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 253, 253, 188, 95, 50, 17, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 141, 110, 75, 216, 222, 75, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39539464632999205, y=-0.9135947925698241, z=0.09442351310165138, w=-0.009582735330936825)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.012222222222222223, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.07, z=-0.03)>	COMP<192>
[1740780610.6965537]	Q_Header<(2621443, 11506, 257, 173, 250, 8, 58, 24, 43)>	Q_Data<(0, 0, 0, 77, 66, 68, 71, 0, 37, 0, 0, 0, 0, 0, 0, 0, 165, 245, 253, 171, 85, 36, 12, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 14, 0, 0, 0, 43, 118, 83, 139, 253, 238, 86, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39539464632999205, y=-0.9135947925698241, z=0.09442351310165138, w=-0.009582735330936825)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.012222222222222223, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.07, z=-0.03)>	COMP<192>
[1740780610.706575]	Q_Header<(2621443, 11507, 257, 173, 250, 8, 58, 25, 38)>	Q_Data<(0, 0, 0, 0, 82, 55, 78, 63, 80, 46, 93, 0, 0, 0, 0, 0, 117, 218, 217, 115, 71, 22, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 54, 65, 141, 215, 183, 82, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39539464632999205, y=-0.9135947925698241, z=0.09442351310165138, w=-0.009582735330936825)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.012222222222222223, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.07, z=-0.03)>	COMP<192>
[1740780610.716628]	Q_Header<(2621443, 11508, 257, 173, 250, 8, 58, 26, 33)>	Q_Data<(0, 0, 0, 0, 81, 53, 23, 88, 80, 64, 100, 94, 0, 0, 0, 0, 93, 154, 154, 58, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 101, 133, 96, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39441413642633727, y=-0.9140129515605696, z=0.09448360928318944, w=-0.009521604036290408)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.011111111111111112, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.04, z=-0.17)>	COMP<194>
[1740780610.7265115]	Q_Header<(2621443, 11509, 257, 173, 250, 8, 58, 27, 32)>	Q_Data<(0, 0, 0, 0, 66, 72, 63, 73, 72, 0, 60, 82, 0, 0, 0, 0, 64, 110, 101, 27, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 68, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39441413642633727, y=-0.9140129515605696, z=0.09448360928318944, w=-0.009521604036290408)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.011111111111111112, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.04, z=-0.17)>	COMP<194>
