[1740779760.5309713]	Q_Header<(2621443, 57554, 257, 173, 250, 8, 58, 0, 88)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 221, 159, 69, 107, 38, 73, 218, 229, 150, 253, 253, 253, 253, 253, 253, 239, 140, 212, 253, 245, 253, 187, 48, 139, 227, 253, 253, 183, 97, 102, 126, 253, 253, 121, 220, 253, 253, 106, 253, 253, 213, 75, 0, 114, 118, 50, 0, 84, 240, 253, 253, 253, 228, 172, 124, 243, 237, 0, 0, 34, 0, 112, 126, 123, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 48, 253, 253, 123, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8073088493809382, y=-0.5829444938714251, z=0.0338743790282317, w=0.08532681420084309)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.05555555555555555, z=-0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.1, z=0.06)>	COMP<147>
[1740779760.6406164]	Q_Header<(2621443, 57565, 257, 173, 250, 8, 58, 11, 82)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 16, 28, 49, 140, 193, 238, 169, 210, 194, 129, 147, 253, 253, 146, 212, 253, 253, 214, 95, 181, 122, 84, 253, 253, 180, 253, 253, 253, 171, 170, 100, 61, 21, 0, 0, 29, 111, 119, 98, 57, 57, 42, 0, 133, 236, 146, 30, 0, 0, 0, 0, 0, 0, 0, 42, 80, 119, 253, 253, 143, 89, 139, 104, 0, 0, 0, 0, 26, 0, 111, 0, 245, 218, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8062100932298425, y=-0.5842871695426817, z=0.036926119040355414, w=0.08526576578409341)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.025555555555555557, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=0.07)>	COMP<152>
[1740779760.6505027]	Q_Header<(2621443, 57566, 257, 173, 250, 8, 58, 12, 80)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 23, 55, 120, 222, 253, 233, 241, 190, 208, 207, 241, 165, 162, 200, 253, 253, 176, 253, 175, 93, 53, 249, 253, 156, 253, 253, 253, 209, 178, 177, 96, 68, 62, 98, 38, 131, 138, 18, 0, 77, 0, 25, 116, 126, 37, 22, 0, 0, 0, 0, 0, 0, 0, 0, 63, 62, 145, 170, 0, 0, 41, 0, 0, 0, 0, 0, 0, 45, 245, 172, 253, 253, 165, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8062100932298425, y=-0.5842871695426817, z=0.036926119040355414, w=0.08526576578409341)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.025555555555555557, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=0.07)>	COMP<152>
[1740779760.6605222]	Q_Header<(2621443, 57567, 257, 173, 250, 8, 58, 13, 92)>	Q_Data<(0, 0, 62, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 0, 0, 45, 85, 212, 253, 253, 253, 206, 253, 191, 182, 144, 247, 227, 253, 253, 167, 253, 253, 129, 57, 184, 253, 195, 253, 253, 253, 253, 139, 145, 179, 163, 142, 154, 45, 123, 73, 191, 144, 102, 100, 114, 131, 160, 104, 76, 15, 153, 91, 48, 0, 0, 0, 0, 24, 35, 99, 43, 0, 0, 0, 0, 52, 98, 56, 151, 123, 107, 253, 253, 253, 253, 166, 34, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8062100932298425, y=-0.5842871695426817, z=0.036926119040355414, w=0.08526576578409341)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.025555555555555557, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=0.07)>	COMP<152>
[1740779760.6709893]	Q_Header<(2621443, 57568, 257, 173, 250, 8, 58, 14, 94)>	Q_Data<(0, 0, 21, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 0, 16, 12, 55, 158, 231, 209, 253, 209, 253, 130, 96, 165, 253, 235, 204, 253, 253, 253, 253, 162, 168, 108, 218, 183, 217, 206, 213, 253, 195, 253, 253, 239, 233, 253, 176, 185, 253, 253, 253, 131, 253, 186, 119, 125, 140, 138, 64, 253, 236, 104, 32, 0, 0, 0, 0, 106, 253, 230, 0, 0, 0, 0, 140, 210, 106, 253, 243, 106, 253, 253, 233, 225, 40, 45, 0, 0, 62, 91, 0, 0, 0, 0, 0, 0, 76, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8062100932298425, y=-0.5842871695426817, z=0.036926119040355414, w=0.08526576578409341)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.025555555555555557, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=0.07)>	COMP<152>
[1740779760.6806014]	Q_Header<(2621443, 57569, 257, 173, 250, 8, 58, 15, 83)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 3, 39, 86, 121, 127, 180, 178, 219, 78, 0, 122, 204, 174, 130, 192, 253, 253, 253, 161, 227, 213, 253, 165, 253, 249, 253, 217, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 198, 188, 124, 174, 179, 85, 253, 253, 116, 32, 0, 0, 0, 0, 154, 253, 253, 69, 42, 29, 0, 227, 253, 118, 253, 253, 76, 242, 253, 136, 29, 106, 0, 0, 0, 112, 221, 85, 0, 0, 0, 0, 0, 112, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.805905283460511, y=-0.5846536436131653, z=0.037353380299744984, w=0.08544890918242316)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.011111111111111112, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.09, z=0.03)>	COMP<152>
[1740779760.6906252]	Q_Header<(2621443, 57570, 257, 173, 250, 8, 58, 16, 82)>	Q_Data<(0, 0, 14, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12, 38, 0, 0, 36, 41, 43, 81, 121, 128, 28, 0, 55, 111, 73, 75, 156, 202, 154, 237, 130, 236, 199, 253, 189, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 148, 253, 253, 176, 172, 147, 253, 253, 99, 0, 0, 0, 0, 52, 126, 253, 253, 126, 88, 0, 83, 240, 253, 107, 253, 253, 46, 84, 142, 107, 195, 147, 0, 0, 0, 56, 161, 63, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.805905283460511, y=-0.5846536436131653, z=0.037353380299744984, w=0.08544890918242316)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.011111111111111112, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.09, z=0.03)>	COMP<152>
[1740779760.7006469]	Q_Header<(2621443, 57571, 257, 173, 250, 8, 58, 17, 70)>	Q_Data<(0, 0, 53, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20, 40, 17, 0, 0, 29, 29, 47, 71, 44, 0, 0, 0, 34, 0, 22, 115, 146, 61, 125, 81, 188, 208, 253, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 239, 253, 177, 233, 46, 0, 11, 75, 30, 67, 95, 253, 253, 160, 105, 0, 130, 215, 228, 107, 253, 231, 46, 0, 0, 216, 253, 57, 170, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.805905283460511, y=-0.5846536436131653, z=0.037353380299744984, w=0.08544890918242316)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.011111111111111112, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.09, z=0.03)>	COMP<152>
[1740779760.710772]	Q_Header<(2621443, 57572, 257, 173, 250, 8, 58, 18, 82)>	Q_Data<(0, 0, 56, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 38, 16, 14, 0, 24, 22, 18, 8, 0, 0, 0, 0, 0, 8, 0, 66, 93, 53, 20, 27, 114, 218, 253, 253, 241, 253, 253, 253, 253, 253, 253, 213, 253, 234, 253, 253, 253, 221, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 150, 35, 0, 44, 139, 156, 97, 173, 197, 237, 184, 84, 0, 137, 171, 132, 74, 148, 77, 109, 169, 96, 253, 253, 250, 253, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8056613943286479, y=-0.5849590002458911, z=0.03741442687298948, w=0.08563204062447674)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.09, z=0.08)>	COMP<144>
[1740779760.7205262]	Q_Header<(2621443, 57573, 257, 173, 250, 8, 58, 19, 85)>	Q_Data<(0, 0, 59, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 20, 33, 19, 30, 8, 11, 17, 0, 34, 11, 0, 0, 0, 0, 0, 0, 15, 24, 0, 0, 0, 32, 163, 231, 244, 145, 253, 253, 253, 253, 253, 253, 166, 195, 210, 253, 253, 253, 222, 253, 253, 253, 253, 253, 253, 253, 253, 253, 166, 69, 5, 0, 124, 253, 253, 107, 196, 253, 242, 167, 0, 0, 69, 60, 0, 48, 95, 37, 181, 230, 166, 253, 253, 253, 253, 231, 36, 63, 0, 0, 0, 0, 0, 0, 0, 162, 113, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8056613943286479, y=-0.5849590002458911, z=0.03741442687298948, w=0.08563204062447674)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.09, z=0.08)>	COMP<144>
[1740779760.7305393]	Q_Header<(2621443, 57574, 257, 173, 250, 8, 58, 20, 77)>	Q_Data<(0, 0, 60, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 7, 9, 0, 28, 22, 0, 14, 0, 19, 0, 0, 9, 0, 0, 12, 0, 0, 0, 0, 0, 0, 14, 77, 116, 172, 91, 249, 216, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 214, 75, 51, 33, 187, 253, 253, 253, 207, 253, 253, 110, 0, 0, 182, 222, 70, 160, 253, 207, 203, 175, 208, 253, 253, 253, 253, 189, 185, 117, 0, 0, 0, 0, 0, 26, 146, 253, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8056613943286479, y=-0.5849590002458911, z=0.03741442687298948, w=0.08563204062447674)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.09, z=0.08)>	COMP<144>
[1740779760.7417378]	Q_Header<(2621443, 57575, 257, 173, 250, 8, 58, 21, 90)>	Q_Data<(0, 0, 61, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 10, 8, 0, 0, 19, 0, 0, 0, 5, 18, 0, 9, 27, 0, 0, 6, 0, 10, 0, 0, 0, 0, 0, 19, 71, 77, 45, 109, 146, 247, 253, 253, 253, 252, 232, 195, 235, 253, 253, 253, 253, 213, 253, 253, 253, 253, 253, 253, 253, 250, 215, 157, 100, 214, 253, 253, 253, 253, 253, 253, 52, 0, 186, 253, 253, 253, 249, 253, 253, 221, 175, 236, 253, 185, 253, 253, 247, 217, 67, 88, 38, 74, 0, 73, 102, 238, 253, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8054509011985903, y=-0.5852442745770464, z=0.03735212181052794, w=0.08569016180062293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.01, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.11, z=-0.03)>	COMP<139>
[1740779760.7504864]	Q_Header<(2621443, 57576, 257, 173, 250, 8, 58, 22, 77)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 14, 0, 0, 0, 0, 0, 11, 8, 0, 7, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 32, 16, 44, 72, 117, 148, 161, 185, 160, 136, 91, 153, 243, 248, 244, 253, 129, 253, 253, 253, 253, 253, 253, 253, 253, 253, 230, 126, 213, 253, 253, 253, 253, 253, 253, 164, 96, 253, 253, 253, 253, 253, 253, 253, 222, 253, 253, 224, 228, 253, 253, 155, 227, 253, 252, 146, 81, 0, 153, 209, 253, 253, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8054509011985903, y=-0.5852442745770464, z=0.03735212181052794, w=0.08569016180062293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.01, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.11, z=-0.03)>	COMP<139>
[1740779760.7631998]	Q_Header<(2621443, 57577, 257, 173, 250, 8, 58, 23, 64)>	Q_Data<(0, 0, 61, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 11, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 44, 62, 57, 80, 61, 0, 0, 82, 121, 133, 149, 162, 90, 253, 192, 253, 253, 253, 253, 253, 253, 253, 233, 121, 181, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 192, 253, 253, 253, 253, 253, 211, 253, 253, 253, 253, 253, 253, 253, 253, 121, 0, 28, 234, 253, 176, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8054509011985903, y=-0.5852442745770464, z=0.03735212181052794, w=0.08569016180062293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.01, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.11, z=-0.03)>	COMP<139>
[1740779760.7712436]	Q_Header<(2621443, 57578, 257, 173, 250, 8, 58, 24, 66)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 0, 11, 26, 23, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 17, 36, 3, 24, 39, 0, 0, 0, 0, 32, 35, 58, 21, 15, 157, 66, 221, 182, 93, 169, 164, 186, 228, 176, 78, 144, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 115, 236, 111, 253, 253, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 99, 237, 188, 243, 143, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8054509011985903, y=-0.5852442745770464, z=0.03735212181052794, w=0.08569016180062293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.01, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.11, z=-0.03)>	COMP<139>
[1740779760.780437]	Q_Header<(2621443, 57579, 257, 173, 250, 8, 58, 25, 57)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 6, 28, 26, 22, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 13, 0, 77, 0, 89, 83, 89, 102, 61, 47, 123, 76, 0, 87, 153, 232, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 180, 253, 222, 235, 245, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 76, 253, 216, 170, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8051962657095627, y=-0.5855861865689467, z=0.03704928238975929, w=0.08587864962502688)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.021111111111111112, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.15, z=-0.09)>	COMP<139>
[1740779760.7904124]	Q_Header<(2621443, 57580, 257, 173, 250, 8, 58, 26, 55)>	Q_Data<(0, 0, 73, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 16, 5, 29, 13, 20, 5, 9, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 103, 96, 40, 61, 0, 0, 30, 0, 0, 0, 0, 110, 180, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 113, 253, 175, 73, 85, 0, 0, 70, 63, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8051962657095627, y=-0.5855861865689467, z=0.03704928238975929, w=0.08587864962502688)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.021111111111111112, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.15, z=-0.09)>	COMP<139>
[1740779760.802033]	Q_Header<(2621443, 57581, 257, 173, 250, 8, 58, 27, 47)>	Q_Data<(0, 0, 73, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 27, 16, 23, 0, 0, 0, 0, 28, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 41, 0, 0, 0, 0, 0, 0, 0, 0, 37, 30, 86, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 199, 207, 119, 233, 124, 78, 0, 4, 0, 148, 119, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8051962657095627, y=-0.5855861865689467, z=0.03704928238975929, w=0.08587864962502688)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.021111111111111112, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.15, z=-0.09)>	COMP<139>
