[1740779435.7392588]	Q_Header<(2621443, 25054, 257, 173, 250, 8, 58, 0, 42)>	Q_Data<(0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 15, 0, 9, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 135, 252, 123, 253, 253, 194, 113, 216, 241, 193, 124, 45, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.789440177565838, y=-0.6051113283120239, z=0.07598987328509883, w=-0.06964212483397411)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0011111111111111111, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.03, z=0.11)>	COMP<353>
[1740779435.8508525]	Q_Header<(2621443, 25065, 257, 173, 250, 8, 58, 11, 30)>	Q_Data<(0, 0, 62, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 74, 209, 253, 253, 253, 253, 253, 175, 0, 102, 222, 225, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7894111193541432, y=-0.6050890549928077, z=0.07641431277496423, w=-0.06970059519888909)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.01, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.09, z=0.04)>	COMP<4>
[1740779435.8577302]	Q_Header<(2621443, 25066, 257, 173, 250, 8, 58, 12, 40)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 13, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 50, 189, 253, 186, 253, 253, 253, 253, 253, 122, 0, 139, 253, 253, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7894111193541432, y=-0.6050890549928077, z=0.07641431277496423, w=-0.06970059519888909)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.01, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.09, z=0.04)>	COMP<4>
[1740779435.867699]	Q_Header<(2621443, 25067, 257, 173, 250, 8, 58, 13, 46)>	Q_Data<(0, 0, 60, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 27, 19, 0, 0, 0, 26, 47, 0, 0, 47, 0, 0, 0, 97, 177, 253, 253, 253, 253, 253, 253, 214, 233, 253, 85, 28, 143, 253, 242, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7894111193541432, y=-0.6050890549928077, z=0.07641431277496423, w=-0.06970059519888909)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.01, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.09, z=0.04)>	COMP<4>
[1740779435.8788574]	Q_Header<(2621443, 25068, 257, 173, 250, 8, 58, 14, 40)>	Q_Data<(0, 0, 49, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 38, 6, 0, 0, 11, 0, 69, 52, 0, 0, 0, 0, 51, 201, 253, 253, 253, 253, 253, 253, 253, 131, 59, 191, 102, 78, 125, 202, 177, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7895031239292919, y=-0.604929683901292, z=0.07672249144021027, w=-0.06970332953438356)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.012222222222222223, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.08, z=-0.14)>	COMP<4>
[1740779435.8890224]	Q_Header<(2621443, 25069, 257, 173, 250, 8, 58, 15, 37)>	Q_Data<(0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 69, 74, 0, 0, 31, 97, 180, 135, 60, 202, 253, 253, 253, 253, 253, 253, 215, 169, 241, 253, 137, 66, 45, 59, 112, 86, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7895031239292919, y=-0.604929683901292, z=0.07672249144021027, w=-0.06970332953438356)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.012222222222222223, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.08, z=-0.14)>	COMP<4>
[1740779435.8991055]	Q_Header<(2621443, 25070, 257, 173, 250, 8, 58, 16, 41)>	Q_Data<(0, 0, 52, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 44, 78, 43, 66, 74, 248, 253, 253, 91, 253, 253, 253, 253, 253, 253, 253, 253, 253, 230, 253, 99, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7895031239292919, y=-0.604929683901292, z=0.07672249144021027, w=-0.06970332953438356)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.012222222222222223, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.08, z=-0.14)>	COMP<4>
[1740779435.9080582]	Q_Header<(2621443, 25071, 257, 173, 250, 8, 58, 17, 40)>	Q_Data<(0, 0, 54, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 25, 32, 0, 0, 0, 0, 0, 0, 0, 16, 59, 131, 120, 159, 209, 222, 253, 253, 253, 175, 187, 253, 253, 253, 253, 253, 253, 253, 253, 213, 229, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7895031239292919, y=-0.604929683901292, z=0.07672249144021027, w=-0.06970332953438356)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.012222222222222223, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.08, z=-0.14)>	COMP<4>
[1740779435.9179828]	Q_Header<(2621443, 25072, 257, 173, 250, 8, 58, 18, 38)>	Q_Data<(0, 0, 56, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 27, 0, 0, 0, 0, 0, 0, 0, 70, 125, 216, 253, 253, 253, 253, 253, 253, 253, 236, 194, 253, 253, 253, 253, 212, 253, 253, 253, 178, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7896667768969304, y=-0.6046706414220041, z=0.0770257746517179, w=-0.06976264693099331)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.008888888888888889, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.14, z=0.03)>	COMP<356>
[1740779435.9279904]	Q_Header<(2621443, 25073, 257, 173, 250, 8, 58, 19, 38)>	Q_Data<(0, 0, 58, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 31, 0, 0, 0, 0, 0, 0, 0, 89, 212, 253, 253, 253, 253, 253, 253, 253, 253, 235, 253, 253, 198, 253, 253, 217, 253, 253, 253, 104, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7896667768969304, y=-0.6046706414220041, z=0.0770257746517179, w=-0.06976264693099331)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.008888888888888889, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.14, z=0.03)>	COMP<356>
[1740779435.938273]	Q_Header<(2621443, 25074, 257, 173, 250, 8, 58, 20, 41)>	Q_Data<(0, 0, 60, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 14, 20, 0, 0, 0, 0, 0, 0, 111, 187, 253, 253, 253, 253, 253, 253, 253, 224, 133, 253, 206, 107, 253, 142, 185, 176, 253, 252, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7896667768969304, y=-0.6046706414220041, z=0.0770257746517179, w=-0.06976264693099331)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.008888888888888889, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.14, z=0.03)>	COMP<356>
[1740779435.9479795]	Q_Header<(2621443, 25075, 257, 173, 250, 8, 58, 21, 38)>	Q_Data<(0, 0, 60, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 16, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 225, 253, 253, 253, 253, 253, 253, 239, 253, 175, 171, 156, 100, 0, 112, 0, 111, 105, 224, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7898369980841246, y=-0.6044166441563315, z=0.07732968677633767, w=-0.0697004753737787)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.013333333333333334, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.06, z=-0.11)>	COMP<7>
[1740779435.9598107]	Q_Header<(2621443, 25076, 257, 173, 250, 8, 58, 22, 36)>	Q_Data<(0, 0, 62, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 253, 253, 253, 253, 140, 253, 191, 63, 235, 233, 195, 176, 0, 0, 0, 21, 21, 0, 102, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7898369980841246, y=-0.6044166441563315, z=0.07732968677633767, w=-0.0697004753737787)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.013333333333333334, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.06, z=-0.11)>	COMP<7>
[1740779435.9684737]	Q_Header<(2621443, 25077, 257, 173, 250, 8, 58, 23, 33)>	Q_Data<(0, 0, 61, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 22, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 114, 253, 253, 253, 253, 219, 253, 150, 148, 216, 253, 46, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7898369980841246, y=-0.6044166441563315, z=0.07732968677633767, w=-0.0697004753737787)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.013333333333333334, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.06, z=-0.11)>	COMP<7>
[1740779435.977994]	Q_Header<(2621443, 25078, 257, 173, 250, 8, 58, 24, 31)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 14, 12, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 165, 225, 186, 253, 253, 253, 253, 253, 216, 253, 226, 252, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7900361944404466, y=-0.6041237834186913, z=0.07763643690731212, w=-0.06964086046481378)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.013333333333333334, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.02, z=-0.02)>	COMP<7>
[1740779435.9879417]	Q_Header<(2621443, 25079, 257, 173, 250, 8, 58, 25, 32)>	Q_Data<(0, 0, 69, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 13, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 253, 31, 253, 253, 253, 253, 253, 236, 253, 219, 205, 59, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7900361944404466, y=-0.6041237834186913, z=0.07763643690731212, w=-0.06964086046481378)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.013333333333333334, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.02, z=-0.02)>	COMP<7>
[1740779435.9979208]	Q_Header<(2621443, 25080, 257, 173, 250, 8, 58, 26, 30)>	Q_Data<(0, 0, 71, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 253, 103, 64, 253, 253, 253, 253, 253, 253, 216, 67, 103, 67, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7900361944404466, y=-0.6041237834186913, z=0.07763643690731212, w=-0.06964086046481378)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.013333333333333334, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.02, z=-0.02)>	COMP<7>
[1740779436.0079312]	Q_Header<(2621443, 25081, 257, 173, 250, 8, 58, 27, 22)>	Q_Data<(0, 0, 70, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 207, 93, 201, 188, 253, 253, 253, 253, 253, 253, 160, 147, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7902801457630699, y=-0.6037574298647117, z=0.07800262791822701, w=-0.06964084386126528)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.017777777777777778, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.12, z=-0.09)>	COMP<3>
