[1740779813.0407076]	Q_Header<(2621443, 62804, 257, 173, 250, 8, 58, 0, 30)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 253, 253, 253, 253, 253, 77, 249, 219, 253, 253, 253, 246, 219, 221, 145, 61, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.45417553607298095, y=-0.8864388268227258, z=0.06994828172821344, w=0.05529942691602214)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.024444444444444446, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=-0.19)>	COMP<171>
[1740779813.150811]	Q_Header<(2621443, 62815, 257, 173, 250, 8, 58, 11, 45)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 207, 121, 253, 206, 253, 253, 253, 253, 250, 53, 124, 61, 98, 130, 203, 238, 178, 70, 53, 3, 0, 0, 0, 0, 0, 167, 253, 213, 159, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 44, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4556249777307095, y=-0.8856763632753282, z=0.07037315463141433, w=0.05505341325024781)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.0, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.04, z=-0.11)>	COMP<173>
[1740779813.1607544]	Q_Header<(2621443, 62816, 257, 173, 250, 8, 58, 12, 48)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 252, 253, 222, 253, 253, 253, 253, 253, 252, 178, 173, 94, 72, 56, 128, 178, 134, 61, 105, 100, 62, 0, 7, 48, 0, 135, 146, 131, 99, 32, 0, 0, 0, 0, 0, 0, 0, 79, 100, 130, 130, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4556249777307095, y=-0.8856763632753282, z=0.07037315463141433, w=0.05505341325024781)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.0, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.04, z=-0.11)>	COMP<173>
[1740779813.1712942]	Q_Header<(2621443, 62817, 257, 173, 250, 8, 58, 13, 54)>	Q_Data<(0, 0, 64, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 253, 253, 215, 253, 253, 253, 253, 253, 202, 235, 196, 135, 0, 34, 90, 148, 197, 110, 200, 70, 153, 28, 28, 30, 90, 121, 59, 56, 33, 23, 0, 0, 36, 34, 14, 0, 0, 164, 198, 148, 169, 127, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4556249777307095, y=-0.8856763632753282, z=0.07037315463141433, w=0.05505341325024781)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.0, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.04, z=-0.11)>	COMP<173>
[1740779813.1808712]	Q_Header<(2621443, 62818, 257, 173, 250, 8, 58, 14, 51)>	Q_Data<(0, 0, 23, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 253, 253, 239, 253, 253, 253, 253, 253, 200, 228, 172, 181, 136, 85, 79, 169, 233, 176, 243, 153, 220, 68, 95, 0, 129, 113, 15, 0, 0, 0, 0, 47, 114, 125, 78, 0, 51, 189, 219, 153, 167, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4559356405143845, y=-0.8855039186857685, z=0.0704350373699598, w=0.055176147125167815)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.006666666666666667, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.05, z=-0.01)>	COMP<172>
[1740779813.1920736]	Q_Header<(2621443, 62819, 257, 173, 250, 8, 58, 15, 56)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 250, 251, 221, 253, 253, 253, 253, 253, 226, 159, 167, 253, 253, 166, 104, 145, 218, 200, 253, 238, 233, 89, 128, 108, 142, 96, 0, 14, 35, 15, 45, 136, 198, 167, 84, 21, 72, 175, 197, 91, 118, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4559356405143845, y=-0.8855039186857685, z=0.0704350373699598, w=0.055176147125167815)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.006666666666666667, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.05, z=-0.01)>	COMP<172>
[1740779813.2026544]	Q_Header<(2621443, 62820, 257, 173, 250, 8, 58, 16, 60)>	Q_Data<(0, 0, 32, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 238, 245, 213, 199, 253, 253, 253, 253, 196, 75, 167, 253, 253, 208, 226, 98, 164, 185, 253, 235, 191, 88, 182, 253, 135, 93, 0, 0, 0, 33, 101, 204, 247, 174, 18, 0, 60, 125, 154, 54, 155, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 110, 158, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4559356405143845, y=-0.8855039186857685, z=0.0704350373699598, w=0.055176147125167815)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.006666666666666667, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.05, z=-0.01)>	COMP<172>
[1740779813.2111511]	Q_Header<(2621443, 62821, 257, 173, 250, 8, 58, 17, 72)>	Q_Data<(0, 0, 55, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 190, 234, 217, 93, 253, 253, 253, 253, 193, 161, 158, 253, 253, 253, 253, 120, 108, 137, 208, 169, 111, 99, 253, 253, 193, 88, 0, 19, 67, 49, 168, 235, 238, 152, 76, 117, 27, 63, 96, 53, 89, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 164, 191, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 119, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 30, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.45628643590551304, y=-0.8852908979145888, z=0.07055472443910822, w=0.05554048377127031)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.02, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.05, z=0.0)>	COMP<173>
[1740779813.220888]	Q_Header<(2621443, 62822, 257, 173, 250, 8, 58, 18, 74)>	Q_Data<(0, 0, 58, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 154, 252, 215, 93, 253, 253, 253, 253, 252, 253, 105, 253, 253, 253, 253, 125, 106, 93, 118, 84, 0, 133, 253, 253, 253, 108, 0, 102, 140, 93, 208, 223, 185, 80, 191, 253, 184, 0, 64, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 166, 136, 0, 33, 44, 0, 0, 0, 0, 0, 0, 172, 253, 253, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 66, 202, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.45628643590551304, y=-0.8852908979145888, z=0.07055472443910822, w=0.05554048377127031)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.02, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.05, z=0.0)>	COMP<173>
[1740779813.230895]	Q_Header<(2621443, 62823, 257, 173, 250, 8, 58, 19, 79)>	Q_Data<(0, 0, 59, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 132, 224, 210, 133, 158, 253, 253, 253, 253, 253, 178, 253, 253, 253, 253, 94, 159, 144, 72, 67, 34, 77, 253, 253, 253, 129, 0, 145, 179, 131, 226, 172, 108, 86, 253, 253, 253, 81, 29, 0, 61, 0, 56, 52, 81, 0, 0, 0, 0, 0, 0, 90, 47, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 253, 253, 253, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 248, 155, 253, 94, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.45628643590551304, y=-0.8852908979145888, z=0.07055472443910822, w=0.05554048377127031)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.02, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.05, z=0.0)>	COMP<173>
[1740779813.2409284]	Q_Header<(2621443, 62824, 257, 173, 250, 8, 58, 20, 87)>	Q_Data<(0, 0, 61, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 81, 141, 240, 217, 186, 253, 253, 253, 246, 253, 174, 211, 253, 253, 213, 212, 250, 239, 115, 131, 46, 75, 147, 253, 253, 101, 0, 133, 162, 144, 219, 138, 0, 110, 253, 253, 253, 79, 78, 0, 45, 0, 0, 97, 100, 0, 0, 0, 0, 40, 69, 189, 188, 49, 61, 5, 12, 0, 40, 0, 0, 0, 0, 165, 253, 253, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 253, 253, 253, 175, 193, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.45628643590551304, y=-0.8852908979145888, z=0.07055472443910822, w=0.05554048377127031)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.02, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.05, z=0.0)>	COMP<173>
[1740779813.2510297]	Q_Header<(2621443, 62825, 257, 173, 250, 8, 58, 21, 84)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 151, 253, 247, 240, 253, 253, 253, 162, 191, 179, 147, 230, 228, 186, 253, 253, 253, 152, 147, 106, 71, 150, 253, 238, 31, 19, 81, 136, 91, 136, 81, 0, 120, 253, 253, 253, 59, 134, 66, 50, 79, 118, 131, 35, 0, 0, 0, 0, 0, 121, 253, 227, 79, 172, 84, 123, 116, 195, 118, 0, 0, 32, 144, 248, 238, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 253, 253, 253, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4566590177493648, y=-0.8850591307649744, z=0.07061674465864944, w=0.056090569007172714)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.03111111111111111, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.07, z=0.03)>	COMP<173>
[1740779813.2610028]	Q_Header<(2621443, 62826, 257, 173, 250, 8, 58, 22, 90)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 28, 161, 253, 211, 201, 253, 253, 253, 210, 199, 253, 224, 203, 192, 235, 253, 253, 253, 250, 231, 220, 113, 62, 176, 97, 37, 64, 134, 183, 188, 124, 77, 0, 87, 253, 253, 183, 118, 180, 173, 139, 133, 158, 118, 0, 45, 0, 0, 0, 0, 129, 253, 195, 162, 239, 55, 185, 208, 253, 223, 0, 27, 0, 76, 144, 97, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 231, 253, 192, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4566590177493648, y=-0.8850591307649744, z=0.07061674465864944, w=0.056090569007172714)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.03111111111111111, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.07, z=0.03)>	COMP<173>
[1740779813.2737105]	Q_Header<(2621443, 62827, 257, 173, 250, 8, 58, 23, 74)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 133, 206, 114, 106, 193, 253, 253, 253, 253, 253, 253, 253, 200, 253, 253, 253, 253, 253, 253, 253, 203, 162, 169, 11, 64, 120, 231, 197, 249, 207, 141, 134, 41, 211, 204, 101, 134, 160, 232, 180, 149, 137, 37, 27, 31, 0, 0, 0, 0, 70, 216, 160, 145, 230, 69, 201, 253, 253, 253, 55, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 83, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.45729064012102455, y=-0.8846730563152869, z=0.0706810679738583, w=0.05694769984422263)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.03666666666666667, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=0.12)>	COMP<170>
[1740779813.2809184]	Q_Header<(2621443, 62828, 257, 173, 250, 8, 58, 24, 79)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 94, 154, 80, 103, 63, 191, 253, 242, 253, 211, 253, 253, 155, 253, 253, 246, 253, 253, 244, 253, 253, 179, 189, 29, 0, 146, 253, 239, 253, 253, 201, 208, 98, 169, 77, 65, 160, 131, 218, 210, 137, 111, 26, 0, 64, 103, 52, 0, 0, 0, 106, 91, 38, 161, 11, 157, 227, 253, 243, 46, 19, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.45729064012102455, y=-0.8846730563152869, z=0.0706810679738583, w=0.05694769984422263)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.03666666666666667, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=0.12)>	COMP<170>
[1740779813.2908537]	Q_Header<(2621443, 62829, 257, 173, 250, 8, 58, 25, 75)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 54, 132, 174, 157, 40, 96, 190, 246, 228, 204, 208, 227, 148, 253, 253, 234, 253, 253, 231, 253, 253, 167, 150, 129, 100, 133, 253, 253, 253, 253, 253, 253, 253, 253, 79, 65, 208, 194, 154, 222, 133, 114, 100, 0, 126, 210, 159, 76, 0, 76, 0, 0, 0, 77, 0, 93, 121, 247, 190, 0, 55, 119, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.45729064012102455, y=-0.8846730563152869, z=0.0706810679738583, w=0.05694769984422263)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.03666666666666667, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=0.12)>	COMP<170>
[1740779813.300913]	Q_Header<(2621443, 62830, 257, 173, 250, 8, 58, 26, 77)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 35, 128, 238, 215, 130, 121, 201, 253, 238, 171, 115, 171, 155, 253, 253, 253, 253, 253, 220, 253, 172, 130, 179, 210, 128, 61, 253, 253, 253, 253, 253, 253, 253, 253, 195, 119, 225, 177, 163, 177, 122, 130, 110, 0, 189, 253, 253, 222, 123, 177, 193, 19, 22, 0, 0, 0, 0, 142, 132, 39, 94, 192, 253, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 14, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.45729064012102455, y=-0.8846730563152869, z=0.0706810679738583, w=0.05694769984422263)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.03666666666666667, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=0.12)>	COMP<170>
[1740779813.3109949]	Q_Header<(2621443, 62831, 257, 173, 250, 8, 58, 27, 90)>	Q_Data<(0, 0, 72, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 117, 253, 250, 234, 184, 231, 253, 253, 168, 118, 148, 219, 253, 253, 253, 253, 223, 200, 206, 98, 94, 182, 221, 173, 162, 139, 253, 253, 253, 253, 170, 253, 253, 253, 205, 202, 236, 253, 157, 66, 111, 86, 0, 206, 253, 253, 253, 223, 253, 253, 116, 0, 0, 3, 0, 0, 104, 187, 194, 199, 233, 253, 170, 17, 33, 9, 0, 0, 0, 68, 94, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4578269225307231, y=-0.884342658385235, z=0.07080112386823607, w=0.057617466320357635)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.04111111111111111, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=0.15)>	COMP<177>
