[1740779875.5312567]	Q_Header<(2621443, 3518, 257, 173, 250, 8, 58, 0, 39)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 166, 253, 253, 253, 150, 253, 130, 224, 247, 201, 253, 253, 253, 253, 206, 126, 68, 60, 37, 22, 15, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22546129750121852, y=-0.9700206825086264, z=0.0809927292323002, w=0.040832054149516836)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.03111111111111111, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.11, z=-0.08)>	COMP<159>
[1740779875.6414037]	Q_Header<(2621443, 3529, 257, 173, 250, 8, 58, 11, 62)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 62, 123, 251, 253, 253, 156, 253, 253, 253, 122, 253, 253, 176, 76, 55, 126, 198, 169, 46, 184, 165, 72, 0, 40, 65, 33, 0, 11, 0, 0, 14, 52, 106, 188, 184, 125, 24, 74, 204, 253, 253, 253, 227, 133, 9, 0, 0, 0, 0, 0, 0, 0, 0, 66, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22387658824798634, y=-0.9706405078810596, z=0.07977281920395805, w=0.037048279461975926)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.07444444444444444, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.11)>	COMP<158>
[1740779875.6513035]	Q_Header<(2621443, 3530, 257, 173, 250, 8, 58, 12, 73)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24, 90, 79, 253, 253, 253, 186, 250, 253, 253, 133, 253, 253, 253, 197, 133, 97, 115, 117, 122, 212, 217, 99, 20, 161, 191, 31, 63, 0, 0, 0, 30, 75, 119, 165, 102, 177, 42, 0, 108, 188, 253, 253, 138, 94, 0, 0, 0, 0, 0, 0, 0, 0, 68, 198, 223, 0, 71, 61, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 96, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22387658824798634, y=-0.9706405078810596, z=0.07977281920395805, w=0.037048279461975926)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.07444444444444444, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.11)>	COMP<158>
[1740779875.6613405]	Q_Header<(2621443, 3531, 257, 173, 250, 8, 58, 13, 80)>	Q_Data<(0, 0, 57, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 63, 128, 235, 253, 158, 165, 253, 253, 253, 91, 195, 173, 253, 253, 177, 65, 44, 97, 115, 205, 223, 100, 75, 248, 253, 129, 5, 0, 0, 0, 34, 100, 88, 53, 212, 193, 30, 32, 63, 133, 170, 177, 63, 59, 0, 0, 0, 0, 0, 0, 0, 0, 89, 253, 253, 0, 86, 101, 43, 0, 0, 0, 0, 0, 0, 47, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 32, 149, 134, 86, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22387658824798634, y=-0.9706405078810596, z=0.07977281920395805, w=0.037048279461975926)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.07444444444444444, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.11)>	COMP<158>
[1740779875.6714196]	Q_Header<(2621443, 3532, 257, 173, 250, 8, 58, 14, 81)>	Q_Data<(0, 0, 6, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 43, 145, 192, 105, 153, 136, 253, 253, 253, 58, 128, 115, 253, 253, 238, 96, 109, 81, 77, 162, 176, 78, 91, 253, 253, 253, 55, 0, 0, 0, 82, 153, 151, 148, 181, 128, 8, 77, 35, 81, 84, 80, 55, 45, 0, 49, 0, 0, 0, 0, 0, 0, 57, 253, 253, 0, 43, 76, 0, 0, 0, 0, 0, 0, 0, 140, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 253, 253, 139, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22387658824798634, y=-0.9706405078810596, z=0.07977281920395805, w=0.037048279461975926)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.07444444444444444, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.11)>	COMP<158>
[1740779875.6814961]	Q_Header<(2621443, 3533, 257, 173, 250, 8, 58, 15, 79)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 115, 226, 170, 253, 93, 253, 253, 253, 72, 157, 204, 253, 253, 253, 122, 121, 67, 54, 96, 83, 19, 89, 253, 253, 253, 98, 0, 0, 48, 109, 187, 173, 112, 84, 159, 124, 121, 0, 13, 0, 0, 60, 50, 0, 24, 0, 0, 0, 0, 0, 0, 74, 179, 220, 94, 39, 46, 0, 28, 0, 0, 0, 0, 0, 181, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 253, 253, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22344270799836152, y=-0.9707947865124115, z=0.07958735078663301, w=0.036009614236283335)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.07444444444444444, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.17, z=-0.05)>	COMP<162>
[1740779875.6913462]	Q_Header<(2621443, 3534, 257, 173, 250, 8, 58, 16, 80)>	Q_Data<(0, 0, 23, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 180, 253, 213, 253, 213, 253, 253, 253, 221, 200, 241, 189, 253, 253, 85, 127, 93, 128, 105, 91, 117, 107, 253, 253, 253, 106, 0, 0, 93, 119, 192, 139, 52, 94, 248, 253, 158, 0, 28, 48, 87, 102, 127, 107, 0, 18, 0, 0, 0, 0, 74, 166, 29, 253, 198, 58, 31, 0, 0, 0, 0, 0, 0, 0, 134, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 253, 119, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22344270799836152, y=-0.9707947865124115, z=0.07958735078663301, w=0.036009614236283335)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.07444444444444444, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.17, z=-0.05)>	COMP<162>
[1740779875.7016482]	Q_Header<(2621443, 3535, 257, 173, 250, 8, 58, 17, 82)>	Q_Data<(0, 0, 58, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 26, 184, 253, 253, 253, 244, 253, 253, 253, 253, 253, 253, 94, 185, 234, 123, 154, 189, 176, 134, 154, 223, 136, 253, 253, 253, 68, 37, 16, 105, 156, 179, 83, 82, 122, 253, 253, 174, 0, 89, 60, 107, 129, 201, 177, 0, 0, 0, 0, 0, 0, 99, 190, 181, 253, 214, 143, 70, 0, 100, 184, 4, 0, 0, 0, 32, 23, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 147, 38, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22344270799836152, y=-0.9707947865124115, z=0.07958735078663301, w=0.036009614236283335)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.07444444444444444, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.17, z=-0.05)>	COMP<162>
[1740779875.7114048]	Q_Header<(2621443, 3536, 257, 173, 250, 8, 58, 18, 76)>	Q_Data<(0, 0, 59, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 148, 253, 253, 178, 216, 253, 253, 253, 253, 253, 239, 123, 203, 226, 177, 211, 253, 167, 185, 253, 253, 133, 165, 253, 192, 85, 89, 48, 129, 123, 162, 32, 130, 153, 253, 253, 156, 51, 124, 82, 123, 76, 234, 200, 60, 0, 0, 0, 0, 0, 76, 163, 253, 253, 129, 237, 98, 60, 232, 253, 117, 0, 7, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22271889061706748, y=-0.9710153003088317, z=0.07946834628211068, w=0.03479028984700698)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.07, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.19, z=-0.02)>	COMP<159>
[1740779875.722925]	Q_Header<(2621443, 3537, 257, 173, 250, 8, 58, 19, 70)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 101, 225, 253, 147, 164, 231, 253, 253, 253, 253, 108, 185, 198, 209, 147, 223, 253, 88, 253, 253, 253, 243, 190, 183, 164, 156, 124, 129, 253, 253, 170, 136, 194, 180, 215, 243, 83, 71, 154, 210, 253, 151, 222, 183, 57, 0, 0, 0, 0, 0, 0, 115, 253, 253, 40, 253, 91, 99, 253, 253, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22271889061706748, y=-0.9710153003088317, z=0.07946834628211068, w=0.03479028984700698)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.07, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.19, z=-0.02)>	COMP<159>
[1740779875.7313988]	Q_Header<(2621443, 3538, 257, 173, 250, 8, 58, 20, 77)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 55, 157, 236, 228, 169, 232, 253, 253, 253, 253, 198, 253, 211, 226, 160, 176, 239, 164, 253, 253, 218, 253, 253, 138, 153, 191, 138, 198, 253, 253, 224, 249, 253, 229, 94, 77, 59, 0, 176, 253, 253, 231, 155, 133, 49, 0, 25, 80, 0, 73, 75, 42, 161, 182, 111, 200, 60, 94, 237, 253, 159, 0, 0, 72, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22271889061706748, y=-0.9710153003088317, z=0.07946834628211068, w=0.03479028984700698)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.07, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.19, z=-0.02)>	COMP<159>
[1740779875.7414503]	Q_Header<(2621443, 3539, 257, 173, 250, 8, 58, 21, 81)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 5, 101, 179, 253, 232, 173, 253, 253, 253, 189, 245, 253, 253, 253, 206, 144, 175, 180, 253, 253, 253, 253, 253, 108, 128, 167, 132, 253, 253, 253, 253, 207, 253, 253, 153, 160, 161, 115, 161, 253, 253, 224, 36, 66, 0, 0, 184, 235, 42, 103, 150, 74, 0, 93, 80, 101, 0, 18, 127, 187, 107, 106, 0, 83, 183, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22217444324830943, y=-0.9711586721219372, z=0.07953112625069977, w=0.034119646641704665)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.056666666666666664, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.2, z=-0.08)>	COMP<159>
[1740779875.75139]	Q_Header<(2621443, 3540, 257, 173, 250, 8, 58, 22, 85)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 47, 156, 253, 251, 153, 192, 195, 194, 213, 253, 253, 249, 253, 253, 237, 132, 188, 241, 253, 253, 253, 253, 134, 104, 91, 132, 253, 253, 253, 253, 231, 253, 253, 253, 253, 253, 245, 129, 203, 214, 177, 39, 51, 0, 64, 253, 253, 157, 172, 253, 145, 101, 0, 0, 0, 0, 0, 0, 50, 79, 142, 173, 193, 176, 80, 0, 0, 0, 0, 0, 50, 72, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22217444324830943, y=-0.9711586721219372, z=0.07953112625069977, w=0.034119646641704665)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.056666666666666664, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.2, z=-0.08)>	COMP<159>
[1740779875.7642071]	Q_Header<(2621443, 3541, 257, 173, 250, 8, 58, 23, 87)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 19, 29, 34, 162, 253, 253, 187, 104, 149, 138, 253, 253, 253, 90, 253, 253, 253, 119, 176, 226, 253, 245, 173, 186, 152, 182, 128, 165, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 119, 165, 172, 144, 22, 45, 0, 72, 253, 253, 196, 243, 253, 142, 171, 44, 0, 0, 0, 0, 0, 65, 91, 203, 253, 253, 253, 84, 65, 37, 0, 0, 0, 89, 173, 101, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 181, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22217444324830943, y=-0.9711586721219372, z=0.07953112625069977, w=0.034119646641704665)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.056666666666666664, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.2, z=-0.08)>	COMP<159>
[1740779875.7692938]	Q_Header<(2621443, 3542, 257, 173, 250, 8, 58, 24, 90)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29, 40, 28, 121, 244, 253, 209, 198, 200, 145, 253, 253, 253, 124, 253, 253, 249, 117, 145, 126, 195, 185, 0, 78, 141, 205, 140, 216, 253, 253, 253, 253, 253, 199, 203, 253, 253, 253, 253, 153, 201, 224, 125, 0, 0, 0, 77, 233, 253, 166, 244, 253, 133, 166, 58, 0, 0, 0, 0, 0, 108, 9, 253, 253, 253, 253, 223, 155, 106, 0, 0, 23, 116, 224, 109, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22217444324830943, y=-0.9711586721219372, z=0.07953112625069977, w=0.034119646641704665)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.056666666666666664, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.2, z=-0.08)>	COMP<159>
[1740779875.775636]	Q_Header<(2621443, 3543, 257, 173, 250, 8, 58, 25, 94)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 33, 39, 13, 71, 199, 253, 208, 253, 253, 155, 253, 253, 213, 109, 224, 253, 234, 130, 98, 123, 76, 170, 191, 99, 114, 167, 97, 233, 253, 253, 253, 253, 253, 253, 183, 253, 253, 253, 245, 134, 203, 241, 119, 33, 0, 0, 66, 141, 147, 124, 183, 222, 148, 111, 64, 0, 0, 0, 0, 0, 0, 129, 253, 253, 253, 253, 238, 184, 159, 58, 0, 30, 116, 200, 84, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22155573166193346, y=-0.971305210376862, z=0.0796502010520174, w=0.033691119525451035)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.044444444444444446, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.18, z=0.08)>	COMP<167>
[1740779875.7913983]	Q_Header<(2621443, 3544, 257, 173, 250, 8, 58, 26, 97)>	Q_Data<(0, 0, 73, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 25, 25, 0, 45, 149, 253, 174, 253, 253, 211, 253, 253, 154, 86, 135, 228, 204, 146, 161, 217, 214, 253, 253, 166, 127, 96, 18, 198, 253, 99, 253, 253, 253, 253, 190, 160, 253, 253, 130, 44, 180, 213, 72, 0, 0, 53, 49, 62, 31, 53, 128, 108, 190, 0, 85, 0, 0, 30, 0, 0, 0, 77, 171, 253, 253, 97, 187, 132, 167, 88, 0, 0, 77, 99, 0, 0, 0, 0, 68, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 250, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22155573166193346, y=-0.971305210376862, z=0.0796502010520174, w=0.033691119525451035)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.044444444444444446, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.18, z=0.08)>	COMP<167>
[1740779875.8029602]	Q_Header<(2621443, 3545, 257, 173, 250, 8, 58, 27, 97)>	Q_Data<(0, 0, 72, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 7, 0, 0, 21, 97, 206, 109, 253, 253, 239, 253, 253, 114, 56, 72, 120, 143, 125, 228, 253, 253, 253, 253, 192, 189, 83, 64, 115, 156, 238, 253, 253, 226, 161, 205, 185, 253, 250, 56, 62, 147, 158, 0, 0, 0, 132, 131, 70, 0, 0, 94, 149, 206, 44, 73, 0, 69, 66, 37, 0, 0, 41, 116, 151, 0, 122, 107, 0, 121, 60, 48, 0, 0, 0, 0, 49, 172, 149, 143, 137, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.22155573166193346, y=-0.971305210376862, z=0.0796502010520174, w=0.033691119525451035)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.044444444444444446, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.18, z=0.08)>	COMP<167>
