[1740780580.4663646]	Q_Header<(2621443, 8482, 257, 173, 250, 8, 58, 0, 22)>	Q_Data<(0, 0, 0, 24, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 13, 16, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4014882848865804, y=-0.9107033595002533, z=0.09619117315008371, w=-0.013183561802295738)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.023333333333333334, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.25, z=0.33)>	COMP<149>
[1740780580.5761604]	Q_Header<(2621443, 8493, 257, 173, 250, 8, 58, 11, 28)>	Q_Data<(0, 0, 0, 26, 15, 11, 48, 0, 0, 0, 96, 111, 0, 0, 0, 0, 48, 65, 75, 50, 55, 42, 0, 0, 29, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.398666942365484, y=-0.9118926494002904, z=0.09637095866428341, w=-0.01513616070218004)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=-0.0011111111111111111, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.02, z=0.21)>	COMP<142>
[1740780580.5860455]	Q_Header<(2621443, 8494, 257, 173, 250, 8, 58, 12, 27)>	Q_Data<(0, 0, 0, 0, 64, 86, 87, 0, 0, 0, 59, 111, 0, 0, 0, 0, 67, 106, 103, 68, 44, 42, 0, 10, 40, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.398666942365484, y=-0.9118926494002904, z=0.09637095866428341, w=-0.01513616070218004)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=-0.0011111111111111111, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.02, z=0.21)>	COMP<142>
[1740780580.5960522]	Q_Header<(2621443, 8495, 257, 173, 250, 8, 58, 13, 28)>	Q_Data<(0, 0, 0, 30, 66, 81, 50, 0, 0, 0, 84, 101, 0, 0, 0, 0, 82, 128, 131, 64, 62, 50, 0, 13, 44, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.398666942365484, y=-0.9118926494002904, z=0.09637095866428341, w=-0.01513616070218004)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=-0.0011111111111111111, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.02, z=0.21)>	COMP<142>
[1740780580.6062522]	Q_Header<(2621443, 8496, 257, 173, 250, 8, 58, 14, 27)>	Q_Data<(0, 0, 0, 28, 60, 46, 0, 62, 0, 0, 24, 31, 0, 0, 0, 0, 83, 135, 148, 51, 71, 45, 0, 9, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.398666942365484, y=-0.9118926494002904, z=0.09637095866428341, w=-0.01513616070218004)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=-0.0011111111111111111, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.02, z=0.21)>	COMP<142>
[1740780580.6161387]	Q_Header<(2621443, 8497, 257, 173, 250, 8, 58, 15, 27)>	Q_Data<(0, 0, 0, 26, 82, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 91, 142, 144, 113, 47, 32, 0, 0, 15, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.397943752972256, y=-0.9121578816212217, z=0.09680042825368067, w=-0.015441682438954106)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.0077777777777777776, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.14, z=0.11)>	COMP<141>
[1740780580.6260855]	Q_Header<(2621443, 8498, 257, 173, 250, 8, 58, 16, 30)>	Q_Data<(0, 0, 72, 79, 78, 62, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 105, 129, 98, 160, 78, 23, 0, 10, 12, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.397943752972256, y=-0.9121578816212217, z=0.09680042825368067, w=-0.015441682438954106)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.0077777777777777776, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.14, z=0.11)>	COMP<141>
[1740780580.6363168]	Q_Header<(2621443, 8499, 257, 173, 250, 8, 58, 17, 31)>	Q_Data<(0, 0, 76, 62, 18, 84, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 104, 105, 109, 166, 101, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.397943752972256, y=-0.9121578816212217, z=0.09680042825368067, w=-0.015441682438954106)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.0077777777777777776, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.14, z=0.11)>	COMP<141>
[1740780580.646152]	Q_Header<(2621443, 8500, 257, 173, 250, 8, 58, 18, 30)>	Q_Data<(0, 0, 75, 0, 70, 67, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 94, 91, 136, 132, 96, 35, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 88, 60, 16, 50, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3968022664926481, y=-0.9125658646872146, z=0.09759834242758719, w=-0.015686537838580306)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.02666666666666667, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=-0.1, z=0.2)>	COMP<142>
[1740780580.6566362]	Q_Header<(2621443, 8501, 257, 173, 250, 8, 58, 19, 33)>	Q_Data<(0, 0, 13, 0, 59, 71, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 105, 156, 142, 79, 42, 23, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 176, 160, 145, 43, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3968022664926481, y=-0.9125658646872146, z=0.09759834242758719, w=-0.015686537838580306)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.02666666666666667, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=-0.1, z=0.2)>	COMP<142>
[1740780580.657783]	Q_Header<(2621443, 8502, 257, 173, 250, 8, 58, 20, 37)>	Q_Data<(0, 0, 0, 80, 69, 82, 85, 48, 0, 0, 0, 0, 0, 0, 0, 0, 129, 149, 168, 155, 62, 38, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 223, 206, 216, 106, 104, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3968022664926481, y=-0.9125658646872146, z=0.09759834242758719, w=-0.015686537838580306)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.02666666666666667, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=-0.1, z=0.2)>	COMP<142>
[1740780580.6764207]	Q_Header<(2621443, 8503, 257, 173, 250, 8, 58, 21, 36)>	Q_Data<(0, 0, 0, 79, 62, 84, 77, 88, 0, 0, 45, 43, 0, 0, 0, 0, 122, 129, 173, 124, 25, 19, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 148, 208, 189, 236, 171, 103, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3958723827931537, y=-0.9128990486335491, z=0.0982661943103573, w=-0.015624935244379794)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.043333333333333335, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.02, z=0.17)>	COMP<142>
[1740780580.6778793]	Q_Header<(2621443, 8504, 257, 173, 250, 8, 58, 22, 35)>	Q_Data<(0, 0, 0, 0, 80, 81, 38, 65, 24, 63, 46, 57, 0, 0, 0, 0, 80, 36, 150, 61, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 139, 119, 213, 194, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3958723827931537, y=-0.9128990486335491, z=0.0982661943103573, w=-0.015624935244379794)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.043333333333333335, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.02, z=0.17)>	COMP<142>
[1740780580.686495]	Q_Header<(2621443, 8505, 257, 173, 250, 8, 58, 23, 30)>	Q_Data<(0, 0, 0, 0, 76, 58, 0, 65, 81, 61, 59, 0, 0, 0, 0, 0, 14, 66, 98, 47, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 66, 46, 146, 158, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3958723827931537, y=-0.9128990486335491, z=0.0982661943103573, w=-0.015624935244379794)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.043333333333333335, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.02, z=0.17)>	COMP<142>
[1740780580.6962755]	Q_Header<(2621443, 8506, 257, 173, 250, 8, 58, 24, 30)>	Q_Data<(0, 0, 0, 0, 63, 85, 0, 89, 36, 0, 74, 65, 0, 0, 0, 0, 33, 53, 37, 70, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 42, 52, 54, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3958723827931537, y=-0.9128990486335491, z=0.0982661943103573, w=-0.015624935244379794)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.043333333333333335, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.02, z=0.17)>	COMP<142>
[1740780580.7065585]	Q_Header<(2621443, 8507, 257, 173, 250, 8, 58, 25, 34)>	Q_Data<(0, 0, 0, 0, 27, 66, 84, 76, 0, 0, 83, 75, 0, 0, 0, 0, 35, 72, 77, 52, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 12, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3958723827931537, y=-0.9128990486335491, z=0.0982661943103573, w=-0.015624935244379794)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.043333333333333335, z=0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.02, z=0.17)>	COMP<142>
[1740780580.716615]	Q_Header<(2621443, 8508, 257, 173, 250, 8, 58, 26, 38)>	Q_Data<(0, 0, 0, 0, 0, 29, 81, 36, 19, 17, 77, 33, 0, 60, 0, 0, 25, 60, 59, 30, 19, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 187, 59, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3949458763221951, y=-0.9132398620628968, z=0.09887379379415176, w=-0.015319334717488945)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.05444444444444444, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.0, z=0.01)>	COMP<143>
[1740780580.7264335]	Q_Header<(2621443, 8509, 257, 173, 250, 8, 58, 27, 46)>	Q_Data<(0, 0, 0, 0, 71, 0, 0, 0, 78, 0, 0, 0, 34, 77, 58, 0, 58, 42, 26, 24, 0, 6, 13, 25, 25, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 178, 234, 143, 0, 21, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3949458763221951, y=-0.9132398620628968, z=0.09887379379415176, w=-0.015319334717488945)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.05444444444444444, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.0, z=0.01)>	COMP<143>
