[1740780070.502613]	Q_Header<(2621443, 23018, 257, 173, 250, 8, 58, 0, 47)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 253, 253, 253, 132, 253, 253, 253, 253, 253, 71, 58, 125, 199, 128, 131, 0, 38, 165, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 115, 0, 0, 0, 0, 102, 128, 88, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 10, 40, 98, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3920277585551854, y=-0.9152807515636867, z=0.09045385928363456, w=-0.01983637264991986)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.014444444444444444, z=0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=-0.14)>	COMP<185>
[1740780070.6126835]	Q_Header<(2621443, 23029, 257, 173, 250, 8, 58, 11, 47)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 153, 253, 253, 253, 253, 253, 212, 253, 253, 253, 201, 253, 158, 253, 217, 136, 54, 58, 91, 50, 0, 0, 0, 0, 0, 142, 160, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 96, 0, 0, 66, 96, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38506939354395564, y=-0.9180874651590079, z=0.09197964432885421, w=-0.019409108756851784)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.03777777777777778, z=0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.0, z=0.0)>	COMP<182>
[1740780070.623367]	Q_Header<(2621443, 23030, 257, 173, 250, 8, 58, 12, 52)>	Q_Data<(0, 0, 67, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 123, 239, 219, 253, 253, 253, 82, 239, 253, 253, 237, 253, 253, 253, 253, 172, 76, 76, 110, 51, 0, 0, 0, 0, 0, 78, 58, 46, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 102, 0, 7, 48, 78, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38506939354395564, y=-0.9180874651590079, z=0.09197964432885421, w=-0.019409108756851784)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.03777777777777778, z=0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.0, z=0.0)>	COMP<182>
[1740780070.6326404]	Q_Header<(2621443, 23031, 257, 173, 250, 8, 58, 13, 51)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 103, 209, 253, 181, 253, 253, 247, 178, 253, 216, 253, 253, 253, 253, 253, 176, 91, 101, 73, 26, 0, 0, 0, 20, 69, 87, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 72, 0, 0, 0, 41, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38506939354395564, y=-0.9180874651590079, z=0.09197964432885421, w=-0.019409108756851784)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.03777777777777778, z=0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.0, z=0.0)>	COMP<182>
[1740780070.642755]	Q_Header<(2621443, 23032, 257, 173, 250, 8, 58, 14, 44)>	Q_Data<(0, 0, 16, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 94, 154, 252, 253, 253, 253, 253, 253, 249, 238, 253, 253, 253, 253, 253, 253, 253, 253, 197, 53, 48, 18, 0, 14, 46, 76, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 27, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3834928514278301, y=-0.9187226483672923, z=0.09228731360160418, w=-0.01910445050086118)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.04111111111111111, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.02, z=-0.08)>	COMP<182>
[1740780070.6526296]	Q_Header<(2621443, 23033, 257, 173, 250, 8, 58, 15, 39)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 61, 113, 253, 253, 253, 253, 236, 253, 209, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 36, 67, 0, 50, 58, 23, 109, 87, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3834928514278301, y=-0.9187226483672923, z=0.09228731360160418, w=-0.01910445050086118)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.04111111111111111, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.02, z=-0.08)>	COMP<182>
[1740780070.662814]	Q_Header<(2621443, 23034, 257, 173, 250, 8, 58, 16, 44)>	Q_Data<(0, 0, 8, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 54, 188, 253, 253, 253, 253, 229, 170, 167, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 61, 66, 35, 59, 57, 73, 144, 132, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3834928514278301, y=-0.9187226483672923, z=0.09228731360160418, w=-0.01910445050086118)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.04111111111111111, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.02, z=-0.08)>	COMP<182>
[1740780070.6742003]	Q_Header<(2621443, 23035, 257, 173, 250, 8, 58, 17, 62)>	Q_Data<(0, 0, 55, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 67, 180, 245, 253, 253, 253, 253, 253, 196, 239, 253, 253, 253, 253, 160, 253, 253, 253, 253, 90, 79, 171, 154, 62, 81, 69, 82, 73, 0, 0, 6, 30, 0, 0, 0, 0, 0, 0, 41, 122, 115, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 61, 207, 160, 0, 105, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3834928514278301, y=-0.9187226483672923, z=0.09228731360160418, w=-0.01910445050086118)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.04111111111111111, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.02, z=-0.08)>	COMP<182>
[1740780070.6827586]	Q_Header<(2621443, 23036, 257, 173, 250, 8, 58, 18, 58)>	Q_Data<(0, 0, 58, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 152, 193, 167, 253, 198, 253, 253, 253, 146, 246, 253, 253, 253, 253, 253, 253, 253, 253, 80, 168, 253, 253, 180, 169, 253, 189, 68, 0, 32, 27, 0, 0, 0, 0, 0, 0, 0, 148, 234, 213, 47, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 35, 178, 253, 243, 81, 197, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3818962136602866, y=-0.9193707313992164, z=0.09252911297890275, w=-0.018737755728577273)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.04111111111111111, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.0, z=-0.09)>	COMP<182>
[1740780070.6948662]	Q_Header<(2621443, 23037, 257, 173, 250, 8, 58, 19, 63)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 116, 174, 20, 253, 232, 253, 253, 253, 83, 231, 253, 253, 253, 253, 163, 186, 253, 253, 64, 210, 253, 253, 253, 253, 253, 253, 253, 74, 60, 50, 51, 0, 0, 0, 0, 0, 52, 212, 253, 235, 42, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 26, 0, 0, 0, 0, 0, 224, 253, 253, 88, 214, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3818962136602866, y=-0.9193707313992164, z=0.09252911297890275, w=-0.018737755728577273)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.04111111111111111, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.0, z=-0.09)>	COMP<182>
[1740780070.702741]	Q_Header<(2621443, 23038, 257, 173, 250, 8, 58, 20, 61)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 95, 101, 200, 253, 253, 253, 253, 94, 253, 253, 253, 208, 168, 123, 104, 84, 118, 55, 199, 253, 253, 253, 253, 253, 253, 253, 119, 63, 86, 131, 68, 0, 0, 0, 0, 16, 216, 253, 153, 0, 0, 13, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 253, 236, 124, 154, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3818962136602866, y=-0.9193707313992164, z=0.09252911297890275, w=-0.018737755728577273)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.04111111111111111, z=0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.0, z=-0.09)>	COMP<182>
[1740780070.712753]	Q_Header<(2621443, 23039, 257, 173, 250, 8, 58, 21, 59)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 78, 138, 77, 253, 253, 253, 197, 253, 253, 253, 253, 253, 136, 44, 76, 107, 42, 48, 135, 242, 253, 253, 253, 253, 253, 253, 103, 234, 253, 193, 118, 0, 0, 0, 28, 117, 150, 191, 84, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 137, 253, 226, 133, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3798175304534131, y=-0.9202167614729405, z=0.09277240017502618, w=-0.01824930766600844)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03666666666666667, z=0.11222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=0.02)>	COMP<182>
[1740780070.7226791]	Q_Header<(2621443, 23040, 257, 173, 250, 8, 58, 22, 61)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 137, 141, 236, 229, 253, 253, 253, 253, 253, 253, 253, 224, 127, 139, 142, 115, 130, 115, 123, 219, 240, 253, 253, 253, 253, 33, 253, 253, 253, 174, 14, 0, 0, 82, 210, 223, 91, 0, 0, 32, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 140, 221, 170, 56, 0, 0, 0, 83, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3798175304534131, y=-0.9202167614729405, z=0.09277240017502618, w=-0.01824930766600844)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03666666666666667, z=0.11222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=0.02)>	COMP<182>
[1740780070.7331119]	Q_Header<(2621443, 23041, 257, 173, 250, 8, 58, 23, 63)>	Q_Data<(0, 0, 59, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 68, 122, 130, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 152, 202, 149, 140, 200, 183, 174, 118, 149, 253, 253, 253, 253, 122, 253, 253, 253, 212, 64, 50, 0, 71, 197, 201, 63, 71, 0, 60, 0, 0, 0, 20, 19, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 195, 141, 60, 0, 0, 40, 134, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3798175304534131, y=-0.9202167614729405, z=0.09277240017502618, w=-0.01824930766600844)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03666666666666667, z=0.11222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=0.02)>	COMP<182>
[1740780070.743613]	Q_Header<(2621443, 23042, 257, 173, 250, 8, 58, 24, 74)>	Q_Data<(0, 0, 54, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 19, 32, 84, 85, 253, 253, 253, 253, 222, 253, 253, 253, 253, 253, 180, 214, 101, 190, 253, 253, 253, 113, 56, 186, 253, 253, 143, 179, 253, 240, 253, 207, 64, 24, 0, 59, 132, 207, 81, 98, 59, 31, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 129, 64, 29, 0, 0, 0, 119, 142, 0, 0, 0, 110, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3782957314400588, y=-0.9208369958432022, z=0.09289546680409318, w=-0.017944328016033767)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.03222222222222222, z=0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.0, z=0.0)>	COMP<182>
[1740780070.7528021]	Q_Header<(2621443, 23043, 257, 173, 250, 8, 58, 25, 82)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 17, 23, 50, 86, 222, 253, 253, 218, 253, 253, 253, 253, 253, 253, 248, 176, 138, 210, 253, 253, 253, 167, 36, 106, 198, 241, 253, 253, 212, 108, 253, 171, 63, 0, 0, 151, 226, 253, 147, 188, 123, 68, 0, 0, 18, 0, 67, 0, 63, 0, 27, 0, 0, 0, 89, 30, 0, 0, 55, 0, 0, 0, 0, 0, 0, 29, 91, 0, 0, 62, 253, 253, 33, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3782957314400588, y=-0.9208369958432022, z=0.09289546680409318, w=-0.017944328016033767)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.03222222222222222, z=0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.0, z=0.0)>	COMP<182>
[1740780070.7657473]	Q_Header<(2621443, 23044, 257, 173, 250, 8, 58, 26, 70)>	Q_Data<(0, 0, 71, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 11, 54, 136, 184, 253, 131, 253, 253, 253, 253, 253, 253, 253, 166, 116, 135, 206, 253, 253, 129, 28, 157, 247, 253, 253, 253, 75, 167, 215, 119, 65, 0, 72, 212, 253, 253, 253, 238, 57, 164, 88, 107, 102, 24, 115, 77, 104, 0, 35, 0, 0, 105, 219, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 155, 253, 253, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3782957314400588, y=-0.9208369958432022, z=0.09289546680409318, w=-0.017944328016033767)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.03222222222222222, z=0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.0, z=0.0)>	COMP<182>
[1740780070.7688863]	Q_Header<(2621443, 23045, 257, 173, 250, 8, 58, 27, 88)>	Q_Data<(0, 0, 73, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 24, 0, 37, 53, 119, 253, 182, 253, 253, 253, 253, 253, 253, 253, 178, 84, 130, 146, 189, 188, 53, 58, 211, 253, 253, 253, 253, 242, 177, 130, 62, 94, 83, 221, 253, 253, 253, 253, 253, 200, 228, 252, 232, 189, 73, 140, 167, 146, 0, 0, 0, 9, 137, 253, 204, 0, 0, 0, 48, 43, 38, 0, 0, 0, 0, 0, 0, 91, 170, 253, 253, 135, 110, 140, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3782957314400588, y=-0.9208369958432022, z=0.09289546680409318, w=-0.017944328016033767)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.03222222222222222, z=0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.0, z=0.0)>	COMP<182>
