[1740779291.3372939]	Q_Header<(2621443, 10554, 257, 173, 250, 8, 58, 0, 65)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 20, 46, 74, 124, 253, 253, 80, 182, 214, 177, 253, 253, 253, 238, 59, 253, 253, 229, 108, 114, 101, 180, 181, 147, 149, 253, 253, 153, 228, 253, 253, 167, 65, 40, 164, 108, 2, 17, 155, 136, 168, 136, 31, 0, 0, 0, 48, 112, 145, 104, 21, 26, 95, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6709131813062126, y=0.7356729052296016, z=-0.05810674568809265, w=-0.07269446860768733)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.015555555555555555, z=0.14333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.06, z=-0.03)>	COMP<180>
[1740779291.4470162]	Q_Header<(2621443, 10565, 257, 173, 250, 8, 58, 11, 46)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 165, 253, 253, 253, 253, 208, 80, 17, 23, 99, 118, 112, 40, 74, 42, 0, 0, 26, 0, 30, 76, 174, 230, 203, 131, 148, 44, 213, 253, 236, 83, 166, 107, 154, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6782809536310654, y=0.7289399288415203, z=-0.057189710568911034, w=-0.07287568241118439)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.03222222222222222, z=0.14555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.08, z=-0.09)>	COMP<182>
[1740779291.4570296]	Q_Header<(2621443, 10566, 257, 173, 250, 8, 58, 12, 45)>	Q_Data<(0, 0, 67, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 188, 253, 253, 253, 253, 212, 89, 45, 86, 126, 104, 97, 119, 84, 0, 0, 0, 19, 13, 49, 74, 98, 91, 145, 195, 182, 61, 191, 253, 253, 164, 131, 45, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6782809536310654, y=0.7289399288415203, z=-0.057189710568911034, w=-0.07287568241118439)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.03222222222222222, z=0.14555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.08, z=-0.09)>	COMP<182>
[1740779291.46698]	Q_Header<(2621443, 10567, 257, 173, 250, 8, 58, 13, 44)>	Q_Data<(0, 0, 63, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 248, 253, 253, 253, 253, 203, 145, 86, 145, 213, 157, 146, 152, 67, 0, 0, 9, 0, 31, 24, 44, 61, 99, 155, 183, 171, 55, 145, 201, 227, 149, 114, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6782809536310654, y=0.7289399288415203, z=-0.057189710568911034, w=-0.07287568241118439)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.03222222222222222, z=0.14555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.08, z=-0.09)>	COMP<182>
[1740779291.478238]	Q_Header<(2621443, 10568, 257, 173, 250, 8, 58, 14, 38)>	Q_Data<(0, 0, 60, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 253, 253, 253, 253, 253, 251, 208, 118, 187, 253, 253, 236, 207, 74, 42, 0, 0, 0, 0, 0, 0, 0, 93, 107, 116, 114, 87, 178, 163, 123, 89, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6798638546164807, y=0.7274708037681868, z=-0.05694523533146391, w=-0.07299732203261611)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.03888888888888889, z=0.1411111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.11, z=0.09)>	COMP<182>
[1740779291.4868736]	Q_Header<(2621443, 10569, 257, 173, 250, 8, 58, 15, 39)>	Q_Data<(0, 0, 33, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 239, 253, 253, 253, 253, 253, 227, 180, 205, 253, 253, 253, 253, 63, 44, 0, 0, 10, 0, 37, 66, 74, 110, 126, 36, 17, 122, 219, 165, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6798638546164807, y=0.7274708037681868, z=-0.05694523533146391, w=-0.07299732203261611)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.03888888888888889, z=0.1411111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.11, z=0.09)>	COMP<182>
[1740779291.4970462]	Q_Header<(2621443, 10570, 257, 173, 250, 8, 58, 16, 47)>	Q_Data<(0, 0, 48, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 248, 253, 253, 253, 214, 253, 253, 233, 186, 249, 220, 253, 253, 73, 26, 39, 0, 0, 11, 75, 164, 211, 76, 131, 30, 0, 132, 231, 162, 46, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6798638546164807, y=0.7274708037681868, z=-0.05694523533146391, w=-0.07299732203261611)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.03888888888888889, z=0.1411111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.11, z=0.09)>	COMP<182>
[1740779291.5073056]	Q_Header<(2621443, 10571, 257, 173, 250, 8, 58, 17, 52)>	Q_Data<(0, 0, 52, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 253, 253, 253, 253, 217, 219, 253, 253, 137, 168, 253, 253, 182, 89, 32, 0, 47, 36, 27, 104, 228, 253, 176, 114, 0, 15, 101, 184, 118, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 51, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6814482194613043, y=0.7260032754583264, z=-0.056578817683889754, w=-0.07311911929374318)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.03888888888888889, z=0.14222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.15, z=0.06)>	COMP<178>
[1740779291.517129]	Q_Header<(2621443, 10572, 257, 173, 250, 8, 58, 18, 58)>	Q_Data<(0, 0, 54, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 253, 253, 253, 123, 129, 215, 253, 226, 91, 150, 253, 253, 253, 67, 57, 33, 85, 60, 26, 65, 253, 253, 181, 152, 59, 0, 49, 101, 69, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 31, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6814482194613043, y=0.7260032754583264, z=-0.056578817683889754, w=-0.07311911929374318)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.03888888888888889, z=0.14222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.15, z=0.06)>	COMP<178>
[1740779291.5269887]	Q_Header<(2621443, 10573, 257, 173, 250, 8, 58, 19, 51)>	Q_Data<(0, 0, 61, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 154, 214, 253, 216, 204, 204, 253, 175, 69, 120, 253, 253, 253, 71, 65, 54, 74, 67, 45, 146, 253, 253, 198, 190, 89, 0, 22, 21, 21, 0, 0, 0, 0, 0, 0, 95, 117, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6814482194613043, y=0.7260032754583264, z=-0.056578817683889754, w=-0.07311911929374318)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.03888888888888889, z=0.14222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.15, z=0.06)>	COMP<178>
[1740779291.5373094]	Q_Header<(2621443, 10574, 257, 173, 250, 8, 58, 20, 49)>	Q_Data<(0, 0, 62, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 193, 253, 253, 234, 199, 177, 212, 112, 9, 86, 253, 253, 253, 54, 0, 74, 42, 26, 71, 241, 253, 253, 253, 215, 121, 3, 0, 0, 0, 0, 13, 0, 0, 0, 0, 101, 158, 43, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6814482194613043, y=0.7260032754583264, z=-0.056578817683889754, w=-0.07311911929374318)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.03888888888888889, z=0.14222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.15, z=0.06)>	COMP<178>
[1740779291.5478907]	Q_Header<(2621443, 10575, 257, 173, 250, 8, 58, 21, 44)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 235, 253, 253, 240, 162, 205, 245, 122, 40, 48, 155, 231, 152, 24, 42, 77, 34, 19, 98, 253, 253, 253, 197, 189, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 71, 126, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6836070995904717, y=0.7240131620841228, z=-0.05603136762714759, w=-0.07312154511690938)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.04, z=0.14555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.13, z=-0.3)>	COMP<178>
[1740779291.5569732]	Q_Header<(2621443, 10576, 257, 173, 250, 8, 58, 22, 48)>	Q_Data<(0, 0, 64, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 253, 253, 253, 253, 209, 200, 253, 160, 67, 54, 135, 163, 89, 10, 33, 60, 19, 0, 117, 249, 253, 253, 253, 150, 65, 0, 17, 0, 0, 0, 0, 0, 0, 0, 63, 76, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6836070995904717, y=0.7240131620841228, z=-0.05603136762714759, w=-0.07312154511690938)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.04, z=0.14555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.13, z=-0.3)>	COMP<178>
[1740779291.5684378]	Q_Header<(2621443, 10577, 257, 173, 250, 8, 58, 23, 48)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 253, 253, 253, 253, 187, 100, 253, 193, 86, 101, 250, 253, 164, 88, 51, 70, 53, 14, 115, 234, 253, 253, 253, 197, 66, 32, 61, 0, 0, 0, 0, 0, 0, 0, 14, 95, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6836070995904717, y=0.7240131620841228, z=-0.05603136762714759, w=-0.07312154511690938)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.04, z=0.14555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.13, z=-0.3)>	COMP<178>
[1740779291.5770233]	Q_Header<(2621443, 10578, 257, 173, 250, 8, 58, 24, 47)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 253, 253, 253, 253, 170, 206, 253, 174, 62, 144, 253, 253, 253, 138, 76, 74, 48, 71, 82, 253, 253, 253, 253, 178, 70, 16, 57, 0, 0, 0, 0, 0, 0, 0, 4, 51, 38, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6852283271641753, y=0.7225200798939615, z=-0.05566297625133409, w=-0.07299662236468812)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.03333333333333333, z=0.15)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.16, z=-0.16)>	COMP<175>
[1740779291.5869458]	Q_Header<(2621443, 10579, 257, 173, 250, 8, 58, 25, 41)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 253, 253, 253, 253, 253, 190, 189, 90, 23, 156, 253, 253, 253, 139, 74, 72, 162, 160, 60, 187, 253, 253, 253, 103, 24, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6852283271641753, y=0.7225200798939615, z=-0.05566297625133409, w=-0.07299662236468812)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.03333333333333333, z=0.15)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.16, z=-0.16)>	COMP<175>
[1740779291.5970232]	Q_Header<(2621443, 10580, 257, 173, 250, 8, 58, 26, 38)>	Q_Data<(0, 0, 73, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 241, 253, 253, 253, 253, 253, 122, 99, 21, 134, 253, 253, 224, 70, 64, 108, 218, 213, 56, 87, 217, 205, 50, 56, 0, 0, 52, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6852283271641753, y=0.7225200798939615, z=-0.05566297625133409, w=-0.07299662236468812)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.03333333333333333, z=0.15)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.16, z=-0.16)>	COMP<175>
[1740779291.6071982]	Q_Header<(2621443, 10581, 257, 173, 250, 8, 58, 27, 34)>	Q_Data<(0, 0, 73, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 195, 253, 253, 253, 253, 253, 173, 109, 67, 79, 180, 248, 135, 91, 99, 82, 189, 199, 0, 47, 64, 0, 78, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.686835538334235, y=0.7210155704560846, z=-0.05535944488306685, w=-0.072998782888807)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.03222222222222222, z=0.14444444444444443)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.08, z=-0.24)>	COMP<180>
