[1740780040.502455]	Q_Header<(2621443, 20018, 257, 173, 250, 8, 58, 0, 59)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 98, 230, 70, 253, 253, 253, 253, 253, 123, 95, 35, 24, 46, 80, 101, 55, 0, 0, 29, 101, 238, 253, 253, 253, 94, 138, 107, 42, 0, 0, 60, 201, 236, 107, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 90, 128, 81, 87, 111, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3277039220170987, y=-0.9405694614050085, z=0.08807538824188367, w=-0.013489023424432634)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.0044444444444444444, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.14, z=-0.19)>	COMP<185>
[1740780040.612436]	Q_Header<(2621443, 20029, 257, 173, 250, 8, 58, 11, 44)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 93, 205, 250, 253, 253, 253, 253, 219, 235, 239, 246, 253, 253, 253, 253, 253, 253, 253, 145, 80, 10, 0, 47, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3299528041634983, y=-0.9398711119707197, z=0.08715734449601843, w=-0.013305532983285727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.023333333333333334, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=-0.11)>	COMP<181>
[1740780040.6239738]	Q_Header<(2621443, 20030, 257, 173, 250, 8, 58, 12, 42)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 147, 217, 253, 253, 253, 253, 203, 150, 244, 253, 253, 253, 253, 253, 253, 253, 253, 253, 181, 67, 40, 99, 89, 39, 74, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3299528041634983, y=-0.9398711119707197, z=0.08715734449601843, w=-0.013305532983285727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.023333333333333334, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=-0.11)>	COMP<181>
[1740780040.6331785]	Q_Header<(2621443, 20031, 257, 173, 250, 8, 58, 13, 39)>	Q_Data<(0, 0, 51, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 105, 173, 253, 253, 253, 253, 253, 231, 207, 224, 253, 253, 253, 253, 253, 253, 253, 253, 253, 89, 0, 87, 115, 49, 97, 104, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3299528041634983, y=-0.9398711119707197, z=0.08715734449601843, w=-0.013305532983285727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.023333333333333334, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=-0.11)>	COMP<181>
[1740780040.6424894]	Q_Header<(2621443, 20032, 257, 173, 250, 8, 58, 14, 52)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 140, 253, 253, 243, 253, 253, 253, 186, 173, 253, 253, 213, 220, 253, 253, 253, 253, 253, 82, 105, 56, 50, 80, 65, 85, 68, 0, 0, 25, 30, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 96, 89, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3299528041634983, y=-0.9398711119707197, z=0.08715734449601843, w=-0.013305532983285727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.023333333333333334, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=-0.11)>	COMP<181>
[1740780040.6548939]	Q_Header<(2621443, 20033, 257, 173, 250, 8, 58, 15, 68)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 6, 42, 135, 234, 236, 212, 253, 253, 190, 224, 197, 236, 253, 253, 183, 203, 253, 253, 253, 253, 73, 180, 217, 150, 175, 112, 41, 0, 0, 0, 69, 34, 0, 0, 0, 0, 0, 0, 0, 127, 174, 73, 0, 0, 73, 102, 174, 124, 0, 0, 0, 0, 0, 16, 0, 0, 56, 0, 75, 99, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3304506043733547, y=-0.9397150914170981, z=0.0869157112352525, w=-0.013550061723473355)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.03111111111111111, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.14, z=-0.07)>	COMP<181>
[1740780040.662807]	Q_Header<(2621443, 20034, 257, 173, 250, 8, 58, 16, 68)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 17, 23, 141, 253, 226, 248, 253, 253, 132, 253, 253, 103, 253, 253, 211, 90, 176, 253, 253, 171, 66, 247, 253, 253, 253, 253, 253, 140, 44, 30, 78, 57, 26, 0, 0, 0, 0, 0, 87, 229, 253, 191, 45, 0, 55, 136, 194, 105, 46, 0, 0, 0, 0, 0, 0, 0, 68, 0, 116, 170, 71, 0, 71, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3304506043733547, y=-0.9397150914170981, z=0.0869157112352525, w=-0.013550061723473355)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.03111111111111111, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.14, z=-0.07)>	COMP<181>
[1740780040.6727476]	Q_Header<(2621443, 20035, 257, 173, 250, 8, 58, 17, 67)>	Q_Data<(0, 0, 52, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 15, 7, 126, 253, 253, 224, 253, 253, 232, 253, 253, 164, 253, 253, 116, 103, 102, 150, 140, 88, 69, 253, 253, 253, 253, 253, 253, 253, 98, 0, 94, 139, 61, 0, 0, 0, 0, 0, 160, 253, 253, 253, 91, 0, 55, 119, 164, 108, 0, 0, 0, 0, 0, 0, 0, 41, 66, 0, 90, 151, 34, 49, 91, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3304506043733547, y=-0.9397150914170981, z=0.0869157112352525, w=-0.013550061723473355)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.03111111111111111, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.14, z=-0.07)>	COMP<181>
[1740780040.6826015]	Q_Header<(2621443, 20036, 257, 173, 250, 8, 58, 18, 71)>	Q_Data<(0, 0, 59, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 87, 207, 177, 199, 253, 183, 253, 253, 253, 195, 253, 253, 240, 140, 107, 66, 64, 62, 65, 250, 253, 253, 253, 253, 253, 253, 160, 109, 205, 204, 34, 0, 0, 0, 0, 0, 187, 253, 253, 253, 88, 0, 30, 33, 95, 79, 0, 0, 0, 0, 11, 0, 14, 0, 47, 0, 0, 47, 105, 97, 59, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33118733816737345, y=-0.9394831384209753, z=0.08655061657230659, w=-0.01397749731668421)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.035555555555555556, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.14, z=-0.08)>	COMP<181>
[1740780040.6927109]	Q_Header<(2621443, 20037, 257, 173, 250, 8, 58, 19, 62)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 41, 116, 109, 246, 158, 253, 253, 253, 253, 253, 253, 253, 253, 150, 151, 64, 96, 70, 32, 189, 253, 253, 253, 253, 253, 253, 174, 209, 253, 253, 107, 42, 0, 0, 0, 18, 176, 253, 253, 210, 26, 0, 0, 0, 30, 0, 11, 0, 0, 0, 0, 0, 35, 0, 33, 0, 0, 67, 198, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33118733816737345, y=-0.9394831384209753, z=0.08655061657230659, w=-0.01397749731668421)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.035555555555555556, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.14, z=-0.08)>	COMP<181>
[1740780040.70249]	Q_Header<(2621443, 20038, 257, 173, 250, 8, 58, 20, 57)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 38, 132, 241, 253, 253, 253, 253, 253, 253, 253, 253, 253, 137, 211, 149, 200, 208, 110, 155, 253, 198, 253, 253, 253, 253, 124, 253, 253, 253, 253, 18, 0, 0, 33, 119, 118, 209, 193, 116, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 243, 199, 97, 59, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33118733816737345, y=-0.9394831384209753, z=0.08655061657230659, w=-0.01397749731668421)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.035555555555555556, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.14, z=-0.08)>	COMP<181>
[1740780040.7125766]	Q_Header<(2621443, 20039, 257, 173, 250, 8, 58, 21, 67)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 108, 192, 253, 253, 253, 253, 236, 253, 253, 253, 253, 44, 219, 205, 253, 253, 211, 234, 181, 91, 206, 253, 253, 253, 50, 253, 253, 253, 253, 48, 0, 0, 46, 166, 203, 70, 78, 0, 10, 99, 0, 0, 54, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 234, 191, 164, 127, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33184549655684215, y=-0.9392625246483802, z=0.08636405694830451, w=-0.014343147267032903)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04111111111111111, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.14, z=0.02)>	COMP<184>
[1740780040.7225134]	Q_Header<(2621443, 20040, 257, 173, 250, 8, 58, 22, 65)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 60, 133, 253, 253, 253, 253, 253, 253, 253, 253, 252, 158, 189, 219, 253, 253, 253, 253, 182, 71, 76, 150, 183, 151, 48, 229, 253, 253, 253, 75, 38, 14, 15, 116, 223, 173, 0, 41, 32, 110, 32, 0, 69, 148, 226, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 146, 106, 180, 111, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33184549655684215, y=-0.9392625246483802, z=0.08636405694830451, w=-0.014343147267032903)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04111111111111111, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.14, z=0.02)>	COMP<184>
[1740780040.7332976]	Q_Header<(2621443, 20041, 257, 173, 250, 8, 58, 23, 76)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 0, 23, 84, 211, 230, 253, 253, 253, 253, 253, 253, 231, 253, 155, 197, 253, 253, 253, 253, 249, 91, 54, 112, 84, 158, 147, 75, 253, 253, 253, 135, 30, 45, 153, 253, 185, 178, 35, 100, 0, 86, 10, 0, 71, 253, 253, 114, 79, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 133, 40, 0, 0, 0, 0, 0, 0, 0, 0, 144, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33184549655684215, y=-0.9392625246483802, z=0.08636405694830451, w=-0.014343147267032903)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04111111111111111, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.14, z=0.02)>	COMP<184>
[1740780040.742697]	Q_Header<(2621443, 20042, 257, 173, 250, 8, 58, 24, 85)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 11, 13, 50, 159, 217, 175, 253, 210, 253, 253, 253, 253, 253, 143, 170, 253, 252, 253, 253, 253, 68, 120, 198, 0, 235, 220, 85, 253, 253, 253, 80, 25, 84, 253, 253, 253, 193, 157, 215, 0, 80, 57, 52, 70, 253, 253, 122, 113, 0, 0, 0, 49, 131, 98, 0, 19, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 33, 0, 96, 213, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 197, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33184549655684215, y=-0.9392625246483802, z=0.08636405694830451, w=-0.014343147267032903)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04111111111111111, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.14, z=0.02)>	COMP<184>
[1740780040.7526484]	Q_Header<(2621443, 20043, 257, 173, 250, 8, 58, 25, 85)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 15, 18, 14, 95, 163, 131, 253, 214, 253, 253, 253, 253, 253, 238, 175, 171, 134, 230, 253, 205, 88, 186, 253, 116, 253, 244, 202, 253, 253, 136, 43, 36, 91, 253, 253, 253, 253, 253, 253, 88, 208, 176, 128, 100, 253, 253, 108, 108, 0, 0, 0, 132, 206, 142, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 253, 123, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3327014004102711, y=-0.938961354597617, z=0.08624235530723041, w=-0.01495355771427562)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03888888888888889, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.14, z=0.08)>	COMP<183>
[1740780040.7653313]	Q_Header<(2621443, 20044, 257, 173, 250, 8, 58, 26, 84)>	Q_Data<(0, 0, 73, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 6, 0, 0, 22, 8, 50, 90, 206, 253, 193, 253, 247, 253, 253, 253, 253, 230, 205, 94, 115, 213, 128, 96, 213, 253, 198, 253, 201, 253, 253, 253, 88, 158, 137, 174, 253, 253, 253, 253, 253, 253, 183, 253, 253, 223, 133, 186, 228, 147, 110, 0, 0, 0, 180, 230, 141, 66, 55, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 253, 253, 135, 86, 165, 152, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3327014004102711, y=-0.938961354597617, z=0.08624235530723041, w=-0.01495355771427562)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03888888888888889, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.14, z=0.08)>	COMP<183>
[1740780040.768523]	Q_Header<(2621443, 20045, 257, 173, 250, 8, 58, 27, 91)>	Q_Data<(0, 0, 74, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 0, 0, 40, 206, 253, 251, 174, 138, 253, 253, 253, 253, 241, 215, 112, 158, 175, 177, 161, 177, 253, 246, 188, 134, 253, 253, 253, 147, 221, 197, 251, 253, 253, 253, 253, 253, 253, 237, 253, 253, 241, 142, 177, 253, 216, 107, 0, 0, 41, 193, 204, 85, 111, 252, 253, 0, 39, 144, 49, 0, 0, 0, 0, 32, 72, 175, 242, 179, 91, 148, 235, 253, 192, 53, 0, 61, 0, 0, 0, 0, 33, 29, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3327014004102711, y=-0.938961354597617, z=0.08624235530723041, w=-0.01495355771427562)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03888888888888889, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.14, z=0.08)>	COMP<183>
