[1740779418.2678108]	Q_Header<(2621443, 23304, 257, 173, 250, 8, 58, 0, 45)>	Q_Data<(0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 33, 32, 12, 23, 0, 0, 0, 0, 0, 0, 18, 223, 253, 253, 253, 253, 253, 253, 133, 253, 253, 204, 156, 145, 102, 0, 10, 44, 40, 62, 95, 55, 103, 192, 253, 97, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9750377271292966, y=-0.19592307380814036, z=0.037292522771580607, w=-0.09759532555115777)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.006666666666666667, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.11, z=-0.02)>	COMP<305>
[1740779418.3784533]	Q_Header<(2621443, 23315, 257, 173, 250, 8, 58, 11, 46)>	Q_Data<(0, 0, 61, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 9, 17, 0, 19, 0, 0, 0, 0, 0, 0, 13, 28, 15, 0, 0, 10, 37, 76, 128, 253, 253, 194, 253, 253, 211, 253, 201, 177, 235, 131, 39, 87, 181, 149, 151, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9750936368894373, y=-0.19537272982493045, z=0.037597501272151564, w=-0.09802205688810943)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.0, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.06, z=-0.16)>	COMP<309>
[1740779418.3910515]	Q_Header<(2621443, 23316, 257, 173, 250, 8, 58, 12, 39)>	Q_Data<(0, 0, 62, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 25, 0, 0, 0, 0, 0, 0, 15, 0, 7, 0, 0, 0, 0, 61, 154, 206, 86, 183, 221, 233, 253, 253, 211, 253, 110, 30, 46, 91, 48, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9750936368894373, y=-0.19537272982493045, z=0.037597501272151564, w=-0.09802205688810943)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.0, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.06, z=-0.16)>	COMP<309>
[1740779418.3977907]	Q_Header<(2621443, 23317, 257, 173, 250, 8, 58, 13, 35)>	Q_Data<(0, 0, 58, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 60, 91, 46, 64, 118, 205, 253, 253, 253, 253, 120, 69, 0, 42, 51, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9750936368894373, y=-0.19537272982493045, z=0.037597501272151564, w=-0.09802205688810943)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.0, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.06, z=-0.16)>	COMP<309>
[1740779418.4079988]	Q_Header<(2621443, 23318, 257, 173, 250, 8, 58, 14, 42)>	Q_Data<(0, 0, 18, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 13, 0, 0, 0, 0, 0, 0, 0, 32, 24, 13, 11, 0, 0, 21, 33, 0, 0, 71, 119, 226, 253, 253, 253, 127, 83, 74, 34, 59, 48, 0, 18, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9750936368894373, y=-0.19537272982493045, z=0.037597501272151564, w=-0.09802205688810943)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.0, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.06, z=-0.16)>	COMP<309>
[1740779418.417865]	Q_Header<(2621443, 23319, 257, 173, 250, 8, 58, 15, 40)>	Q_Data<(0, 0, 3, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 10, 0, 0, 0, 0, 10, 30, 22, 0, 19, 0, 0, 0, 0, 0, 0, 44, 17, 145, 235, 253, 248, 98, 121, 132, 38, 70, 93, 0, 27, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9751582627421256, y=-0.19500723849665713, z=0.0376586748520931, w=-0.09808345297781784)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.0033333333333333335, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.09, z=-0.06)>	COMP<304>
[1740779418.4279068]	Q_Header<(2621443, 23320, 257, 173, 250, 8, 58, 16, 32)>	Q_Data<(0, 0, 49, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 191, 253, 253, 253, 189, 219, 84, 27, 32, 77, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9751582627421256, y=-0.19500723849665713, z=0.0376586748520931, w=-0.09808345297781784)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.0033333333333333335, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.09, z=-0.06)>	COMP<304>
[1740779418.4380245]	Q_Header<(2621443, 23321, 257, 173, 250, 8, 58, 17, 27)>	Q_Data<(0, 0, 55, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 128, 240, 253, 253, 253, 253, 144, 95, 144, 132, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9751582627421256, y=-0.19500723849665713, z=0.0376586748520931, w=-0.09808345297781784)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.0033333333333333335, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.09, z=-0.06)>	COMP<304>
[1740779418.4494908]	Q_Header<(2621443, 23322, 257, 173, 250, 8, 58, 18, 41)>	Q_Data<(0, 0, 56, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 3, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 57, 175, 253, 253, 253, 253, 167, 253, 253, 253, 182, 151, 63, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9752398502426729, y=-0.19470616612054864, z=0.03741532283131546, w=-0.09796344721739203)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.015555555555555555, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.12, z=-0.03)>	COMP<308>
[1740779418.4579296]	Q_Header<(2621443, 23323, 257, 173, 250, 8, 58, 19, 40)>	Q_Data<(0, 0, 58, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 3, 0, 0, 0, 0, 0, 0, 0, 25, 0, 28, 0, 13, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 174, 233, 253, 253, 178, 253, 253, 253, 253, 253, 172, 78, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9752398502426729, y=-0.19470616612054864, z=0.03741532283131546, w=-0.09796344721739203)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.015555555555555555, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.12, z=-0.03)>	COMP<308>
[1740779418.4678657]	Q_Header<(2621443, 23324, 257, 173, 250, 8, 58, 20, 42)>	Q_Data<(0, 0, 60, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 19, 26, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 121, 248, 253, 191, 253, 253, 253, 253, 253, 253, 161, 63, 78, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9752398502426729, y=-0.19470616612054864, z=0.03741532283131546, w=-0.09796344721739203)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.015555555555555555, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.12, z=-0.03)>	COMP<308>
[1740779418.4778967]	Q_Header<(2621443, 23325, 257, 173, 250, 8, 58, 21, 33)>	Q_Data<(0, 0, 61, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 35, 125, 253, 229, 253, 253, 253, 253, 253, 253, 189, 46, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9752873360677913, y=-0.194581389785601, z=0.036987554018216504, w=-0.09790105056966876)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.01888888888888889, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.14, z=-0.15)>	COMP<308>
[1740779418.4877532]	Q_Header<(2621443, 23326, 257, 173, 250, 8, 58, 22, 32)>	Q_Data<(0, 0, 61, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 28, 42, 0, 204, 253, 253, 253, 253, 253, 253, 253, 147, 69, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9752873360677913, y=-0.194581389785601, z=0.036987554018216504, w=-0.09790105056966876)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.01888888888888889, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.14, z=-0.15)>	COMP<308>
[1740779418.497753]	Q_Header<(2621443, 23327, 257, 173, 250, 8, 58, 23, 25)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 161, 250, 173, 253, 253, 253, 253, 253, 71, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9752873360677913, y=-0.194581389785601, z=0.036987554018216504, w=-0.09790105056966876)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.01888888888888889, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.14, z=-0.15)>	COMP<308>
[1740779418.5080128]	Q_Header<(2621443, 23328, 257, 173, 250, 8, 58, 24, 30)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 24, 98, 169, 214, 253, 253, 236, 253, 168, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9753426180315183, y=-0.19445817152993852, z=0.0364990541666363, w=-0.0977784026336979)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.023333333333333334, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.14, z=-0.01)>	COMP<300>
[1740779418.5178404]	Q_Header<(2621443, 23329, 257, 173, 250, 8, 58, 25, 27)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 36, 141, 253, 200, 253, 253, 94, 43, 0, 49, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9753426180315183, y=-0.19445817152993852, z=0.0364990541666363, w=-0.0977784026336979)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.023333333333333334, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.14, z=-0.01)>	COMP<300>
[1740779418.5279102]	Q_Header<(2621443, 23330, 257, 173, 250, 8, 58, 26, 25)>	Q_Data<(0, 0, 72, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 18, 220, 232, 253, 253, 192, 77, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9753426180315183, y=-0.19445817152993852, z=0.0364990541666363, w=-0.0977784026336979)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.023333333333333334, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.14, z=-0.01)>	COMP<300>
[1740779418.5402515]	Q_Header<(2621443, 23331, 257, 173, 250, 8, 58, 27, 35)>	Q_Data<(0, 0, 64, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 35, 29, 135, 222, 253, 253, 249, 187, 105, 146, 109, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9753426180315183, y=-0.19445817152993852, z=0.0364990541666363, w=-0.0977784026336979)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.023333333333333334, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.14, z=-0.01)>	COMP<300>
