[1740779883.0312943]	Q_Header<(2621443, 4268, 257, 173, 250, 8, 58, 0, 47)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 214, 253, 253, 151, 253, 253, 253, 253, 253, 253, 230, 244, 200, 106, 69, 21, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 38, 121, 106, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1294575251479303, y=-0.9875637703411183, z=0.08459600653231088, w=0.02832074100360191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.011111111111111112, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.17, z=-0.07)>	COMP<168>
[1740779883.1416862]	Q_Header<(2621443, 4279, 257, 173, 250, 8, 58, 11, 47)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 181, 242, 174, 253, 253, 208, 253, 253, 253, 253, 248, 153, 154, 217, 253, 206, 250, 253, 253, 188, 43, 39, 90, 33, 0, 0, 44, 42, 0, 80, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12951379406228916, y=-0.9875274212666535, z=0.08440979132334869, w=0.029845544437539777)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.02666666666666667, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.13, z=-0.05)>	COMP<166>
[1740779883.1513205]	Q_Header<(2621443, 4280, 257, 173, 250, 8, 58, 12, 52)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 173, 253, 237, 253, 202, 253, 253, 221, 253, 253, 200, 124, 64, 73, 111, 127, 253, 253, 253, 253, 107, 42, 105, 28, 0, 18, 62, 85, 27, 85, 57, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 70, 130, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12951379406228916, y=-0.9875274212666535, z=0.08440979132334869, w=0.029845544437539777)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.02666666666666667, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.13, z=-0.05)>	COMP<166>
[1740779883.1613266]	Q_Header<(2621443, 4281, 257, 173, 250, 8, 58, 13, 50)>	Q_Data<(0, 0, 50, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 154, 250, 239, 253, 253, 253, 253, 203, 176, 253, 96, 89, 64, 126, 113, 106, 253, 253, 253, 253, 127, 22, 90, 0, 0, 0, 52, 94, 47, 50, 51, 0, 0, 0, 0, 0, 0, 0, 0, 28, 100, 0, 136, 22, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12951379406228916, y=-0.9875274212666535, z=0.08440979132334869, w=0.029845544437539777)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.02666666666666667, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.13, z=-0.05)>	COMP<166>
[1740779883.1713946]	Q_Header<(2621443, 4282, 257, 173, 250, 8, 58, 14, 51)>	Q_Data<(0, 0, 8, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 124, 205, 172, 253, 253, 253, 253, 253, 253, 253, 187, 87, 103, 66, 67, 70, 247, 253, 253, 253, 127, 30, 43, 0, 0, 22, 21, 42, 20, 0, 0, 0, 0, 0, 18, 31, 0, 0, 0, 58, 125, 123, 229, 172, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12951379406228916, y=-0.9875274212666535, z=0.08440979132334869, w=0.029845544437539777)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.02666666666666667, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.13, z=-0.05)>	COMP<166>
[1740779883.1813917]	Q_Header<(2621443, 4283, 257, 173, 250, 8, 58, 15, 60)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 87, 147, 84, 253, 253, 253, 253, 215, 253, 253, 236, 157, 186, 66, 12, 48, 205, 253, 253, 250, 153, 112, 0, 0, 0, 39, 76, 0, 0, 0, 0, 0, 0, 53, 114, 91, 57, 18, 0, 83, 126, 221, 253, 253, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12958085581910034, y=-0.9875123251517778, z=0.08435268146113832, w=0.030213152911189194)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.017777777777777778, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.12, z=-0.02)>	COMP<166>
[1740779883.191421]	Q_Header<(2621443, 4284, 257, 173, 250, 8, 58, 16, 64)>	Q_Data<(0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 122, 212, 253, 253, 253, 253, 253, 253, 253, 253, 201, 205, 137, 103, 83, 101, 253, 253, 192, 217, 222, 74, 0, 29, 90, 88, 45, 0, 0, 0, 0, 0, 121, 233, 225, 190, 84, 0, 83, 100, 253, 253, 253, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 13, 34, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12958085581910034, y=-0.9875123251517778, z=0.08435268146113832, w=0.030213152911189194)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.017777777777777778, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.12, z=-0.02)>	COMP<166>
[1740779883.2024133]	Q_Header<(2621443, 4285, 257, 173, 250, 8, 58, 17, 71)>	Q_Data<(0, 0, 54, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 123, 248, 253, 253, 253, 253, 253, 253, 113, 253, 231, 207, 203, 186, 129, 140, 149, 181, 171, 253, 253, 113, 0, 76, 165, 137, 47, 0, 0, 0, 0, 0, 142, 253, 253, 226, 88, 0, 0, 0, 220, 253, 180, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 95, 0, 0, 41, 60, 0, 0, 0, 0, 0, 0, 37, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 166, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12958085581910034, y=-0.9875123251517778, z=0.08435268146113832, w=0.030213152911189194)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.017777777777777778, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.12, z=-0.02)>	COMP<166>
[1740779883.2114599]	Q_Header<(2621443, 4286, 257, 173, 250, 8, 58, 18, 74)>	Q_Data<(0, 0, 57, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 237, 253, 253, 253, 253, 253, 218, 253, 253, 236, 222, 230, 248, 165, 198, 91, 100, 156, 253, 253, 98, 19, 41, 223, 205, 0, 0, 0, 0, 0, 50, 110, 224, 236, 214, 74, 0, 0, 54, 122, 159, 74, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 139, 100, 0, 58, 56, 0, 0, 0, 0, 0, 0, 135, 228, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 253, 253, 218, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1295803219005794, y=-0.9875082562550512, z=0.08429129747748475, w=0.030518210527691797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.014444444444444444, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=0.05)>	COMP<163>
[1740779883.221434]	Q_Header<(2621443, 4287, 257, 173, 250, 8, 58, 19, 79)>	Q_Data<(0, 0, 59, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 183, 253, 245, 253, 249, 253, 253, 253, 253, 188, 242, 213, 253, 241, 141, 42, 76, 136, 217, 253, 64, 63, 147, 253, 242, 109, 18, 0, 0, 0, 90, 116, 140, 147, 138, 60, 0, 0, 0, 0, 63, 24, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 65, 157, 145, 0, 29, 0, 0, 0, 0, 0, 0, 0, 164, 253, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191, 253, 253, 253, 81, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1295803219005794, y=-0.9875082562550512, z=0.08429129747748475, w=0.030518210527691797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.014444444444444444, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=0.05)>	COMP<163>
[1740779883.2313569]	Q_Header<(2621443, 4288, 257, 173, 250, 8, 58, 20, 76)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19, 20, 122, 227, 221, 253, 253, 253, 253, 253, 221, 138, 228, 144, 253, 253, 223, 128, 87, 93, 100, 140, 27, 57, 253, 253, 253, 158, 48, 0, 5, 52, 84, 140, 89, 5, 90, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 81, 179, 225, 196, 67, 0, 0, 0, 0, 0, 0, 0, 0, 143, 232, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 102, 253, 253, 190, 127, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1295803219005794, y=-0.9875082562550512, z=0.08429129747748475, w=0.030518210527691797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.014444444444444444, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=0.05)>	COMP<163>
[1740779883.2416902]	Q_Header<(2621443, 4289, 257, 173, 250, 8, 58, 21, 80)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 34, 75, 150, 121, 253, 253, 234, 253, 253, 201, 215, 197, 169, 253, 253, 253, 218, 117, 128, 149, 88, 86, 69, 253, 253, 253, 180, 71, 0, 0, 52, 94, 103, 32, 0, 120, 194, 106, 0, 0, 16, 0, 0, 96, 108, 0, 0, 0, 0, 0, 0, 0, 147, 253, 253, 253, 184, 40, 66, 0, 0, 0, 0, 0, 0, 0, 150, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 253, 253, 235, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1295803219005794, y=-0.9875082562550512, z=0.08429129747748475, w=0.030518210527691797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.005555555555555556, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.08, z=0.03)>	COMP<168>
[1740779883.2541144]	Q_Header<(2621443, 4290, 257, 173, 250, 8, 58, 22, 82)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 54, 142, 236, 106, 251, 207, 253, 253, 253, 253, 190, 214, 253, 253, 253, 251, 118, 251, 253, 199, 163, 115, 253, 253, 253, 173, 57, 17, 72, 74, 155, 109, 42, 0, 172, 253, 195, 26, 61, 105, 40, 54, 182, 188, 84, 0, 18, 0, 0, 0, 0, 158, 251, 253, 253, 253, 136, 118, 65, 173, 96, 0, 0, 0, 0, 85, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 180, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1295803219005794, y=-0.9875082562550512, z=0.08429129747748475, w=0.030518210527691797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.005555555555555556, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.08, z=0.03)>	COMP<168>
[1740779883.2643652]	Q_Header<(2621443, 4291, 257, 173, 250, 8, 58, 23, 83)>	Q_Data<(0, 0, 59, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 178, 253, 172, 196, 238, 253, 213, 253, 253, 91, 149, 190, 201, 233, 249, 238, 253, 253, 234, 200, 132, 222, 253, 253, 164, 82, 9, 57, 134, 233, 128, 0, 43, 171, 253, 214, 0, 106, 164, 118, 27, 229, 218, 101, 0, 16, 0, 0, 0, 44, 142, 188, 253, 253, 253, 175, 139, 83, 229, 137, 0, 0, 34, 0, 61, 74, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1295803219005794, y=-0.9875082562550512, z=0.08429129747748475, w=0.030518210527691797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.005555555555555556, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.08, z=0.03)>	COMP<168>
[1740779883.271354]	Q_Header<(2621443, 4292, 257, 173, 250, 8, 58, 24, 76)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 36, 150, 239, 176, 163, 253, 253, 253, 253, 253, 223, 176, 197, 237, 182, 224, 253, 253, 253, 153, 206, 214, 193, 200, 235, 197, 119, 31, 175, 229, 253, 253, 99, 104, 133, 214, 164, 51, 132, 184, 171, 97, 205, 193, 81, 0, 0, 0, 0, 0, 0, 103, 126, 253, 213, 253, 153, 128, 101, 219, 135, 24, 0, 40, 6, 36, 50, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1295803219005794, y=-0.9875082562550512, z=0.08429129747748475, w=0.030518210527691797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.005555555555555556, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.08, z=0.03)>	COMP<168>
[1740779883.281528]	Q_Header<(2621443, 4293, 257, 173, 250, 8, 58, 25, 82)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 91, 171, 202, 150, 247, 253, 253, 253, 253, 240, 253, 226, 251, 236, 194, 253, 253, 163, 192, 204, 253, 253, 157, 200, 207, 145, 112, 253, 253, 253, 253, 253, 81, 137, 122, 75, 54, 128, 171, 187, 164, 125, 88, 0, 0, 0, 105, 79, 0, 72, 135, 116, 99, 132, 184, 91, 69, 55, 145, 63, 0, 58, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1295803219005794, y=-0.9875082562550512, z=0.08429129747748475, w=0.030518210527691797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0022222222222222222, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=-0.02)>	COMP<168>
[1740779883.2915556]	Q_Header<(2621443, 4294, 257, 173, 250, 8, 58, 26, 86)>	Q_Data<(0, 0, 65, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 36, 148, 253, 186, 191, 253, 253, 253, 223, 186, 253, 215, 253, 253, 253, 185, 253, 253, 253, 119, 253, 253, 170, 142, 204, 136, 178, 253, 253, 253, 253, 253, 253, 241, 191, 213, 189, 161, 143, 152, 167, 12, 67, 66, 0, 49, 208, 215, 69, 177, 197, 152, 61, 22, 88, 0, 0, 0, 18, 70, 180, 116, 148, 79, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1295803219005794, y=-0.9875082562550512, z=0.08429129747748475, w=0.030518210527691797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0022222222222222222, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=-0.02)>	COMP<168>
[1740779883.301504]	Q_Header<(2621443, 4295, 257, 173, 250, 8, 58, 27, 89)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 0, 0, 29, 142, 246, 192, 98, 244, 253, 253, 253, 219, 253, 245, 253, 253, 253, 187, 253, 253, 244, 196, 253, 253, 116, 117, 216, 103, 217, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 224, 181, 141, 66, 46, 128, 106, 0, 149, 253, 253, 137, 246, 253, 216, 75, 44, 0, 0, 0, 0, 89, 149, 253, 233, 253, 253, 173, 0, 0, 0, 0, 0, 19, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 0, 0, 0, 0, 64, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1295803219005794, y=-0.9875082562550512, z=0.08429129747748475, w=0.030518210527691797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0022222222222222222, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=-0.02)>	COMP<168>
